K,rho1,ang1,rho2,ang2,rho3,ang3
0.500000000,0.988004346,0.059855420,0.987353118,0.069053693,0.985538727,0.060005346
0.508016032,0.988043723,0.060362163,0.987392625,0.069629787,0.985559755,0.060514483
0.516032064,0.988083031,0.060864631,0.987432129,0.070201094,0.985580849,0.061019345
0.524048096,0.988122273,0.061362930,0.987471632,0.070767728,0.985602009,0.061520038
0.532064128,0.988161450,0.061857161,0.987511134,0.071329801,0.985623232,0.062016662
0.540080160,0.988200562,0.062347421,0.987550634,0.071887420,0.985644517,0.062509315
0.548096192,0.988239612,0.062833802,0.987590132,0.072440688,0.985665862,0.062998089
0.556112224,0.988278600,0.063316395,0.987629629,0.072989705,0.985687268,0.063483075
0.564128257,0.988317528,0.063795285,0.987669124,0.073534564,0.985708732,0.063964357
0.572144289,0.988356397,0.064270555,0.987708618,0.074075358,0.985730254,0.064442019
0.580160321,0.988395208,0.064742285,0.987748110,0.074612176,0.985751831,0.064916141
0.588176353,0.988433961,0.065210553,0.987787601,0.075145102,0.985773464,0.065386800
0.596192385,0.988472659,0.065675431,0.987827090,0.075674220,0.985795151,0.065854069
0.604208417,0.988511301,0.066136992,0.987866577,0.076199607,0.985816892,0.066318021
0.612224449,0.988549890,0.066595305,0.987906063,0.076721341,0.985838684,0.066778725
0.620240481,0.988588426,0.067050436,0.987945547,0.077239496,0.985860527,0.067236246
0.628256513,0.988626909,0.067502451,0.987985030,0.077754143,0.985882421,0.067690650
0.636272545,0.988665342,0.067951410,0.988024511,0.078265352,0.985904364,0.068141999
0.644288577,0.988703724,0.068397375,0.988063990,0.078773190,0.985926356,0.068590353
0.652304609,0.988742056,0.068840403,0.988103468,0.079277720,0.985948395,0.069035771
0.660320641,0.988780340,0.069280552,0.988142944,0.079779007,0.985970481,0.069478308
0.668336673,0.988818576,0.069717875,0.988182419,0.080277111,0.985992613,0.069918020
0.676352705,0.988856765,0.070152426,0.988221892,0.080772091,0.986014790,0.070354959
0.684368737,0.988894908,0.070584256,0.988261364,0.081264003,0.986037012,0.070789177
0.692384770,0.988933005,0.071013415,0.988300834,0.081752904,0.986059277,0.071220723
0.700400802,0.988971057,0.071439950,0.988340302,0.082238847,0.986081586,0.071649646
0.708416834,0.989009065,0.071863909,0.988379769,0.082721884,0.986103937,0.072075992
0.716432866,0.989047030,0.072285337,0.988419234,0.083202065,0.986126329,0.072499807
0.724448898,0.989084952,0.072704278,0.988458698,0.083679441,0.986148762,0.072921134
0.732464930,0.989122831,0.073120775,0.988498160,0.084154058,0.986171236,0.073340017
0.740480962,0.989160669,0.073534870,0.988537621,0.084625963,0.986193750,0.073756498
0.748496994,0.989198467,0.073946602,0.988577080,0.085095202,0.986216302,0.074170616
0.756513026,0.989236224,0.074356012,0.988616537,0.085561817,0.986238893,0.074582411
0.764529058,0.989273941,0.074763137,0.988655993,0.086025853,0.986261522,0.074991921
0.772545090,0.989311619,0.075168015,0.988695447,0.086487349,0.986284188,0.075399183
0.780561122,0.989349258,0.075570682,0.988734900,0.086946348,0.986306891,0.075804234
0.788577154,0.989386860,0.075971172,0.988774351,0.087402887,0.986329630,0.076207109
0.796593186,0.989424424,0.076369521,0.988813800,0.087857006,0.986352405,0.076607842
0.804609218,0.989461950,0.076765762,0.988853248,0.088308742,0.986375214,0.077006466
0.812625251,0.989499441,0.077159927,0.988892695,0.088758131,0.986398059,0.077403014
0.820641283,0.989536895,0.077552047,0.988932139,0.089205209,0.986420938,0.077797517
0.828657315,0.989574314,0.077942155,0.988971583,0.089650010,0.986443850,0.078190008
0.836673347,0.989611698,0.078330280,0.989011024,0.090092568,0.986466796,0.078580515
0.844689379,0.989649047,0.078716451,0.989050464,0.090532916,0.986489774,0.078969068
0.852705411,0.989686362,0.079100696,0.989089903,0.090971086,0.986512785,0.079355695
0.860721443,0.989723643,0.079483045,0.989129340,0.091407109,0.986535827,0.079740426
0.868737475,0.989760892,0.079863525,0.989168775,0.091841017,0.986558901,0.080123286
0.876753507,0.989798107,0.080242161,0.989208209,0.092272838,0.986582006,0.080504303
0.884769539,0.989835290,0.080618980,0.989247641,0.092702602,0.986605142,0.080883503
0.892785571,0.989872441,0.080994007,0.989287072,0.093130337,0.986628308,0.081260910
0.900801603,0.989909560,0.081367268,0.989326501,0.093556072,0.986651503,0.081636551
0.908817635,0.989946648,0.081738786,0.989365929,0.093979833,0.986674728,0.082010449
0.916833667,0.989983705,0.082108585,0.989405354,0.094401647,0.986697982,0.082382627
0.924849699,0.990020732,0.082476688,0.989444779,0.094821540,0.986721265,0.082753109
0.932865731,0.990057728,0.082843118,0.989484202,0.095239538,0.986744575,0.083121918
0.940881764,0.990094695,0.083207897,0.989523623,0.095655665,0.986767914,0.083489076
0.948897796,0.990131632,0.083571047,0.989563042,0.096069946,0.986791280,0.083854604
0.956913828,0.990168541,0.083932589,0.989602461,0.096482404,0.986814674,0.084218524
0.964929860,0.990205420,0.084292544,0.989641877,0.096893063,0.986838095,0.084580856
0.972945892,0.990242271,0.084650931,0.989681292,0.097301945,0.986861542,0.084941621
0.980961924,0.990279095,0.085007771,0.989720705,0.097709073,0.986885015,0.085300838
0.988977956,0.990315890,0.085363083,0.989760117,0.098114469,0.986908514,0.085658528
0.996993988,0.990352658,0.085716887,0.989799527,0.098518153,0.986932039,0.086014708
1.005010020,0.990389398,0.086069200,0.989838936,0.098920148,0.986955589,0.086369397
1.013026052,0.990426112,0.086420042,0.989878343,0.099320473,0.986979164,0.086722615
1.021042084,0.990462800,0.086769430,0.989917749,0.099719149,0.987002764,0.087074378
1.029058116,0.990499461,0.087117381,0.989957153,0.100116196,0.987026388,0.087424705
1.037074148,0.990536096,0.087463913,0.989996555,0.100511632,0.987050037,0.087773612
1.045090180,0.990572705,0.087809042,0.990035956,0.100905476,0.987073709,0.088121116
1.053106212,0.990609289,0.088152786,0.990075355,0.101297748,0.987097405,0.088467234
1.061122244,0.990645848,0.088495160,0.990114753,0.101688465,0.987121125,0.088811982
1.069138277,0.990682381,0.088836180,0.990154149,0.102077646,0.987144867,0.089155376
1.077154309,0.990718891,0.089175862,0.990193544,0.102465307,0.987168632,0.089497432
1.085170341,0.990755375,0.089514220,0.990232936,0.102851466,0.987192420,0.089838164
1.093186373,0.990791836,0.089851271,0.990272328,0.103236140,0.987216230,0.090177587
1.101202405,0.990828273,0.090187028,0.990311718,0.103619345,0.987240062,0.090515717
1.109218437,0.990864686,0.090521506,0.990351106,0.104001098,0.987263916,0.090852568
1.117234469,0.990901075,0.090854720,0.990390493,0.104381415,0.987287792,0.091188154
1.125250501,0.990937442,0.091186683,0.990429878,0.104760310,0.987311689,0.091522488
1.133266533,0.990973785,0.091517408,0.990469262,0.105137801,0.987335607,0.091855585
1.141282565,0.991010106,0.091846909,0.990508644,0.105513901,0.987359546,0.092187458
1.149298597,0.991046404,0.092175200,0.990548024,0.105888625,0.987383505,0.092518120
