K,rho,angle,F_triangle,r(theta*),type
1.6,0.8410149062569574,3.141592653589793,-2.0943951023931957,0.9999991136650676,complex
1.6042857142857143,0.8459395018419398,3.141592653589793,-2.0943951023931957,0.9999991183910746,complex
1.6085714285714288,0.8508640972990877,3.141592653589793,-2.0943951023931957,0.9999991230793823,complex
1.612857142857143,0.8557886926286329,3.141592653589793,-2.0943951023931957,0.9999991277303915,complex
1.6171428571428572,0.8607132878315895,3.141592653589793,-2.0943951023931957,0.9999991323444962,complex
1.6214285714285714,0.8656378829089597,3.141592653589793,-2.0943951023931957,0.9999991369220862,complex
1.625714285714286,0.8705624778617356,3.141592653589793,-2.0943951023931957,0.9999991414635458,complex
1.6300000000000001,0.875487072690899,3.141592653589793,-2.0943951023931957,0.9999991459692543,complex
1.6342857142857143,0.8804116673974212,3.141592653589793,-2.0943951023931957,0.9999991504395856,complex
1.6385714285714286,0.8853362619822631,3.141592653589793,-2.0943951023931957,0.9999991548749093,complex
1.642857142857143,0.8902608564463774,3.141592653589793,-2.0943951023931957,0.9999991592755901,complex
1.6471428571428572,0.8951854507907036,3.141592653589793,-2.0943951023931957,0.9999991636419876,complex
1.6514285714285715,0.9001100450161748,3.141592653589793,-2.0943951023931957,0.9999991679744573,complex
1.6557142857142857,0.9050346391237125,3.141592653589793,-2.0943951023931957,0.9999991722733494,complex
1.6600000000000001,0.9099592331142285,3.141592653589793,-2.0943951023931957,0.9999991765390104,complex
1.6642857142857144,0.9148838269886268,3.141592653589793,-2.0943951023931957,0.9999991807717816,complex
1.6685714285714286,0.9198084207477997,3.141592653589793,-2.0943951023931957,0.9999991849720005,complex
1.672857142857143,0.924733014392634,3.141592653589793,-2.0943951023931957,0.9999991891399997,complex
1.6771428571428573,0.929657607924004,3.141592653589793,-2.0943951023931957,0.9999991932761083,complex
1.6814285714285715,0.9345822013427763,3.141592653589793,-2.0943951023931957,0.9999991973806506,complex
1.6857142857142857,0.939506794649809,3.141592653589793,-2.0943951023931957,0.9999992014539469,complex
1.6900000000000002,0.9444313878459512,3.141592653589793,-2.0943951023931957,0.9999992054963138,complex
1.6942857142857144,0.9493559809320435,3.141592653589793,-2.0943951023931957,0.9999992095080636,complex
1.6985714285714286,0.9542805739089188,3.141592653589793,-2.0943951023931957,0.9999992134895046,complex
1.7028571428571428,0.9592051667774003,3.141592653589793,-2.0943951023931957,0.9999992174409412,complex
1.7071428571428573,0.9641297595383028,3.141592653589793,-2.0943951023931957,0.9999992213626747,complex
1.7114285714285715,0.969054352192435,3.141592653589793,-2.0943951023931957,0.9999992252550013,complex
1.7157142857142857,0.9739789447405949,3.141592653589793,-2.0943951023931957,0.9999992291182149,complex
1.7200000000000002,0.9789035371835748,3.141592653589793,-2.0943951023931957,0.9999992329526046,complex
1.7242857142857144,0.9838281295221583,3.141592653589793,-2.0943951023931957,0.9999992367584569,complex
1.7285714285714286,0.9887527217571197,3.141592653589793,-2.0943951023931957,0.999999240536054,complex
1.7328571428571429,0.9936773138892282,3.141592653589793,-2.0943951023931957,0.9999992442856751,complex
1.7371428571428573,0.9986019059192439,3.141592653589793,-2.0943951023931957,0.9999992480075957,complex
1.7414285714285715,1.0035264978479197,3.141592653589793,-2.0943951023931957,0.9999992517020877,complex
1.7457142857142858,1.0084510896760022,3.141592653589793,-2.0943951023931957,0.9999992553694206,complex
1.75,1.013375681404228,3.141592653589793,-2.0943951023931957,0.999999259009859,complex
1.7542857142857144,1.0183002730333301,3.141592653589793,-2.0943951023931957,0.9999992626236662,complex
1.7585714285714287,1.0232248645640305,3.141592653589793,-2.0943951023931957,0.9999992662111007,complex
1.762857142857143,1.0281494559970474,3.141592653589793,-2.0943951023931957,0.9999992697724187,complex
1.7671428571428573,1.0330740473330908,3.141592653589793,-2.0943951023931957,0.9999992733078732,complex
1.7714285714285716,1.0379986385728637,3.141592653589793,-2.0943951023931957,0.999999276817714,complex
