K,rho1,ang1,rho2,ang2
0.800000000,1.001947112,0.170022482,1.001947112,0.170022482
0.804013378,1.002019456,0.170442503,1.002019456,0.170442503
0.808026756,1.002091794,0.170861411,1.002091794,0.170861411
0.812040134,1.002164126,0.171279214,1.002164126,0.171279214
0.816053512,1.002236454,0.171695920,1.002236454,0.171695920
0.820066890,1.002308776,0.172111537,1.002308776,0.172111537
0.824080268,1.002381093,0.172526073,1.002381093,0.172526073
0.828093645,1.002453405,0.172939536,1.002453405,0.172939536
0.832107023,1.002525712,0.173351934,1.002525712,0.173351934
0.836120401,1.002598013,0.173763273,1.002598013,0.173763273
0.840133779,1.002670309,0.174173562,1.002670309,0.174173562
0.844147157,1.002742600,0.174582809,1.002742600,0.174582809
0.848160535,1.002814886,0.174991020,1.002814886,0.174991020
0.852173913,1.002887167,0.175398202,1.002887167,0.175398202
0.856187291,1.002959442,0.175804364,1.002959442,0.175804364
0.860200669,1.003031712,0.176209511,1.003031712,0.176209511
0.864214047,1.003103977,0.176613651,1.003103977,0.176613651
0.868227425,1.003176237,0.177016791,1.003176237,0.177016791
0.872240803,1.003248492,0.177418938,1.003248492,0.177418938
0.876254181,1.003320741,0.177820099,1.003320741,0.177820099
0.880267559,1.003392985,0.178220279,1.003392985,0.178220279
0.884280936,1.003465224,0.178619487,1.003465224,0.178619487
0.888294314,1.003537458,0.179017727,1.003537458,0.179017727
0.892307692,1.003609686,0.179415008,1.003609686,0.179415008
0.896321070,1.003681910,0.179811334,1.003681910,0.179811334
0.900334448,1.003754128,0.180206713,1.003754128,0.180206713
0.904347826,1.003826341,0.180601151,1.003826341,0.180601151
0.908361204,1.003898549,0.180994654,1.003898549,0.180994654
0.912374582,1.003970751,0.181387228,1.003970751,0.181387228
0.916387960,1.004042949,0.181778879,1.004042949,0.181778879
0.920401338,1.004115141,0.182169613,1.004115141,0.182169613
0.924414716,1.004187328,0.182559436,1.004187328,0.182559436
0.928428094,1.004259510,0.182948353,1.004259510,0.182948353
0.932441472,1.004331686,0.183336372,1.004331686,0.183336372
0.936454849,1.004403858,0.183723496,1.004403858,0.183723496
0.940468227,1.004476024,0.184109733,1.004476024,0.184109733
0.944481605,1.004548185,0.184495087,1.004548185,0.184495087
0.948494983,1.004620341,0.184879565,1.004620341,0.184879565
0.952508361,1.004692492,0.185263170,1.004692492,0.185263170
0.956521739,1.004764637,0.185645910,1.004764637,0.185645910
0.960535117,1.004836777,0.186027790,1.004836777,0.186027790
0.964548495,1.004908913,0.186408814,1.004908913,0.186408814
0.968561873,1.004981043,0.186788988,1.004981043,0.186788988
0.972575251,1.005053167,0.187168317,1.005053167,0.187168317
0.976588629,1.005125287,0.187546807,1.005125287,0.187546807
0.980602007,1.005197401,0.187924462,1.005197401,0.187924462
0.984615385,1.005269511,0.188301287,1.005269511,0.188301287
0.988628763,1.005341615,0.188677288,1.005341615,0.188677288
0.992642140,1.005413714,0.189052470,1.005413714,0.189052470
0.996655518,1.005485808,0.189426836,1.005485808,0.189426836
1.000668896,1.005557896,0.189800393,1.005557896,0.189800393
1.004682274,1.005629980,0.190173145,1.005629980,0.190173145
1.008695652,1.005702058,0.190545096,1.005702058,0.190545096
1.012709030,1.005774131,0.190916252,1.005774131,0.190916252
1.016722408,1.005846199,0.191286617,1.005846199,0.191286617
1.020735786,1.005918262,0.191656196,1.005918262,0.191656196
1.024749164,1.005990319,0.192024992,1.005990319,0.192024992
1.028762542,1.006062372,0.192393012,1.006062372,0.192393012
1.032775920,1.006134419,0.192760259,1.006134419,0.192760259
1.036789298,1.006206461,0.193126737,1.006206461,0.193126737
1.040802676,1.006278498,0.193492451,1.006278498,0.193492451
1.044816054,1.006350530,0.193857406,1.006350530,0.193857406
1.048829431,1.006422557,0.194221606,1.006422557,0.194221606
1.052842809,1.006494578,0.194585054,1.006494578,0.194585054
1.056856187,1.006566594,0.194947756,1.006566594,0.194947756
1.060869565,1.006638606,0.195309715,1.006638606,0.195309715
1.064882943,1.006710612,0.195670935,1.006710612,0.195670935
1.068896321,1.006782613,0.196031421,1.006782613,0.196031421
1.072909699,1.006854608,0.196391177,1.006854608,0.196391177
1.076923077,1.006926599,0.196750206,1.006926599,0.196750206
1.080936455,1.006998584,0.197108514,1.006998584,0.197108514
1.084949833,1.007070565,0.197466102,1.007070565,0.197466102
1.088963211,1.007142540,0.197822977,1.007142540,0.197822977
1.092976589,1.007214510,0.198179140,1.007214510,0.198179140
1.096989967,1.007286475,0.198534597,1.007286475,0.198534597
1.101003344,1.007358434,0.198889352,1.007358434,0.198889352
1.105016722,1.007430389,0.199243407,1.007430389,0.199243407
1.109030100,1.007502339,0.199596766,1.007502339,0.199596766
1.113043478,1.007574283,0.199949434,1.007574283,0.199949434
1.117056856,1.007646222,0.200301414,1.007646222,0.200301414
1.121070234,1.007718156,0.200652710,1.007718156,0.200652710
1.125083612,1.007790085,0.201003325,1.007790085,0.201003325
1.129096990,1.007862009,0.201353263,1.007862009,0.201353263
1.133110368,1.007933927,0.201702527,1.007933927,0.201702527
1.137123746,1.008005841,0.202051121,1.008005841,0.202051121
1.141137124,1.008077749,0.202399049,1.008077749,0.202399049
1.145150502,1.008149653,0.202746313,1.008149653,0.202746313
1.149163880,1.008221551,0.203092917,1.008221551,0.203092917
1.153177258,1.008293444,0.203438866,1.008293444,0.203438866
1.157190635,1.008365332,0.203784161,1.008365332,0.203784161
1.161204013,1.008437214,0.204128806,1.008437214,0.204128806
1.165217391,1.008509092,0.204472806,1.008509092,0.204472806
1.169230769,1.008580965,0.204816162,1.008580965,0.204816162
1.173244147,1.008652832,0.205158878,1.008652832,0.205158878
1.177257525,1.008724694,0.205500958,1.008724694,0.205500958
1.181270903,1.008796551,0.205842404,1.008796551,0.205842404
1.185284281,1.008868403,0.206183220,1.008868403,0.206183220
1.189297659,1.008940250,0.206523410,1.008940250,0.206523410
1.193311037,1.009012092,0.206862975,1.009012092,0.206862975
1.197324415,1.009083929,0.207201919,1.009083929,0.207201919
