K,mu_eff_from_lambda,mu0_real,mu0_imag,mu1_real,mu1_imag
2.0,-4.042421355699743,-2.298090485029231,0.26522902242472685,-2.298090485029231,-0.26522902242472685
2.8293897882938976,-5.326832392063551,-3.2511271820146,0.375314587986667,-3.2511271820146,-0.375314587986667
3.6587795765877957,-6.56632647563291,-4.2041582010255745,0.4853821763721599,-4.2041582010255745,-0.4853821763721599
4.488169364881694,-7.775594231124126,-5.157186686721994,0.5954417211657431,-5.157186686721994,-0.5954417211657431
5.3175591531755915,-8.96272083208387,-6.1102138234850125,0.7054969754526388,-6.1102138234850125,-0.7054969754526388
6.146948941469489,-10.132722141256176,-7.063240156939128,0.8155496716484109,-7.063240156939128,-0.8155496716484109
6.976338729763388,-11.2889645095803,-8.016265973406556,0.9256007201095052,-8.016265973406556,-0.9256007201095052
7.805728518057285,-12.433837259159384,-8.969291437587938,1.0356506450313836,-8.969291437587938,-1.0356506450313836
8.635118306351183,-13.569108947294326,-9.922316650939871,1.145699769574618,-9.922316650939871,-1.145699769574618
9.46450809464508,-14.696132168276984,-10.875341679372662,1.2557483038080977,-10.875341679372662,-1.2557483038080977
10.293897882938978,-15.815968879403794,-11.828366567564071,1.365796390200728,-11.828366567564071,-1.365796390200728
11.123287671232877,-16.929470985680357,-12.781391346871958,1.4758441287889525,-12.781391346871958,-1.4758441287889525
11.952677459526775,-18.037334284654612,-13.734416039953858,1.5858915918795282,-13.734416039953858,-1.5858915918795282
12.782067247820672,-19.140135805341835,-14.687440663588658,1.6959388330350904,-14.687440663588658,-1.6959388330350904
13.61145703611457,-20.238360392505147,-15.640465230467047,1.8059858927783177,-15.640465230467047,-1.8059858927783177
14.440846824408467,-21.33242009641851,-16.593489750365126,1.9160328023325497,-16.593489750365126,-1.9160328023325497
15.270236612702366,-22.422668613920457,-17.546514230935728,2.0260795861446326,-17.546514230935728,-2.0260795861446326
16.099626400996264,-23.50941224220557,-18.499538678255117,2.1361262636287126,-18.499538678255117,-2.1361262636287126
16.92901618929016,-24.592918322565932,-19.452563097209136,2.246172850397908,-19.452563097209136,-2.246172850397908
