K,rho,angle,label
4.414829659,0.984885780,0.376158996,complex
4.430861723,0.984885780,0.219861112,complex
4.446893788,0.984885780,0.377541197,complex
4.462925852,0.984885780,0.220662262,complex
4.478957916,0.984885780,0.378918597,complex
4.494989980,0.984885780,0.379605513,complex
4.511022044,0.984885780,0.380291248,complex
4.527054108,0.984885780,0.380975809,complex
4.543086172,0.984885780,0.222652729,complex
4.559118236,0.984885780,0.382341434,complex
4.575150301,0.984885780,0.223444032,complex
4.591182365,0.984885780,0.383702437,complex
4.607214429,0.984885780,0.224232590,complex
4.623246493,0.984885780,0.385058866,complex
4.639278557,0.984885780,0.385735381,complex
4.655310621,0.984885780,0.386410771,complex
4.671342685,0.984885780,0.387085042,complex
4.687374749,0.984885780,0.387758199,complex
4.703406814,0.984885780,0.388430249,complex
4.719438878,0.984885780,0.389101197,complex
4.735470942,0.984885780,0.389771048,complex
4.751503006,0.984885780,0.390439809,complex
4.767535070,0.984885780,0.391107485,complex
4.783567134,0.984885780,0.391774082,complex
4.799599198,0.984885780,0.392439605,complex
4.815631263,0.984885780,0.393104060,complex
4.831663327,0.984885780,0.393767451,complex
4.847695391,0.984885780,0.394429785,complex
4.863727455,0.984885780,0.395091067,complex
4.879759519,0.984885780,0.395751302,complex
4.895791583,0.984885780,0.396410495,complex
4.911823647,0.984885780,0.397068652,complex
4.927855711,0.984885780,0.231973252,complex
4.943887776,0.984885780,0.398381876,complex
4.959919840,0.984885780,0.399036954,complex
4.975951904,0.984885780,0.399691016,complex
4.991983968,0.984885780,0.400344066,complex
5.008016032,0.984885780,0.233869087,complex
5.024048096,0.984885780,0.401647154,complex
5.040080160,0.984885780,0.402297200,complex
5.056112224,0.984885780,0.402946256,complex
5.072144289,0.984885780,0.403594324,complex
5.088176353,0.984885780,0.404241410,complex
5.104208417,0.984885780,0.236124361,complex
5.120240481,0.984885780,0.236498188,complex
5.136272545,0.984885780,0.406176824,complex
5.152304609,0.984885780,0.237244107,complex
5.168336673,0.984885780,0.407462276,complex
5.184368737,0.984885780,0.408103568,complex
5.200400802,0.984885780,0.408743910,complex
5.216432866,0.984885780,0.409383307,complex
5.232464930,0.984885780,0.239098916,complex
5.248496994,0.984885780,0.410659283,complex
5.264529058,0.984885780,0.411295871,complex
5.280561122,0.984885780,0.411931531,complex
5.296593186,0.984885780,0.240572662,complex
5.312625251,0.984885780,0.413200085,complex
5.328657315,0.984885780,0.413832987,complex
5.344689379,0.984885780,0.414464979,complex
5.360721443,0.984885780,0.415096064,complex
5.376753507,0.984885780,0.242402488,complex
5.392785571,0.984885780,0.416355531,complex
5.408817635,0.984885780,0.243130638,complex
5.424849699,0.984885780,0.243493913,complex
5.440881764,0.984885780,0.418238035,complex
5.456913828,0.984885780,0.418863767,complex
5.472945892,0.984885780,0.419488620,complex
5.488977956,0.984885780,0.420112599,complex
5.505010020,0.984885780,0.420735708,complex
5.521042084,0.984885780,0.245662502,complex
5.537074148,0.984885780,0.421979330,complex
5.553106212,0.984885780,0.422599851,complex
5.569138277,0.984885780,0.423219516,complex
5.585170341,0.984885780,0.247097866,complex
5.601202405,0.984885780,0.424456298,complex
5.617234469,0.984885780,0.425073421,complex
5.633266533,0.984885780,0.425689703,complex
5.649298597,0.984885780,0.426305150,complex
5.665330661,0.984885780,0.248880668,complex
5.681362725,0.984885780,0.427533547,complex
5.697394790,0.984885780,0.428146506,complex
5.713426854,0.984885780,0.249944370,complex
5.729458918,0.984885780,0.429369959,complex
5.745490982,0.984885780,0.429980462,complex
5.761523046,0.984885780,0.430590153,complex
5.777555110,0.984885780,0.431199035,complex
5.793587174,0.984885780,0.251707427,complex
5.809619238,0.984885780,0.252058590,complex
5.825651303,0.984885780,0.433020869,complex
5.841683367,0.984885780,0.433626552,complex
5.857715431,0.984885780,0.434231445,complex
5.873747495,0.984885780,0.253458479,complex
5.889779559,0.984885780,0.253807271,complex
5.905811623,0.984885780,0.436041409,complex
5.921843687,0.984885780,0.436643169,complex
5.937875752,0.984885780,0.254850843,complex
5.953907816,0.984885780,0.437844369,complex
5.969939880,0.984885780,0.438443814,complex
5.985971944,0.984885780,0.439042494,complex
6.002004008,0.984885780,0.439640411,complex
6.018036072,0.984885780,0.440237570,complex
6.034068136,0.984885780,0.440833972,complex
6.050100200,0.984885780,0.441429622,complex
6.066132265,0.984885780,0.442024522,complex
6.082164329,0.984885780,0.442618674,complex
6.098196393,0.984885780,0.258299628,complex
6.114228457,0.984885780,0.258642034,complex
6.130260521,0.984885780,0.258983996,complex
6.146292585,0.984885780,0.259325518,complex
6.162324649,0.984885780,0.445578340,complex
6.178356713,0.984885780,0.446168074,complex
6.194388778,0.984885780,0.446757082,complex
6.210420842,0.984885780,0.447345366,complex
6.226452906,0.984885780,0.447932931,complex
6.242484970,0.984885780,0.448519777,complex
6.258517034,0.984885780,0.449105909,complex
6.274549098,0.984885780,0.262042028,complex
6.290581162,0.984885780,0.262379659,complex
6.306613226,0.984885780,0.450860044,complex
6.322645291,0.984885780,0.451443345,complex
6.338677355,0.984885780,0.452025944,complex
6.354709419,0.984885780,0.452607846,complex
6.370741483,0.984885780,0.453189052,complex
6.386773547,0.984885780,0.453769565,complex
6.402805611,0.984885780,0.454349388,complex
6.418837675,0.984885780,0.454928524,complex
6.434869739,0.984885780,0.265399458,complex
6.450901804,0.984885780,0.265732922,complex
6.466933868,0.984885780,0.266065978,complex
6.482965932,0.984885780,0.457238244,complex
6.498997996,0.984885780,0.457813981,complex
6.515030060,0.984885780,0.458389046,complex
6.531062124,0.984885780,0.458963442,complex
6.547094188,0.984885780,0.459537171,complex
6.563126253,0.984885780,0.460110236,complex
6.579158317,0.984885780,0.460682638,complex
6.595190381,0.984885780,0.268715919,complex
6.611222445,0.984885780,0.461825468,complex
6.627254509,0.984885780,0.462395900,complex
6.643286573,0.984885780,0.462965680,complex
6.659318637,0.984885780,0.463534810,complex
6.675350701,0.984885780,0.464103292,complex
6.691382766,0.984885780,0.464671130,complex
6.707414830,0.984885780,0.271013873,complex
6.723446894,0.984885780,0.465804881,complex
6.739478958,0.984885780,0.271666948,complex
6.755511022,0.984885780,0.466936081,complex
6.771543086,0.984885780,0.467500729,complex
6.787575150,0.984885780,0.468064747,complex
6.803607214,0.984885780,0.468628137,complex
6.819639279,0.984885780,0.469190900,complex
6.835671343,0.984885780,0.469753039,complex
6.851703407,0.984885780,0.470314556,complex
6.867735471,0.984885780,0.470875454,complex
6.883767535,0.984885780,0.471435735,complex
6.899799599,0.984885780,0.274909626,complex
6.915831663,0.984885780,0.275231845,complex
6.931863727,0.984885780,0.473112894,complex
6.947895792,0.984885780,0.473670727,complex
6.963927856,0.984885780,0.474227954,complex
6.979959920,0.984885780,0.474784576,complex
6.995991984,0.984885780,0.475340597,complex
7.012024048,0.984885780,0.475896017,complex
7.028056112,0.984885780,0.476450840,complex
7.044088176,0.984885780,0.477005066,complex
7.060120240,0.984885780,0.278115445,complex
7.076152305,0.984885780,0.478111740,complex
7.092184369,0.984885780,0.278752298,complex
7.108216433,0.984885780,0.479216056,complex
7.124248497,0.984885780,0.479767335,complex
7.140280561,0.984885780,0.480318030,complex
7.156312625,0.984885780,0.480868144,complex
7.172344689,0.984885780,0.280338266,complex
7.188376754,0.984885780,0.481966635,complex
7.204408818,0.984885780,0.482515016,complex
7.220440882,0.984885780,0.483062824,complex
7.236472946,0.984885780,0.281600777,complex
7.252505010,0.984885780,0.281915545,complex
7.268537074,0.984885780,0.484702826,complex
7.284569138,0.984885780,0.485248359,complex
7.300601202,0.984885780,0.485793329,complex
7.316633267,0.984885780,0.486337737,complex
7.332665331,0.984885780,0.283484281,complex
7.348697395,0.984885780,0.487424874,complex
7.364729459,0.984885780,0.487967607,complex
7.380761523,0.984885780,0.488509786,complex
7.396793587,0.984885780,0.489051412,complex
7.412825651,0.984885780,0.489592487,complex
7.428857715,0.984885780,0.285355685,complex
7.444889780,0.984885780,0.490672994,complex
7.460921844,0.984885780,0.491212428,complex
7.476953908,0.984885780,0.491751319,complex
7.492985972,0.984885780,0.492289669,complex
7.509018036,0.984885780,0.492827479,complex
7.525050100,0.984885780,0.493364750,complex
7.541082164,0.984885780,0.493901485,complex
7.557114228,0.984885780,0.494437686,complex
7.573146293,0.984885780,0.494973354,complex
7.589178357,0.984885780,0.495508491,complex
7.605210421,0.984885780,0.496043099,complex
7.621242485,0.984885780,0.496577179,complex
7.637274549,0.984885780,0.289370005,complex
7.653306613,0.984885780,0.497643763,complex
7.669338677,0.984885780,0.498176270,complex
7.685370741,0.984885780,0.498708257,complex
7.701402806,0.984885780,0.290594333,complex
7.717434870,0.984885780,0.499770674,complex
7.733466934,0.984885780,0.291204621,complex
7.749498998,0.984885780,0.500831029,complex
7.765531062,0.984885780,0.501360436,complex
7.781563126,0.984885780,0.501889333,complex
7.797595190,0.984885780,0.292421484,complex
7.813627255,0.984885780,0.292724932,complex
7.829659319,0.984885780,0.503472974,complex
7.845691383,0.984885780,0.503999843,complex
7.861723447,0.984885780,0.504526209,complex
7.877755511,0.984885780,0.505052074,complex
7.893787575,0.984885780,0.294237613,complex
7.909819639,0.984885780,0.506102307,complex
7.925851703,0.984885780,0.506626678,complex
7.941883768,0.984885780,0.507150554,complex
7.957915832,0.984885780,0.507673936,complex
7.973947896,0.984885780,0.508196826,complex
7.989979960,0.984885780,0.508719226,complex
8.006012024,0.984885780,0.509241137,complex
8.022044088,0.984885780,0.509762561,complex
8.038076152,0.984885780,0.296941580,complex
8.054108216,0.984885780,0.510803952,complex
8.070140281,0.984885780,0.511323922,complex
8.086172345,0.984885780,0.511843411,complex
8.102204409,0.984885780,0.298135703,complex
8.118236473,0.984885780,0.298433509,complex
8.134268537,0.984885780,0.513399005,complex
8.150300601,0.984885780,0.513916583,complex
8.166332665,0.984885780,0.514433687,complex
8.182364729,0.984885780,0.514950318,complex
8.198396794,0.984885780,0.515466478,complex
8.214428858,0.984885780,0.515982168,complex
8.230460922,0.984885780,0.516497390,complex
8.246492986,0.984885780,0.517012145,complex
8.262525050,0.984885780,0.517526434,complex
8.278557114,0.984885780,0.301395870,complex
8.294589178,0.984885780,0.518553621,complex
8.310621242,0.984885780,0.519066522,complex
8.326653307,0.984885780,0.519578963,complex
8.342685371,0.984885780,0.302572939,complex
8.358717435,0.984885780,0.520602470,complex
8.374749499,0.984885780,0.521113539,complex
8.390781563,0.984885780,0.521624153,complex
8.406813627,0.984885780,0.522134314,complex
8.422845691,0.984885780,0.522644023,complex
8.438877756,0.984885780,0.523153282,complex
8.454909820,0.984885780,0.523662091,complex
8.470941884,0.984885780,0.524170452,complex
8.486973948,0.984885780,0.524678367,complex
8.503006012,0.984885780,0.525185836,complex
8.519038076,0.984885780,0.305787230,complex
8.535070140,0.984885780,0.526199444,complex
8.551102204,0.984885780,0.526705585,complex
8.567134269,0.984885780,0.527211286,complex
8.583166333,0.984885780,0.527716548,complex
8.599198397,0.984885780,0.528221373,complex
8.615230461,0.984885780,0.528725761,complex
8.631262525,0.984885780,0.529229714,complex
8.647294589,0.984885780,0.529733233,complex
8.663326653,0.984885780,0.530236320,complex
8.679358717,0.984885780,0.530738975,complex
8.695390782,0.984885780,0.531241200,complex
8.711422846,0.984885780,0.309256814,complex
8.727454910,0.984885780,0.309544246,complex
8.743486974,0.984885780,0.532745306,complex
8.759519038,0.984885780,0.310118337,complex
8.775551102,0.984885780,0.533745916,complex
8.791583166,0.984885780,0.534245586,complex
8.807615230,0.984885780,0.534744834,complex
8.823647295,0.984885780,0.535243662,complex
8.839679359,0.984885780,0.535742071,complex
8.855711423,0.984885780,0.311834473,complex
8.871743487,0.984885780,0.312119608,complex
8.887775551,0.984885780,0.312404491,complex
8.903807615,0.984885780,0.537731535,complex
8.919839679,0.984885780,0.538227865,complex
8.935871743,0.984885780,0.538723783,complex
8.951903808,0.984885780,0.313541520,complex
8.967935872,0.984885780,0.539714385,complex
8.983967936,0.984885780,0.540209073,complex
9.000000000,0.984885780,0.540703353,complex
