K,mu_eff_from_lambda,mu0_real,mu0_imag,mu1_real,mu1_imag
1.0,-2.176098976987969,-1.1489817789724381,0.16563215796400887,-1.1489817789724381,-0.16563215796400887
1.0583333333333333,-2.2727668668743255,-1.2160153278445294,0.1753189844922646,-1.2160153278445294,-0.1753189844922646
1.1166666666666667,-2.368646729477216,-1.283048391650283,0.18500456807898316,-1.283048391650283,-0.18500456807898316
1.175,-2.4638000946511647,-1.350081042382278,0.19468909183876573,-1.350081042382278,-0.19468909183876573
1.2333333333333334,-2.558280828015396,-1.417113338457362,0.20437270458542642,-1.417113338457362,-0.20437270458542642
1.2916666666666667,-2.6521364117437676,-1.4841453277727126,0.21405552850727805,-1.4841453277727126,-0.21405552850727805
1.35,-2.745408961344989,-1.5511770499718873,0.22373766486901905,-1.5511770499718873,-0.22373766486901905
1.4083333333333332,-2.838136042318877,-1.6182085381492872,0.23341919830804064,-1.6182085381492872,-0.23341919830804064
1.4666666666666668,-2.9303513330006137,-1.6852398201489731,0.243100200113564,-1.6852398201489731,-0.243100200113564
1.525,-3.0220851677125626,-1.752270919566167,0.25278073075897795,-1.752270919566167,-0.25278073075897795
1.5833333333333335,-3.1133649857131642,-1.8193018565279298,0.26246084187859836,-1.8193018565279298,-0.26246084187859836
1.6416666666666666,-3.204215705237518,-1.8863326483078062,0.2721405778260709,-1.8863326483078062,-0.2721405778260709
1.7,-3.294660037408928,-1.9533633098142233,0.2818199769142183,-1.9533633098142233,-0.2818199769142183
1.7583333333333333,-3.3847187514635904,-2.020393853981897,0.2914990724098169,-2.020393853981897,-0.2914990724098169
1.8166666666666667,-3.4744109002344863,-2.0874242920879973,0.30117789333802114,-2.0874242920879973,-0.30117789333802114
1.875,-3.563754012959233,-2.1544546340094235,0.3108564651376294,-2.1544546340094235,-0.3108564651376294
1.9333333333333333,-3.652764261033707,-2.2214848884336007,0.3205348101984973,-2.2214848884336007,-0.3205348101984973
1.9916666666666667,-3.7414566012201367,-2.2885150630323126,0.3302129483051043,-2.2885150630323126,-0.3302129483051043
2.05,-3.8298448999593475,-2.3555451646059105,0.33989089700486724,-2.3555451646059105,-0.33989089700486724
2.1083333333333334,-3.9179420417515125,-2.4225751992036297,0.3495686719156778,-2.4225751992036297,-0.3495686719156778
2.166666666666667,-4.005760024038832,-2.489605172224509,0.3592462869840571,-2.489605172224509,-0.3592462869840571
2.225,-4.0933100405926375,-2.556635088502461,0.3689237547029405,-2.556635088502461,-0.3689237547029405
2.283333333333333,-4.180602555066537,-2.623664952378332,0.37860108629626593,-2.623664952378332,-0.37860108629626593
2.341666666666667,-4.2676473660988075,-2.6906947677612054,0.3882782918761311,-2.6906947677612054,-0.3882782918761311
2.4,-4.354453665122801,-2.75772453818078,0.39795538057715335,-2.75772453818078,-0.39795538057715335
2.458333333333333,-4.441030087862504,-2.824754266832303,0.4076323606718042,-2.824754266832303,-0.4076323606718042
2.5166666666666666,-4.527384760336196,-2.8917839566152765,0.41730923966979205,-2.8917839566152765,-0.41730923966979205
2.575,-4.613525340069849,-2.9588136101668883,0.4269860244039989,-2.9588136101668883,-0.4269860244039989
2.6333333333333333,-4.699459053116077,-3.0258432298910307,0.4366627211050609,-3.0258432298910307,-0.4366627211050609
2.6916666666666664,-4.785192727388374,-3.092872817983533,0.44633933546629445,-3.092872817983533,-0.44633933546629445
2.75,-4.87073282275471,-3.1599023764542027,0.4560158727003996,-3.1599023764542027,-0.4560158727003996
