K,rho1,ang1,rho2,ang2,rho3,ang3
0.240470000,0.996468209,0.041502116,0.996244661,0.046007395,0.995629572,0.041537094
0.240470060,0.996468210,0.041502121,0.996244661,0.046007401,0.995629572,0.041537099
0.240470120,0.996468210,0.041502126,0.996244661,0.046007407,0.995629572,0.041537104
0.240470180,0.996468210,0.041502132,0.996244662,0.046007413,0.995629572,0.041537110
0.240470240,0.996468211,0.041502137,0.996244662,0.046007419,0.995629573,0.041537115
0.240470300,0.996468211,0.041502142,0.996244662,0.046007424,0.995629573,0.041537120
0.240470360,0.996468211,0.041502147,0.996244662,0.046007430,0.995629573,0.041537125
0.240470420,0.996468211,0.041502153,0.996244663,0.046007436,0.995629573,0.041537131
0.240470480,0.996468212,0.041502158,0.996244663,0.046007442,0.995629573,0.041537136
0.240470541,0.996468212,0.041502163,0.996244663,0.046007448,0.995629573,0.041537141
0.240470601,0.996468212,0.041502168,0.996244663,0.046007453,0.995629574,0.041537146
0.240470661,0.996468212,0.041502174,0.996244664,0.046007459,0.995629574,0.041537152
0.240470721,0.996468213,0.041502179,0.996244664,0.046007465,0.995629574,0.041537157
0.240470781,0.996468213,0.041502184,0.996244664,0.046007471,0.995629574,0.041537162
0.240470841,0.996468213,0.041502189,0.996244665,0.046007477,0.995629574,0.041537167
0.240470901,0.996468213,0.041502194,0.996244665,0.046007482,0.995629574,0.041537173
0.240470961,0.996468214,0.041502200,0.996244665,0.046007488,0.995629575,0.041537178
0.240471021,0.996468214,0.041502205,0.996244665,0.046007494,0.995629575,0.041537183
0.240471081,0.996468214,0.041502210,0.996244666,0.046007500,0.995629575,0.041537189
0.240471141,0.996468215,0.041502215,0.996244666,0.046007506,0.995629575,0.041537194
0.240471201,0.996468215,0.041502221,0.996244666,0.046007511,0.995629575,0.041537199
0.240471261,0.996468215,0.041502226,0.996244666,0.046007517,0.995629575,0.041537204
0.240471321,0.996468215,0.041502231,0.996244667,0.046007523,0.995629576,0.041537210
0.240471381,0.996468216,0.041502236,0.996244667,0.046007529,0.995629576,0.041537215
0.240471441,0.996468216,0.041502242,0.996244667,0.046007535,0.995629576,0.041537220
0.240471502,0.996468216,0.041502247,0.996244667,0.046007540,0.995629576,0.041537225
0.240471562,0.996468216,0.041502252,0.996244668,0.046007546,0.995629576,0.041537231
0.240471622,0.996468217,0.041502257,0.996244668,0.046007552,0.995629576,0.041537236
0.240471682,0.996468217,0.041502263,0.996244668,0.046007558,0.995629577,0.041537241
0.240471742,0.996468217,0.041502268,0.996244669,0.046007564,0.995629577,0.041537246
0.240471802,0.996468218,0.041502273,0.996244669,0.046007569,0.995629577,0.041537252
0.240471862,0.996468218,0.041502278,0.996244669,0.046007575,0.995629577,0.041537257
0.240471922,0.996468218,0.041502284,0.996244669,0.046007581,0.995629577,0.041537262
