K,rho,angle,F_triangle,r(theta*),type,diagnosis
1.1,0.9913962754757394,0.11250533890951214,-2.0943951023931957,0.9999795358046478,complex (inside/outside),
1.1400000000000001,0.9915129979260279,0.11457186164874371,-2.0943951023931957,0.9999809426634156,complex (inside/outside),
1.1800000000000002,0.9916277239266515,0.11660191195015294,-2.0943951023931957,0.9999822092763191,complex (inside/outside),
1.2200000000000002,0.9917405555813593,0.11859736366933663,-2.0943951023931957,0.999983353683651,complex (inside/outside),
1.26,0.9918515865203301,0.12055993559709122,-2.0943951023931957,0.9999843911155223,complex (inside/outside),
1.3,0.9919609028608085,0.1224912088519399,-2.0943951023931957,0.9999853345012619,complex (inside/outside),
1.34,0.9920685840311313,0.1243926418417729,-2.0943951023931957,0.9999861948742509,complex (inside/outside),
1.3800000000000001,0.9921747034813057,0.12626558319743753,-2.0943951023931957,0.9999869816960258,complex (inside/outside),
1.4200000000000002,0.9922793292987698,0.1281112830045305,-2.0943951023931957,0.9999877031175362,complex (inside/outside),
1.46,0.9923825247444316,0.129930902599348,-2.0943951023931957,0.9999883661911092,complex (inside/outside),
1.5,0.9924843487213352,0.13172552314719427,-2.0943951023931957,0.9999889770434718,complex (inside/outside),
1.54,0.9925848561860777,0.13349615318309446,-2.0943951023931957,0.9999895410177939,complex (inside/outside),
1.58,0.9926840985113009,0.13524373526431854,-2.0943951023931957,0.9999900627909382,complex (inside/outside),
1.62,0.9927821238062788,0.1369691518593398,-2.0943951023931957,0.9999905464707379,complex (inside/outside),
1.6600000000000001,0.9928789772013596,0.1386732305776947,-2.0943951023931957,0.9999909956771008,complex (inside/outside),
1.7000000000000002,0.9929747011011562,0.14035674882873925,-2.0943951023931957,0.999991413609939,complex (inside/outside),
1.7400000000000002,0.9930693354106052,0.14202043798371447,-2.0943951023931957,0.9999918031063173,complex (inside/outside),
1.7800000000000002,0.9931629177373696,0.1436649871043733,-2.0943951023931957,0.9999921666887288,complex (inside/outside),
1.82,0.9932554835735575,0.14529104629207706,-2.0943951023931957,0.9999925066060419,complex (inside/outside),
1.86,0.9933470664593023,0.14689922970355862,-2.0943951023931957,0.9999928248683603,complex (inside/outside),
1.9000000000000001,0.9934376981303629,0.14849011827301242,-2.0943951023931957,0.9999931232768092,complex (inside/outside),
1.94,0.9935274086516287,0.15006426217473928,-2.0943951023931957,0.9999934034490752,complex (inside/outside),
1.98,0.9936162265381476,0.15162218305593733,-2.0943951023931957,0.9999936668413777,complex (inside/outside),
2.02,0.9937041788650534,0.15316437606533576,-2.0943951023931957,0.999993914767429,complex (inside/outside),
2.06,0.9937912913676642,0.15469131170002987,-2.0943951023931957,0.9999941484148493,complex (inside/outside),
2.1,0.9938775885327484,0.1562034374900487,-2.0943951023931957,0.9999943688594138,complex (inside/outside),
