K,rho,angle,rho_pred,eig1_re,eig1_im,eig2_re,eig2_im,eig3_re,eig3_im,||Jeff||_F,md5(Jeff)
1.15,0.9949874371066199,0.022568119333617572,0.9949874371066199,0.994734064355042,0.022453089134881123,0.994734064355042,-0.022453089134881123,0.9947373951235655,0.02230503850662559,2.222693705288843,6e055ac1ee0465b684b65711840e560b
1.2491525423728813,0.9949874371066197,0.023561223312767984,0.9949874371066197,0.9947146083668628,-0.02329909658244993,0.9947146083668628,0.02329909658244993,0.9947112755756056,-0.023440952257765258,2.2227092425204082,b81cc7d23d626ae619a0f43902314a28
1.3483050847457627,0.9949874371066203,0.024514122030283192,0.9949874371066203,0.9946918216368816,-0.024252421914168404,0.9946918216368816,0.024252421914168404,0.9946884871188166,-0.024388800570735333,2.222729453817059,8675e2661056f5900e0c4db8b9c6e680
1.447457627118644,0.9949874371066199,0.025431337907686594,0.9949874371066199,0.9946656989186335,0.025301134257302627,0.9946656989186335,-0.025301134257302627,0.9946690349280949,0.02516964352571015,2.222754338986996,2f3385594d6769578da7220186788af8
1.5466101694915253,0.9949874371066203,0.02631660406303098,0.9949874371066203,0.9946462482364057,-0.02605457482369388,0.9946462482364057,0.02605457482369388,0.9946429109258871,-0.026181668107223804,2.222783897825384,df173f12723adccd8c34a765e29adb2e
1.6457627118644067,0.9949874371066202,0.02717304471209865,0.9949874371066202,0.994623461558704,-0.026910401650325957,0.994623461558704,0.026910401650325957,0.9946201231032179,-0.027033511021307147,2.222818130109418,11f080f409ac395c06de1d5f8965fae6
1.7449152542372879,0.9949874371066206,0.028003305776496002,0.9949874371066206,0.9946006748925945,-0.027739818009435285,0.9946006748925945,0.027739818009435285,0.9945973354217282,-0.027859295970960266,2.222857035595069,7779e27f244cf9e6fc50a147f75ec988
1.8440677966101693,0.9949874371066206,0.02880965153393053,0.9949874371066206,0.9945778882361977,-0.02854512623245443,0.9945778882361977,0.02854512623245443,0.9945745478587172,-0.028661276168859412,2.2229006140148835,9a79067783021d73d8871dfacf00142f
1.9432203389830507,0.99498743710662,0.029594037517063035,0.99498743710662,0.9945551015880191,-0.029328312349075014,0.9945551015880191,0.029328312349075014,0.994551760396103,-0.029441397606295223,2.2229488650764533,b9c5d71740504266bfc3a6c2e4d89338
2.042372881355932,0.9949874371066204,0.030358166428333062,0.9949874371066204,0.9945323149468585,-0.030091103775760943,0.9945323149468585,0.030091103775760943,0.9945289730193054,-0.030201354690899483,2.2230017884613367,91cd1772a36035140a3a3b1b3da89761
2.1415254237288135,0.9949874371066196,0.031103531670768476,0.9949874371066196,0.9945061857164365,0.030942633561870606,0.9945061857164365,-0.030942633561870606,0.9945095283117343,0.03083501414254061,2.22305938382428,f8b19318b46abfcb00d5a8efbf2851ee
2.2406779661016945,0.99498743710662,0.031831451690995126,0.99498743710662,0.9944867416818448,-0.03156137859833754,0.9944867416818448,0.03156137859833754,0.9944833984777078,-0.031666546263014024,2.2231216507926517,339dab196150bc5f404bcfad457e83aa
2.3398305084745763,0.9949874371066197,0.03254309739915509,0.9949874371066197,0.9944639550565199,-0.03227138195589772,0.9944639550565199,0.03227138195589772,0.9944606112949862,-0.032374258027044404,2.2231885889660186,5258b19cdf1aff2644a6039b4de98d0e
2.4389830508474573,0.9949874371066194,0.033239514298828696,0.9949874371066194,0.9944378241614569,0.033066809296127944,0.9944378241614569,-0.033066809296127944,0.9944411684352011,0.03296608137510943,2.223260197915835,75f2f5ca67d12cbdd34a3ade9dd0eb69
