K,rho,angle,F_triangle,r(theta*),type,f_pred,A=1-gamma*dt
1.7966666666666666,0.9805610638812863,0.09948554023754277,-2.0943951023931957,0.9999922106226278,complex,0.015833615494972586,0.9615
1.7983333333333333,0.9805610638812869,0.09953370604383636,-2.0943951023931957,0.9999922250252756,complex,0.015841281321132217,0.9615
1.8,0.9805610638812862,0.09958184862990173,-2.0943951023931957,0.9999922393880141,complex,0.015848943451677745,0.9615
1.8016666666666667,0.980561063881286,0.09962996802940018,-2.0943951023931957,0.9999922537109903,complex,0.015856601891966537,0.9615
1.8033333333333335,0.9805610638812863,0.10009649385746927,-2.0943951023931957,0.9999922679943509,complex,0.015930851783583774,0.9615
1.8050000000000002,0.9805610638812863,0.10014436867228875,-2.0943951023931957,0.9999922822382421,complex,0.015938471297011904,0.9615
1.8066666666666666,0.9805610638812866,0.09977418744390062,-2.0943951023931957,0.999992296442809,complex,0.015879555124674104,0.9615
1.8083333333333333,0.9805610638812859,0.1002400499247496,-2.0943951023931957,0.9999923106081963,complex,0.01595369944130227,0.9615
1.81,0.9805610638812875,0.09987021840089956,-2.0943951023931957,0.9999923247345477,complex,0.01589483892617033,0.9615
1.8116666666666668,0.9805610638812864,0.09991819938337554,-2.0943951023931957,0.9999923388220069,complex,0.015902475336705788,0.9615
1.8133333333333335,0.980561063881287,0.0999661574126624,-2.0943951023931957,0.9999923528707164,complex,0.015910108094127736,0.9615
1.815,0.9805610638812866,0.10001409252177852,-2.0943951023931957,0.9999923668808179,complex,0.015917737203691214,0.9615
1.8166666666666667,0.9805610638812868,0.10006200474366711,-2.0943951023931957,0.999992380852453,complex,0.0159253626706393,0.9615
1.8183333333333334,0.9805610638812862,0.10010989411118938,-2.0943951023931957,0.9999923947857626,complex,0.015932984500202016,0.9615
1.82,0.9805610638812866,0.10015776065712925,-2.0943951023931957,0.9999924086808863,complex,0.01594060269759708,0.9615
1.8216666666666668,0.9805610638812874,0.10020560441419231,-2.0943951023931957,0.9999924225379637,complex,0.015948217268029755,0.9615
1.8233333333333335,0.9805610638812864,0.10066949376725325,-2.0943951023931957,0.9999924363571339,complex,0.016022047551617104,0.9615
1.8250000000000002,0.9805610638812866,0.10030122369212184,-2.0943951023931957,0.9999924501385344,complex,0.015963435548767117,0.9615
1.8266666666666667,0.9805610638812859,0.10076467797990293,-2.0943951023931957,0.9999924638823031,complex,0.016037196589564612,0.9615
1.8283333333333334,0.9805610638812863,0.10039675220506693,-2.0943951023931957,0.999992477588577,complex,0.015978639383808543,0.9615
1.83,0.9805610638812864,0.10044448250561049,-2.0943951023931957,0.999992491257492,complex,0.015986235897075315,0.9615
1.8316666666666668,0.9805610638812872,0.10049219021188148,-2.0943951023931957,0.9999925048891841,complex,0.015993828814351917,0.9615
1.8333333333333335,0.9805610638812859,0.10053987535604651,-2.0943951023931957,0.9999925184837881,complex,0.016001418140757832,0.9615
1.835,0.9805610638812866,0.10058753797019337,-2.0943951023931957,0.9999925320414385,complex,0.01600900388139999,0.9615
1.8366666666666667,0.9805610638812866,0.10063517808633504,-2.0943951023931957,0.9999925455622691,complex,0.016016586041373407,0.9615
1.8383333333333334,0.9805610638812863,0.10109711926667418,-2.0943951023931957,0.9999925590464134,complex,0.016090106263642087,0.9615
1.84,0.9805610638812865,0.10073039095227791,-2.0943951023931957,0.9999925724940033,complex,0.01603173963963416,0.9615
1.8416666666666668,0.9805610638812869,0.1007779637657269,-2.0943951023931957,0.9999925859051715,complex,0.016039311088051355,0.9615
1.8433333333333335,0.9805610638812863,0.10082551420846896,-2.0943951023931957,0.9999925992800491,complex,0.016046878976059963,0.9615
1.8450000000000002,0.9805610638812862,0.10128659740758313,-2.0943951023931957,0.999992612618767,complex,0.016120262646375606,0.9615
1.8466666666666667,0.9805610638812859,0.10133391176477516,-2.0943951023931957,0.9999926259214554,complex,0.016127792960201934,0.9615
1.8483333333333334,0.9805610638812865,0.10096803162844657,-2.0943951023931957,0.9999926391882439,complex,0.016069561327926103,0.9615
1.85,0.9805610638812868,0.10101549290398437,-2.0943951023931957,0.9999926524192616,complex,0.016077115024533392,0.9615
