K,rho,angle,F_triangle,r(theta*),type,diagnosis
5.0,0.9988216108624188,0.2420330103682704,-2.0943951023931957,0.9999990048125549,complex (inside/outside),
5.001251564455569,0.9988233868508948,0.24206356862052023,-2.0943951023931957,0.9999990053102468,complex (inside/outside),
5.002503128911139,0.9988251626308884,0.24209412309036218,-2.0943951023931957,0.9999990058075652,complex (inside/outside),
5.003754693366709,0.9988269382024806,0.24212467377922728,-2.0943951023931957,0.9999990063045111,complex (inside/outside),
5.005006257822278,0.99882871356575,0.24215522068854733,-2.0943951023931957,0.9999990068010841,complex (inside/outside),
5.006257822277847,0.998830488720777,0.24218576381975299,-2.0943951023931957,0.9999990072972853,complex (inside/outside),
5.007509386733417,0.9988322636676378,0.2422163031742746,-2.0943951023931957,0.9999990077931145,complex (inside/outside),
5.008760951188986,0.9988340384064165,0.24224683875353953,-2.0943951023931957,0.9999990082885725,complex (inside/outside),
5.010012515644556,0.9988358129371859,0.24227737055897636,-2.0943951023931957,0.9999990087836592,complex (inside/outside),
5.011264080100125,0.9988375872600308,0.24230789859201357,-2.0943951023931957,0.9999990092783755,complex (inside/outside),
5.012515644555695,0.9988393613750294,0.24233842285407542,-2.0943951023931957,0.9999990097727214,complex (inside/outside),
5.013767209011264,0.9988411352822568,0.2423689433465882,-2.0943951023931957,0.9999990102666976,complex (inside/outside),
5.015018773466833,0.998842908981794,0.24239946007097504,-2.0943951023931957,0.9999990107603041,complex (inside/outside),
5.016270337922403,0.9988446824737232,0.24242997302866034,-2.0943951023931957,0.9999990112535415,complex (inside/outside),
5.017521902377973,0.9988464557581199,0.24246048222106698,-2.0943951023931957,0.9999990117464099,complex (inside/outside),
5.018773466833542,0.998848228835063,0.24249098764961574,-2.0943951023931957,0.99999901223891,complex (inside/outside),
5.020025031289111,0.9988500017046312,0.24252148931572773,-2.0943951023931957,0.9999990127310421,complex (inside/outside),
5.0212765957446805,0.9988517743669054,0.24255198722082316,-2.0943951023931957,0.9999990132228064,complex (inside/outside),
5.022528160200251,0.9988535468219629,0.2425824813663207,-2.0943951023931957,0.9999990137142035,complex (inside/outside),
5.02377972465582,0.9988553190698813,0.24261297175363944,-2.0943951023931957,0.9999990142052334,complex (inside/outside),
5.025031289111389,0.998857091110742,0.24264345838419427,-2.0943951023931957,0.9999990146958968,complex (inside/outside),
5.026282853566959,0.9988588629446196,0.2426739412594043,-2.0943951023931957,0.999999015186194,complex (inside/outside),
5.027534418022528,0.9988606345715958,0.2427044203806826,-2.0943951023931957,0.9999990156761254,complex (inside/outside),
5.028785982478098,0.9988624059917462,0.24273489574944548,-2.0943951023931957,0.9999990161656911,complex (inside/outside),
5.030037546933667,0.9988641772051535,0.24276536736710602,-2.0943951023931957,0.9999990166548918,complex (inside/outside),
5.031289111389237,0.9988659482118935,0.24279583523507636,-2.0943951023931957,0.9999990171437277,complex (inside/outside),
5.032540675844806,0.9988677190120452,0.242826299354769,-2.0943951023931957,0.9999990176321991,complex (inside/outside),
5.033792240300375,0.9988694896056811,0.24285675972759532,-2.0943951023931957,0.9999990181203066,complex (inside/outside),
5.035043804755945,0.9988712599928896,0.2428872163549653,-2.0943951023931957,0.9999990186080502,complex (inside/outside),
5.036295369211515,0.9988730301737427,0.24291766923828645,-2.0943951023931957,0.9999990190954305,complex (inside/outside),
5.037546933667084,0.9988748001483183,0.2429481183789704,-2.0943951023931957,0.999999019582448,complex (inside/outside),
5.038798498122653,0.9988765699166965,0.24297856377842275,-2.0943951023931957,0.9999990200691028,complex (inside/outside),
5.0400500625782225,0.9988783394789534,0.24300900543804985,-2.0943951023931957,0.9999990205553952,complex (inside/outside),
5.041301627033792,0.9988801088351686,0.24303944335925828,-2.0943951023931957,0.9999990210413259,complex (inside/outside),
5.042553191489362,0.9988818779854204,0.24306987754345263,-2.0943951023931957,0.9999990215268949,complex (inside/outside),
