K,rho1,ang1,rho2,ang2,rho3,ang3
0.010000000,1.414158,0.000208,0.498842,0.000589,0.000000,0.000000
0.010029751,1.414133,0.000209,0.498867,0.000591,0.000000,0.000000
0.010059501,1.414108,0.000209,0.498892,0.000593,0.000000,0.000000
0.010089252,1.414083,0.000210,0.498917,0.000595,0.000000,0.000000
0.010119003,1.414058,0.000210,0.498942,0.000596,0.000000,0.000000
0.010148754,1.414033,0.000211,0.498968,0.000598,0.000000,0.000000
0.010178504,1.414007,0.000212,0.498993,0.000600,0.000000,0.000000
0.010208255,1.413982,0.000212,0.499018,0.000602,0.000000,0.000000
0.010238006,1.413957,0.000213,0.499043,0.000603,0.000000,0.000000
0.010267757,1.413932,0.000214,0.499068,0.000605,0.000000,0.000000
0.010297507,1.413907,0.000214,0.499093,0.000607,0.000000,0.000000
0.010327258,1.413882,0.000215,0.499118,0.000609,0.000000,0.000000
0.010357009,1.413856,0.000216,0.499144,0.000610,0.000000,0.000000
0.010386760,1.413831,0.000216,0.499169,0.000612,0.000000,0.000000
0.010416510,1.413806,0.000217,0.499194,0.000614,0.000000,0.000000
0.010446261,1.413781,0.000217,0.499219,0.000616,0.000000,0.000000
0.010476012,1.413756,0.000218,0.499244,0.000618,0.000000,0.000000
0.010505763,1.413731,0.000219,0.499269,0.000619,0.000000,0.000000
0.010535513,1.413705,0.000219,0.499295,0.000621,0.000000,0.000000
0.010565264,1.413680,0.000220,0.499320,0.000623,0.000000,0.000000
0.010595015,1.413655,0.000221,0.499345,0.000625,0.000000,0.000000
0.010624766,1.413630,0.000221,0.499370,0.000626,0.000000,0.000000
0.010654516,1.413605,0.000222,0.499395,0.000628,0.000000,0.000000
0.010684267,1.413580,0.000223,0.499421,0.000630,0.000000,0.000000
0.010714018,1.413554,0.000223,0.499446,0.000632,0.000000,0.000000
0.010743769,1.413529,0.000224,0.499471,0.000633,0.000000,0.000000
0.010773519,1.413504,0.000224,0.499496,0.000635,0.000000,0.000000
0.010803270,1.413479,0.000225,0.499521,0.000637,0.000000,0.000000
0.010833021,1.413454,0.000226,0.499546,0.000639,0.000000,0.000000
0.010862772,1.413428,0.000226,0.499572,0.000640,0.000000,0.000000
0.010892522,1.413403,0.000227,0.499597,0.000642,0.000000,0.000000
0.010922273,1.413378,0.000228,0.499622,0.000644,0.000000,0.000000
0.010952024,1.413353,0.000228,0.499647,0.000646,0.000000,0.000000
0.010981775,1.413328,0.000229,0.499672,0.000647,0.000000,0.000000
0.011011525,1.413303,0.000230,0.499698,0.000649,0.000000,0.000000
0.011041276,1.413277,0.000230,0.499723,0.000651,0.000000,0.000000
0.011071027,1.413252,0.000231,0.499748,0.000653,0.000000,0.000000
0.011100778,1.413227,0.000231,0.499773,0.000654,0.000000,0.000000
0.011130528,1.413202,0.000232,0.499798,0.000656,0.000000,0.000000
0.011160279,1.413177,0.000233,0.499824,0.000658,0.000000,0.000000
0.011190030,1.413151,0.000233,0.499849,0.000660,0.000000,0.000000
0.011219780,1.413126,0.000234,0.499874,0.000661,0.000000,0.000000
0.011249531,1.413101,0.000235,0.499899,0.000663,0.000000,0.000000
0.011279282,1.413076,0.000235,0.499924,0.000665,0.000000,0.000000
0.011309033,1.413051,0.000236,0.499950,0.000667,0.000000,0.000000
0.011338783,1.413025,0.000237,0.499975,0.000668,0.000000,0.000000
0.011368534,1.413000,0.000237,0.500000,0.000670,0.000000,0.000000
0.011398285,1.412975,0.000238,0.500025,0.000672,0.000000,0.000000
0.011428036,1.412950,0.000238,0.500050,0.000674,0.000000,0.000000
0.011457786,1.412924,0.000239,0.500076,0.000675,0.000000,0.000000
0.011487537,1.412899,0.000240,0.500101,0.000677,0.000000,0.000000
0.011517288,1.412874,0.000240,0.500126,0.000679,0.000000,0.000000
0.011547039,1.412849,0.000241,0.500151,0.000681,0.000000,0.000000
0.011576789,1.412824,0.000242,0.500177,0.000683,0.000000,0.000000
0.011606540,1.412798,0.000242,0.500202,0.000684,0.000000,0.000000
0.011636291,1.412773,0.000243,0.500227,0.000686,0.000000,0.000000
0.011666042,1.412748,0.000244,0.500252,0.000688,0.000000,0.000000
0.011695792,1.412723,0.000244,0.500277,0.000690,0.000000,0.000000
0.011725543,1.412697,0.000245,0.500303,0.000691,0.000000,0.000000
0.011755294,1.412672,0.000245,0.500328,0.000693,0.000000,0.000000
0.011785045,1.412647,0.000246,0.500353,0.000695,0.000000,0.000000
0.011814795,1.412622,0.000247,0.500378,0.000697,0.000000,0.000000
0.011844546,1.412597,0.000247,0.500404,0.000698,0.000000,0.000000
0.011874297,1.412571,0.000248,0.500429,0.000700,0.000000,0.000000
0.011904048,1.412546,0.000249,0.500454,0.000702,0.000000,0.000000
0.011933798,1.412521,0.000249,0.500479,0.000704,0.000000,0.000000
0.011963549,1.412496,0.000250,0.500505,0.000705,0.000000,0.000000
0.011993300,1.412470,0.000251,0.500530,0.000707,0.000000,0.000000
0.012023051,1.412445,0.000251,0.500555,0.000709,0.000000,0.000000
0.012052801,1.412420,0.000252,0.500580,0.000711,0.000000,0.000000
0.012082552,1.412395,0.000252,0.500606,0.000712,0.000000,0.000000
0.012112303,1.412369,0.000253,0.500631,0.000714,0.000000,0.000000
0.012142054,1.412344,0.000254,0.500656,0.000716,0.000000,0.000000
0.012171804,1.412319,0.000254,0.500681,0.000718,0.000000,0.000000
0.012201555,1.412294,0.000255,0.500707,0.000719,0.000000,0.000000
0.012231306,1.412268,0.000256,0.500732,0.000721,0.000000,0.000000
0.012261057,1.412243,0.000256,0.500757,0.000723,0.000000,0.000000
0.012290807,1.412218,0.000257,0.500782,0.000725,0.000000,0.000000
0.012320558,1.412193,0.000258,0.500808,0.000726,0.000000,0.000000
0.012350309,1.412167,0.000258,0.500833,0.000728,0.000000,0.000000
0.012380060,1.412142,0.000259,0.500858,0.000730,0.000000,0.000000
0.012409810,1.412117,0.000260,0.500883,0.000732,0.000000,0.000000
0.012439561,1.412092,0.000260,0.500909,0.000733,0.000000,0.000000
0.012469312,1.412066,0.000261,0.500934,0.000735,0.000000,0.000000
0.012499062,1.412041,0.000261,0.500959,0.000737,0.000000,0.000000
0.012528813,1.412016,0.000262,0.500984,0.000739,0.000000,0.000000
0.012558564,1.411991,0.000263,0.501010,0.000741,0.000000,0.000000
0.012588315,1.411965,0.000263,0.501035,0.000742,0.000000,0.000000
0.012618065,1.411940,0.000264,0.501060,0.000744,0.000000,0.000000
0.012647816,1.411915,0.000265,0.501085,0.000746,0.000000,0.000000
0.012677567,1.411889,0.000265,0.501111,0.000748,0.000000,0.000000
0.012707318,1.411864,0.000266,0.501136,0.000749,0.000000,0.000000
0.012737068,1.411839,0.000267,0.501161,0.000751,0.000000,0.000000
0.012766819,1.411814,0.000267,0.501187,0.000753,0.000000,0.000000
0.012796570,1.411788,0.000268,0.501212,0.000755,0.000000,0.000000
0.012826321,1.411763,0.000269,0.501237,0.000756,0.000000,0.000000
0.012856071,1.411738,0.000269,0.501262,0.000758,0.000000,0.000000
0.012885822,1.411713,0.000270,0.501288,0.000760,0.000000,0.000000
0.012915573,1.411687,0.000270,0.501313,0.000762,0.000000,0.000000
0.012945324,1.411662,0.000271,0.501338,0.000763,0.000000,0.000000
0.012975074,1.411637,0.000272,0.501364,0.000765,0.000000,0.000000
0.013004825,1.411611,0.000272,0.501389,0.000767,0.000000,0.000000
0.013034576,1.411586,0.000273,0.501414,0.000769,0.000000,0.000000
