K,rho1,ang1,rho2,ang2,rho3,ang3
0.010000000,1.470447,0.000234,0.393553,0.000873,0.000000,0.000000
0.010029751,1.470417,0.000234,0.393583,0.000875,0.000000,0.000000
0.010059501,1.470388,0.000235,0.393612,0.000878,0.000000,0.000000
0.010089252,1.470359,0.000236,0.393642,0.000881,0.000000,0.000000
0.010119003,1.470329,0.000236,0.393671,0.000883,0.000000,0.000000
0.010148754,1.470300,0.000237,0.393700,0.000886,0.000000,0.000000
0.010178504,1.470270,0.000238,0.393730,0.000888,0.000000,0.000000
0.010208255,1.470241,0.000239,0.393759,0.000891,0.000000,0.000000
0.010238006,1.470212,0.000239,0.393788,0.000893,0.000000,0.000000
0.010267757,1.470182,0.000240,0.393818,0.000896,0.000000,0.000000
0.010297507,1.470153,0.000241,0.393847,0.000899,0.000000,0.000000
0.010327258,1.470124,0.000241,0.393877,0.000901,0.000000,0.000000
0.010357009,1.470094,0.000242,0.393906,0.000904,0.000000,0.000000
0.010386760,1.470065,0.000243,0.393935,0.000906,0.000000,0.000000
0.010416510,1.470035,0.000244,0.393965,0.000909,0.000000,0.000000
0.010446261,1.470006,0.000244,0.393994,0.000912,0.000000,0.000000
0.010476012,1.469977,0.000245,0.394024,0.000914,0.000000,0.000000
0.010505763,1.469947,0.000246,0.394053,0.000917,0.000000,0.000000
0.010535513,1.469918,0.000246,0.394083,0.000919,0.000000,0.000000
0.010565264,1.469888,0.000247,0.394112,0.000922,0.000000,0.000000
0.010595015,1.469859,0.000248,0.394141,0.000924,0.000000,0.000000
0.010624766,1.469829,0.000249,0.394171,0.000927,0.000000,0.000000
0.010654516,1.469800,0.000249,0.394200,0.000930,0.000000,0.000000
0.010684267,1.469771,0.000250,0.394230,0.000932,0.000000,0.000000
0.010714018,1.469741,0.000251,0.394259,0.000935,0.000000,0.000000
0.010743769,1.469712,0.000251,0.394288,0.000937,0.000000,0.000000
0.010773519,1.469682,0.000252,0.394318,0.000940,0.000000,0.000000
0.010803270,1.469653,0.000253,0.394347,0.000942,0.000000,0.000000
0.010833021,1.469624,0.000254,0.394377,0.000945,0.000000,0.000000
0.010862772,1.469594,0.000254,0.394406,0.000948,0.000000,0.000000
0.010892522,1.469565,0.000255,0.394436,0.000950,0.000000,0.000000
0.010922273,1.469535,0.000256,0.394465,0.000953,0.000000,0.000000
0.010952024,1.469506,0.000256,0.394494,0.000955,0.000000,0.000000
0.010981775,1.469476,0.000257,0.394524,0.000958,0.000000,0.000000
0.011011525,1.469447,0.000258,0.394553,0.000960,0.000000,0.000000
0.011041276,1.469418,0.000259,0.394583,0.000963,0.000000,0.000000
0.011071027,1.469388,0.000259,0.394612,0.000966,0.000000,0.000000
0.011100778,1.469359,0.000260,0.394642,0.000968,0.000000,0.000000
