K,rho,angle,F_triangle,r(theta*),type,lam_pred,J_frobenius
1.795,0.9805610638812862,0.09985677658528756,-2.0943951023931957,0.9999921961799224,real+,0.855623158296368,2.405931302558901
1.79502002002002,0.9805610638812858,0.0998573531700418,-2.0943951023931957,0.9999921963536466,real+,0.8556215479550843,2.405931403071038
1.79504004004004,0.980561063881286,0.09985792975147725,-2.0943951023931957,0.999992196527365,real+,0.8556199376138013,2.405931503585337
1.79506006006006,0.9805610638812862,0.09943908812426501,-2.0943951023931957,0.9999921967010776,real+,0.8556183272725192,2.4059316041017977
1.79508008008008,0.9805610638812869,0.09943966709987444,-2.0943951023931957,0.9999921968747844,real+,0.8556167169312379,2.4059317046204205
1.7951001001001001,0.9805610638812863,0.09944024607212387,-2.0943951023931957,0.9999921970484854,real+,0.8556151065899575,2.4059318051412055
1.7951201201201201,0.9805610638812867,0.09944082504101359,-2.0943951023931957,0.9999921972221807,real+,0.8556134962486779,2.4059319056641524
1.7951401401401401,0.9805610638812868,0.09944140400654342,-2.0943951023931957,0.9999921973958701,real+,0.8556118859073991,2.4059320061892615
1.7951601601601601,0.9805610638812876,0.09944198296871334,-2.0943951023931957,0.9999921975695538,real+,0.8556102755661212,2.405932106716532
1.79518018018018,0.9805610638812868,0.09944256192752413,-2.0943951023931957,0.9999921977432316,real+,0.8556086652248441,2.4059322072459652
1.7952002002002,0.9805610638812864,0.09944314088297451,-2.0943951023931957,0.9999921979169036,real+,0.8556070548835678,2.4059323077775594
1.79522022022022,0.9805610638812864,0.09944371983506572,-2.0943951023931957,0.9999921980905697,real+,0.8556054445422925,2.4059324083113167
1.79524024024024,0.980561063881286,0.09944429878379756,-2.0943951023931957,0.9999921982642302,real+,0.8556038342010179,2.4059325088472354
1.79526026026026,0.9805610638812862,0.09986427192824907,-2.0943951023931957,0.9999921984378848,real+,0.8556022238597442,2.405932609385316
1.7952802802802803,0.9805610638812865,0.09944545667118256,-2.0943951023931957,0.9999921986115338,real+,0.8556006135184713,2.4059327099255587
1.7953003003003003,0.9805610638812862,0.0994460356098358,-2.0943951023931957,0.9999921987851768,real+,0.8555990031771992,2.405932810467964
1.7953203203203203,0.9805610638812864,0.09986600154314142,-2.0943951023931957,0.9999921989588141,real+,0.855597392835928,2.4059329110125303
1.7953403403403403,0.9805610638812865,0.09944719347706492,-2.0943951023931957,0.9999921991324454,real+,0.8555957824946576,2.405933011559259
1.7953603603603603,0.9805610638812867,0.09944777240564083,-2.0943951023931957,0.9999921993060712,real+,0.855594172153388,2.4059331121081495
1.7953803803803803,0.980561063881286,0.09986773112817326,-2.0943951023931957,0.9999921994796909,real+,0.8555925618121193,2.4059332126592023
1.7954004004004003,0.9805610638812869,0.09944893025271498,-2.0943951023931957,0.999992199653305,real+,0.8555909514708514,2.4059333132124165
1.7954204204204203,0.9805610638812877,0.09944950917121387,-2.0943951023931957,0.9999921998269132,real+,0.8555893411295843,2.4059334137677935
1.7954404404404403,0.9805610638812869,0.09945008808635362,-2.0943951023931957,0.9999922000005157,real+,0.8555877307883182,2.4059335143253318
1.7954604604604605,0.9805610638812863,0.09987003719510178,-2.0943951023931957,0.9999922001741124,real+,0.8555861204470528,2.4059336148850323
1.7954804804804805,0.9805610638812872,0.09945124590655671,-2.0943951023931957,0.9999922003477032,real+,0.8555845101057883,2.405933715446895
1.7955005005005005,0.9805610638812863,0.09945182481162011,-2.0943951023931957,0.9999922005212883,real+,0.8555828997645245,2.4059338160109194
1.7955205205205205,0.9805610638812863,0.09945240371332492,-2.0943951023931957,0.9999922006948676,real+,0.8555812894232617,2.405933916577106
1.7955405405405405,0.980561063881286,0.09987234320895119,-2.0943951023931957,0.9999922008684412,real+,0.8555796790819997,2.405934017145454
1.7955605605605605,0.9805610638812862,0.09987291970412036,-2.0943951023931957,0.9999922010420088,real+,0.8555780687407385,2.4059341177159648
1.7955805805805805,0.9805610638812865,0.09945414039828718,-2.0943951023931957,0.9999922012155708,real+,0.8555764583994782,2.405934218288637
1.7956006006006004,0.9805610638812857,0.09987407268450725,-2.0943951023931957,0.9999922013891267,real+,0.8555748480582186,2.4059343188634714
1.7956206206206204,0.9805610638812864,0.0998746491697252,-2.0943951023931957,0.9999922015626771,real+,0.85557323771696,2.4059344194404675
1.7956406406406407,0.980561063881286,0.09945587705302353,-2.0943951023931957,0.9999922017362217,real+,0.8555716273757021,2.4059345200196263
1.7956606606606607,0.9805610638812862,0.09987580213020998,-2.0943951023931957,0.9999922019097603,real+,0.8555700170344451,2.4059346206009464
1.7956806806806807,0.9805610638812869,0.09945703480605637,-2.0943951023931957,0.9999922020832932,real+,0.855568406693189,2.4059347211844284
1.7957007007007006,0.9805610638812864,0.09987695507742732,-2.0943951023931957,0.9999922022568205,real+,0.8555667963519337,2.4059348217700727
1.7957207207207206,0.9805610638812857,0.09987753154606081,-2.0943951023931957,0.9999922024303418,real+,0.8555651860106792,2.4059349223578788
1.7957407407407406,0.9805610638812863,0.09945877141041885,-2.0943951023931957,0.9999922026038572,real+,0.8555635756694255,2.405935022947847
1.7957607607607606,0.9805610638812859,0.09987868447337775,-2.0943951023931957,0.9999922027773671,real+,0.8555619653281727,2.4059351235399773
1.7957807807807806,0.9805610638812863,0.09987926093206136,-2.0943951023931957,0.9999922029508711,real+,0.8555603549869207,2.4059352241342693
1.7958008008008006,0.9805610638812866,0.09946050798456017,-2.0943951023931957,0.9999922031243692,real+,0.8555587446456696,2.4059353247307236
1.7958208208208208,0.9805610638812862,0.09946108683589165,-2.0943951023931957,0.9999922032978616,real+,0.8555571343044193,2.4059354253293397
1.7958408408408408,0.9805610638812864,0.09946166568386489,-2.0943951023931957,0.9999922034713482,real+,0.8555555239631698,2.4059355259301176
1.7958608608608608,0.9805610638812864,0.09988156673363098,-2.0943951023931957,0.999992203644829,real+,0.8555539136219212,2.405935626533058
