K,rho1,ang1,rho2,ang2,rho3,ang3
0.700000000,0.999539538,0.076455822,0.999462249,0.095589555,0.996109501,0.076719610
0.700010001,0.999539592,0.076456368,0.999462314,0.095590235,0.996109531,0.076720159
0.700020001,0.999539647,0.076456913,0.999462379,0.095590916,0.996109561,0.076720708
0.700030002,0.999539701,0.076457459,0.999462444,0.095591597,0.996109591,0.076721258
0.700040002,0.999539755,0.076458004,0.999462510,0.095592277,0.996109621,0.076721807
0.700050003,0.999539809,0.076458550,0.999462575,0.095592958,0.996109650,0.076722356
0.700060003,0.999539863,0.076459095,0.999462640,0.095593638,0.996109680,0.076722905
0.700070004,0.999539917,0.076459641,0.999462705,0.095594319,0.996109710,0.076723455
0.700080004,0.999539971,0.076460186,0.999462771,0.095594999,0.996109740,0.076724004
0.700090005,0.999540025,0.076460732,0.999462836,0.095595680,0.996109770,0.076724553
0.700100005,0.999540079,0.076461277,0.999462901,0.095596361,0.996109799,0.076725102
0.700110006,0.999540133,0.076461823,0.999462966,0.095597041,0.996109829,0.076725651
0.700120006,0.999540187,0.076462368,0.999463031,0.095597722,0.996109859,0.076726201
0.700130007,0.999540241,0.076462914,0.999463097,0.095598402,0.996109889,0.076726750
0.700140007,0.999540295,0.076463459,0.999463162,0.095599083,0.996109919,0.076727299
0.700150008,0.999540349,0.076464005,0.999463227,0.095599763,0.996109948,0.076727848
0.700160008,0.999540403,0.076464550,0.999463292,0.095600444,0.996109978,0.076728397
0.700170009,0.999540457,0.076465095,0.999463358,0.095601124,0.996110008,0.076728947
0.700180009,0.999540511,0.076465641,0.999463423,0.095601805,0.996110038,0.076729496
0.700190010,0.999540565,0.076466186,0.999463488,0.095602485,0.996110067,0.076730045
0.700200010,0.999540619,0.076466732,0.999463553,0.095603166,0.996110097,0.076730594
0.700210011,0.999540673,0.076467277,0.999463618,0.095603846,0.996110127,0.076731143
0.700220011,0.999540727,0.076467823,0.999463684,0.095604527,0.996110157,0.076731692
0.700230012,0.999540781,0.076468368,0.999463749,0.095605207,0.996110187,0.076732242
0.700240012,0.999540835,0.076468913,0.999463814,0.095605888,0.996110216,0.076732791
0.700250013,0.999540889,0.076469459,0.999463879,0.095606568,0.996110246,0.076733340
0.700260013,0.999540943,0.076470004,0.999463945,0.095607249,0.996110276,0.076733889
0.700270014,0.999540997,0.076470550,0.999464010,0.095607929,0.996110306,0.076734438
0.700280014,0.999541051,0.076471095,0.999464075,0.095608610,0.996110336,0.076734987
0.700290015,0.999541105,0.076471640,0.999464140,0.095609290,0.996110365,0.076735537
0.700300015,0.999541160,0.076472186,0.999464205,0.095609971,0.996110395,0.076736086
0.700310016,0.999541214,0.076472731,0.999464271,0.095610651,0.996110425,0.076736635
0.700320016,0.999541268,0.076473277,0.999464336,0.095611332,0.996110455,0.076737184
0.700330017,0.999541322,0.076473822,0.999464401,0.095612012,0.996110485,0.076737733
0.700340017,0.999541376,0.076474367,0.999464466,0.095612692,0.996110514,0.076738282
0.700350018,0.999541430,0.076474913,0.999464532,0.095613373,0.996110544,0.076738831
0.700360018,0.999541484,0.076475458,0.999464597,0.095614053,0.996110574,0.076739380
0.700370019,0.999541538,0.076476003,0.999464662,0.095614734,0.996110604,0.076739929
0.700380019,0.999541592,0.076476549,0.999464727,0.095615414,0.996110634,0.076740479
0.700390020,0.999541646,0.076477094,0.999464792,0.095616095,0.996110663,0.076741028
0.700400020,0.999541700,0.076477640,0.999464858,0.095616775,0.996110693,0.076741577
0.700410021,0.999541754,0.076478185,0.999464923,0.095617455,0.996110723,0.076742126
0.700420021,0.999541808,0.076478730,0.999464988,0.095618136,0.996110753,0.076742675
0.700430022,0.999541862,0.076479276,0.999465053,0.095618816,0.996110782,0.076743224
0.700440022,0.999541916,0.076479821,0.999465119,0.095619497,0.996110812,0.076743773
0.700450023,0.999541970,0.076480366,0.999465184,0.095620177,0.996110842,0.076744322
0.700460023,0.999542024,0.076480912,0.999465249,0.095620857,0.996110872,0.076744871
0.700470024,0.999542078,0.076481457,0.999465314,0.095621538,0.996110902,0.076745420
0.700480024,0.999542132,0.076482002,0.999465379,0.095622218,0.996110931,0.076745969
0.700490025,0.999542186,0.076482548,0.999465445,0.095622898,0.996110961,0.076746518
0.700500025,0.999542240,0.076483093,0.999465510,0.095623579,0.996110991,0.076747068
0.700510026,0.999542294,0.076483638,0.999465575,0.095624259,0.996111021,0.076747617
0.700520026,0.999542348,0.076484183,0.999465640,0.095624939,0.996111051,0.076748166
0.700530027,0.999542402,0.076484729,0.999465706,0.095625620,0.996111080,0.076748715
0.700540027,0.999542456,0.076485274,0.999465771,0.095626300,0.996111110,0.076749264
0.700550028,0.999542510,0.076485819,0.999465836,0.095626981,0.996111140,0.076749813
0.700560028,0.999542564,0.076486365,0.999465901,0.095627661,0.996111170,0.076750362
0.700570029,0.999542618,0.076486910,0.999465966,0.095628341,0.996111200,0.076750911
0.700580029,0.999542672,0.076487455,0.999466032,0.095629021,0.996111229,0.076751460
0.700590030,0.999542726,0.076488000,0.999466097,0.095629702,0.996111259,0.076752009
0.700600030,0.999542780,0.076488546,0.999466162,0.095630382,0.996111289,0.076752558
0.700610031,0.999542835,0.076489091,0.999466227,0.095631062,0.996111319,0.076753107
0.700620031,0.999542889,0.076489636,0.999466293,0.095631743,0.996111349,0.076753656
0.700630032,0.999542943,0.076490181,0.999466358,0.095632423,0.996111378,0.076754205
0.700640032,0.999542997,0.076490727,0.999466423,0.095633103,0.996111408,0.076754754
0.700650033,0.999543051,0.076491272,0.999466488,0.095633784,0.996111438,0.076755303
0.700660033,0.999543105,0.076491817,0.999466553,0.095634464,0.996111468,0.076755852
0.700670034,0.999543159,0.076492362,0.999466619,0.095635144,0.996111498,0.076756401
0.700680034,0.999543213,0.076492908,0.999466684,0.095635824,0.996111527,0.076756950
0.700690035,0.999543267,0.076493453,0.999466749,0.095636505,0.996111557,0.076757499
0.700700035,0.999543321,0.076493998,0.999466814,0.095637185,0.996111587,0.076758048
0.700710036,0.999543375,0.076494543,0.999466880,0.095637865,0.996111617,0.076758597
0.700720036,0.999543429,0.076495089,0.999466945,0.095638545,0.996111647,0.076759146
0.700730037,0.999543483,0.076495634,0.999467010,0.095639226,0.996111676,0.076759695
0.700740037,0.999543537,0.076496179,0.999467075,0.095639906,0.996111706,0.076760244
