K,rho1,ang1,rho2,ang2,rho3,ang3
0.000130000,0.999907096,0.000001862,0.999885893,0.000000000,0.990313917,0.000000000
0.025161745,0.995316759,0.012328466,0.995195324,0.013847830,0.995034349,0.012331965
0.050193490,0.995454739,0.018089657,0.995302241,0.020164211,0.995070873,0.018096636
0.075225235,0.995582155,0.022414604,0.995409146,0.024927232,0.995117945,0.022425061
0.100256980,0.995703619,0.026029447,0.995516040,0.028914994,0.995170955,0.026043382
0.125288725,0.995821161,0.029199169,0.995622922,0.032414895,0.995227870,0.029216581
0.150320471,0.995935874,0.032056115,0.995729793,0.035571231,0.995287600,0.032077001
0.175352216,0.996048419,0.034677694,0.995836653,0.038468665,0.995349482,0.034702055
0.200383961,0.996159235,0.037113833,0.995943501,0.041161906,0.995413078,0.037141666
0.225415706,0.996268630,0.039398955,0.996050337,0.043688733,0.995478080,0.039430260
0.250447451,0.996376830,0.041557989,0.996157162,0.046076535,0.995544262,0.041592764
0.275479196,0.996484005,0.043609673,0.996263976,0.048345914,0.995611453,0.043647917
0.300510941,0.996590290,0.045568516,0.996370778,0.050512835,0.995679519,0.045610227
0.325542686,0.996695791,0.047446021,0.996477569,0.052589965,0.995748353,0.047491199
0.350574431,0.996800595,0.049251498,0.996584348,0.054587554,0.995817870,0.049300141
0.375606176,0.996904774,0.050992600,0.996691116,0.056514038,0.995887996,0.051044707
0.400637921,0.997008388,0.052675715,0.996797872,0.058376459,0.995958672,0.052731285
0.425669666,0.997111488,0.054306237,0.996904617,0.060180762,0.996029847,0.054365269
0.450701412,0.997214116,0.055888772,0.997011351,0.061932030,0.996101478,0.055951265
0.475733157,0.997316312,0.057427290,0.997118073,0.063634641,0.996173526,0.057493242
0.500764902,0.997418108,0.058925240,0.997224783,0.065292401,0.996245959,0.058994650
0.525796647,0.997519533,0.060385645,0.997331483,0.066908645,0.996318749,0.060458511
0.550828392,0.997620611,0.061811165,0.997438170,0.068486312,0.996391869,0.061887488
0.575860137,0.997721366,0.063204165,0.997544847,0.070028010,0.996465297,0.063283941
0.600891882,0.997821818,0.064566749,0.997651512,0.071536065,0.996539013,0.064649979
0.625923627,0.997921985,0.065900806,0.997758165,0.073012561,0.996612999,0.065987488
0.650955372,0.998021883,0.067208035,0.997864808,0.074459376,0.996687239,0.067298168
0.675987117,0.998121528,0.068489975,0.997971438,0.075878209,0.996761717,0.068583558
0.701018862,0.998220931,0.069748020,0.998078058,0.077270600,0.996836421,0.069845051
0.726050608,0.998320107,0.070983443,0.998184666,0.078637955,0.996911338,0.071083921
0.751082353,0.998419065,0.072197404,0.998291263,0.079981558,0.996986457,0.072301329
0.776114098,0.998517817,0.073390971,0.998397848,0.081302586,0.997061767,0.073498340
0.801145843,0.998616371,0.074565124,0.998504422,0.082602124,0.997137259,0.074675936
0.826177588,0.998714737,0.075720765,0.998610984,0.083881169,0.997212925,0.075835020
0.851209333,0.998812922,0.076858732,0.998717535,0.085140646,0.997288756,0.076976428
0.876241078,0.998910934,0.077979798,0.998824075,0.086381410,0.997364745,0.078100934
0.901272823,0.999008781,0.079084683,0.998930604,0.087604258,0.997440885,0.079209258
0.926304568,0.999106468,0.080174056,0.999037121,0.088809929,0.997517169,0.080302069
0.951336313,0.999204001,0.081248543,0.999143626,0.089999113,0.997593591,0.081379992
0.976368058,0.999301387,0.082308726,0.999250121,0.091172457,0.997670146,0.082443610
1.001399803,0.999398630,0.083355152,0.999356604,0.092330564,0.997746828,0.083493470
1.026431549,0.999495735,0.084388333,0.999463075,0.093474000,0.997823633,0.084530084
1.051463294,0.999592708,0.085408751,0.999569536,0.094603298,0.997900555,0.085553934
1.076495039,0.999689553,0.086416858,0.999675985,0.095718959,0.997977591,0.086565471
1.101526784,0.999786273,0.087413080,0.999782422,0.096821453,0.998054735,0.087565123
1.126558529,0.999888849,0.097911226,0.999882873,0.088397820,0.998131985,0.088553291
1.151590274,0.999995264,0.098988698,0.999979356,0.089371458,0.998209337,0.089530355
1.176622019,1.000101667,0.100054267,1.000075726,0.090334353,0.998286786,0.090496676
1.201653764,1.000208060,0.101108309,1.000171987,0.091286845,0.998364330,0.091452593
1.226685509,1.000314441,0.102151182,1.000268141,0.092229257,0.998441966,0.092398428
1.251717254,1.000420810,0.103183223,1.000364191,0.093161896,0.998519690,0.093334489
1.276748999,1.000527169,0.104204754,1.000460140,0.094085052,0.998597500,0.094261066
1.301780745,1.000633516,0.105216084,1.000555991,0.094999003,0.998675393,0.095178437
1.326812490,1.000739852,0.106217501,1.000651746,0.095904011,0.998753366,0.096086863
1.351844235,1.000846176,0.107209286,1.000747409,0.096800328,0.998831418,0.096986598
1.376875980,1.000952490,0.108191701,1.000842980,0.097688194,0.998909545,0.097877879
1.401907725,1.001058791,0.109165002,1.000938463,0.098567837,0.998987745,0.098760937
1.426939470,1.001165082,0.110129429,1.001033860,0.099439475,0.999066017,0.099635989
1.451971215,1.001271361,0.111085214,1.001129173,0.100303318,0.999144358,0.100503245
1.477002960,1.001377630,0.112032578,1.001224403,0.101159566,0.999222767,0.101362904
1.502034705,1.001483886,0.112971733,1.001319552,0.102008410,0.999301241,0.102215158
1.527066450,1.001590132,0.113902882,1.001414623,0.102850033,0.999379778,0.103060191
1.552098195,1.001696366,0.114826220,1.001509617,0.103684613,0.999458378,0.103898178
1.577129940,1.001802589,0.115741935,1.001604535,0.104512317,0.999537037,0.104729289
1.602161686,1.001908801,0.116650205,1.001699380,0.105333308,0.999615756,0.105553686
1.627193431,1.002015001,0.117551204,1.001794152,0.106147743,0.999694532,0.106371525
1.652225176,1.002121191,0.118445097,1.001888854,0.106955771,0.999773363,0.107182956
1.677256921,1.002227368,0.119332045,1.001983487,0.107757537,0.999852248,0.107988124
1.702288666,1.002333535,0.120212201,1.002078051,0.108553179,0.999931187,0.108787166
1.727320411,1.002439691,0.121085714,1.002172549,0.109342831,1.000010177,0.109580219
1.752352156,1.002545835,0.121952726,1.002266981,0.110126623,1.000089218,0.110367409
1.777383901,1.002651968,0.122813375,1.002361350,0.110904679,1.000168307,0.111148862
1.802415646,1.002758090,0.123667794,1.002455655,0.111677120,1.000247445,0.111924699
1.827447391,1.002864200,0.124516111,1.002549898,0.112444060,1.000326629,0.112695034
1.852479136,1.002970300,0.125358451,1.002644081,0.113205612,1.000405860,0.113459980
1.877510882,1.003076388,0.126194934,1.002738204,0.113961885,1.000485135,0.114219645
1.902542627,1.003182464,0.127025674,1.002832268,0.114712982,1.000564453,0.114974134
1.927574372,1.003288530,0.127850784,1.002926275,0.115459005,1.000643814,0.115723547
1.952606117,1.003394585,0.128670373,1.003020225,0.116200053,1.000723217,0.116467984
1.977637862,1.003500628,0.129484546,1.003114119,0.116936219,1.000802661,0.117207538
2.002669607,1.003606660,0.130293404,1.003207959,0.117667596,1.000882144,0.117942301
2.027701352,1.003712681,0.131097045,1.003301744,0.118394272,1.000961667,0.118672363
2.052733097,1.003818690,0.131895566,1.003395476,0.119116334,1.001041227,0.119397809
2.077764842,1.003924689,0.132689058,1.003489156,0.119833865,1.001120825,0.120118723
2.102796587,1.004030676,0.133477612,1.003582785,0.120546947,1.001200460,0.120835187
2.127828332,1.004136652,0.134261314,1.003676363,0.121255657,1.001280130,0.121547278
2.152860078,1.004242617,0.135040249,1.003769890,0.121960073,1.001359836,0.122255074
2.177891823,1.004348571,0.135814500,1.003863369,0.122660269,1.001439575,0.122958648
2.202923568,1.004454513,0.136584145,1.003956799,0.123356316,1.001519349,0.123658073
2.227955313,1.004560444,0.137349264,1.004050181,0.124048285,1.001599155,0.124353417
2.252987058,1.004666365,0.138109930,1.004143516,0.124736243,1.001678993,0.125044751
2.278018803,1.004772274,0.138866217,1.004236804,0.125420257,1.001758863,0.125732138
2.303050548,1.004878171,0.139618197,1.004330046,0.126100391,1.001838764,0.126415645
2.328082293,1.004984058,0.140365938,1.004423243,0.126776708,1.001918696,0.127095333
2.353114038,1.005089934,0.141109509,1.004516396,0.127449268,1.001998657,0.127771264
2.378145783,1.005195798,0.141848975,1.004609504,0.128118131,1.002078647,0.128443496
2.403177528,1.005301651,0.142584400,1.004702569,0.128783355,1.002158666,0.129112088
2.428209273,1.005407493,0.143315845,1.004795591,0.129444995,1.002238713,0.129777095
2.453241019,1.005513324,0.144043373,1.004888570,0.130103108,1.002318787,0.130438573
2.478272764,1.005619144,0.144767042,1.004981508,0.130757745,1.002398888,0.131096575
2.503304509,1.005724953,0.145486910,1.005074404,0.131408959,1.002479016,0.131751153
2.528336254,1.005830750,0.146203032,1.005167259,0.132056802,1.002559170,0.132402358
2.553367999,1.005936537,0.146915465,1.005260074,0.132701322,1.002639350,0.133050238
2.578399744,1.006042312,0.147624261,1.005352849,0.133342567,1.002719554,0.133694844
2.603431489,1.006148076,0.148329472,1.005445584,0.133980586,1.002799783,0.134336221
2.628463234,1.006253829,0.149031151,1.005538281,0.134615423,1.002880036,0.134974416
