K,rho,angle,F_triangle,r(theta*),type
1.6,0.6708203932499373,1.818821480844489,-2.0943951023931957,0.9995310355204673,complex
1.6042857142857143,0.6708203932499373,1.8226106103050033,-2.0943951023931957,0.9995335028441725,complex
1.6085714285714288,0.6708203932499369,1.914658765531608,-2.0943951023931957,0.9995359507364716,complex
1.612857142857143,0.670820393249937,1.8302000126440705,-2.0943951023931957,0.999538379400984,complex
1.6171428571428572,0.6708203932499369,1.9224870529326976,-2.0943951023931957,0.999540789038668,complex
1.6214285714285714,0.6708203932499371,1.8378047128936172,-2.0943951023931957,0.999543179847862,complex
1.625714285714286,0.6708203932499368,1.8416129668231787,-2.0943951023931957,0.9995455520243246,complex
1.6300000000000001,0.670820393249937,1.8454252468818229,-2.0943951023931957,0.9995479057612764,complex
1.6342857142857143,0.670820393249937,1.9382113597619912,-2.0943951023931957,0.9995502412494377,complex
1.6385714285714286,0.6708203932499371,1.8530621597259935,-2.0943951023931957,0.9995525586770692,complex
1.642857142857143,0.6708203932499371,1.8568869312126859,-2.0943951023931957,0.9995548582300078,complex
1.6471428571428572,0.670820393249937,1.8607160062584898,-2.0943951023931957,0.9995571400917057,complex
1.6514285714285715,0.6708203932499377,1.8645494558081661,-2.0943951023931957,0.9995594044432662,complex
1.6557142857142857,0.670820393249937,1.9580009553383035,-2.0943951023931957,0.9995616514634798,complex
1.6600000000000001,0.6708203932499368,1.872229765531144,-2.0943951023931957,0.9995638813288599,complex
1.6642857142857144,0.6708203932499368,1.8760767709719086,-2.0943951023931957,0.9995660942136771,complex
1.6685714285714286,0.670820393249937,1.9699506665278228,-2.0943951023931957,0.9995682902899938,complex
1.672857142857143,0.6708203932499368,1.883784851476964,-2.0943951023931957,0.999570469727697,complex
1.6771428571428573,0.6708203932499374,1.887646076112417,-2.0943951023931957,0.9995726326945324,complex
1.6814285714285715,0.670820393249937,1.8915121913026902,-2.0943951023931957,0.9995747793561354,complex
1.6857142857142857,0.6708203932499367,1.9859775862947366,-2.0943951023931957,0.9995769098760636,complex
1.6900000000000002,0.6708203932499369,1.9900017615227636,-2.0943951023931957,0.9995790244158279,complex
1.6942857142857144,0.6708203932499368,1.9031406510703657,-2.0943951023931957,0.9995811231349238,complex
1.6985714285714286,0.6708203932499367,1.9980717673383142,-2.0943951023931957,0.9995832061908598,complex
1.7028571428571428,0.6708203932499367,2.002117809493508,-2.0943951023931957,0.9995852737391893,complex
1.7071428571428573,0.6708203932499373,1.9148159351301746,-2.0943951023931957,0.9995873259335373,complex
1.7114285714285715,0.6708203932499374,1.9187184771177377,-2.0943951023931957,0.9995893629256314,complex
1.7157142857142857,0.6708203932499365,2.0143013931131954,-2.0943951023931957,0.9995913848653283,complex
1.7200000000000002,0.6708203932499374,1.9265402264406166,-2.0943951023931957,0.9995933919006414,complex
1.7242857142857144,0.6708203932499375,1.930459601813064,-2.0943951023931957,0.999595384177769,complex
1.7285714285714286,0.6708203932499368,2.0265555103438824,-2.0943951023931957,0.99959736184112,complex
1.7328571428571429,0.6708203932499369,1.93831578129565,-2.0943951023931957,0.9995993250333407,complex
1.7371428571428573,0.6708203932499367,2.034765646479503,-2.0943951023931957,0.99960127389534,complex
1.7414285714285715,0.6708203932499367,2.0388832897611247,-2.0943951023931957,0.9996032085663156,complex
1.7457142857142858,0.670820393249937,1.9501449343920725,-2.0943951023931957,0.9996051291837779,complex
1.75,0.6708203932499367,2.047144341052043,-2.0943951023931957,0.999607035883575,complex
1.7542857142857144,0.6708203932499368,1.9580620039766843,-2.0943951023931957,0.9996089287999175,complex
1.7585714285714287,0.6708203932499373,1.9620301042769235,-2.0943951023931957,0.9996108080654,complex
1.762857142857143,0.6708203932499367,2.059602229515142,-2.0943951023931957,0.9996126738110274,complex
1.7671428571428573,0.670820393249937,1.969985906073661,-2.0943951023931957,0.9996145261662344,complex
1.7714285714285716,0.670820393249937,1.9739737992134019,-2.0943951023931957,0.9996163652589112,complex
1.7757142857142858,0.6708203932499374,1.9779684836579245,-2.0943951023931957,0.9996181912154234,complex
1.78,0.670820393249937,1.9819700583443014,-2.0943951023931957,0.9996200041606347,complex
1.7842857142857145,0.6708203932499367,2.0805510214973566,-2.0943951023931957,0.9996218042179277,complex
1.7885714285714287,0.6708203932499373,1.98999428071489,-2.0943951023931957,0.9996235915092259,complex
1.792857142857143,0.6708203932499374,1.994017132889287,-2.0943951023931957,0.9996253661550134,complex
1.7971428571428572,0.6708203932499368,1.9980472843492378,-2.0943951023931957,0.9996271282743558,complex
1.8014285714285716,0.6708203932499374,2.002084840837892,-2.0943951023931957,0.9996288779849198,complex
1.8057142857142858,0.6708203932499369,2.0061299095577176,-2.0943951023931957,0.9996306154029933,complex
1.81,0.6708203932499366,2.106017604635391,-2.0943951023931957,0.9996323406435046,complex
1.8142857142857145,0.6708203932499369,2.110298927520156,-2.0943951023931957,0.9996340538200412,complex
1.8185714285714287,0.6708203932499368,2.1145912139843275,-2.0943951023931957,0.9996357550448689,complex
1.822857142857143,0.6708203932499367,2.0223875038527614,-2.0943951023931957,0.9996374444289501,complex
1.8271428571428572,0.6708203932499368,2.123209340390594,-2.0943951023931957,0.9996391220819618,complex
1.8314285714285714,0.6708203932499369,2.127535519233869,-2.0943951023931957,0.9996407881123137,complex
1.8357142857142859,0.6708203932499367,2.131873339628378,-2.0943951023931957,0.9996424426271651,complex
1.84,0.6708203932499367,2.1362229789425644,-2.0943951023931957,0.999644085732443,complex
1.8442857142857143,0.6708203932499369,2.0428920357898104,-2.0943951023931957,0.9996457175328588,complex
1.8485714285714288,0.6708203932499367,2.1449584405510906,-2.0943951023931957,0.9996473381319246,complex
1.852857142857143,0.6708203932499373,2.0511537031803257,-2.0943951023931957,0.9996489476319701,complex
1.8571428571428572,0.6708203932499369,2.15374339136083,-2.0943951023931957,0.9996505461341588,complex
1.8614285714285717,0.6708203932499378,2.0594510774755475,-2.0943951023931957,0.9996521337385036,complex
1.8657142857142859,0.6708203932499371,2.0636134803622457,-2.0943951023931957,0.9996537105438824,complex
1.87,0.6708203932499369,2.167017007077657,-2.0943951023931957,0.9996552766480542,complex
1.8742857142857143,0.6708203932499368,2.171468003659363,-2.0943951023931957,0.9996568321476739,complex
1.8785714285714286,0.6708203932499368,2.0761571653386977,-2.0943951023931957,0.9996583771383065,complex
1.882857142857143,0.6708203932499369,2.1804109443159265,-2.0943951023931957,0.999659911714443,complex
1.8871428571428572,0.670820393249937,2.0845680741067096,-2.0943951023931957,0.9996614359695144,complex
1.8914285714285715,0.6708203932499373,2.0887884927927183,-2.0943951023931957,0.9996629499959058,complex
1.895714285714286,0.6708203932499369,2.093019083809002,-2.0943951023931957,0.9996644538849699,complex
1.9000000000000001,0.6708203932499373,2.097259997385769,-2.0943951023931957,0.9996659477270429,complex
1.9042857142857144,0.6708203932499376,2.1015113863406145,-2.0943951023931957,0.9996674316114549,complex
1.9085714285714288,0.6708203932499374,2.10577340614829,-2.0943951023931957,0.999668905626546,complex
1.912857142857143,0.6708203932499369,2.110046215012808,-2.0943951023931957,0.9996703698596783,complex
1.9171428571428573,0.6708203932499369,2.114329973941981,-2.0943951023931957,0.9996718243972487,complex
1.9214285714285715,0.6708203932499369,2.118624846824525,-2.0943951023931957,0.9996732693247022,complex
1.9257142857142857,0.6708203932499375,2.1229310005097863,-2.0943951023931957,0.9996747047265446,complex
1.9300000000000002,0.6708203932499374,2.127248604890249,-2.0943951023931957,0.9996761306863539,complex
1.9342857142857144,0.6708203932499371,2.1315778329869275,-2.0943951023931957,0.9996775472867931,complex
1.9385714285714286,0.6708203932499364,2.2399916512526206,-2.0943951023931957,0.9996789546096229,complex
1.942857142857143,0.6708203932499374,2.1402718685891102,-2.0943951023931957,0.9996803527357121,complex
1.9471428571428573,0.6708203932499369,2.1446370385906577,-2.0943951023931957,0.9996817417450505,complex
1.9514285714285715,0.6708203932499369,2.1490145574935546,-2.0943951023931957,0.9996831217167594,complex
1.9557142857142857,0.670820393249937,2.2588862336569213,-2.0943951023931957,0.9996844927291035,complex
1.9600000000000002,0.6708203932499371,2.1578074059301886,-2.0943951023931957,0.9996858548595018,complex
1.9642857142857144,0.6708203932499366,2.162223126808962,-2.0943951023931957,0.9996872081845384,complex
1.9685714285714286,0.6708203932499368,2.1666519795021673,-2.0943951023931957,0.9996885527799737,complex
1.9728571428571429,0.6708203932499374,2.171094169573084,-2.0943951023931957,0.9996898887207548,complex
1.9771428571428573,0.6708203932499369,2.1755499067570083,-2.0943951023931957,0.9996912160810254,complex
1.9814285714285715,0.6708203932499369,2.287792976024759,-2.0943951023931957,0.9996925349341371,complex
1.9857142857142858,0.670820393249937,2.292681106637701,-2.0943951023931957,0.9996938453526593,complex
1.9900000000000002,0.6708203932499368,2.18900056362145,-2.0943951023931957,0.9996951474083879,complex
1.9942857142857144,0.6708203932499371,2.1935126746001665,-2.0943951023931957,0.9996964411723577,complex
1.9985714285714287,0.6708203932499367,2.307473649868763,-2.0943951023931957,0.9996977267148495,complex
2.002857142857143,0.6708203932499373,2.202581123146212,-2.0943951023931957,0.999699004105401,complex
2.007142857142857,0.6708203932499371,2.20713794111553,-2.0943951023931957,0.9997002734128164,complex
2.0114285714285716,0.6708203932499369,2.2117101506051555,-2.0943951023931957,0.9997015347051749,complex
2.015714285714286,0.6708203932499367,2.2162980052553327,-2.0943951023931957,0.9997027880498403,complex
2.02,0.6708203932499368,2.220901764400451,-2.0943951023931957,0.9997040335134699,complex
2.0242857142857145,0.6708203932499365,2.225521693257537,-2.0943951023931957,0.9997052711620236,complex
2.0285714285714285,0.6708203932499373,2.2301580631227127,-2.0943951023931957,0.999706501060772,complex
2.032857142857143,0.6708203932499371,2.2348111515760682,-2.0943951023931957,0.9997077232743061,complex
2.0371428571428574,0.6708203932499374,2.2394812426953696,-2.0943951023931957,0.9997089378665445,complex
2.0414285714285714,0.670820393249937,2.2441686272791075,-2.0943951023931957,0.999710144900743,complex
2.045714285714286,0.6708203932499366,2.248873603079343,-2.0943951023931957,0.9997113444395016,complex
2.0500000000000003,0.6708203932499374,2.25359647504493,-2.0943951023931957,0.9997125365447742,complex
2.0542857142857143,0.6708203932499368,2.2583375555756477,-2.0943951023931957,0.9997137212778748,complex
2.0585714285714287,0.6708203932499373,2.26309716478788,-2.0943951023931957,0.999714898699487,complex
2.062857142857143,0.6708203932499369,2.26787563079246,-2.0943951023931957,0.9997160688696708,complex
2.067142857142857,0.6708203932499368,2.272673289985397,-2.0943951023931957,0.9997172318478702,complex
2.0714285714285716,0.6708203932499367,2.395474971731288,-2.0943951023931957,0.9997183876929219,complex
2.0757142857142856,0.6708203932499366,2.282327576786621,-2.0943951023931957,0.999719536463061,complex
2.08,0.6708203932499367,2.406370975729536,-2.0943951023931957,0.9997206782159305,complex
2.0842857142857145,0.670820393249937,2.4118683743245852,-2.0943951023931957,0.9997218130085864,complex
2.0885714285714285,0.6708203932499368,2.296961877183143,-2.0943951023931957,0.9997229408975059,complex
2.092857142857143,0.6708203932499369,2.3018822640238583,-2.0943951023931957,0.9997240619385949,complex
2.0971428571428574,0.6708203932499371,2.30682445829807,-2.0943951023931957,0.9997251761871937,complex
2.1014285714285714,0.6708203932499373,2.311788874961841,-2.0943951023931957,0.9997262836980849,complex
2.105714285714286,0.6708203932499376,2.316775940592231,-2.0943951023931957,0.9997273845254996,complex
2.1100000000000003,0.6708203932499376,2.3217860938570456,-2.0943951023931957,0.9997284787231242,complex
2.1142857142857143,0.6708203932499368,2.4513487829817646,-2.0943951023931957,0.9997295663441073,complex
2.1185714285714288,0.670820393249937,2.3318774814068153,-2.0943951023931957,0.999730647441065,complex
2.1228571428571428,0.6708203932499377,2.336959658062121,-2.0943951023931957,0.9997317220660886,complex
2.1271428571428572,0.6708203932499374,2.342066808218756,-2.0943951023931957,0.9997327902707509,complex
2.1314285714285717,0.6708203932499368,2.4747761130056265,-2.0943951023931957,0.9997338521061108,complex
2.1357142857142857,0.6708203932499368,2.480742129253264,-2.0943951023931957,0.9997349076227211,complex
2.14,0.6708203932499368,2.3575432486493764,-2.0943951023931957,0.9997359568706338,complex
