K,rho,angle,F_triangle,r(theta*),type
5.6,1.031323818694685,0.24849313176716112,-2.0943951023931957,0.9999992065273019,NS-candidate
5.6049999999999995,1.0313580805465465,0.24859834585871712,-2.0943951023931957,0.9999992079414657,NS-candidate
5.609999999999999,1.0313923384928667,0.24870350587689008,-2.0943951023931957,0.9999992093518523,NS-candidate
5.614999999999999,1.0314265925377304,0.2488086118925789,-2.0943951023931957,0.999999210758475,NS-candidate
5.619999999999999,1.0314608426852026,0.24891366397652942,-2.0943951023931957,0.9999992121613472,NS-candidate
5.625,1.0314950889393497,0.2490186621993265,-2.0943951023931957,0.9999992135604826,NS-candidate
5.63,1.0315293313042249,0.2491236066314006,-2.0943951023931957,0.999999214955894,NS-candidate
5.635,1.031563569783873,0.24922849734302674,-2.0943951023931957,0.9999992163475948,NS-candidate
5.64,1.0315978043823268,0.2493333344043267,-2.0943951023931957,0.9999992177355983,NS-candidate
5.645,1.031632035103616,0.24943811788526546,-2.0943951023931957,0.9999992191199172,NS-candidate
5.6499999999999995,1.0316662619517614,0.24954284785565575,-2.0943951023931957,0.9999992205005648,NS-candidate
5.654999999999999,1.031700484930772,0.24964752438515614,-2.0943951023931957,0.9999992218775541,NS-candidate
5.66,1.0317347040446438,0.24975214754327307,-2.0943951023931957,0.9999992232508977,NS-candidate
5.665,1.0317689192973782,0.24985671739935936,-2.0943951023931957,0.9999992246206089,NS-candidate
5.67,1.0318031306929558,0.24996123402261625,-2.0943951023931957,0.9999992259867003,NS-candidate
5.675,1.0318373382353534,0.25006569748209445,-2.0943951023931957,0.9999992273491844,NS-candidate
5.68,1.0318715419285365,0.2501701078466923,-2.0943951023931957,0.9999992287080743,NS-candidate
5.685,1.0319057417764663,0.25027446518515756,-2.0943951023931957,0.9999992300633825,NS-candidate
5.6899999999999995,1.031939937783095,0.25037876956608834,-2.0943951023931957,0.9999992314151216,NS-candidate
5.694999999999999,1.0319741299523595,0.25048302105793363,-2.0943951023931957,0.9999992327633037,NS-candidate
5.699999999999999,1.0320083182882003,0.25058721972899173,-2.0943951023931957,0.999999234107942,NS-candidate
5.705,1.0320425027945388,0.2506913656474141,-2.0943951023931957,0.9999992354490482,NS-candidate
5.71,1.0320766834752937,0.25079545888120236,-2.0943951023931957,0.9999992367866352,NS-candidate
5.715,1.0321108603343743,0.2508994994982108,-2.0943951023931957,0.999999238120715,NS-candidate
5.72,1.0321450333756812,0.2510034875661459,-2.0943951023931957,0.9999992394513,NS-candidate
5.725,1.0321792026031045,0.2511074231525673,-2.0943951023931957,0.9999992407784024,NS-candidate
5.7299999999999995,1.0322133680205334,0.2512113063248889,-2.0943951023931957,0.9999992421020341,NS-candidate
5.734999999999999,1.0322475296318392,0.25131513715037873,-2.0943951023931957,0.9999992434222076,NS-candidate
5.74,1.0322816874408933,0.251418915696158,-2.0943951023931957,0.9999992447389344,NS-candidate
5.745,1.032315841451554,0.2515226420292025,-2.0943951023931957,0.999999246052227,NS-candidate
5.75,1.0323499916676733,0.25162631621634446,-2.0943951023931957,0.9999992473620971,NS-candidate
5.755,1.0323841380930947,0.25172993832427265,-2.0943951023931957,0.9999992486685564,NS-candidate
5.76,1.0324182807316509,0.2518335084195294,-2.0943951023931957,0.9999992499716172,NS-candidate
5.765,1.0324524195871756,0.25193702656851524,-2.0943951023931957,0.999999251271291,NS-candidate
5.77,1.032486554663481,0.25204049283748814,-2.0943951023931957,0.9999992525675895,NS-candidate
5.7749999999999995,1.0325206859643872,0.2521439072925618,-2.0943951023931957,0.9999992538605242,NS-candidate
5.779999999999999,1.0325548134936908,0.2522472699997101,-2.0943951023931957,0.9999992551501073,NS-candidate
5.785,1.0325889372551889,0.25235058102476343,-2.0943951023931957,0.9999992564363499,NS-candidate
5.79,1.0326230572526713,0.2524538404334119,-2.0943951023931957,0.9999992577192637,NS-candidate
5.795,1.0326571734899148,0.252557048291204,-2.0943951023931957,0.9999992589988601,NS-candidate
5.8,1.032691285970695,0.2526602046635492,-2.0943951023931957,0.9999992602751504,NS-candidate
5.805,1.0327253946987707,0.25276330961571464,-2.0943951023931957,0.9999992615481462,NS-candidate
5.81,1.0327594996779026,0.25286636321283035,-2.0943951023931957,0.999999262817859,NS-candidate
5.8149999999999995,1.0327936009118368,0.2529693655198869,-2.0943951023931957,0.9999992640842997,NS-candidate
5.82,1.0328276984043163,0.2530723166017337,-2.0943951023931957,0.9999992653474795,NS-candidate
5.825,1.0328617921590706,0.25317521652308406,-2.0943951023931957,0.99999926660741,NS-candidate
5.83,1.032895882179829,0.25327806534851416,-2.0943951023931957,0.999999267864102,NS-candidate
5.835,1.0329299684703033,0.2533808631424604,-2.0943951023931957,0.9999992691175668,NS-candidate
5.84,1.0329640510342102,0.25348360996922464,-2.0943951023931957,0.9999992703678151,NS-candidate
5.845,1.0329981298752444,0.2535863058929688,-2.0943951023931957,0.9999992716148582,NS-candidate
5.85,1.0330322049971037,0.25368895097772065,-2.0943951023931957,0.9999992728587072,NS-candidate
5.8549999999999995,1.033066276403479,0.2537915452873737,-2.0943951023931957,0.9999992740993725,NS-candidate
5.859999999999999,1.0331003440980426,0.25389408888568255,-2.0943951023931957,0.9999992753368653,NS-candidate
5.865,1.0331344080844693,0.25399658183626994,-2.0943951023931957,0.9999992765711965,NS-candidate
5.87,1.0331684683664257,0.25409902420262004,-2.0943951023931957,0.9999992778023765,NS-candidate
5.875,1.033202524947561,0.25420141604808694,-2.0943951023931957,0.9999992790304162,NS-candidate
5.88,1.0332365778315318,0.25430375743589034,-2.0943951023931957,0.9999992802553264,NS-candidate
5.885,1.0332706270219763,0.2544060484291133,-2.0943951023931957,0.9999992814771176,NS-candidate
5.89,1.0333046725225303,0.25450828909071116,-2.0943951023931957,0.9999992826958002,NS-candidate
5.895,1.0333387143368185,0.254610479483498,-2.0943951023931957,0.9999992839113852,NS-candidate
5.9,1.0333727524684597,0.25471261967016723,-2.0943951023931957,0.9999992851238826,NS-candidate
5.905,1.0334067869210681,0.2548147097132699,-2.0943951023931957,0.9999992863333032,NS-candidate
5.91,1.0334408176982446,0.25491674967523203,-2.0943951023931957,0.9999992875396571,NS-candidate
5.915,1.0334748448035904,0.2550187396183463,-2.0943951023931957,0.999999288742955,NS-candidate
5.92,1.033508868240694,0.2551206796047748,-2.0943951023931957,0.9999992899432069,NS-candidate
5.925,1.0335428880131372,0.2552225696965479,-2.0943951023931957,0.9999992911404233,NS-candidate
5.93,1.0335769041244929,0.2553244099555709,-2.0943951023931957,0.9999992923346143,NS-candidate
5.935,1.0336109165783331,0.25542620044361364,-2.0943951023931957,0.99999929352579,NS-candidate
5.9399999999999995,1.033644925378216,0.25552794122232025,-2.0943951023931957,0.9999992947139609,NS-candidate
5.945,1.0336789305276963,0.2556296323532054,-2.0943951023931957,0.9999992958991367,NS-candidate
5.95,1.0337129320303198,0.2557312738976562,-2.0943951023931957,0.9999992970813276,NS-candidate
5.955,1.0337469298896238,0.2558328659169285,-2.0943951023931957,0.9999992982605438,NS-candidate
5.96,1.0337809241091425,0.2559344084721551,-2.0943951023931957,0.9999992994367949,NS-candidate
5.965,1.0338149146923996,0.25603590162433865,-2.0943951023931957,0.999999300610091,NS-candidate
5.97,1.0338489016429127,0.2561373454343542,-2.0943951023931957,0.9999993017804423,NS-candidate
