K,Re(mu1),Im(mu1),Re(mu2),Im(mu2),mu_star,scheme
1.0,-1.1489811654005189,-0.13241164334083813,-1.1489811654005189,0.13241164334083813,-2.9999999999999996,explicit
1.0105655686761963,-1.1611225981853568,-0.13381630823528445,-1.1611225981853568,0.13381630823528445,-2.9999999999999996,explicit
1.0211311373523928,-1.17326401262992,-0.13522091600976618,-1.17326401262992,0.13522091600976618,-2.9999999999999996,explicit
1.031696706028589,-1.185405409295358,-0.13662546839874132,-1.185405409295358,0.13662546839874132,-2.9999999999999996,explicit
1.0422622747047856,-1.197546788720158,-0.1380299670670823,-1.197546788720158,0.1380299670670823,-2.9999999999999996,explicit
1.052827843380982,-1.2096881514212765,-0.13943441361353606,-1.2096881514212765,0.13943441361353606,-2.9999999999999996,explicit
1.0633934120571784,-1.2218294978952067,-0.14083880957397624,-1.2218294978952067,0.14083880957397624,-2.9999999999999996,explicit
1.0739589807333747,-1.2339708286189777,-0.14224315642446705,-1.2339708286189777,0.14224315642446705,-2.9999999999999996,explicit
1.0845245494095712,-1.2461121440511036,-0.14364745558414974,-1.2461121440511036,0.14364745558414974,-2.9999999999999996,explicit
1.0950901180857675,-1.2582534446324705,-0.14505170841796097,-1.2582534446324705,0.14505170841796097,-2.9999999999999996,explicit
1.105655686761964,-1.2703947307871752,-0.14645591623920112,-1.2703947307871752,0.14645591623920112,-2.9999999999999996,explicit
1.1162212554381603,-1.2825360029233175,-0.14786008031195227,-1.2825360029233175,0.14786008031195227,-2.9999999999999996,explicit
1.1267868241143568,-1.2946772614337496,-0.14926420185336672,-1.2946772614337496,0.14926420185336672,-2.9999999999999996,explicit
1.1373523927905531,-1.306818506696778,-0.15066828203582502,-1.306818506696778,0.15066828203582502,-2.9999999999999996,explicit
1.1479179614667494,-1.3189597390768326,-0.15207232198897813,-1.3189597390768326,0.15207232198897813,-2.9999999999999996,explicit
1.158483530142946,-1.3311009589250986,-0.1534763228016783,-1.3311009589250986,0.1534763228016783,-2.9999999999999996,explicit
1.1690490988191424,-1.3432421665801098,-0.15488028552380462,-1.3432421665801098,0.15488028552380462,-2.9999999999999996,explicit
1.1796146674953387,-1.355383362368313,-0.15628421116799365,-1.355383362368313,0.15628421116799365,-2.9999999999999996,explicit
1.190180236171535,-1.3675245466046078,-0.15768810071127748,-1.3675245466046078,0.15768810071127748,-2.9999999999999996,explicit
1.2007458048477315,-1.379665719592848,-0.15909195509663523,-1.379665719592848,0.15909195509663523,-2.9999999999999996,explicit
1.2113113735239278,-1.3918068816263207,-0.16049577523446548,-1.3918068816263207,0.16049577523446548,-2.9999999999999996,explicit
1.2218769422001243,-1.403948032988208,-0.16189956200398234,-1.403948032988208,0.16189956200398234,-2.9999999999999996,explicit
1.2324425108763206,-1.416089173952011,-0.16330331625453967,-1.416089173952011,0.16330331625453967,-2.9999999999999996,explicit
1.2430080795525171,-1.428230304781966,-0.16470703880688925,-1.428230304781966,0.16470703880688925,-2.9999999999999996,explicit
1.2535736482287134,-1.4403714257334286,-0.16611073045437538,-1.4403714257334286,0.16611073045437538,-2.9999999999999996,explicit
1.26413921690491,-1.4525125370532481,-0.16751439196407109,-1.4525125370532481,0.16751439196407109,-2.9999999999999996,explicit
1.2747047855811062,-1.464653638980116,-0.16891802407785506,-1.464653638980116,0.16891802407785506,-2.9999999999999996,explicit
1.2852703542573027,-1.476794731744902,-0.17032162751344096,-1.476794731744902,0.17032162751344096,-2.9999999999999996,explicit
1.295835922933499,-1.488935815570968,-0.17172520296535193,-1.488935815570968,0.17172520296535193,-2.9999999999999996,explicit
1.3064014916096953,-1.5010768906744778,-0.1731287511058512,-1.5010768906744778,0.1731287511058512,-2.9999999999999996,explicit
1.3169670602858918,-1.5132179572646782,-0.17453227258582799,-1.5132179572646782,0.17453227258582799,-2.9999999999999996,explicit
1.3275326289620883,-1.525359015544176,-0.17593576803563826,-1.525359015544176,0.17593576803563826,-2.9999999999999996,explicit
1.3380981976382846,-1.5375000657092,-0.17733923806591187,-1.5375000657092,0.17733923806591187,-2.9999999999999996,explicit
1.348663766314481,-1.5496411079498487,-0.1787426832683159,-1.5496411079498487,0.1787426832683159,-2.9999999999999996,explicit
1.3592293349906774,-1.5617821424503286,-0.1801461042162874,-1.5617821424503286,0.1801461042162874,-2.9999999999999996,explicit
1.369794903666874,-1.573923169389181,-0.1815495014657289,-1.573923169389181,0.1815495014657289,-2.9999999999999996,explicit
1.3803604723430702,-1.5860641889394969,-0.1829528755556753,-1.5860641889394969,0.1829528755556753,-2.9999999999999996,explicit
1.3909260410192665,-1.5982052012691257,-0.18435622700892818,-1.5982052012691257,0.18435622700892818,-2.9999999999999996,explicit
1.401491609695463,-1.6103462065408678,-0.185759556332663,-1.6103462065408678,0.185759556332663,-2.9999999999999996,explicit
