K,rho,angle,label
1.630788486,1.010424251,0.224802986,complex
1.640801001,1.010579056,0.225471904,complex
1.650813517,1.010733837,0.226138572,complex
1.660826033,1.010888594,0.226803009,complex
1.670838548,1.011043327,0.227465234,complex
1.680851064,1.011198037,0.228125267,complex
1.690863579,1.011352723,0.228783128,complex
1.700876095,1.011507386,0.229438835,complex
1.710888611,1.011662025,0.230092407,complex
1.720901126,1.011816640,0.230743862,complex
1.730913642,1.011971231,0.231393218,complex
1.740926158,1.012125799,0.232040493,complex
1.750938673,1.012280344,0.232685704,complex
1.760951189,1.012434865,0.233328870,complex
1.770963705,1.012589362,0.233970006,complex
1.780976220,1.012743835,0.234609130,complex
1.790988736,1.012898286,0.235246258,complex
1.801001252,1.013052712,0.235881407,complex
1.811013767,1.013207115,0.236514593,complex
1.821026283,1.013361495,0.237145832,complex
1.831038798,1.013515850,0.237775139,complex
1.841051314,1.013670183,0.238402529,complex
1.851063830,1.013824492,0.239028019,complex
1.861076345,1.013978777,0.239651623,complex
1.871088861,1.014133039,0.240273356,complex
1.881101377,1.014287278,0.240893233,complex
1.891113892,1.014441493,0.241511268,complex
1.901126408,1.014595685,0.242127476,complex
1.911138924,1.014749853,0.242741870,complex
1.921151439,1.014903998,0.243354464,complex
1.931163955,1.015058119,0.243965273,complex
1.941176471,1.015212217,0.244574309,complex
1.951188986,1.015366292,0.245181587,complex
1.961201502,1.015520343,0.245787118,complex
1.971214018,1.015674371,0.246390918,complex
1.981226533,1.015828375,0.246992997,complex
1.991239049,1.015982356,0.247593369,complex
2.001251564,1.016136314,0.248192047,complex
2.011264080,1.016290249,0.248789043,complex
2.021276596,1.016444160,0.249384369,complex
2.031289111,1.016598048,0.249978037,complex
2.041301627,1.016751912,0.250570060,complex
2.051314143,1.016905754,0.251160448,complex
2.061326658,1.017059572,0.251749215,complex
2.071339174,1.017213367,0.252336370,complex
2.081351690,1.017367138,0.252921926,complex
2.091364205,1.017520886,0.253505894,complex
2.101376721,1.017674612,0.254088284,complex
2.111389237,1.017828313,0.254669109,complex
2.121401752,1.017981992,0.255248379,complex
2.131414268,1.018135647,0.255826104,complex
2.141426783,1.018289280,0.256402295,complex
2.151439299,1.018442889,0.256976962,complex
2.161451815,1.018596475,0.257550117,complex
2.171464330,1.018750038,0.258121769,complex
2.181476846,1.018903577,0.258691928,complex
2.191489362,1.019057094,0.259260604,complex
2.201501877,1.019210587,0.259827808,complex
2.211514393,1.019364057,0.260393548,complex
2.221526909,1.019517504,0.260957836,complex
2.231539424,1.019670929,0.261520679,complex
2.241551940,1.019824330,0.262082088,complex
2.251564456,1.019977707,0.262642073,complex
2.261576971,1.020131062,0.263200641,complex
2.271589487,1.020284394,0.263757803,complex
2.281602003,1.020437703,0.264313568,complex
2.291614518,1.020590989,0.264867943,complex
2.301627034,1.020744251,0.265420940,complex
2.311639549,1.020897491,0.265972565,complex
2.321652065,1.021050708,0.266522828,complex
2.331664581,1.021203901,0.267071737,complex
2.341677096,1.021357072,0.267619301,complex
2.351689612,1.021510220,0.268165528,complex
2.361702128,1.021663345,0.268710427,complex
2.371714643,1.021816447,0.269254005,complex
2.381727159,1.021969526,0.269796271,complex
2.391739675,1.022122582,0.270337233,complex
2.401752190,1.022275615,0.270876899,complex
2.411764706,1.022428625,0.271415277,complex
2.421777222,1.022581612,0.271952374,complex
2.431789737,1.022734577,0.272488198,complex
2.441802253,1.022887518,0.273022757,complex
2.451814768,1.023040437,0.273556059,complex
2.461827284,1.023193333,0.274088110,complex
2.471839800,1.023346206,0.274618919,complex
2.481852315,1.023499056,0.275148492,complex
2.491864831,1.023651883,0.275676838,complex
2.501877347,1.023804688,0.276203962,complex
2.511889862,1.023957469,0.276729873,complex
2.521902378,1.024110228,0.277254577,complex
2.531914894,1.024262964,0.277778081,complex
2.541927409,1.024415678,0.278300392,complex
2.551939925,1.024568368,0.278821518,complex
2.561952441,1.024721036,0.279341464,complex
2.571964956,1.024873681,0.279860238,complex
2.581977472,1.025026304,0.280377846,complex
2.591989987,1.025178903,0.280894295,complex
2.602002503,1.025331480,0.281409591,complex
2.612015019,1.025484034,0.281923740,complex
2.622027534,1.025636566,0.282436750,complex
2.632040050,1.025789075,0.282948627,complex
2.642052566,1.025941561,0.283459376,complex
2.652065081,1.026094024,0.283969004,complex
2.662077597,1.026246465,0.284477517,complex
2.672090113,1.026398884,0.284984922,complex
2.682102628,1.026551279,0.285491224,complex
2.692115144,1.026703652,0.285996429,complex
2.702127660,1.026856003,0.286500543,complex
2.712140175,1.027008330,0.287003573,complex
2.722152691,1.027160635,0.287505523,complex
2.732165207,1.027312918,0.288006400,complex
2.742177722,1.027465178,0.288506210,complex
2.752190238,1.027617416,0.289004958,complex
2.762202753,1.027769631,0.289502649,complex
2.772215269,1.027921823,0.289999290,complex
2.782227785,1.028073993,0.290494886,complex
2.792240300,1.028226140,0.290989442,complex
2.802252816,1.028378265,0.291482963,complex
2.812265332,1.028530367,0.291975456,complex
2.822277847,1.028682447,0.292466925,complex
2.832290363,1.028834504,0.292957376,complex
2.842302879,1.028986539,0.293446814,complex
2.852315394,1.029138552,0.293935245,complex
2.862327910,1.029290542,0.294422672,complex
2.872340426,1.029442509,0.294909102,complex
2.882352941,1.029594454,0.295394539,complex
2.892365457,1.029746377,0.295878989,complex
2.902377972,1.029898277,0.296362456,complex
2.912390488,1.030050155,0.296844946,complex
2.922403004,1.030202011,0.297326463,complex
2.932415519,1.030353844,0.297807012,complex
2.942428035,1.030505654,0.298286598,complex
2.952440551,1.030657443,0.298765225,complex
2.962453066,1.030809209,0.299242900,complex
2.972465582,1.030960953,0.299719625,complex
2.982478098,1.031112674,0.300195406,complex
2.992490613,1.031264373,0.300670247,complex
3.002503129,1.031416050,0.301144153,complex
3.012515645,1.031567704,0.301617129,complex
3.022528160,1.031719336,0.302089179,complex
3.032540676,1.031870946,0.302560307,complex
3.042553191,1.032022534,0.303030518,complex
3.052565707,1.032174099,0.303499816,complex
3.062578223,1.032325642,0.303968206,complex
3.072590738,1.032477163,0.304435691,complex
3.082603254,1.032628661,0.304902277,complex
3.092615770,1.032780138,0.305367967,complex
3.102628285,1.032931592,0.305832766,complex
3.112640801,1.033083024,0.306296678,complex
3.122653317,1.033234433,0.306759707,complex
3.132665832,1.033385821,0.307221857,complex
3.142678348,1.033537186,0.307683132,complex
3.152690864,1.033688530,0.308143536,complex
3.162703379,1.033839851,0.308603074,complex
3.172715895,1.033991150,0.309061748,complex
3.182728411,1.034142426,0.309519564,complex
3.192740926,1.034293681,0.309976525,complex
3.202753442,1.034444914,0.310432635,complex
3.212765957,1.034596124,0.310887898,complex
3.222778473,1.034747312,0.311342318,complex
3.232790989,1.034898479,0.311795898,complex
3.242803504,1.035049623,0.312248642,complex
3.252816020,1.035200745,0.312700555,complex
3.262828536,1.035351845,0.313151639,complex
3.272841051,1.035502923,0.313601899,complex
3.282853567,1.035653979,0.314051338,complex
3.292866083,1.035805013,0.314499959,complex
3.302878598,1.035956025,0.314947767,complex
3.312891114,1.036107015,0.315394765,complex
3.322903630,1.036257982,0.315840957,complex
3.332916145,1.036408928,0.316286345,complex
3.342928661,1.036559852,0.316730934,complex
3.352941176,1.036710754,0.317174727,complex
3.362953692,1.036861634,0.317617727,complex
3.372966208,1.037012492,0.318059939,complex
3.382978723,1.037163328,0.318501365,complex
3.392991239,1.037314142,0.318942008,complex
3.403003755,1.037464935,0.319381872,complex
3.413016270,1.037615705,0.319820961,complex
3.423028786,1.037766453,0.320259277,complex
3.433041302,1.037917180,0.320696825,complex
3.443053817,1.038067885,0.321133606,complex
3.453066333,1.038218567,0.321569625,complex
3.463078849,1.038369228,0.322004885,complex
3.473091364,1.038519867,0.322439388,complex
3.483103880,1.038670485,0.322873139,complex
3.493116395,1.038821080,0.323306139,complex
3.503128911,1.038971653,0.323738393,complex
3.513141427,1.039122205,0.324169903,complex
3.523153942,1.039272735,0.324600673,complex
3.533166458,1.039423243,0.325030705,complex
3.543178974,1.039573729,0.325460003,complex
3.553191489,1.039724194,0.325888569,complex
3.563204005,1.039874637,0.326316407,complex
3.573216521,1.040025058,0.326743519,complex
3.583229036,1.040175457,0.327169909,complex
3.593241552,1.040325834,0.327595579,complex
3.603254068,1.040476190,0.328020532,complex
3.613266583,1.040626524,0.328444772,complex
3.623279099,1.040776837,0.328868300,complex
3.633291615,1.040927127,0.329291121,complex
3.643304130,1.041077396,0.329713236,complex
3.653316646,1.041227643,0.330134649,complex
3.663329161,1.041377869,0.330555362,complex
3.673341677,1.041528073,0.330975379,complex
3.683354193,1.041678255,0.331394701,complex
3.693366708,1.041828416,0.331813332,complex
3.703379224,1.041978555,0.332231274,complex
3.713391740,1.042128672,0.332648530,complex
3.723404255,1.042278768,0.333065103,complex
3.733416771,1.042428842,0.333480996,complex
3.743429287,1.042578894,0.333896210,complex
3.753441802,1.042728925,0.334310749,complex
3.763454318,1.042878934,0.334724616,complex
3.773466834,1.043028922,0.335137812,complex
3.783479349,1.043178888,0.335550341,complex
3.793491865,1.043328833,0.335962205,complex
3.803504380,1.043478756,0.336373406,complex
3.813516896,1.043628657,0.336783948,complex
3.823529412,1.043778537,0.337193832,complex
3.833541927,1.043928396,0.337603061,complex
3.843554443,1.044078233,0.338011638,complex
3.853566959,1.044228048,0.338419565,complex
3.863579474,1.044377842,0.338826845,complex
3.873591990,1.044527615,0.339233479,complex
3.883604506,1.044677366,0.339639471,complex
3.893617021,1.044827095,0.340044823,complex
3.903629537,1.044976804,0.340449537,complex
3.913642053,1.045126490,0.340853615,complex
3.923654568,1.045276155,0.341257060,complex
3.933667084,1.045425799,0.341659875,complex
3.943679599,1.045575422,0.342062061,complex
3.953692115,1.045725023,0.342463621,complex
3.963704631,1.045874602,0.342864558,complex
3.973717146,1.046024160,0.343264872,complex
3.983729662,1.046173697,0.343664568,complex
3.993742178,1.046323213,0.344063647,complex
4.003754693,1.046472707,0.344462110,complex
4.013767209,1.046622179,0.344859962,complex
4.023779725,1.046771631,0.345257203,complex
4.033792240,1.046921061,0.345653836,complex
4.043804756,1.047070470,0.346049863,complex
4.053817272,1.047219857,0.346445286,complex
4.063829787,1.047369223,0.346840108,complex
4.073842303,1.047518568,0.347234331,complex
4.083854819,1.047667891,0.347627956,complex
4.093867334,1.047817194,0.348020986,complex
4.103879850,1.047966474,0.348413423,complex
4.113892365,1.048115734,0.348805269,complex
4.123904881,1.048264973,0.349196526,complex
4.133917397,1.048414190,0.349587197,complex
4.143929912,1.048563386,0.349977283,complex
4.153942428,1.048712560,0.350366786,complex
4.163954944,1.048861714,0.350755709,complex
4.173967459,1.049010846,0.351144053,complex
4.183979975,1.049159957,0.351531820,complex
4.193992491,1.049309047,0.351919013,complex
4.204005006,1.049458116,0.352305633,complex
4.214017522,1.049607164,0.352691683,complex
4.224030038,1.049756190,0.353077164,complex
4.234042553,1.049905195,0.353462078,complex
4.244055069,1.050054179,0.353846428,complex
4.254067584,1.050203142,0.354230215,complex
4.264080100,1.050352084,0.354613441,complex
4.274092616,1.050501005,0.354996108,complex
4.284105131,1.050649905,0.355378218,complex
4.294117647,1.050798783,0.355759773,complex
4.304130163,1.050947641,0.356140774,complex
4.314142678,1.051096477,0.356521224,complex
4.324155194,1.051245292,0.356901125,complex
4.334167710,1.051394086,0.357280478,complex
4.344180225,1.051542860,0.357659285,complex
4.354192741,1.051691612,0.358037548,complex
4.364205257,1.051840343,0.358415268,complex
4.374217772,1.051989053,0.358792449,complex
4.384230288,1.052137742,0.359169090,complex
4.394242804,1.052286410,0.359545195,complex
4.404255319,1.052435057,0.359920765,complex
4.414267835,1.052583683,0.360295801,complex
4.424280350,1.052732288,0.360670306,complex
4.434292866,1.052880872,0.361044281,complex
4.444305382,1.053029435,0.361417728,complex
4.454317897,1.053177977,0.361790648,complex
4.464330413,1.053326499,0.362163044,complex
4.474342929,1.053474999,0.362534917,complex
4.484355444,1.053623478,0.362906269,complex
4.494367960,1.053771937,0.363277102,complex
4.504380476,1.053920374,0.363647416,complex
4.514392991,1.054068791,0.364017214,complex
4.524405507,1.054217186,0.364386498,complex
4.534418023,1.054365561,0.364755269,complex
4.544430538,1.054513915,0.365123529,complex
4.554443054,1.054662248,0.365491279,complex
4.564455569,1.054810560,0.365858521,complex
4.574468085,1.054958852,0.366225256,complex
4.584480601,1.055107122,0.366591488,complex
4.594493116,1.055255372,0.366957215,complex
4.604505632,1.055403601,0.367322442,complex
4.614518148,1.055551809,0.367687168,complex
4.624530663,1.055699996,0.368051396,complex
4.634543179,1.055848163,0.368415128,complex
4.644555695,1.055996308,0.368778363,complex
4.654568210,1.056144433,0.369141106,complex
4.664580726,1.056292537,0.369503356,complex
4.674593242,1.056440621,0.369865115,complex
4.684605757,1.056588683,0.370226386,complex
4.694618273,1.056736725,0.370587168,complex
4.704630788,1.056884746,0.370947465,complex
4.714643304,1.057032747,0.371307277,complex
4.724655820,1.057180726,0.371666606,complex
4.734668335,1.057328685,0.372025454,complex
4.744680851,1.057476623,0.372383821,complex
4.754693367,1.057624541,0.372741710,complex
4.764705882,1.057772438,0.373099121,complex
4.774718398,1.057920314,0.373456057,complex
4.784730914,1.058068169,0.373812519,complex
4.794743429,1.058216004,0.374168507,complex
4.804755945,1.058363819,0.374524025,complex
4.814768461,1.058511612,0.374879072,complex
4.824780976,1.058659385,0.375233651,complex
4.834793492,1.058807137,0.375587762,complex
4.844806008,1.058954869,0.375941408,complex
4.854818523,1.059102580,0.376294590,complex
4.864831039,1.059250271,0.376647309,complex
4.874843554,1.059397941,0.376999566,complex
4.884856070,1.059545590,0.377351363,complex
4.894868586,1.059693219,0.377702701,complex
4.904881101,1.059840827,0.378053581,complex
4.914893617,1.059988414,0.378404006,complex
4.924906133,1.060135982,0.378753976,complex
4.934918648,1.060283528,0.379103492,complex
4.944931164,1.060431054,0.379452556,complex
4.954943680,1.060578560,0.379801170,complex
4.964956195,1.060726045,0.380149334,complex
4.974968711,1.060873509,0.380497050,complex
4.984981227,1.061020953,0.380844319,complex
4.994993742,1.061168377,0.381191143,complex
5.005006258,1.061315780,0.381537523,complex
5.015018773,1.061463162,0.381883460,complex
5.025031289,1.061610524,0.382228955,complex
5.035043805,1.061757866,0.382574010,complex
5.045056320,1.061905187,0.382918625,complex
5.055068836,1.062052488,0.383262803,complex
5.065081352,1.062199768,0.383606545,complex
5.075093867,1.062347028,0.383949851,complex
5.085106383,1.062494268,0.384292723,complex
5.095118899,1.062641487,0.384635162,complex
5.105131414,1.062788685,0.384977170,complex
5.115143930,1.062935864,0.385318748,complex
5.125156446,1.063083022,0.385659896,complex
5.135168961,1.063230159,0.386000617,complex
5.145181477,1.063377277,0.386340910,complex
5.155193992,1.063524373,0.386680779,complex
5.165206508,1.063671450,0.387020223,complex
5.175219024,1.063818506,0.387359244,complex
5.185231539,1.063965542,0.387697843,complex
5.195244055,1.064112558,0.388036022,complex
5.205256571,1.064259553,0.388373781,complex
5.215269086,1.064406528,0.388711122,complex
5.225281602,1.064553482,0.389048045,complex
5.235294118,1.064700417,0.389384553,complex
5.245306633,1.064847331,0.389720645,complex
5.255319149,1.064994225,0.390056324,complex
5.265331665,1.065141098,0.390391591,complex
5.275344180,1.065287952,0.390726446,complex
5.285356696,1.065434785,0.391060890,complex
5.295369212,1.065581598,0.391394926,complex
5.305381727,1.065728390,0.391728554,complex
5.315394243,1.065875163,0.392061774,complex
5.325406758,1.066021915,0.392394589,complex
5.335419274,1.066168647,0.392726999,complex
5.345431790,1.066315359,0.393059006,complex
5.355444305,1.066462050,0.393390610,complex
5.365456821,1.066608722,0.393721813,complex
5.375469337,1.066755373,0.394052616,complex
5.385481852,1.066902004,0.394383019,complex
5.395494368,1.067048615,0.394713024,complex
5.405506884,1.067195206,0.395042632,complex
5.415519399,1.067341777,0.395371845,complex
5.425531915,1.067488327,0.395700662,complex
5.435544431,1.067634858,0.396029085,complex
5.445556946,1.067781368,0.396357116,complex
5.455569462,1.067927858,0.396684755,complex
5.465581977,1.068074328,0.397012003,complex
5.475594493,1.068220778,0.397338861,complex
5.485607009,1.068367208,0.397665331,complex
5.495619524,1.068513618,0.397991414,complex
5.505632040,1.068660008,0.398317109,complex
5.515644556,1.068806378,0.398642420,complex
5.525657071,1.068952728,0.398967345,complex
5.535669587,1.069099058,0.399291888,complex
5.545682103,1.069245367,0.399616047,complex
5.555694618,1.069391657,0.399939825,complex
5.565707134,1.069537927,0.400263223,complex
5.575719650,1.069684176,0.400586241,complex
5.585732165,1.069830406,0.400908881,complex
5.595744681,1.069976616,0.401231143,complex
5.605757196,1.070122806,0.401553029,complex
5.615769712,1.070268975,0.401874539,complex
5.625782228,1.070415125,0.402195675,complex
5.635794743,1.070561255,0.402516437,complex
5.645807259,1.070707365,0.402836826,complex
5.655819775,1.070853455,0.403156843,complex
5.665832290,1.070999525,0.403476490,complex
5.675844806,1.071145575,0.403795767,complex
5.685857322,1.071291605,0.404114676,complex
5.695869837,1.071437616,0.404433216,complex
5.705882353,1.071583606,0.404751390,complex
5.715894869,1.071729577,0.405069197,complex
5.725907384,1.071875527,0.405386640,complex
5.735919900,1.072021458,0.405703718,complex
5.745932416,1.072167369,0.406020433,complex
5.755944931,1.072313260,0.406336786,complex
5.765957447,1.072459131,0.406652777,complex
5.775969962,1.072604983,0.406968408,complex
5.785982478,1.072750814,0.407283680,complex
5.795994994,1.072896626,0.407598593,complex
5.806007509,1.073042418,0.407913148,complex
5.816020025,1.073188190,0.408227346,complex
5.826032541,1.073333942,0.408541189,complex
5.836045056,1.073479675,0.408854676,complex
5.846057572,1.073625388,0.409167809,complex
5.856070088,1.073771081,0.409480589,complex
5.866082603,1.073916754,0.409793016,complex
5.876095119,1.074062407,0.410105092,complex
5.886107635,1.074208041,0.410416818,complex
5.896120150,1.074353655,0.410728193,complex
5.906132666,1.074499249,0.411039220,complex
5.916145181,1.074644824,0.411349899,complex
5.926157697,1.074790379,0.411660230,complex
5.936170213,1.074935914,0.411970215,complex
5.946182728,1.075081429,0.412279855,complex
5.956195244,1.075226925,0.412589150,complex
5.966207760,1.075372401,0.412898101,complex
5.976220275,1.075517857,0.413206709,complex
5.986232791,1.075663294,0.413514975,complex
5.996245307,1.075808711,0.413822900,complex
6.006257822,1.075954108,0.414130484,complex
6.016270338,1.076099486,0.414437729,complex
6.026282854,1.076244844,0.414744635,complex
6.036295369,1.076390182,0.415051203,complex
6.046307885,1.076535501,0.415357434,complex
6.056320401,1.076680800,0.415663328,complex
6.066332916,1.076826080,0.415968887,complex
6.076345432,1.076971340,0.416274112,complex
6.086357947,1.077116580,0.416579002,complex
6.096370463,1.077261801,0.416883559,complex
6.106382979,1.077407002,0.417187784,complex
6.116395494,1.077552184,0.417491677,complex
6.126408010,1.077697346,0.417795240,complex
6.136420526,1.077842489,0.418098473,complex
6.146433041,1.077987612,0.418401376,complex
6.156445557,1.078132715,0.418703952,complex
6.166458073,1.078277799,0.419006199,complex
6.176470588,1.078422863,0.419308120,complex
6.186483104,1.078567908,0.419609715,complex
6.196495620,1.078712934,0.419910984,complex
6.206508135,1.078857940,0.420211929,complex
6.216520651,1.079002926,0.420512550,complex
6.226533166,1.079147893,0.420812848,complex
6.236545682,1.079292841,0.421112824,complex
6.246558198,1.079437769,0.421412479,complex
6.256570713,1.079582677,0.421711812,complex
6.266583229,1.079727566,0.422010826,complex
6.276595745,1.079872436,0.422309521,complex
6.286608260,1.080017286,0.422607897,complex
6.296620776,1.080162117,0.422905955,complex
6.306633292,1.080306929,0.423203696,complex
6.316645807,1.080451721,0.423501122,complex
6.326658323,1.080596493,0.423798231,complex
6.336670839,1.080741246,0.424095026,complex
6.346683354,1.080885980,0.424391506,complex
6.356695870,1.081030695,0.424687674,complex
6.366708385,1.081175390,0.424983528,complex
6.376720901,1.081320065,0.425279071,complex
6.386733417,1.081464722,0.425574303,complex
6.396745932,1.081609359,0.425869224,complex
6.406758448,1.081753977,0.426163835,complex
6.416770964,1.081898575,0.426458137,complex
6.426783479,1.082043154,0.426752131,complex
6.436795995,1.082187714,0.427045817,complex
6.446808511,1.082332254,0.427339196,complex
6.456821026,1.082476775,0.427632269,complex
6.466833542,1.082621277,0.427925036,complex
6.476846058,1.082765759,0.428217499,complex
6.486858573,1.082910223,0.428509657,complex
6.496871089,1.083054667,0.428801512,complex
6.506883605,1.083199091,0.429093064,complex
6.516896120,1.083343497,0.429384313,complex
6.526908636,1.083487883,0.429675262,complex
6.536921151,1.083632250,0.429965909,complex
6.546933667,1.083776598,0.430256257,complex
6.556946183,1.083920926,0.430546304,complex
6.566958698,1.084065236,0.430836054,complex
6.576971214,1.084209526,0.431125505,complex
6.586983730,1.084353797,0.431414658,complex
6.596996245,1.084498048,0.431703515,complex
6.607008761,1.084642281,0.431992076,complex
6.617021277,1.084786494,0.432280341,complex
6.627033792,1.084930688,0.432568311,complex
6.637046308,1.085074863,0.432855987,complex
6.647058824,1.085219019,0.433143370,complex
6.657071339,1.085363156,0.433430460,complex
6.667083855,1.085507274,0.433717257,complex
6.677096370,1.085651372,0.434003763,complex
6.687108886,1.085795451,0.434289978,complex
6.697121402,1.085939512,0.434575903,complex
6.707133917,1.086083553,0.434861538,complex
6.717146433,1.086227575,0.435146884,complex
6.727158949,1.086371578,0.435431942,complex
6.737171464,1.086515561,0.435716712,complex
6.747183980,1.086659526,0.436001194,complex
6.757196496,1.086803472,0.436285390,complex
6.767209011,1.086947398,0.436569301,complex
6.777221527,1.087091306,0.436852926,complex
6.787234043,1.087235194,0.437136266,complex
6.797246558,1.087379064,0.437419322,complex
6.807259074,1.087522914,0.437702095,complex
6.817271589,1.087666746,0.437984585,complex
6.827284105,1.087810558,0.438266792,complex
6.837296621,1.087954351,0.438548718,complex
6.847309136,1.088098126,0.438830363,complex
6.857321652,1.088241881,0.439111728,complex
6.867334168,1.088385618,0.439392813,complex
6.877346683,1.088529335,0.439673618,complex
6.887359199,1.088673033,0.439954145,complex
6.897371715,1.088816713,0.440234394,complex
6.907384230,1.088960373,0.440514365,complex
6.917396746,1.089104015,0.440794060,complex
6.927409262,1.089247638,0.441073478,complex
6.937421777,1.089391241,0.441352621,complex
6.947434293,1.089534826,0.441631489,complex
6.957446809,1.089678392,0.441910082,complex
6.967459324,1.089821939,0.442188401,complex
6.977471840,1.089965467,0.442466446,complex
6.987484355,1.090108976,0.442744219,complex
6.997496871,1.090252466,0.443021720,complex
7.007509387,1.090395938,0.443298949,complex
7.017521902,1.090539390,0.443575907,complex
7.027534418,1.090682824,0.443852594,complex
7.037546934,1.090826238,0.444129012,complex
7.047559449,1.090969634,0.444405160,complex
7.057571965,1.091113011,0.444681039,complex
7.067584481,1.091256370,0.444956650,complex
7.077596996,1.091399709,0.445231994,complex
7.087609512,1.091543030,0.445507070,complex
7.097622028,1.091686331,0.445781880,complex
7.107634543,1.091829614,0.446056423,complex
7.117647059,1.091972878,0.446330701,complex
7.127659574,1.092116124,0.446604714,complex
7.137672090,1.092259350,0.446878463,complex
7.147684606,1.092402558,0.447151948,complex
7.157697121,1.092545747,0.447425170,complex
7.167709637,1.092688917,0.447698128,complex
7.177722153,1.092832069,0.447970825,complex
7.187734668,1.092975202,0.448243260,complex
7.197747184,1.093118316,0.448515433,complex
7.207759700,1.093261411,0.448787346,complex
7.217772215,1.093404487,0.449058999,complex
7.227784731,1.093547545,0.449330393,complex
7.237797247,1.093690584,0.449601527,complex
7.247809762,1.093833605,0.449872403,complex
7.257822278,1.093976606,0.450143021,complex
7.267834793,1.094119589,0.450413381,complex
7.277847309,1.094262554,0.450683484,complex
7.287859825,1.094405499,0.450953331,complex
7.297872340,1.094548426,0.451222922,complex
7.307884856,1.094691335,0.451492258,complex
7.317897372,1.094834224,0.451761339,complex
7.327909887,1.094977095,0.452030165,complex
7.337922403,1.095119948,0.452298738,complex
7.347934919,1.095262782,0.452567057,complex
7.357947434,1.095405597,0.452835123,complex
7.367959950,1.095548393,0.453102937,complex
7.377972466,1.095691171,0.453370499,complex
7.387984981,1.095833930,0.453637810,complex
7.397997497,1.095976671,0.453904870,complex
7.408010013,1.096119393,0.454171679,complex
7.418022528,1.096262097,0.454438239,complex
7.428035044,1.096404782,0.454704550,complex
7.438047559,1.096547448,0.454970611,complex
7.448060075,1.096690096,0.455236424,complex
7.458072591,1.096832725,0.455501990,complex
7.468085106,1.096975336,0.455767308,complex
7.478097622,1.097117928,0.456032379,complex
7.488110138,1.097260502,0.456297203,complex
7.498122653,1.097403057,0.456561782,complex
7.508135169,1.097545594,0.456826115,complex
7.518147685,1.097688112,0.457090204,complex
7.528160200,1.097830611,0.457354047,complex
7.538172716,1.097973092,0.457617647,complex
7.548185232,1.098115555,0.457881004,complex
7.558197747,1.098257999,0.458144117,complex
7.568210263,1.098400425,0.458406988,complex
7.578222778,1.098542832,0.458669616,complex
7.588235294,1.098685221,0.458932003,complex
7.598247810,1.098827591,0.459194149,complex
7.608260325,1.098969943,0.459456054,complex
7.618272841,1.099112277,0.459717719,complex
7.628285357,1.099254592,0.459979144,complex
7.638297872,1.099396888,0.460240330,complex
7.648310388,1.099539166,0.460501277,complex
