K,rho1,ang1,rho2,ang2
3.165467626,1.043484551,0.246791630,1.024037095,0.250797101
3.233812950,1.044480824,0.249930579,1.024891024,0.254028944
3.302158273,1.045475465,0.253022315,1.025744243,0.257213132
3.370503597,1.046468457,0.256068600,1.026596752,0.260351442
3.438848921,1.047459786,0.259071087,1.027448555,0.263445538
3.507194245,1.048449443,0.262031330,1.028299651,0.266496986
3.575539568,1.049437420,0.264950794,1.029150044,0.269507261
3.643884892,1.050423716,0.267830859,1.029999735,0.272477752
3.712230216,1.051408328,0.270672829,1.030848725,0.275409770
3.780575540,1.052391257,0.273477934,1.031697016,0.278304556
3.848920863,1.053372507,0.276247343,1.032544611,0.281163284
3.917266187,1.054352080,0.278982160,1.033391511,0.283987065
3.985611511,1.055329982,0.281683435,1.034237717,0.286776956
4.053956835,1.056306219,0.284352164,1.035083231,0.289533958
4.122302158,1.057280800,0.286989294,1.035928055,0.292259025
4.190647482,1.058253731,0.289595729,1.036772191,0.294953064
4.258992806,1.059225022,0.292172328,1.037615640,0.297616939
4.327338129,1.060194682,0.294719910,1.038458404,0.300251475
4.395683453,1.061162721,0.297239257,1.039300484,0.302857458
4.464028777,1.062129149,0.299731119,1.040141883,0.305435640
4.532374101,1.063093976,0.302196209,1.040982602,0.307986740
4.600719424,1.064057213,0.304635211,1.041822642,0.310511445
4.669064748,1.065018872,0.307048782,1.042662005,0.313010415
4.737410072,1.065978962,0.309437549,1.043500694,0.315484280
4.805755396,1.066937497,0.311802114,1.044338709,0.317933646
4.874100719,1.067894486,0.314143056,1.045176051,0.320359094
4.942446043,1.068849941,0.316460930,1.046012724,0.322761183
5.010791367,1.069803874,0.318756269,1.046848728,0.325140449
5.079136691,1.070756296,0.321029588,1.047684065,0.327497408
5.147482014,1.071707219,0.323281380,1.048518736,0.329832556
5.215827338,1.072656653,0.325512121,1.049352743,0.332146371
5.284172662,1.073604611,0.327722269,1.050186088,0.334439315
5.352517986,1.074551102,0.329912266,1.051018773,0.336711831
5.420863309,1.075496140,0.332082537,1.051850798,0.338964347
5.489208633,1.076439734,0.334233495,1.052682165,0.341197278
5.557553957,1.077381896,0.336365536,1.053512877,0.343411021
5.625899281,1.078322636,0.338479044,1.054342934,0.345605963
5.694244604,1.079261965,0.340574390,1.055172338,0.347782475
5.762589928,1.080199895,0.342651931,1.056001090,0.349940920
5.830935252,1.081136435,0.344712015,1.056829193,0.352081644
5.899280576,1.082071597,0.346754977,1.057656647,0.354204986
5.967625899,1.083005389,0.348781142,1.058483454,0.356311272
6.035971223,1.083937824,0.350790825,1.059309616,0.358400818
6.104316547,1.084868910,0.352784331,1.060135135,0.360473932
6.172661871,1.085798657,0.354761955,1.060960011,0.362530910
6.241007194,1.086727077,0.356723985,1.061784246,0.364572041
6.309352518,1.087654177,0.358670698,1.062607841,0.366597605
6.377697842,1.088579968,0.360602365,1.063430799,0.368607873
6.446043165,1.089504460,0.362519247,1.064253121,0.370603109
6.514388489,1.090427661,0.364421600,1.065074807,0.372583569
6.582733813,1.091349581,0.366309671,1.065895861,0.374549502
6.651079137,1.092270229,0.368183699,1.066716282,0.376501150
6.719424460,1.093189613,0.370043920,1.067536073,0.378438747
6.787769784,1.094107744,0.371890560,1.068355234,0.380362524
6.856115108,1.095024628,0.373723840,1.069173768,0.382272701
6.924460432,1.095940276,0.375543976,1.069991676,0.384169497
6.992805755,1.096854695,0.377351177,1.070808959,0.386053121
7.061151079,1.097767894,0.379145648,1.071625619,0.387923780
7.129496403,1.098679882,0.380927587,1.072441657,0.389781672
7.197841727,1.099590665,0.382697187,1.073257075,0.391626994
7.266187050,1.100500253,0.384454638,1.074071873,0.393459934
7.334532374,1.101408653,0.386200123,1.074886054,0.395280679
7.402877698,1.102315873,0.387933822,1.075699618,0.397089408
7.471223022,1.103221920,0.389655910,1.076512568,0.398886299
7.539568345,1.104126803,0.391366557,1.077324904,0.400671522
7.607913669,1.105030529,0.393065931,1.078136629,0.402445246
7.676258993,1.105933105,0.394754192,1.078947742,0.404207634
7.744604317,1.106834538,0.396431502,1.079758246,0.405958846
7.812949640,1.107734835,0.398098013,1.080568143,0.407699039
7.881294964,1.108634005,0.399753879,1.081377432,0.409428365
7.949640288,1.109532053,0.401399246,1.082186117,0.411146973
8.017985612,1.110428987,0.403034259,1.082994197,0.412855008
8.086330935,1.111324813,0.404659060,1.083801676,0.414552614
8.154676259,1.112219538,0.406273787,1.084608553,0.416239929
8.223021583,1.113113169,0.407878575,1.085414830,0.417917089
8.291366906,1.114005712,0.409473556,1.086220508,0.419584228
8.359712230,1.114897174,0.411058858,1.087025590,0.421241476
8.428057554,1.115787561,0.412634610,1.087830076,0.422888960
8.496402878,1.116676880,0.414200934,1.088633967,0.424526805
8.564748201,1.117565136,0.415757951,1.089437265,0.426155134
8.633093525,1.118452335,0.417305781,1.090239971,0.427774065
8.701438849,1.119338485,0.418844538,1.091042087,0.429383717
8.769784173,1.120223590,0.420374338,1.091843613,0.430984203
8.838129496,1.121107657,0.421895291,1.092644551,0.432575636
8.906474820,1.121990691,0.423407507,1.093444903,0.434158126
8.974820144,1.122872699,0.424911092,1.094244669,0.435731782
9.043165468,1.123753685,0.426406151,1.095043851,0.437296708
9.111510791,1.124633656,0.427892787,1.095842450,0.438853009
9.179856115,1.125512617,0.429371100,1.096640468,0.440400786
9.248201439,1.126390574,0.430841190,1.097437906,0.441940138
9.316546763,1.127267531,0.432303153,1.098234764,0.443471164
9.384892086,1.128143495,0.433757085,1.099031045,0.444993960
9.453237410,1.129018470,0.435203077,1.099826749,0.446508619
9.521582734,1.129892462,0.436641223,1.100621878,0.448015234
9.589928058,1.130765475,0.438071611,1.101416433,0.449513896
9.658273381,1.131637516,0.439494329,1.102210415,0.451004693
9.726618705,1.132508589,0.440909464,1.103003825,0.452487712
9.794964029,1.133378698,0.442317101,1.103796666,0.453963040
9.863309353,1.134247850,0.443717323,1.104588937,0.455430761
9.931654676,1.135116048,0.445110212,1.105380640,0.456890956
10.000000000,1.135983298,0.446495847,1.106171777,0.458343708
