K,rho1,ang1,rho2,ang2,rho3,ang3
0.239800000,0.999987694,0.088457376,0.999985522,0.097968845,0.998219730,0.088614455
0.239800047,0.999987695,0.088457385,0.999985523,0.097968854,0.998219731,0.088614464
0.239800093,0.999987696,0.088457393,0.999985524,0.097968864,0.998219731,0.088614473
0.239800140,0.999987697,0.088457402,0.999985525,0.097968873,0.998219732,0.088614481
0.239800187,0.999987698,0.088457410,0.999985525,0.097968883,0.998219733,0.088614490
0.239800233,0.999987699,0.088457419,0.999985526,0.097968892,0.998219733,0.088614498
0.239800280,0.999987699,0.088457427,0.999985527,0.097968902,0.998219734,0.088614507
0.239800327,0.999987700,0.088457436,0.999985528,0.097968911,0.998219735,0.088614516
0.239800373,0.999987701,0.088457445,0.999985529,0.097968921,0.998219735,0.088614524
0.239800420,0.999987702,0.088457453,0.999985530,0.097968930,0.998219736,0.088614533
0.239800467,0.999987703,0.088457462,0.999985531,0.097968940,0.998219737,0.088614541
0.239800513,0.999987704,0.088457470,0.999985532,0.097968949,0.998219737,0.088614550
0.239800560,0.999987704,0.088457479,0.999985533,0.097968959,0.998219738,0.088614559
0.239800607,0.999987705,0.088457488,0.999985534,0.097968968,0.998219739,0.088614567
0.239800653,0.999987706,0.088457496,0.999985535,0.097968978,0.998219739,0.088614576
0.239800700,0.999987707,0.088457505,0.999985536,0.097968987,0.998219740,0.088614585
0.239800747,0.999987708,0.088457513,0.999985537,0.097968997,0.998219741,0.088614593
0.239800793,0.999987709,0.088457522,0.999985538,0.097969006,0.998219741,0.088614602
0.239800840,0.999987710,0.088457530,0.999985539,0.097969016,0.998219742,0.088614610
0.239800887,0.999987710,0.088457539,0.999985539,0.097969025,0.998219743,0.088614619
0.239800933,0.999987711,0.088457548,0.999985540,0.097969034,0.998219743,0.088614628
0.239800980,0.999987712,0.088457556,0.999985541,0.097969044,0.998219744,0.088614636
0.239801027,0.999987713,0.088457565,0.999985542,0.097969053,0.998219745,0.088614645
0.239801073,0.999987714,0.088457573,0.999985543,0.097969063,0.998219745,0.088614653
0.239801120,0.999987715,0.088457582,0.999985544,0.097969072,0.998219746,0.088614662
0.239801167,0.999987715,0.088457590,0.999985545,0.097969082,0.998219747,0.088614671
0.239801213,0.999987716,0.088457599,0.999985546,0.097969091,0.998219748,0.088614679
0.239801260,0.999987717,0.088457608,0.999985547,0.097969101,0.998219748,0.088614688
0.239801307,0.999987718,0.088457616,0.999985548,0.097969110,0.998219749,0.088614696
0.239801353,0.999987719,0.088457625,0.999985549,0.097969120,0.998219750,0.088614705
0.239801400,0.999987720,0.088457633,0.999985550,0.097969129,0.998219750,0.088614714
0.239801447,0.999987721,0.088457642,0.999985551,0.097969139,0.998219751,0.088614722
0.239801493,0.999987721,0.088457651,0.999985552,0.097969148,0.998219752,0.088614731
0.239801540,0.999987722,0.088457659,0.999985553,0.097969158,0.998219752,0.088614740
0.239801587,0.999987723,0.088457668,0.999985553,0.097969167,0.998219753,0.088614748
0.239801633,0.999987724,0.088457676,0.999985554,0.097969177,0.998219754,0.088614757
0.239801680,0.999987725,0.088457685,0.999985555,0.097969186,0.998219754,0.088614765
0.239801727,0.999987726,0.088457693,0.999985556,0.097969196,0.998219755,0.088614774
0.239801773,0.999987726,0.088457702,0.999985557,0.097969205,0.998219756,0.088614783
0.239801820,0.999987727,0.088457711,0.999985558,0.097969215,0.998219756,0.088614791
0.239801867,0.999987728,0.088457719,0.999985559,0.097969224,0.998219757,0.088614800
0.239801913,0.999987729,0.088457728,0.999985560,0.097969234,0.998219758,0.088614808
0.239801960,0.999987730,0.088457736,0.999985561,0.097969243,0.998219758,0.088614817
0.239802007,0.999987731,0.088457745,0.999985562,0.097969253,0.998219759,0.088614826
0.239802053,0.999987732,0.088457754,0.999985563,0.097969262,0.998219760,0.088614834
0.239802100,0.999987732,0.088457762,0.999985564,0.097969272,0.998219760,0.088614843
0.239802147,0.999987733,0.088457771,0.999985565,0.097969281,0.998219761,0.088614851
0.239802193,0.999987734,0.088457779,0.999985566,0.097969291,0.998219762,0.088614860
0.239802240,0.999987735,0.088457788,0.999985567,0.097969300,0.998219762,0.088614869
0.239802287,0.999987736,0.088457796,0.999985567,0.097969310,0.998219763,0.088614877
0.239802333,0.999987737,0.088457805,0.999985568,0.097969319,0.998219764,0.088614886
0.239802380,0.999987738,0.088457814,0.999985569,0.097969329,0.998219764,0.088614895
0.239802427,0.999987738,0.088457822,0.999985570,0.097969338,0.998219765,0.088614903
0.239802473,0.999987739,0.088457831,0.999985571,0.097969348,0.998219766,0.088614912
0.239802520,0.999987740,0.088457839,0.999985572,0.097969357,0.998219766,0.088614920
0.239802567,0.999987741,0.088457848,0.999985573,0.097969367,0.998219767,0.088614929
0.239802613,0.999987742,0.088457856,0.999985574,0.097969376,0.998219768,0.088614938
0.239802660,0.999987743,0.088457865,0.999985575,0.097969386,0.998219768,0.088614946
0.239802707,0.999987743,0.088457874,0.999985576,0.097969395,0.998219769,0.088614955
0.239802753,0.999987744,0.088457882,0.999985577,0.097969405,0.998219770,0.088614963
0.239802800,0.999987745,0.088457891,0.999985578,0.097969414,0.998219771,0.088614972
0.239802847,0.999987746,0.088457899,0.999985579,0.097969424,0.998219771,0.088614981
0.239802893,0.999987747,0.088457908,0.999985580,0.097969433,0.998219772,0.088614989
0.239802940,0.999987748,0.088457917,0.999985581,0.097969443,0.998219773,0.088614998
0.239802987,0.999987749,0.088457925,0.999985581,0.097969452,0.998219773,0.088615006
0.239803033,0.999987749,0.088457934,0.999985582,0.097969462,0.998219774,0.088615015
0.239803080,0.999987750,0.088457942,0.999985583,0.097969471,0.998219775,0.088615024
0.239803127,0.999987751,0.088457951,0.999985584,0.097969481,0.998219775,0.088615032
0.239803173,0.999987752,0.088457959,0.999985585,0.097969490,0.998219776,0.088615041
0.239803220,0.999987753,0.088457968,0.999985586,0.097969500,0.998219777,0.088615050
0.239803267,0.999987754,0.088457977,0.999985587,0.097969509,0.998219777,0.088615058
0.239803313,0.999987754,0.088457985,0.999985588,0.097969519,0.998219778,0.088615067
0.239803360,0.999987755,0.088457994,0.999985589,0.097969528,0.998219779,0.088615075
0.239803407,0.999987756,0.088458002,0.999985590,0.097969538,0.998219779,0.088615084
0.239803453,0.999987757,0.088458011,0.999985591,0.097969547,0.998219780,0.088615093
0.239803500,0.999987758,0.088458020,0.999985592,0.097969557,0.998219781,0.088615101
0.239803547,0.999987759,0.088458028,0.999985593,0.097969566,0.998219781,0.088615110
0.239803593,0.999987760,0.088458037,0.999985594,0.097969576,0.998219782,0.088615118
0.239803640,0.999987760,0.088458045,0.999985595,0.097969585,0.998219783,0.088615127
0.239803687,0.999987761,0.088458054,0.999985595,0.097969595,0.998219783,0.088615136
0.239803733,0.999987762,0.088458062,0.999985596,0.097969604,0.998219784,0.088615144
0.239803780,0.999987763,0.088458071,0.999985597,0.097969614,0.998219785,0.088615153
0.239803827,0.999987764,0.088458080,0.999985598,0.097969623,0.998219785,0.088615161
0.239803873,0.999987765,0.088458088,0.999985599,0.097969633,0.998219786,0.088615170
0.239803920,0.999987765,0.088458097,0.999985600,0.097969642,0.998219787,0.088615179
0.239803967,0.999987766,0.088458105,0.999985601,0.097969652,0.998219787,0.088615187
0.239804013,0.999987767,0.088458114,0.999985602,0.097969661,0.998219788,0.088615196
0.239804060,0.999987768,0.088458122,0.999985603,0.097969671,0.998219789,0.088615205
0.239804107,0.999987769,0.088458131,0.999985604,0.097969680,0.998219789,0.088615213
0.239804153,0.999987770,0.088458140,0.999985605,0.097969690,0.998219790,0.088615222
0.239804200,0.999987771,0.088458148,0.999985606,0.097969699,0.998219791,0.088615230
0.239804247,0.999987771,0.088458157,0.999985607,0.097969709,0.998219792,0.088615239
0.239804293,0.999987772,0.088458165,0.999985608,0.097969718,0.998219792,0.088615248
0.239804340,0.999987773,0.088458174,0.999985609,0.097969728,0.998219793,0.088615256
0.239804387,0.999987774,0.088458183,0.999985609,0.097969737,0.998219794,0.088615265
0.239804433,0.999987775,0.088458191,0.999985610,0.097969747,0.998219794,0.088615273
0.239804480,0.999987776,0.088458200,0.999985611,0.097969756,0.998219795,0.088615282
0.239804527,0.999987776,0.088458208,0.999985612,0.097969766,0.998219796,0.088615291
0.239804573,0.999987777,0.088458217,0.999985613,0.097969775,0.998219796,0.088615299
0.239804620,0.999987778,0.088458225,0.999985614,0.097969785,0.998219797,0.088615308
0.239804667,0.999987779,0.088458234,0.999985615,0.097969794,0.998219798,0.088615316
0.239804713,0.999987780,0.088458243,0.999985616,0.097969804,0.998219798,0.088615325
0.239804760,0.999987781,0.088458251,0.999985617,0.097969813,0.998219799,0.088615334
0.239804807,0.999987782,0.088458260,0.999985618,0.097969823,0.998219800,0.088615342
0.239804853,0.999987782,0.088458268,0.999985619,0.097969832,0.998219800,0.088615351
0.239804900,0.999987783,0.088458277,0.999985620,0.097969842,0.998219801,0.088615360
0.239804947,0.999987784,0.088458285,0.999985621,0.097969851,0.998219802,0.088615368
0.239804993,0.999987785,0.088458294,0.999985622,0.097969861,0.998219802,0.088615377
0.239805040,0.999987786,0.088458303,0.999985623,0.097969870,0.998219803,0.088615385
0.239805087,0.999987787,0.088458311,0.999985623,0.097969880,0.998219804,0.088615394
0.239805134,0.999987788,0.088458320,0.999985624,0.097969889,0.998219804,0.088615403
0.239805180,0.999987788,0.088458328,0.999985625,0.097969899,0.998219805,0.088615411
0.239805227,0.999987789,0.088458337,0.999985626,0.097969908,0.998219806,0.088615420
0.239805274,0.999987790,0.088458346,0.999985627,0.097969918,0.998219806,0.088615428
0.239805320,0.999987791,0.088458354,0.999985628,0.097969927,0.998219807,0.088615437
0.239805367,0.999987792,0.088458363,0.999985629,0.097969937,0.998219808,0.088615446
0.239805414,0.999987793,0.088458371,0.999985630,0.097969946,0.998219808,0.088615454
0.239805460,0.999987793,0.088458380,0.999985631,0.097969956,0.998219809,0.088615463
0.239805507,0.999987794,0.088458388,0.999985632,0.097969965,0.998219810,0.088615471
0.239805554,0.999987795,0.088458397,0.999985633,0.097969975,0.998219810,0.088615480
0.239805600,0.999987796,0.088458406,0.999985634,0.097969984,0.998219811,0.088615489
0.239805647,0.999987797,0.088458414,0.999985635,0.097969993,0.998219812,0.088615497
0.239805694,0.999987798,0.088458423,0.999985636,0.097970003,0.998219813,0.088615506
0.239805740,0.999987799,0.088458431,0.999985637,0.097970012,0.998219813,0.088615515
0.239805787,0.999987799,0.088458440,0.999985637,0.097970022,0.998219814,0.088615523
0.239805834,0.999987800,0.088458449,0.999985638,0.097970031,0.998219815,0.088615532
0.239805880,0.999987801,0.088458457,0.999985639,0.097970041,0.998219815,0.088615540
0.239805927,0.999987802,0.088458466,0.999985640,0.097970050,0.998219816,0.088615549
0.239805974,0.999987803,0.088458474,0.999985641,0.097970060,0.998219817,0.088615558
0.239806020,0.999987804,0.088458483,0.999985642,0.097970069,0.998219817,0.088615566
0.239806067,0.999987804,0.088458491,0.999985643,0.097970079,0.998219818,0.088615575
0.239806114,0.999987805,0.088458500,0.999985644,0.097970088,0.998219819,0.088615583
0.239806160,0.999987806,0.088458509,0.999985645,0.097970098,0.998219819,0.088615592
0.239806207,0.999987807,0.088458517,0.999985646,0.097970107,0.998219820,0.088615601
0.239806254,0.999987808,0.088458526,0.999985647,0.097970117,0.998219821,0.088615609
0.239806300,0.999987809,0.088458534,0.999985648,0.097970126,0.998219821,0.088615618
0.239806347,0.999987810,0.088458543,0.999985649,0.097970136,0.998219822,0.088615626
0.239806394,0.999987810,0.088458551,0.999985650,0.097970145,0.998219823,0.088615635
0.239806440,0.999987811,0.088458560,0.999985651,0.097970155,0.998219823,0.088615644
0.239806487,0.999987812,0.088458569,0.999985651,0.097970164,0.998219824,0.088615652
0.239806534,0.999987813,0.088458577,0.999985652,0.097970174,0.998219825,0.088615661
0.239806580,0.999987814,0.088458586,0.999985653,0.097970183,0.998219825,0.088615669
0.239806627,0.999987815,0.088458594,0.999985654,0.097970193,0.998219826,0.088615678
0.239806674,0.999987815,0.088458603,0.999985655,0.097970202,0.998219827,0.088615687
0.239806720,0.999987816,0.088458612,0.999985656,0.097970212,0.998219827,0.088615695
0.239806767,0.999987817,0.088458620,0.999985657,0.097970221,0.998219828,0.088615704
0.239806814,0.999987818,0.088458629,0.999985658,0.097970231,0.998219829,0.088615713
0.239806860,0.999987819,0.088458637,0.999985659,0.097970240,0.998219829,0.088615721
0.239806907,0.999987820,0.088458646,0.999985660,0.097970250,0.998219830,0.088615730
0.239806954,0.999987821,0.088458654,0.999985661,0.097970259,0.998219831,0.088615738
0.239807000,0.999987821,0.088458663,0.999985662,0.097970269,0.998219831,0.088615747
0.239807047,0.999987822,0.088458672,0.999985663,0.097970278,0.998219832,0.088615756
0.239807094,0.999987823,0.088458680,0.999985664,0.097970288,0.998219833,0.088615764
