K,r_mean,F_mean,rho_max,angle,kind
1.318,0.9999638552510691,-2.0943951023931957,1.3093635652412596,3.141592653589793,flip
1.318241379310345,0.9999638179835947,-2.0943951023931957,1.3089726025889228,3.141592653589793,flip
1.3184827586206898,0.9999637806664794,-2.0943951023931957,1.3085817209201165,3.141592653589793,flip
1.3187241379310346,0.9999637432996409,-2.0943951023931957,1.308190920374729,3.141592653589793,flip
1.3189655172413794,0.9999637058829972,-2.0943951023931957,1.307800201092358,3.141592653589793,flip
1.319206896551724,0.9999636684164641,-2.0943951023931957,1.3074095632123326,3.141592653589793,flip
1.319448275862069,0.9999636308999601,-2.0943951023931957,1.3070190068737058,3.141592653589793,flip
1.3196896551724138,0.999963593333402,-2.0943951023931957,1.0803149230558238,0.7957983264010161,complex
1.3199310344827586,0.9999635557167059,-2.0943951023931957,1.0807207537242367,0.7951490627790312,complex
1.3201724137931035,0.9999635180497889,-2.0943951023931957,1.0811269168252209,0.7945002838675732,complex
1.3204137931034483,0.9999634803325677,-2.0943951023931957,1.0815334124536622,0.7938519894311256,complex
1.3206551724137932,0.999963442564958,-2.0943951023931957,1.0819402407024048,0.7932041792348332,complex
1.320896551724138,0.9999634047468762,-2.0943951023931957,1.082347401662274,0.7925568530444929,complex
1.3211379310344828,0.9999633668782387,-2.0943951023931957,1.0827548954220714,0.791910010626547,complex
1.3213793103448277,0.9999633289589609,-2.0943951023931957,1.0831627220685882,0.7912636517480729,complex
1.3216206896551723,0.9999632909889582,-2.0943951023931957,1.0835708816866163,0.7906177761767852,complex
1.3218620689655172,0.999963252968147,-2.0943951023931957,1.083979374358953,0.7899723836810066,complex
1.322103448275862,0.9999632148964415,-2.0943951023931957,1.0843882001664134,0.7893274740296837,complex
1.3223448275862069,0.9999631767737576,-2.0943951023931957,1.0847973591878302,0.7886830469923632,complex
1.3225862068965517,0.9999631386000105,-2.0943951023931957,1.0852068515000755,0.7880391023391891,complex
1.3228275862068966,0.9999631003751139,-2.0943951023931957,1.0856166771780593,0.7873956398408972,complex
1.3230689655172414,0.9999630620989839,-2.0943951023931957,1.0860268362947352,0.7867526592688022,complex
1.3233103448275862,0.9999630237715337,-2.0943951023931957,1.086437328921124,0.7861101603947932,complex
1.323551724137931,0.9999629853926788,-2.0943951023931957,1.0868481551263018,0.7854681429913267,complex
1.323793103448276,0.9999629469623323,-2.0943951023931957,1.0872593149774226,0.784826606831419,complex
1.3240344827586206,0.9999629084804091,-2.0943951023931957,1.087670808539722,0.7841855516886329,complex
1.3242758620689654,0.9999628699468222,-2.0943951023931957,1.088082635876523,0.7835449773370773,complex
1.3245172413793103,0.9999628313614856,-2.0943951023931957,1.0884947970492458,0.7829048835513954,complex
1.324758620689655,0.9999627927243131,-2.0943951023931957,1.0889072921174185,0.7822652701067617,complex
1.325,0.9999627540352176,-2.0943951023931957,1.0893201211386807,0.7816261367788672,complex
