K,rho1,ang1,rho2,ang2,rho3,ang3
0.239800000,0.999987662,0.088456962,0.999985522,0.097968845,0.998219689,0.088614042
0.239800047,0.999987663,0.088456971,0.999985523,0.097968854,0.998219690,0.088614050
0.239800093,0.999987663,0.088456979,0.999985524,0.097968864,0.998219690,0.088614059
0.239800140,0.999987664,0.088456988,0.999985525,0.097968873,0.998219691,0.088614067
0.239800187,0.999987665,0.088456996,0.999985525,0.097968883,0.998219692,0.088614076
0.239800233,0.999987666,0.088457005,0.999985526,0.097968892,0.998219692,0.088614085
0.239800280,0.999987667,0.088457014,0.999985527,0.097968902,0.998219693,0.088614093
0.239800327,0.999987668,0.088457022,0.999985528,0.097968911,0.998219694,0.088614102
0.239800373,0.999987669,0.088457031,0.999985529,0.097968921,0.998219694,0.088614110
0.239800420,0.999987669,0.088457039,0.999985530,0.097968930,0.998219695,0.088614119
0.239800467,0.999987670,0.088457048,0.999985531,0.097968940,0.998219696,0.088614128
0.239800513,0.999987671,0.088457057,0.999985532,0.097968949,0.998219696,0.088614136
0.239800560,0.999987672,0.088457065,0.999985533,0.097968959,0.998219697,0.088614145
0.239800607,0.999987673,0.088457074,0.999985534,0.097968968,0.998219698,0.088614154
0.239800653,0.999987674,0.088457082,0.999985535,0.097968978,0.998219698,0.088614162
0.239800700,0.999987674,0.088457091,0.999985536,0.097968987,0.998219699,0.088614171
0.239800747,0.999987675,0.088457099,0.999985537,0.097968997,0.998219700,0.088614179
0.239800793,0.999987676,0.088457108,0.999985538,0.097969006,0.998219701,0.088614188
0.239800840,0.999987677,0.088457117,0.999985539,0.097969016,0.998219701,0.088614197
0.239800887,0.999987678,0.088457125,0.999985539,0.097969025,0.998219702,0.088614205
0.239800933,0.999987679,0.088457134,0.999985540,0.097969034,0.998219703,0.088614214
0.239800980,0.999987680,0.088457142,0.999985541,0.097969044,0.998219703,0.088614222
0.239801027,0.999987680,0.088457151,0.999985542,0.097969053,0.998219704,0.088614231
0.239801073,0.999987681,0.088457160,0.999985543,0.097969063,0.998219705,0.088614240
0.239801120,0.999987682,0.088457168,0.999985544,0.097969072,0.998219705,0.088614248
0.239801167,0.999987683,0.088457177,0.999985545,0.097969082,0.998219706,0.088614257
0.239801213,0.999987684,0.088457185,0.999985546,0.097969091,0.998219707,0.088614265
0.239801260,0.999987685,0.088457194,0.999985547,0.097969101,0.998219707,0.088614274
0.239801307,0.999987686,0.088457202,0.999985548,0.097969110,0.998219708,0.088614283
0.239801353,0.999987686,0.088457211,0.999985549,0.097969120,0.998219709,0.088614291
0.239801400,0.999987687,0.088457220,0.999985550,0.097969129,0.998219709,0.088614300
0.239801447,0.999987688,0.088457228,0.999985551,0.097969139,0.998219710,0.088614309
0.239801493,0.999987689,0.088457237,0.999985552,0.097969148,0.998219711,0.088614317
0.239801540,0.999987690,0.088457245,0.999985553,0.097969158,0.998219711,0.088614326
0.239801587,0.999987691,0.088457254,0.999985553,0.097969167,0.998219712,0.088614334
0.239801633,0.999987691,0.088457262,0.999985554,0.097969177,0.998219713,0.088614343
0.239801680,0.999987692,0.088457271,0.999985555,0.097969186,0.998219713,0.088614352
0.239801727,0.999987693,0.088457280,0.999985556,0.097969196,0.998219714,0.088614360
0.239801773,0.999987694,0.088457288,0.999985557,0.097969205,0.998219715,0.088614369
0.239801820,0.999987695,0.088457297,0.999985558,0.097969215,0.998219715,0.088614377
0.239801867,0.999987696,0.088457305,0.999985559,0.097969224,0.998219716,0.088614386
0.239801913,0.999987697,0.088457314,0.999985560,0.097969234,0.998219717,0.088614395
0.239801960,0.999987697,0.088457323,0.999985561,0.097969243,0.998219717,0.088614403
0.239802007,0.999987698,0.088457331,0.999985562,0.097969253,0.998219718,0.088614412
0.239802053,0.999987699,0.088457340,0.999985563,0.097969262,0.998219719,0.088614420
0.239802100,0.999987700,0.088457348,0.999985564,0.097969272,0.998219719,0.088614429
0.239802147,0.999987701,0.088457357,0.999985565,0.097969281,0.998219720,0.088614438
0.239802193,0.999987702,0.088457365,0.999985566,0.097969291,0.998219721,0.088614446
0.239802240,0.999987702,0.088457374,0.999985567,0.097969300,0.998219722,0.088614455
0.239802287,0.999987703,0.088457383,0.999985567,0.097969310,0.998219722,0.088614464
0.239802333,0.999987704,0.088457391,0.999985568,0.097969319,0.998219723,0.088614472
0.239802380,0.999987705,0.088457400,0.999985569,0.097969329,0.998219724,0.088614481
0.239802427,0.999987706,0.088457408,0.999985570,0.097969338,0.998219724,0.088614489
0.239802473,0.999987707,0.088457417,0.999985571,0.097969348,0.998219725,0.088614498
0.239802520,0.999987708,0.088457426,0.999985572,0.097969357,0.998219726,0.088614507
0.239802567,0.999987708,0.088457434,0.999985573,0.097969367,0.998219726,0.088614515
0.239802613,0.999987709,0.088457443,0.999985574,0.097969376,0.998219727,0.088614524
0.239802660,0.999987710,0.088457451,0.999985575,0.097969386,0.998219728,0.088614532
0.239802707,0.999987711,0.088457460,0.999985576,0.097969395,0.998219728,0.088614541
0.239802753,0.999987712,0.088457468,0.999985577,0.097969405,0.998219729,0.088614550
0.239802800,0.999987713,0.088457477,0.999985578,0.097969414,0.998219730,0.088614558
0.239802847,0.999987713,0.088457486,0.999985579,0.097969424,0.998219730,0.088614567
0.239802893,0.999987714,0.088457494,0.999985580,0.097969433,0.998219731,0.088614575
0.239802940,0.999987715,0.088457503,0.999985581,0.097969443,0.998219732,0.088614584
0.239802987,0.999987716,0.088457511,0.999985581,0.097969452,0.998219732,0.088614593
0.239803033,0.999987717,0.088457520,0.999985582,0.097969462,0.998219733,0.088614601
0.239803080,0.999987718,0.088457528,0.999985583,0.097969471,0.998219734,0.088614610
0.239803127,0.999987719,0.088457537,0.999985584,0.097969481,0.998219734,0.088614618
0.239803173,0.999987719,0.088457546,0.999985585,0.097969490,0.998219735,0.088614627
0.239803220,0.999987720,0.088457554,0.999985586,0.097969500,0.998219736,0.088614636
0.239803267,0.999987721,0.088457563,0.999985587,0.097969509,0.998219736,0.088614644
0.239803313,0.999987722,0.088457571,0.999985588,0.097969519,0.998219737,0.088614653
0.239803360,0.999987723,0.088457580,0.999985589,0.097969528,0.998219738,0.088614662
0.239803407,0.999987724,0.088457589,0.999985590,0.097969538,0.998219738,0.088614670
0.239803453,0.999987724,0.088457597,0.999985591,0.097969547,0.998219739,0.088614679
0.239803500,0.999987725,0.088457606,0.999985592,0.097969557,0.998219740,0.088614687
0.239803547,0.999987726,0.088457614,0.999985593,0.097969566,0.998219740,0.088614696
0.239803593,0.999987727,0.088457623,0.999985594,0.097969576,0.998219741,0.088614705
0.239803640,0.999987728,0.088457631,0.999985595,0.097969585,0.998219742,0.088614713
0.239803687,0.999987729,0.088457640,0.999985595,0.097969595,0.998219743,0.088614722
0.239803733,0.999987730,0.088457649,0.999985596,0.097969604,0.998219743,0.088614730
0.239803780,0.999987730,0.088457657,0.999985597,0.097969614,0.998219744,0.088614739
0.239803827,0.999987731,0.088457666,0.999985598,0.097969623,0.998219745,0.088614748
