K,rho1,ang1,rho2,ang2
0.800000000,0.996694537,0.135935635,0.994685880,0.120274568
0.804013378,0.996785133,0.136598520,0.992743909,0.102828926
0.808026756,0.996875721,0.137258044,0.992814654,0.103517153
0.812040134,0.996966301,0.137914256,0.992885394,0.104200704
0.816053512,0.997056873,0.138567202,0.992956128,0.104879673
0.820066890,0.997147436,0.139216928,0.993026858,0.105554146
0.824080268,0.997237992,0.139863480,0.993097583,0.106224210
0.828093645,0.997328539,0.140506901,0.993168303,0.106889947
0.832107023,0.997419077,0.141147234,0.993239017,0.107551438
0.836120401,0.997509608,0.141784522,0.993309727,0.108208762
0.840133779,0.997600130,0.142418804,0.993380432,0.108861992
0.844147157,0.997690644,0.143050122,0.993451131,0.109511203
0.848160535,0.997781150,0.143678514,0.993521826,0.110156466
0.852173913,0.997871648,0.144304018,0.993592516,0.110797850
0.856187291,0.997962138,0.144926673,0.995814989,0.129318053
0.860200669,0.998052619,0.145546514,0.993733880,0.112069246
0.864214047,0.998143092,0.146163577,0.993804554,0.112699386
0.868227425,0.998233557,0.146777898,0.993875223,0.113325905
0.872240803,0.998324014,0.147389511,0.993945888,0.113948861
0.876254181,0.998414462,0.147998449,0.994016547,0.114568312
0.880267559,0.998504902,0.148604746,0.996298501,0.132997882
0.884280936,0.998595335,0.149208434,0.994157851,0.115796926
0.888294314,0.998685758,0.149809544,0.996459619,0.134201036
0.892307692,0.996540169,0.134798394,0.998776174,0.150408107
0.896321070,0.998866582,0.151004154,0.994369769,0.117614931
0.900334448,0.998956981,0.151597715,0.994440398,0.118214493
0.904347826,0.999047372,0.152188818,0.994511023,0.118810917
0.908361204,0.999137755,0.152777492,0.996862302,0.137160547
0.912374582,0.999228130,0.153363765,0.994652256,0.119994536
0.916387960,0.999318497,0.153947665,0.997023329,0.138325748
0.920401338,0.999408855,0.154529218,0.994793469,0.121166152
0.924414716,0.999499206,0.155108452,0.997184330,0.139480719
0.928428094,0.997264821,0.140054448,0.999589548,0.155685391
0.932441472,0.999679882,0.156260063,0.995005252,0.122901821
0.936454849,0.999770208,0.156832490,0.997425784,0.141194545
0.940468227,0.999860525,0.157402699,0.995146415,0.124044903
0.944481605,0.999950835,0.157970712,0.997586720,0.142325025
0.948494983,1.000041136,0.158536555,0.995287559,0.125177121
0.952508361,0.995358123,0.125739248,1.000131429,0.159100249
0.956521739,0.995428682,0.126298767,1.000221715,0.159661818
0.960535117,1.000311991,0.160221285,0.997908515,0.144558034
0.964548495,1.000402260,0.160778670,0.995569785,0.127410120
0.968561873,0.995640329,0.127962021,1.000492521,0.161333997
0.972575251,0.995710869,0.128511448,1.000582773,0.161887285
0.976588629,0.995781403,0.129058433,1.000673018,0.162438556
0.980602007,0.995851932,0.129603007,1.000763254,0.162987831
0.984615385,1.000853482,0.163535130,0.998391013,0.147840831
0.988628763,0.998471407,0.148380498,1.000943702,0.164080471
0.992642140,0.998551794,0.148918093,1.001033914,0.164623876
0.996655518,0.998632175,0.149453640,1.001124117,0.165165363
1.000668896,0.998712549,0.149987160,1.001214313,0.165704951
1.004682274,0.998792917,0.150518675,1.001304500,0.166242659
1.008695652,0.998873278,0.151048207,1.001394680,0.166778504
1.012709030,0.998953633,0.151575775,1.001484851,0.167312505
1.016722408,1.001575014,0.167844679,0.996486470,0.134400465
1.020735786,1.001665169,0.168375044,0.999114324,0.152625104
1.024749164,0.999194659,0.153146905,1.001755316,0.168903617
1.028762542,0.999274988,0.153666822,1.001845454,0.169430415
1.032775920,0.999355311,0.154184876,1.001935585,0.169955454
1.036789298,1.002025707,0.170478750,0.996838816,0.136989752
1.040802676,1.002115822,0.171000320,0.999515936,0.155215465
1.044816054,0.999596240,0.155728037,1.002205928,0.171520179
1.048829431,0.999676536,0.156238819,1.002296026,0.172038344
1.052842809,0.999756827,0.156747827,1.002386116,0.172554828
1.056856187,0.999837110,0.157255079,1.002476198,0.173069648
1.060869565,0.999917388,0.157760591,1.002566272,0.173582818
1.064882943,0.999997659,0.158264382,1.002656338,0.174094353
1.068896321,1.000077923,0.158766466,1.002746396,0.174604267
1.072909699,1.002836446,0.175112575,0.997472726,0.141525251
1.076923077,1.002926487,0.175619290,1.000238433,0.159765581
1.080936455,1.003016521,0.176124427,0.997613540,0.142512519
1.084949833,1.003106546,0.176627998,1.000398917,0.160758063
1.088963211,1.000479149,0.161251855,1.003196563,0.177130018
1.092976589,1.000559375,0.161744034,1.003286572,0.177630499
1.096989967,1.003376574,0.178129454,0.997895109,0.144465719
1.101003344,1.003466567,0.178626897,1.000719808,0.162723613
1.105016722,1.003556552,0.179122840,0.998035864,0.145431939
1.109030100,0.998106234,0.145912514,1.003646529,0.179617295
1.113043478,1.003736498,0.180110275,1.000960408,0.164181248
1.117056856,1.003826458,0.180601792,0.998246958,0.146868677
1.121070234,0.998317313,0.147344298,1.003916411,0.181091858
1.125083612,1.004006356,0.181580485,1.001200951,0.165625131
1.129096990,1.004096292,0.182067683,0.998458008,0.148290698
1.133110368,1.004186221,0.182553466,1.001361281,0.166580259
1.137123746,1.001441436,0.167055622,1.004276142,0.183037843
1.141137124,1.004366054,0.183520827,0.998669014,0.149698420
1.145150502,1.004455959,0.184002428,1.001601727,0.168002012
1.149163880,1.001681863,0.168473063,1.004545855,0.184482658
1.153177258,1.004635743,0.184961526,0.998879975,0.151092245
1.157190635,0.998950285,0.151553832,1.004725624,0.185439043
1.161204013,1.004815496,0.185915221,1.001922233,0.169877781
1.165217391,1.004905360,0.186390069,0.999090891,0.152472555
1.169230769,0.999161187,0.152929718,1.004995216,0.186863597
1.173244147,0.999231477,0.153385433,1.005085064,0.187335815
1.177257525,0.999301763,0.153839713,1.005174904,0.187806735
1.181270903,0.999372044,0.154292571,1.005264737,0.188276364
1.185284281,1.005354561,0.188744713,1.002402799,0.172650290
1.189297659,1.002482871,0.173107717,1.005444377,0.189211792
1.193311037,1.005534185,0.189677609,0.999582856,0.155642733
1.197324415,0.999653117,0.156090025,1.005623985,0.190142175
1.201337793,0.999723373,0.156535954,1.005713777,0.190605498
1.205351171,0.999793624,0.156980534,1.005803561,0.191067587
1.209364548,0.999863870,0.157423775,1.005893337,0.191528452
1.213377926,0.999934112,0.157865689,1.005983105,0.191988101
1.217391304,1.000004348,0.158306287,1.006072865,0.192446543
1.221404682,1.000074579,0.158745580,1.006162616,0.192903787
1.225418060,1.006252360,0.193359842,1.003203231,0.177167143
1.229431438,1.003283239,0.177611990,1.006342096,0.193814714
1.233444816,1.006431824,0.194268414,1.000285244,0.160055735
1.237458194,1.000355455,0.160489914,1.006521544,0.194720950
1.241471572,1.006611256,0.195172328,1.003523225,0.178939332
1.245484950,1.006700960,0.195622558,1.000495864,0.161354525
1.249498328,1.000566061,0.161784977,1.006790656,0.196071648
1.253511706,1.000636252,0.162214206,1.006880344,0.196519605
1.257525084,1.000706439,0.162642223,1.006970024,0.196966436
1.261538462,1.007059696,0.197412151,1.003923074,0.181128102
1.265551839,1.007149360,0.197856756,1.000846799,0.163494656
1.269565217,1.000916971,0.163919091,1.007239016,0.198300259
1.273578595,1.007328664,0.198742667,1.004162907,0.182427658
1.277591973,1.007418304,0.199183987,1.001057301,0.164764445
1.281605351,1.007507936,0.199624228,1.004322764,0.183288453
1.285618729,1.004402683,0.183717201,1.007597560,0.200063396
1.289632107,1.007687176,0.200501497,1.001267758,0.166023818
1.293645485,1.001337901,0.166441336,1.007776784,0.200938540
1.297658863,1.001408039,0.166857731,1.007866384,0.201374531
1.301672241,1.001478172,0.167273012,1.007955977,0.201809477
1.305685619,1.008045561,0.202243384,1.004802182,0.185844760
1.309698997,1.008135137,0.202676260,1.001618423,0.168100265
1.313712375,1.008224706,0.203108111,1.004961937,0.186688369
1.317725753,1.008314266,0.203538944,1.001758654,0.168923160
1.321739130,1.008403818,0.203968765,1.005121667,0.187527828
1.325752508,1.008493363,0.204397580,1.001898866,0.169741760
1.329765886,1.008582899,0.204825396,1.005281371,0.188363191
1.333779264,1.008672428,0.205252220,1.002039058,0.170556128
1.337792642,1.008761949,0.205678057,1.005441050,0.189194515
1.341806020,1.005520880,0.189608678,1.008851461,0.206102913
1.345819398,1.005600704,0.190021851,1.008940966,0.206526795
1.349832776,1.009030463,0.206949709,1.002319384,0.172172408
1.353846154,1.009119952,0.207371661,1.005760332,0.190845253
1.357859532,1.009209433,0.207792656,1.002459517,0.172974436
1.361872910,1.002529577,0.173373947,1.009298906,0.208212700
1.365886288,1.009388371,0.208631800,1.005999727,0.192073089
1.369899666,1.006079513,0.192480454,1.009477828,0.209049960
1.373913043,1.006159292,0.192886874,1.009567277,0.209467187
1.377926421,1.006239065,0.193292353,1.009656718,0.209883487
1.381939799,1.009746152,0.210298864,1.002879800,0.175356747
1.385953177,1.009835577,0.210713324,1.006398593,0.194100514
1.389966555,1.006478347,0.194503207,1.009924995,0.211126873
1.393979933,1.006558094,0.194904984,1.010014404,0.211539516
1.397993311,1.006637836,0.195305849,1.010103806,0.211951258
1.402006689,1.006717571,0.195705809,1.010193200,0.212362106
1.406020067,1.006797300,0.196104868,1.010282586,0.212772062
1.410033445,1.010371964,0.213181134,1.003369907,0.178092547
1.414046823,1.010461334,0.213589327,1.006956738,0.196900310
1.418060201,1.007036448,0.197296702,1.010550696,0.213996644
1.422073579,1.007116152,0.197692216,1.010640050,0.214403092
1.426086957,1.007195849,0.198086857,1.010729397,0.214808675
1.430100334,1.007275540,0.198480631,1.010818735,0.215213398
1.434113712,1.007355225,0.198873542,1.010908066,0.215617266
1.438127090,1.007434903,0.199265595,1.010997388,0.216020284
