K,rho1,ang1,rho2,ang2,rho3,ang3
0.240450000,0.999999554,0.088577537,0.999998519,0.098101001,0.998229236,0.088735038
0.240450004,0.999999554,0.088577537,0.999998519,0.098101002,0.998229236,0.088735039
0.240450008,0.999999554,0.088577538,0.999998519,0.098101003,0.998229236,0.088735040
0.240450011,0.999999554,0.088577539,0.999998519,0.098101003,0.998229236,0.088735041
0.240450015,0.999999554,0.088577539,0.999998520,0.098101004,0.998229236,0.088735041
0.240450019,0.999999554,0.088577540,0.999998520,0.098101005,0.998229236,0.088735042
0.240450023,0.999999554,0.088577541,0.999998520,0.098101006,0.998229236,0.088735043
0.240450026,0.999999555,0.088577541,0.999998520,0.098101006,0.998229236,0.088735043
0.240450030,0.999999555,0.088577542,0.999998520,0.098101007,0.998229236,0.088735044
0.240450034,0.999999555,0.088577543,0.999998520,0.098101008,0.998229236,0.088735045
0.240450038,0.999999555,0.088577544,0.999998520,0.098101009,0.998229236,0.088735045
0.240450041,0.999999555,0.088577544,0.999998520,0.098101009,0.998229237,0.088735046
0.240450045,0.999999555,0.088577545,0.999998520,0.098101010,0.998229237,0.088735047
0.240450049,0.999999555,0.088577546,0.999998520,0.098101011,0.998229237,0.088735047
0.240450053,0.999999555,0.088577546,0.999998520,0.098101012,0.998229237,0.088735048
0.240450056,0.999999555,0.088577547,0.999998520,0.098101012,0.998229237,0.088735049
0.240450060,0.999999555,0.088577548,0.999998520,0.098101013,0.998229237,0.088735050
0.240450064,0.999999555,0.088577548,0.999998521,0.098101014,0.998229237,0.088735050
0.240450068,0.999999555,0.088577549,0.999998521,0.098101015,0.998229237,0.088735051
0.240450071,0.999999555,0.088577550,0.999998521,0.098101015,0.998229237,0.088735052
0.240450075,0.999999555,0.088577550,0.999998521,0.098101016,0.998229237,0.088735052
0.240450079,0.999999556,0.088577551,0.999998521,0.098101017,0.998229237,0.088735053
0.240450083,0.999999556,0.088577552,0.999998521,0.098101018,0.998229237,0.088735054
0.240450086,0.999999556,0.088577552,0.999998521,0.098101019,0.998229237,0.088735054
0.240450090,0.999999556,0.088577553,0.999998521,0.098101019,0.998229237,0.088735055
0.240450094,0.999999556,0.088577554,0.999998521,0.098101020,0.998229237,0.088735056
0.240450098,0.999999556,0.088577555,0.999998521,0.098101021,0.998229237,0.088735056
0.240450101,0.999999556,0.088577555,0.999998521,0.098101022,0.998229237,0.088735057
0.240450105,0.999999556,0.088577556,0.999998521,0.098101022,0.998229237,0.088735058
0.240450109,0.999999556,0.088577557,0.999998521,0.098101023,0.998229238,0.088735058
