K,rho1,ang1,rho2,ang2,rho3,ang3
0.700000000,0.999450619,0.075271152,0.999342215,0.093254746,0.996218549,0.075515822
0.700010001,0.999450671,0.075271689,0.999342278,0.093255410,0.996218579,0.075516362
0.700020001,0.999450723,0.075272226,0.999342340,0.093256074,0.996218608,0.075516903
0.700030002,0.999450775,0.075272764,0.999342402,0.093256738,0.996218637,0.075517444
0.700040002,0.999450827,0.075273301,0.999342464,0.093257403,0.996218666,0.075517984
0.700050003,0.999450879,0.075273838,0.999342526,0.093258067,0.996218695,0.075518525
0.700060003,0.999450931,0.075274375,0.999342588,0.093258731,0.996218725,0.075519065
0.700070004,0.999450983,0.075274912,0.999342650,0.093259395,0.996218754,0.075519606
0.700080004,0.999451035,0.075275449,0.999342712,0.093260059,0.996218783,0.075520147
0.700090005,0.999451087,0.075275986,0.999342774,0.093260723,0.996218812,0.075520687
0.700100005,0.999451139,0.075276524,0.999342836,0.093261387,0.996218841,0.075521228
0.700110006,0.999451191,0.075277061,0.999342898,0.093262052,0.996218871,0.075521768
0.700120006,0.999451243,0.075277598,0.999342960,0.093262716,0.996218900,0.075522309
0.700130007,0.999451295,0.075278135,0.999343022,0.093263380,0.996218929,0.075522850
0.700140007,0.999451347,0.075278672,0.999343085,0.093264044,0.996218958,0.075523390
0.700150008,0.999451399,0.075279209,0.999343147,0.093264708,0.996218987,0.075523931
0.700160008,0.999451451,0.075279746,0.999343209,0.093265372,0.996219017,0.075524471
0.700170009,0.999451504,0.075280283,0.999343271,0.093266036,0.996219046,0.075525012
0.700180009,0.999451556,0.075280820,0.999343333,0.093266701,0.996219075,0.075525552
0.700190010,0.999451608,0.075281357,0.999343395,0.093267365,0.996219104,0.075526093
0.700200010,0.999451660,0.075281894,0.999343457,0.093268029,0.996219133,0.075526633
0.700210011,0.999451712,0.075282432,0.999343519,0.093268693,0.996219162,0.075527174
0.700220011,0.999451764,0.075282969,0.999343581,0.093269357,0.996219192,0.075527715
