K,rho1,ang1,rho2,ang2
0.500000000,0.000000000,0.000000000,0.000000000,0.000000000
0.568345324,0.000000000,0.000000000,0.000000000,0.000000000
0.636690647,0.000000000,0.000000000,0.000000000,0.000000000
0.705035971,0.000000000,0.000000000,0.000000000,0.000000000
0.773381295,0.000000000,0.000000000,0.000000000,0.000000000
0.841726619,0.000000000,0.000000000,0.000000000,0.000000000
0.910071942,0.000000000,0.000000000,0.000000000,0.000000000
0.978417266,0.000000000,0.000000000,0.000000000,0.000000000
1.046762590,0.000000000,0.000000000,0.000000000,0.000000000
1.115107914,0.000000000,0.000000000,0.000000000,0.000000000
1.183453237,0.000000000,0.000000000,0.000000000,0.000000000
1.251798561,0.000000000,0.000000000,0.000000000,0.000000000
1.320143885,0.000000000,0.000000000,0.000000000,0.000000000
1.388489209,0.000000000,0.000000000,0.000000000,0.000000000
1.456834532,0.000000000,0.000000000,0.000000000,0.000000000
1.525179856,0.000000000,0.000000000,0.000000000,0.000000000
1.593525180,0.000000000,0.000000000,0.000000000,0.000000000
1.661870504,1.010344504,0.100611971,1.000109347,0.101125109
1.730215827,1.010766282,0.103873166,1.000450977,0.104436346
1.798561151,1.011192581,0.107031247,1.000792492,0.107642899
1.866906475,1.011622404,0.110095036,1.001133890,0.110753863
1.935251799,1.012054966,0.113072167,1.001475171,0.113777084
2.003597122,1.012489641,0.115969293,1.001816336,0.116719386
2.071942446,1.012925928,0.118792257,1.002157385,0.119586744
2.140287770,1.013363422,0.121546221,1.002498318,0.122384430
2.208633094,1.013801793,0.124235775,1.002839135,0.125117122
2.276978417,1.014240772,0.126865019,1.003179836,0.127788994
2.345323741,1.014680134,0.129437634,1.003520422,0.130403788
2.413669065,1.015119698,0.131956940,1.003860892,0.132964874
2.482014388,1.015559310,0.134425944,1.004201247,0.135475302
2.550359712,1.015998844,0.136847378,1.004541486,0.137937841
2.618705036,1.016438195,0.139223737,1.004881610,0.140355016
2.687050360,1.016877273,0.141557299,1.005221619,0.142729135
2.755395683,1.017316006,0.143850161,1.005561513,0.145062315
2.823741007,1.017754331,0.146104250,1.005901292,0.147356503
2.892086331,1.018192198,0.148321345,1.006240957,0.149613497
2.960431655,1.018629562,0.150503092,1.006580507,0.151834959
3.028776978,1.019066389,0.152651020,1.006919942,0.154022428
3.097122302,1.019502649,0.154766546,1.007259263,0.156177336
