K,rho1,ang1,rho2,ang2,rho3,ang3
0.239800000,0.999987782,0.088458493,0.999985522,0.097968845,0.998219840,0.088615572
0.239800035,0.999987783,0.088458499,0.999985522,0.097968852,0.998219841,0.088615579
0.239800070,0.999987783,0.088458506,0.999985523,0.097968859,0.998219841,0.088615585
0.239800105,0.999987784,0.088458512,0.999985524,0.097968866,0.998219842,0.088615592
0.239800140,0.999987785,0.088458519,0.999985525,0.097968873,0.998219842,0.088615598
0.239800175,0.999987785,0.088458525,0.999985525,0.097968880,0.998219843,0.088615604
0.239800210,0.999987786,0.088458531,0.999985526,0.097968887,0.998219843,0.088615611
0.239800245,0.999987786,0.088458538,0.999985527,0.097968894,0.998219844,0.088615617
0.239800280,0.999987787,0.088458544,0.999985527,0.097968902,0.998219844,0.088615624
0.239800315,0.999987788,0.088458551,0.999985528,0.097968909,0.998219845,0.088615630
0.239800350,0.999987788,0.088458557,0.999985529,0.097968916,0.998219845,0.088615637
0.239800385,0.999987789,0.088458564,0.999985529,0.097968923,0.998219846,0.088615643
0.239800420,0.999987790,0.088458570,0.999985530,0.097968930,0.998219846,0.088615650
0.239800455,0.999987790,0.088458576,0.999985531,0.097968937,0.998219847,0.088615656
0.239800490,0.999987791,0.088458583,0.999985532,0.097968944,0.998219847,0.088615663
0.239800525,0.999987792,0.088458589,0.999985532,0.097968951,0.998219848,0.088615669
0.239800560,0.999987792,0.088458596,0.999985533,0.097968959,0.998219848,0.088615676
0.239800595,0.999987793,0.088458602,0.999985534,0.097968966,0.998219849,0.088615682
0.239800630,0.999987793,0.088458609,0.999985534,0.097968973,0.998219849,0.088615688
0.239800665,0.999987794,0.088458615,0.999985535,0.097968980,0.998219850,0.088615695
0.239800700,0.999987795,0.088458622,0.999985536,0.097968987,0.998219850,0.088615701
0.239800735,0.999987795,0.088458628,0.999985536,0.097968994,0.998219851,0.088615708
0.239800770,0.999987796,0.088458634,0.999985537,0.097969001,0.998219851,0.088615714
0.239800805,0.999987797,0.088458641,0.999985538,0.097969008,0.998219852,0.088615721
0.239800840,0.999987797,0.088458647,0.999985539,0.097969016,0.998219852,0.088615727
0.239800875,0.999987798,0.088458654,0.999985539,0.097969023,0.998219853,0.088615734
0.239800910,0.999987799,0.088458660,0.999985540,0.097969030,0.998219853,0.088615740
0.239800945,0.999987799,0.088458667,0.999985541,0.097969037,0.998219854,0.088615747
0.239800980,0.999987800,0.088458673,0.999985541,0.097969044,0.998219854,0.088615753
0.239801015,0.999987800,0.088458679,0.999985542,0.097969051,0.998219855,0.088615759
0.239801050,0.999987801,0.088458686,0.999985543,0.097969058,0.998219855,0.088615766
0.239801085,0.999987802,0.088458692,0.999985543,0.097969065,0.998219856,0.088615772
0.239801120,0.999987802,0.088458699,0.999985544,0.097969072,0.998219856,0.088615779
0.239801155,0.999987803,0.088458705,0.999985545,0.097969080,0.998219857,0.088615785
0.239801190,0.999987804,0.088458712,0.999985546,0.097969087,0.998219858,0.088615792
0.239801225,0.999987804,0.088458718,0.999985546,0.097969094,0.998219858,0.088615798
0.239801260,0.999987805,0.088458724,0.999985547,0.097969101,0.998219859,0.088615805
0.239801295,0.999987806,0.088458731,0.999985548,0.097969108,0.998219859,0.088615811
0.239801330,0.999987806,0.088458737,0.999985548,0.097969115,0.998219860,0.088615818
0.239801365,0.999987807,0.088458744,0.999985549,0.097969122,0.998219860,0.088615824
0.239801400,0.999987807,0.088458750,0.999985550,0.097969129,0.998219861,0.088615831
0.239801435,0.999987808,0.088458757,0.999985550,0.097969137,0.998219861,0.088615837
0.239801470,0.999987809,0.088458763,0.999985551,0.097969144,0.998219862,0.088615843
0.239801505,0.999987809,0.088458770,0.999985552,0.097969151,0.998219862,0.088615850
0.239801540,0.999987810,0.088458776,0.999985553,0.097969158,0.998219863,0.088615856
0.239801575,0.999987811,0.088458782,0.999985553,0.097969165,0.998219863,0.088615863
0.239801610,0.999987811,0.088458789,0.999985554,0.097969172,0.998219864,0.088615869
