K,mu_eff_from_lambda,mu0_real,mu0_imag,mu1_real,mu1_imag
1.0,-2.3834814111639786,-1.1489811654005189,0.13241164334083813,-1.1489811654005189,-0.13241164334083813
1.0216666666666667,-2.421606961453759,-1.173879415217349,0.13529210885590634,-1.173879415217349,-0.13529210885590634
1.0433333333333334,-2.459594311782331,-1.1987775903590125,0.13817234174133883,-1.1987775903590125,-0.13817234174133883
1.065,-2.49744781568042,-1.2236756953649743,0.14105235603416122,-1.2236756953649743,-0.14105235603416122
1.0866666666666667,-2.5351716000424847,-1.2485737344140506,0.14393216466336925,-1.2485737344140506,-0.14393216466336925
1.1083333333333334,-2.5727695814828917,-1.2734717113595269,0.14681177955723365,-1.2734717113595269,-0.14681177955723365
1.13,-2.6102454811901317,-1.2983696297602523,0.14969121173836025,-1.2983696297602523,-0.14969121173836025
1.1516666666666666,-2.6476028384517343,-1.323267492908239,0.15257047140810975,-1.323267492908239,-0.15257047140810975
1.1733333333333333,-2.684845022981785,-1.3481653038532109,0.1554495680217394,-1.3481653038532109,-0.1554495680217394
1.195,-2.7219752461899778,-1.373063065424492,0.1583285103554362,-1.373063065424492,-0.1583285103554362
1.2166666666666668,-2.7589965714985283,-1.3979607802505642,0.1612073065662466,-1.3979607802505642,-0.1612073065662466
1.2383333333333333,-2.7959119237975556,-1.4228584507765794,0.16408596424576535,-1.4228584507765794,-0.16408596424576535
1.26,-2.8327240981393937,-1.44775607928007,0.16696449046832879,-1.44775607928007,-0.16696449046832879
1.2816666666666667,-2.869435767733652,-1.4726536678850688,0.1698428918343584,-1.4726536678850688,-0.1698428918343584
1.3033333333333332,-2.906049491315898,-1.497551218574828,0.172721174509415,-1.497551218574828,-0.172721174509415
1.325,-2.9425677199489404,-1.5224487332032957,0.17559934425945362,-1.5224487332032957,-0.17559934425945362
1.3466666666666667,-2.978992803311597,-1.5473462135054807,0.17847740648269805,-1.5473462135054807,-0.17847740648269805
1.3683333333333334,-3.015326995516609,-1.5722436611068447,0.1813553662385129,-1.5722436611068447,-0.1813553662385129
1.3900000000000001,-3.05157246050729,-1.5971410775318113,0.18423322827359498,-1.5971410775318113,-0.18423322827359498
1.4116666666666666,-3.0877312770599015,-1.622038464211498,0.18711099704577175,-1.622038464211498,-0.18711099704577175
1.4333333333333333,-3.1238054434394864,-1.6469358224907493,0.18998867674565767,-1.6469358224907493,-0.18998867674565767
1.455,-3.1597968817268725,-1.6718331536345352,0.19286627131638948,-1.6718331536345352,-0.19286627131638948
1.4766666666666666,-3.1957074418503146,-1.6967304588338046,0.19574378447163734,-1.6967304588338046,-0.19574378447163734
1.4983333333333333,-3.23153890534511,-1.7216277392108117,0.1986212197120653,-1.7216277392108117,-0.1986212197120653
1.52,-3.267292988867187,-1.746524995824006,0.20149858034039347,-1.746524995824006,-0.20149858034039347
1.5416666666666667,-3.3029713474680418,-1.7714222296724993,0.2043758694751996,-1.7714222296724993,-0.2043758694751996
1.5633333333333335,-3.3385755776698995,-1.7963194417001676,0.2072530900635824,-1.7963194417001676,-0.2072530900635824
1.585,-3.37410722033582,-1.821216632799416,0.2101302448927916,-1.821216632799416,-0.2101302448927916
1.6066666666666667,-3.409567763366072,-1.8461138038146423,0.21300733660092538,-1.8461138038146423,-0.21300733660092538
1.6283333333333334,-3.4449586442255145,-1.8710109555454189,0.21588436768677852,-1.8710109555454189,-0.21588436768677852
1.65,-3.4802812523191387,-1.8959080887494308,0.21876134051892213,-1.8959080887494308,-0.21876134051892213
1.6716666666666666,-3.5155369312216624,-1.920805204145183,0.22163825734408005,-1.920805204145183,-0.22163825734408005
1.6933333333333334,-3.5507269807788946,-1.9457023024145,0.22451512029486634,-1.9457023024145,-0.22451512029486634
1.715,-3.585852659082999,-1.9705993842048368,0.22739193139694266,-1.9705993842048368,-0.22739193139694266
1.7366666666666668,-3.62091518433738,-1.9954964501314187,0.23026869257564256,-1.9954964501314187,-0.23026869257564256
1.7583333333333333,-3.6559157366132347,-2.020393500779221,0.2331454056621074,-2.020393500779221,-0.2331454056621074
1.78,-3.6908554595052703,-2.045290536704808,0.23602207239898013,-2.045290536704808,-0.23602207239898013
1.8016666666666667,-3.7257354617013174,-2.0701875584380343,0.23889869444568868,-2.0701875584380343,-0.23889869444568868
1.8233333333333333,-3.760556818461124,-2.095084566483628,0.24177527338335544,-2.095084566483628,-0.24177527338335544
1.845,-3.795320573017035,-2.119981561322667,0.24465181071936534,-2.119981561322667,-0.24465181071936534
1.8666666666666667,-3.8300277378986882,-2.144878543413944,0.247528307891615,-2.144878543413944,-0.247528307891615
1.8883333333333334,-3.8646792961898537,-2.169775513195241,0.25040476627247216,-2.169775513195241,-0.25040476627247216
1.9100000000000001,-3.8992762027173713,-2.194672471084525,0.2532811871724676,-2.194672471084525,-0.2532811871724676
1.9316666666666666,-3.9338193851815575,-2.2195694174810483,0.25615757184374116,-2.2195694174810483,-0.25615757184374116
1.9533333333333334,-3.9683097452237517,-2.2444663527663926,0.25903392148325766,-2.2444663527663926,-0.25903392148325766
1.975,-4.002748159448432,-2.2693632773054278,0.26191023723581425,-2.2693632773054278,-0.26191023723581425
1.9966666666666666,-4.037135480384734,-2.2942601914472243,0.26478652019685156,-2.2942601914472243,-0.26478652019685156
2.0183333333333335,-4.07147253740887,-2.319157095525893,0.2676627714150878,-2.319157095525893,-0.2676627714150878
2.04,-4.105760137616387,-2.3440539898613837,0.27053899189498204,-2.3440539898613837,-0.27053899189498204
2.0616666666666665,-4.139999066654897,-2.3689508747602224,0.2734151825990473,-2.3689508747602224,-0.2734151825990473
2.0833333333333335,-4.174190089516449,-2.393847750516212,0.2762913444500149,-2.393847750516212,-0.2762913444500149
2.105,-4.208333951291298,-2.418744617411082,0.27916747833287353,-2.418744617411082,-0.27916747833287353
2.126666666666667,-4.24243137789062,-2.4436414757151077,0.282043585096775,-2.4436414757151077,-0.282043585096775
2.1483333333333334,-4.2764830767287645,-2.4685383256876796,0.28491966555683496,-2.4685383256876796,-0.28491966555683496
2.17,-4.310489737381439,-2.493435167577852,0.2877957204958182,-2.493435167577852,-0.2877957204958182
2.1916666666666664,-4.344452032210876,-2.5183320016248487,0.29067175066573053,-2.5183320016248487,-0.29067175066573053
2.2133333333333334,-4.378370616962267,-2.543228828058546,0.2935477567893139,-2.543228828058546,-0.2935477567893139
2.2350000000000003,-4.4122461313353725,-2.5681256470999227,0.29642373956145623,-2.5681256470999227,-0.29642373956145623
2.256666666666667,-4.446079199531593,-2.5930224589614888,0.2992996996505223,-2.5930224589614888,-0.2992996996505223
2.2783333333333333,-4.479870430773158,-2.6179192638476834,0.30217563769960576,-2.6179192638476834,-0.30217563769960576
2.3,-4.513620419806562,-2.6428160619552585,0.30505155432771375,-2.6428160619552585,-0.30505155432771375
2.3216666666666668,-4.547329747378081,-2.667712853473637,0.30792745013088413,-2.667712853473637,-0.30792745013088413
2.3433333333333333,-4.580998980693639,-2.692609638585247,0.3108033256832405,-2.692609638585247,-0.3108033256832405
2.365,-4.614628673858511,-2.7175064174658443,0.3136791815379902,-2.7175064174658443,-0.3136791815379902
