K,rho,angle,F_triangle,r(theta*),type,diagnosis
1.2,0.9040665267548339,0.0,-2.0943951023931957,0.9999825732792009,real+ (0),
2.1108333333333333,0.8308036233356852,0.0,-2.0943951023931957,0.9999943533798483,real+ (0),
3.0216666666666665,0.7575409182449233,0.0,-2.0943951023931957,0.9999972416408267,real+ (0),
3.9325,0.6842782733568982,0.0,-2.0943951023931957,0.9999983705260039,real+ (0),
4.843333333333333,0.6110156546429409,0.0,-2.0943951023931957,0.9999989254000973,real+ (0),
5.754166666666666,0.5377530496540195,0.0,-2.0943951023931957,0.999999238493346,real+ (0),
6.665,0.46449045275548656,0.0,-2.0943951023931957,0.999999432307412,real+ (0),
7.575833333333333,0.39122786102573764,0.0,-2.0943951023931957,0.999999560549791,real+ (0),
8.486666666666666,0.31796527279876136,0.0,-2.0943951023931957,0.9999996497799784,real+ (0),
9.397499999999999,0.2447026870550722,0.0,-2.0943951023931957,0.999999714354959,real+ (0),
10.308333333333332,0.17144010313582494,0.0,-2.0943951023931957,0.9999997625871734,real+ (0),
11.219166666666665,0.09817752059630391,0.0,-2.0943951023931957,0.9999997995598155,real+ (0),
12.129999999999999,0.02491493912546738,0.0,-2.0943951023931957,0.9999998285231239,real+ (0),
13.040833333333332,0.04952158538114418,3.141592653589793,-2.0943951023931957,0.9999998516338957,real+ (0),
13.951666666666664,0.12278421724205502,3.141592653589793,-2.0943951023931957,0.9999998703689494,real+ (0),
14.862499999999999,0.19604684218897347,3.141592653589793,-2.0943951023931957,0.9999998857670505,real+ (0),
15.773333333333332,0.26930946141919493,3.141592653589793,-2.0943951023931957,0.9999998985760638,real+ (0),
16.684166666666666,0.342572075868654,3.141592653589793,-2.0943951023931957,0.9999999093455055,real+ (0),
17.595,0.4158346862795506,3.141592653589793,-2.0943951023931957,0.9999999184864776,real+ (0),
18.50583333333333,0.4890972932480098,3.141592653589793,-2.0943951023931957,0.9999999263114915,real+ (0),
19.416666666666664,0.562359897258336,3.141592653589793,-2.0943951023931957,0.999999933061537,real+ (0),
20.327499999999997,0.6356224987080561,3.141592653589793,-2.0943951023931957,0.9999999389248624,real+ (0),
21.23833333333333,0.7088850979265225,3.141592653589793,-2.0943951023931957,0.9999999440502424,real+ (0),
22.149166666666666,0.7821476951889259,3.141592653589793,-2.0943951023931957,0.9999999485565099,real+ (0),
23.06,0.8554102907269896,3.141592653589793,-2.0943951023931957,0.9999999525395067,real+ (0),
23.97083333333333,0.9286728847372283,3.141592653589793,-2.0943951023931957,0.999999956077221,real+ (0),
24.881666666666664,1.0019354773873868,3.141592653589793,-2.0943951023931957,0.9999999592336362,real+ (0),
25.792499999999997,1.0751980688215195,3.141592653589793,-2.0943951023931957,0.9999999620616422,real+ (0),
26.70333333333333,1.1484606591640336,3.141592653589793,-2.0943951023931957,0.9999999646052669,real+ (0),
27.614166666666666,1.2217232485229235,3.141592653589793,-2.0943951023931957,0.9999999669013999,real+ (0),
28.525,1.2949858369923952,3.141592653589793,-2.0943951023931957,0.9999999689811375,real+ (0),
29.43583333333333,1.368248424654995,3.141592653589793,-2.0943951023931957,0.9999999708708415,real+ (0),
30.346666666666664,1.441511011583361,3.141592653589793,-2.0943951023931957,0.9999999725929778,real+ (0),
31.257499999999997,1.514773597841668,3.141592653589793,-2.0943951023931957,0.9999999741667882,real+ (0),
32.16833333333333,1.5880361834868222,3.141592653589793,-2.0943951023931957,0.99999997560883,real+ (0),
33.079166666666666,1.6612987685694638,3.141592653589793,-2.0943951023931957,0.9999999769334128,real+ (0),
33.99,1.734561353134807,3.141592653589793,-2.0943951023931957,0.999999978152955,real+ (0),
34.90083333333333,1.8078239372233433,3.141592653589793,-2.0943951023931957,0.9999999792782767,real+ (0),
35.81166666666667,1.8810865208714502,3.141592653589793,-2.0943951023931957,0.9999999803188393,real+ (0),
36.722500000000004,1.9543491041118948,3.141592653589793,-2.0943951023931957,0.9999999812829461,real+ (0),
37.63333333333333,2.0276116869742697,3.141592653589793,-2.0943951023931957,0.999999982177908,real+ (0),
38.54416666666667,2.1008742694853764,3.141592653589793,-2.0943951023931957,0.9999999830101821,real+ (0),
39.455,2.1741368516695356,3.141592653589793,-2.0943951023931957,0.9999999837854892,real+ (0),
40.365833333333335,2.2473994335488765,3.141592653589793,-2.0943951023931957,0.9999999845089123,real+ (0),
41.276666666666664,2.3206620151435784,3.141592653589793,-2.0943951023931957,0.9999999851849797,real+ (0),
42.1875,2.39392459647207,3.141592653589793,-2.0943951023931957,0.999999985817736,real+ (0),
43.098333333333336,2.467187177551233,3.141592653589793,-2.0943951023931957,0.9999999864108032,real+ (0),
44.009166666666665,2.54044975839654,3.141592653589793,-2.0943951023931957,0.999999986967433,real+ (0),
44.92,2.6137123390222174,3.141592653589793,-2.0943951023931957,0.9999999874905499,real+ (0),
45.83083333333333,2.6869749194413566,3.141592653589793,-2.0943951023931957,0.9999999879827911,real+ (0),
46.74166666666667,2.7602374996660335,3.141592653589793,-2.0943951023931957,0.9999999884465396,real+ (0),
47.652499999999996,2.8335000797073957,3.141592653589793,-2.0943951023931957,0.9999999888839528,real+ (0),
48.56333333333333,2.9067626595757554,3.141592653589793,-2.0943951023931957,0.9999999892969875,real+ (0),
49.47416666666667,2.980025239280668,3.141592653589793,-2.0943951023931957,0.9999999896874222,real+ (0),
50.385,3.053287818830997,3.141592653589793,-2.0943951023931957,0.9999999900568763,real+ (0),
51.295833333333334,3.1265503982349734,3.141592653589793,-2.0943951023931957,0.9999999904068263,real+ (0),
52.20666666666666,3.1998129775002577,3.141592653589793,-2.0943951023931957,0.9999999907386213,real+ (0),
53.1175,3.273075556633985,3.141592653589793,-2.0943951023931957,0.9999999910534961,real+ (0),
54.028333333333336,3.346338135642807,3.141592653589793,-2.0943951023931957,0.9999999913525817,real+ (0),
54.939166666666665,3.4196007145329372,3.141592653589793,-2.0943951023931957,0.9999999916369161,real+ (0),
55.85,3.4928632933101804,3.141592653589793,-2.0943951023931957,0.999999991907454,real+ (0),
