K,rho1,ang1,rho2,ang2,rho3,ang3
0.010000000,0.995530552,0.017494892,0.995379768,0.019502378,0.995155163,0.017501492
0.010099505,0.995533044,0.017588287,0.995381767,0.019605067,0.995155935,0.017594952
0.010199010,0.995535532,0.017681187,0.995383766,0.019707220,0.995156710,0.017687919
0.010298515,0.995538017,0.017773602,0.995385765,0.019808846,0.995157489,0.017780399
0.010398020,0.995540497,0.017865538,0.995387763,0.019909953,0.995158271,0.017872401
0.010497525,0.995542974,0.017957003,0.995389762,0.020010549,0.995159058,0.017963931
0.010597030,0.995545448,0.018048003,0.995391761,0.020110641,0.995159847,0.018054997
0.010696535,0.995547918,0.018138546,0.995393760,0.020210236,0.995160641,0.018145606
0.010796040,0.995550384,0.018228639,0.995395759,0.020309343,0.995161438,0.018235765
0.010895545,0.995552847,0.018318289,0.995397758,0.020407968,0.995162238,0.018325479
0.010995050,0.995555307,0.018407501,0.995399757,0.020506118,0.995163042,0.018414757
0.011094555,0.995557763,0.018496282,0.995401756,0.020603800,0.995163850,0.018503604
0.011194060,0.995560215,0.018584638,0.995403755,0.020701020,0.995164660,0.018592026
0.011293565,0.995562665,0.018672576,0.995405754,0.020797786,0.995165474,0.018680029
0.011393070,0.995565111,0.018760100,0.995407752,0.020894103,0.995166292,0.018767620
0.011492575,0.995567554,0.018847218,0.995409751,0.020989977,0.995167112,0.018854803
0.011592080,0.995569993,0.018933935,0.995411750,0.021085415,0.995167936,0.018941585
0.011691585,0.995572429,0.019020255,0.995413749,0.021180422,0.995168763,0.019027971
0.011791090,0.995574863,0.019106185,0.995415748,0.021275005,0.995169593,0.019113967
0.011890595,0.995577293,0.019191729,0.995417747,0.021369168,0.995170426,0.019199577
0.011990100,0.995579720,0.019276894,0.995419746,0.021462918,0.995171263,0.019284807
0.012089604,0.995582144,0.019361683,0.995421745,0.021556260,0.995172102,0.019369661
0.012189109,0.995584565,0.019446102,0.995423743,0.021649199,0.995172944,0.019454146
0.012288614,0.995586983,0.019530155,0.995425742,0.021741740,0.995173789,0.019538265
0.012388119,0.995589398,0.019613848,0.995427741,0.021833888,0.995174638,0.019622023
0.012487624,0.995591810,0.019697184,0.995429740,0.021925648,0.995175489,0.019705425
0.012587129,0.995594220,0.019780169,0.995431739,0.022017026,0.995176343,0.019788476
0.012686634,0.995596626,0.019862806,0.995433738,0.022108025,0.995177199,0.019871179
