K,rho,angle,F_triangle,r(theta*),type,lam_pred,J_frobenius
1.6,0.9861541461658015,0.0666839945823868,-2.0943951023931957,0.9999901828678288,real+,0.9080773782513302,2.417213174753012
1.61,0.986154146165801,0.06721793088461249,-2.0943951023931957,0.999990304171277,real+,0.9075028281276659,2.4172333500970082
1.62,0.9861541461658009,0.06743444078186037,-2.0943951023931957,0.9999904232402175,real+,0.9069282782106981,2.417253799074321
1.6300000000000001,0.9861541461658012,0.06733654981151413,-2.0943951023931957,0.9999905401291977,real+,0.9063537284966334,2.417274521677849
1.6400000000000001,0.9861541461658013,0.06755266949915946,-2.0943951023931957,0.9999906548911106,real+,0.9057791789817707,2.417295517900402
1.6500000000000001,0.9861541461658015,0.06776810099586977,-2.0943951023931957,0.9999907675772548,real+,0.9052046296624986,2.417316787734701
1.6600000000000001,0.986154146165802,0.06798285084430326,-2.0943951023931957,0.9999908782373916,real+,0.9046300805352921,2.4173383311733785
1.6700000000000002,0.9861541461658012,0.06819692548413198,-2.0943951023931957,0.9999909869198002,real+,0.9040555315967108,2.4173601482089775
1.6800000000000002,0.9861541461658012,0.06841033125429455,-2.0943951023931957,0.99999109367133,real+,0.9034809828433955,2.4173822388339508
1.6900000000000002,0.9861541461658011,0.06862307439519279,-2.0943951023931957,0.9999911985374512,real+,0.9029064342720667,2.417404603040663
1.7000000000000002,0.9861541461658007,0.06914214935309494,-2.0943951023931957,0.9999913015623039,real+,0.9023318858795218,2.417427240821389
1.7100000000000002,0.9861541461658015,0.06904659727083216,-2.0943951023931957,0.9999914027887433,real+,0.9017573376626328,2.4174501521683145
1.7200000000000002,0.9861541461658007,0.06956253529592299,-2.0943951023931957,0.9999915022583854,real+,0.9011827896183442,2.417473337073534
1.7300000000000002,0.9861541461658018,0.0694675421430045,-2.0943951023931957,0.9999916000116494,real+,0.9006082417436709,2.4174967955290545
1.7400000000000002,0.9861541461658012,0.06967706244066676,-2.0943951023931957,0.9999916960877986,real+,0.9000336940356968,2.4175205275267926
1.75,0.9861541461658014,0.069885955597482,-2.0943951023931957,0.9999917905249796,real+,0.8994591464915714,2.417544533058574
1.7600000000000002,0.9861541461658009,0.07039578700368068,-2.0943951023931957,0.9999918833602611,real+,0.8988845991085096,2.417568812116136
1.77,0.9861541461658018,0.07030188283408617,-2.0943951023931957,0.9999919746296696,real+,0.8983100518837885,2.4175933646911245
1.7800000000000002,0.9861541461658008,0.07080874129342178,-2.0943951023931957,0.9999920643682244,real+,0.8977355048147467,2.4176181907750975
1.79,0.9861541461658011,0.07071536772373592,-2.0943951023931957,0.9999921526099709,real+,0.8971609578987818,2.4176432903595217
1.8,0.9861541461658008,0.07121930474736686,-2.0943951023931957,0.9999922393880141,real+,0.896586411133349,2.417668663435773
1.81,0.9861541461658009,0.07142370280871761,-2.0943951023931957,0.9999923247345477,real+,0.89601186451596,2.417694309995138
1.82,0.9861541461658013,0.07133110850067112,-2.0943951023931957,0.9999924086808863,real+,0.8954373180441807,2.4177202300288134
1.83,0.9861541461658011,0.071535179622906,-2.0943951023931957,0.999992491257492,real+,0.8948627717156302,2.417746423527906
1.84,0.9861541461658008,0.07203342248455143,-2.0943951023931957,0.9999925724940033,real+,0.8942882255279792,2.4177728904834304
1.85,0.9861541461658009,0.07223552050513421,-2.0943951023931957,0.9999926524192616,real+,0.8937136794789486,2.4177996308863126
1.86,0.9861541461658012,0.07243705556823425,-2.0943951023931957,0.9999927310613359,real+,0.8931391335663084,2.4178266447273877
1.87,0.986154146165801,0.07234571767013358,-2.0943951023931957,0.9999928084475489,real+,0.8925645877878758,2.4178539319974006
1.8800000000000001,0.9861541461658009,0.07283845550617568,-2.0943951023931957,0.9999928846044992,real+,0.8919900421415147,2.4178814926870063
1.8900000000000001,0.9861541461658015,0.0727476060097687,-2.0943951023931957,0.9999929595580854,real+,0.8914154966251339,2.4179093267867677
1.9000000000000001,0.986154146165801,0.07294772134024446,-2.0943951023931957,0.9999930333335275,real+,0.890840951236686,2.4179374342871585
1.9100000000000001,0.9861541461658014,0.07314729016222922,-2.0943951023931957,0.9999931059553884,real+,0.890266405974167,2.417965815178562
1.9200000000000002,0.9861541461658009,0.07363470186552505,-2.0943951023931957,0.9999931774475934,real+,0.8896918608356135,2.4179944694512696
1.9300000000000002,0.986154146165801,0.07354480606485271,-2.0943951023931957,0.999993247833452,real+,0.8891173158191036,2.418023397095484
