K,mu_eff_from_lambda,mu0_real,mu0_imag,mu1_real,mu1_imag
0.1,-0.41692996525164205,-0.11408423029216123,0.014514526412508234,-0.11408423029216123,-0.014514526412508234
0.930178497301785,-2.059257209714158,-1.0687458748138687,0.1540356499259778,-1.0687458748138687,-0.1540356499259778
1.7603569946035702,-3.3878363243321226,-2.0227192311517084,0.2918348480802468,-2.0227192311517084,-0.2918348480802468
2.590535491905355,-4.636431362043113,-2.976665123914408,0.4295631569310531,-2.976665123914408,-0.4295631569310531
3.4207139892071403,-5.842102159366967,-3.9306035240885224,0.5672719822904426,-3.9306035240885224,-0.5672719822904426
4.250892486508925,-7.019875715197735,-4.884538817068775,0.704972700939385,-4.884538817068775,-0.704972700939385
5.08107098381071,-8.177634912021123,-5.838472524589365,0.8426692751094201,-5.838472524589365,-0.8426692751094201
5.911249481112495,-9.320127740938997,-6.792405314151337,0.9803634466278235,-6.792405314151337,-0.9803634466278235
6.74142797841428,-10.450477052135215,-7.7463375246655835,1.1180561011810939,-7.7463375246655835,-1.1180561011810939
7.571606475716065,-11.570866905430929,-8.700269346489929,1.2557477367689773,-8.700269346489929,-1.2557477367689773
8.40178497301785,-12.682895830891585,-9.654200894784017,1.3934386549078264,-9.654200894784017,-1.3934386549078264
9.231963470319636,-13.787775570020596,-10.608132243304278,1.531129048833314,-10.608132243304278,-1.531129048833314
10.06214196762142,-14.886450668241121,-11.562063441476466,1.6688190481035288,-11.562063441476466,-1.6688190481035288
10.892320464923205,-15.979674344285405,-12.515994523664046,1.80650874283253,-12.515994523664046,-1.80650874283253
11.722498962224991,-17.068058720015873,-13.469925514499703,1.9441981976396412,-13.469925514499703,-1.9441981976396412
12.552677459526775,-18.152109267808694,-14.42385643210198,2.0818874600700066,-14.42385643210198,-2.0818874600700066
13.38285595682856,-19.23224914417386,-15.377787290095114,2.2195765658845055,-15.377787290095114,-2.2195765658845055
14.213034454130346,-20.308836818370153,-16.331718098921147,2.357265542497706,-16.331718098921147,-2.357265542497706
15.04321295143213,-21.382179124806257,-17.28564886671776,2.494954411278589,-17.28564886671776,-2.494954411278589
15.873391448733916,-22.45254111253426,-18.239579599920706,2.632643189129979,-18.239579599920706,-2.632643189129979
16.703569946035703,-23.520153603111467,-19.19351030368663,2.7703318895973936,-19.19351030368663,-2.7703318895973936
17.533748443337487,-24.585219076673074,-20.14744098219579,2.9080205236631755,-20.14744098219579,-2.9080205236631755
18.363926940639274,-25.64791631714375,-21.101371638872724,3.0457091003253725,-21.101371638872724,-3.0457091003253725
19.194105437941058,-26.70840412208785,-22.05530227654963,3.183397627026539,-22.05530227654963,-3.183397627026539
20.024283935242842,-27.766824297595335,-23.009232897589143,3.3210861099759237,-23.009232897589143,-3.3210861099759237
20.85446243254463,-28.823304099728738,-23.96316350397776,3.458774554394776,-23.96316350397776,-3.458774554394776
21.684640929846413,-29.877958242634037,-24.917094097397822,3.5964629647053292,-24.917094097397822,-3.5964629647053292
22.514819427148197,-30.930890563761995,-25.871024679283625,3.73415134467803,-25.871024679283625,-3.73415134467803
23.344997924449984,-31.982195415168004,-26.824955250865436,3.8718396975473426,-26.824955250865436,-3.8718396975473426
24.175176421751768,-33.03195883401903,-27.778885813204603,4.009528026103714,-27.778885813204603,-4.009528026103714
25.005354919053552,-34.08025953368802,-28.732816367221506,4.147216332767247,-28.732816367221506,-4.147216332767247
25.83553341635534,-35.127169747940776,-29.686746913718306,4.284904619647169,-29.686746913718306,-4.284904619647169
26.665711913657123,-36.172755953988414,-30.640677453397238,4.422592888590186,-30.640677453397238,-4.422592888590186
27.495890410958907,-37.21707949499072,-31.594607986875744,4.560281141220095,-31.594607986875744,-4.560281141220095
28.326068908260694,-38.26019711859668,-32.54853851469893,4.6979693789704475,-32.54853851469893,-4.6979693789704475
29.15624740556248,-39.30216144495742,-33.50246903734979,4.835657603111591,-33.50246903734979,-4.835657603111591
29.986425902864262,-40.343021375183554,-34.456399555257846,4.973345814773274,-34.456399555257846,-4.973345814773274
30.81660440016605,-41.38282244925895,-35.41033006880636,5.111034014963559,-35.41033006880636,-5.111034014963559
