K,rho1,ang1,rho2,ang2
0.001000000,0.000000000,0.000000000,0.000000000,0.000000000
0.072478914,0.000000000,0.000000000,0.000000000,0.000000000
0.143957827,0.000000000,0.000000000,0.000000000,0.000000000
0.215436741,0.000000000,0.000000000,0.000000000,0.000000000
0.286915654,0.000000000,0.000000000,0.000000000,0.000000000
0.358394568,0.000000000,0.000000000,0.000000000,0.000000000
0.429873481,0.000000000,0.000000000,0.000000000,0.000000000
0.501352395,0.000000000,0.000000000,0.000000000,0.000000000
0.572831308,0.000000000,0.000000000,0.000000000,0.000000000
0.644310222,0.000000000,0.000000000,0.000000000,0.000000000
0.715789135,0.000000000,0.000000000,0.000000000,0.000000000
0.787268049,0.000000000,0.000000000,0.000000000,0.000000000
0.858746962,0.000000000,0.000000000,0.000000000,0.000000000
0.930225876,0.000000000,0.000000000,0.000000000,0.000000000
1.001704789,0.000000000,0.000000000,0.000000000,0.000000000
1.073183703,0.000000000,0.000000000,0.000000000,0.000000000
1.144662616,0.000000000,0.000000000,0.000000000,0.000000000
1.216141530,0.000000000,0.000000000,0.000000000,0.000000000
1.287620443,0.000000000,0.000000000,0.000000000,0.000000000
1.359099357,0.000000000,0.000000000,0.000000000,0.000000000
1.430578270,0.992333541,0.100801448,0.000000000,0.000000000
1.502057184,1.010632432,0.102479012,1.001559071,0.103009669
1.573536097,1.011114663,0.105822728,1.001915845,0.106398769
1.645015011,1.011597696,0.109059499,1.002272493,0.109680128
1.716493924,1.012081033,0.112198590,1.002629014,0.112863148
1.787972838,1.012564300,0.115247997,1.002985408,0.115955934
1.859451751,1.013047212,0.118214678,1.003341675,0.118965526
1.930930665,1.013529553,0.121104734,1.003697816,0.121898092
2.002409578,1.014011159,0.123923545,1.004053831,0.124759068
2.073888492,1.014491902,0.126675889,1.004409720,0.127553276
2.145367405,1.014971689,0.129366030,1.004765482,0.130285015
2.216846319,1.015450447,0.131997793,1.005121119,0.132958140
2.288325232,1.015928125,0.134574623,1.005476629,0.135576123
2.359804146,1.016404683,0.137099639,1.005832015,0.138142102
2.431283059,1.016880097,0.139575672,1.006187274,0.140658928
2.502761973,1.017354347,0.142005305,1.006542408,0.143129196
2.574240886,1.017827424,0.144390898,1.006897417,0.145555281
2.645719800,1.018299324,0.146734618,1.007252301,0.147939361
2.717198713,1.018770047,0.149038458,1.007607060,0.150283438
2.788677627,1.019239598,0.151304256,1.007961694,0.152589360
2.860156540,1.019707982,0.153533714,1.008316203,0.154858833
2.931635454,1.020175210,0.155728408,1.008670588,0.157093441
3.003114367,1.020641291,0.157889802,1.009024848,0.159294656
3.074593281,1.021106240,0.160019262,1.009378984,0.161463845
3.146072194,1.021570068,0.162118059,1.009732995,0.163602285
3.217551108,1.022032791,0.164187384,1.010086883,0.165711172
3.289030021,1.022494423,0.166228352,1.010440647,0.167791621
3.360508935,1.022954979,0.168242006,1.010794286,0.169844681
3.431987848,1.023414475,0.170229328,1.011147802,0.171871337
3.503466762,1.023872927,0.172191244,1.011501195,0.173872514
3.574945675,1.024330350,0.174128622,1.011854464,0.175849086
3.646424589,1.024786760,0.176042286,1.012207610,0.177801876
3.717903503,1.025242173,0.177933010,1.012560633,0.179731663
3.789382416,1.025696604,0.179801531,1.012913532,0.181639181
3.860861330,1.026150068,0.181648542,1.013266309,0.183525129
3.932340243,1.026602581,0.183474705,1.013618963,0.185390167
4.003819157,1.027054157,0.185280646,1.013971494,0.187234924
4.075298070,1.027504811,0.187066959,1.014323903,0.189059994
4.146776984,1.027954557,0.188834212,1.014676190,0.190865947
4.218255897,1.028403410,0.190582943,1.015028354,0.192653321
4.289734811,1.028851383,0.192313667,1.015380396,0.194422633
4.361213724,1.029298489,0.194026875,1.015732316,0.196174373
4.432692638,1.029744743,0.195723035,1.016084114,0.197909011
4.504171551,1.030190156,0.197402595,1.016435790,0.199626994
4.575650465,1.030634742,0.199065982,1.016787345,0.201328752
4.647129378,1.031078512,0.200713608,1.017138778,0.203014695
4.718608292,1.031521479,0.202345864,1.017490090,0.204685217
4.790087205,1.031963655,0.203963127,1.017841280,0.206340694
4.861566119,1.032405051,0.205565759,1.018192350,0.207981488
4.933045032,1.032845678,0.207154107,1.018543298,0.209607947
5.004523946,1.033285547,0.208728502,1.018894126,0.211220403
5.076002859,1.033724669,0.210289267,1.019244833,0.212819177
5.147481773,1.034163054,0.211836708,1.019595419,0.214404578
5.218960686,1.034600713,0.213371122,1.019945884,0.215976903
5.290439600,1.035037655,0.214892796,1.020296230,0.217536437
5.361918513,1.035473890,0.216402003,1.020646455,0.219083456
5.433397427,1.035909428,0.217899009,1.020996559,0.220618225
5.504876340,1.036344277,0.219384071,1.021346544,0.222141000
5.576355254,1.036778447,0.220857434,1.021696409,0.223652028
5.647834167,1.037211947,0.222319338,1.022046154,0.225151549
5.719313081,1.037644785,0.223770013,1.022395780,0.226639793
5.790791994,1.038076970,0.225209681,1.022745286,0.228116981
5.862270908,1.038508509,0.226638559,1.023094673,0.229583331
5.933749821,1.038939411,0.228056853,1.023443940,0.231039051
6.005228735,1.039369684,0.229464766,1.023793088,0.232484341
6.076707648,1.039799335,0.230862493,1.024142117,0.233919398
6.148186562,1.040228372,0.232250224,1.024491028,0.235344411
6.219665475,1.040656801,0.233628140,1.024839819,0.236759564
6.291144389,1.041084631,0.234996421,1.025188492,0.238165033
6.362623302,1.041511868,0.236355237,1.025537046,0.239560991
6.434102216,1.041938519,0.237704758,1.025885482,0.240947606
6.505581129,1.042364591,0.239045144,1.026233800,0.242325040
6.577060043,1.042790089,0.240376553,1.026581999,0.243693451
6.648538956,1.043215021,0.241699138,1.026930080,0.245052991
6.720017870,1.043639393,0.243013048,1.027278044,0.246403810
6.791496783,1.044063211,0.244318427,1.027625889,0.247746052
6.862975697,1.044486481,0.245615416,1.027973617,0.249079857
6.934454610,1.044909208,0.246904152,1.028321227,0.250405363
7.005933524,1.045331399,0.248184766,1.028668720,0.251722701
7.077412437,1.045753058,0.249457389,1.029016095,0.253032002
7.148891351,1.046174192,0.250722146,1.029363353,0.254333392
7.220370264,1.046594806,0.251979161,1.029710495,0.255626993
7.291849178,1.047014906,0.253228551,1.030057519,0.256912924
7.363328091,1.047434495,0.254470434,1.030404426,0.258191303
7.434807005,1.047853580,0.255704923,1.030751216,0.259462241
7.506285919,1.048272165,0.256932128,1.031097890,0.260725851
7.577764832,1.048690255,0.258152158,1.031444448,0.261982239
7.649243746,1.049107855,0.259365116,1.031790888,0.263231512
7.720722659,1.049524970,0.260571106,1.032137213,0.264473770
7.792201573,1.049941604,0.261770228,1.032483422,0.265709116
7.863680486,1.050357761,0.262962579,1.032829514,0.266937645
7.935159400,1.050773447,0.264148255,1.033175490,0.268159454
8.006638313,1.051188665,0.265327348,1.033521351,0.269374636
8.078117227,1.051603419,0.266499950,1.033867096,0.270583281
8.149596140,1.052017715,0.267666149,1.034212725,0.271785479
8.221075054,1.052431555,0.268826032,1.034558239,0.272981316
8.292553967,1.052844944,0.269979684,1.034903638,0.274170877
8.364032881,1.053257885,0.271127188,1.035248921,0.275354246
8.435511794,1.053670384,0.272268624,1.035594089,0.276531502
8.506990708,1.054082443,0.273404073,1.035939143,0.277702727
8.578469621,1.054494065,0.274533611,1.036284081,0.278867996
8.649948535,1.054905256,0.275657315,1.036628904,0.280027387
8.721427448,1.055316018,0.276775258,1.036973613,0.281180973
8.792906362,1.055726355,0.277887514,1.037318208,0.282328827
8.864385275,1.056136271,0.278994153,1.037662687,0.283471020
8.935864189,1.056545768,0.280095245,1.038007053,0.284607622
9.007343102,1.056954850,0.281190858,1.038351304,0.285738702
9.078822016,1.057363521,0.282281059,1.038695441,0.286864326
9.150300929,1.057771784,0.283365914,1.039039465,0.287984559
9.221779843,1.058179641,0.284445487,1.039383374,0.289099466
9.293258756,1.058587096,0.285519839,1.039727170,0.290209110
9.364737670,1.058994153,0.286589034,1.040070852,0.291313552
9.436216583,1.059400813,0.287653131,1.040414420,0.292412852
9.507695497,1.059807081,0.288712190,1.040757875,0.293507071
9.579174410,1.060212958,0.289766268,1.041101217,0.294596265
9.650653324,1.060618449,0.290815422,1.041444446,0.295680493
9.722132237,1.061023555,0.291859709,1.041787561,0.296759809
9.793611151,1.061428280,0.292899183,1.042130564,0.297834269
9.865090064,1.061832626,0.293933897,1.042473453,0.298903927
9.936568978,1.062236596,0.294963905,1.042816230,0.299968834
10.008047891,1.062640192,0.295989258,1.043158894,0.301029044
10.079526805,1.063043418,0.297010007,1.043501446,0.302084607
10.151005718,1.063446275,0.298026202,1.043843885,0.303135573
10.222484632,1.063848767,0.299037892,1.044186212,0.304181991
