K,rho,angle,F_triangle,r(theta*),type,diagnosis
1.2,0.9841239759298623,0.08106268754409324,-2.0943951023931957,0.9999825732792009,complex (inside/outside),sqrtA-clamp
1.2774999999999999,0.9841239759298622,0.0837559697299129,-2.0943951023931957,0.9999846179987253,complex (inside/outside),sqrtA-clamp
1.355,0.9841239759298623,0.08636549136756794,-2.0943951023931957,0.9999863228735634,complex (inside/outside),sqrtA-clamp
1.4324999999999999,0.9841239759298626,0.08889862924060407,-2.0943951023931957,0.99998775924736,complex (inside/outside),sqrtA-clamp
1.5099999999999998,0.9841239759298632,0.09136173742553742,-2.0943951023931957,0.9999889806792593,complex (inside/outside),sqrtA-clamp
1.5875,0.9841239759298629,0.0937603354202162,-2.0943951023931957,0.999990028010358,complex (inside/outside),sqrtA-clamp
1.6649999999999998,0.9841239759298626,0.09609925398700458,-2.0943951023931957,0.999990932822851,complex (inside/outside),sqrtA-clamp
1.7424999999999997,0.9841239759298626,0.0983827497777324,-2.0943951023931957,0.9999917198492808,complex (inside/outside),sqrtA-clamp
1.8199999999999998,0.9841239759298626,0.10061459653890652,-2.0943951023931957,0.9999924086808863,complex (inside/outside),sqrtA-clamp
1.8975,0.9841239759298627,0.10279815849286279,-2.0943951023931957,0.9999930149987637,complex (inside/outside),sqrtA-clamp
1.9749999999999999,0.9841239759298633,0.10493644997593521,-2.0943951023931957,0.9999935514743095,complex (inside/outside),sqrtA-clamp
2.0524999999999998,0.9841239759298619,0.10742089175512055,-2.0943951023931957,0.9999940284367123,complex (inside/outside),sqrtA-clamp
2.13,0.9841239759298627,0.10908781448364589,-2.0943951023931957,0.999994454373909,complex (inside/outside),sqrtA-clamp
2.2074999999999996,0.9841239759298621,0.11110556643324539,-2.0943951023931957,0.9999948363128504,complex (inside/outside),sqrtA-clamp
2.2849999999999997,0.9841239759298619,0.1134556734802176,-2.0943951023931957,0.9999951801112008,complex (inside/outside),sqrtA-clamp
2.3625,0.984123975929862,0.1153974347037548,-2.0943951023931957,0.9999954906832826,complex (inside/outside),sqrtA-clamp
2.4399999999999995,0.9841239759298621,0.11695097671275573,-2.0943951023931957,0.9999957721766786,complex (inside/outside),sqrtA-clamp
2.5174999999999996,0.9841239759298622,0.11883584509188756,-2.0943951023931957,0.9999960281114308,complex (inside/outside),sqrtA-clamp
2.5949999999999998,0.9841239759298624,0.1206914168741938,-2.0943951023931957,0.9999962614906253,complex (inside/outside),sqrtA-clamp
2.6724999999999994,0.9841239759298621,0.12251902321430827,-2.0943951023931957,0.9999964748888914,complex (inside/outside),sqrtA-clamp
2.75,0.9841239759298621,0.12465529659900118,-2.0943951023931957,0.9999966705237174,complex (inside/outside),sqrtA-clamp
