K,rho1,ang1,rho2,ang2,rho3,ang3
0.239800000,0.999987755,0.088458143,0.999985522,0.097968845,0.998219806,0.088615223
0.239800035,0.999987755,0.088458150,0.999985522,0.097968852,0.998219806,0.088615229
0.239800070,0.999987756,0.088458156,0.999985523,0.097968859,0.998219807,0.088615236
0.239800105,0.999987756,0.088458163,0.999985524,0.097968866,0.998219807,0.088615242
0.239800140,0.999987757,0.088458169,0.999985525,0.097968873,0.998219808,0.088615248
0.239800175,0.999987758,0.088458175,0.999985525,0.097968880,0.998219808,0.088615255
0.239800210,0.999987758,0.088458182,0.999985526,0.097968887,0.998219809,0.088615261
0.239800245,0.999987759,0.088458188,0.999985527,0.097968894,0.998219809,0.088615268
0.239800280,0.999987760,0.088458195,0.999985527,0.097968902,0.998219810,0.088615274
0.239800315,0.999987760,0.088458201,0.999985528,0.097968909,0.998219810,0.088615281
0.239800350,0.999987761,0.088458208,0.999985529,0.097968916,0.998219811,0.088615287
0.239800385,0.999987762,0.088458214,0.999985529,0.097968923,0.998219811,0.088615294
0.239800420,0.999987762,0.088458220,0.999985530,0.097968930,0.998219812,0.088615300
0.239800455,0.999987763,0.088458227,0.999985531,0.097968937,0.998219812,0.088615307
0.239800490,0.999987763,0.088458233,0.999985532,0.097968944,0.998219813,0.088615313
0.239800525,0.999987764,0.088458240,0.999985532,0.097968951,0.998219813,0.088615319
0.239800560,0.999987765,0.088458246,0.999985533,0.097968959,0.998219814,0.088615326
0.239800595,0.999987765,0.088458253,0.999985534,0.097968966,0.998219814,0.088615332
0.239800630,0.999987766,0.088458259,0.999985534,0.097968973,0.998219815,0.088615339
0.239800665,0.999987767,0.088458265,0.999985535,0.097968980,0.998219815,0.088615345
0.239800700,0.999987767,0.088458272,0.999985536,0.097968987,0.998219816,0.088615352
0.239800735,0.999987768,0.088458278,0.999985536,0.097968994,0.998219816,0.088615358
0.239800770,0.999987769,0.088458285,0.999985537,0.097969001,0.998219817,0.088615365
0.239800805,0.999987769,0.088458291,0.999985538,0.097969008,0.998219817,0.088615371
0.239800840,0.999987770,0.088458298,0.999985539,0.097969016,0.998219818,0.088615378
0.239800875,0.999987770,0.088458304,0.999985539,0.097969023,0.998219818,0.088615384
0.239800910,0.999987771,0.088458311,0.999985540,0.097969030,0.998219819,0.088615390
0.239800945,0.999987772,0.088458317,0.999985541,0.097969037,0.998219819,0.088615397
0.239800980,0.999987772,0.088458323,0.999985541,0.097969044,0.998219820,0.088615403
0.239801015,0.999987773,0.088458330,0.999985542,0.097969051,0.998219820,0.088615410
0.239801050,0.999987774,0.088458336,0.999985543,0.097969058,0.998219821,0.088615416
0.239801085,0.999987774,0.088458343,0.999985543,0.097969065,0.998219821,0.088615423
0.239801120,0.999987775,0.088458349,0.999985544,0.097969072,0.998219822,0.088615429
0.239801155,0.999987776,0.088458356,0.999985545,0.097969080,0.998219822,0.088615436
0.239801190,0.999987776,0.088458362,0.999985546,0.097969087,0.998219823,0.088615442
0.239801225,0.999987777,0.088458368,0.999985546,0.097969094,0.998219823,0.088615449
0.239801260,0.999987777,0.088458375,0.999985547,0.097969101,0.998219824,0.088615455
0.239801295,0.999987778,0.088458381,0.999985548,0.097969108,0.998219824,0.088615462
0.239801330,0.999987779,0.088458388,0.999985548,0.097969115,0.998219825,0.088615468
0.239801365,0.999987779,0.088458394,0.999985549,0.097969122,0.998219826,0.088615474
0.239801400,0.999987780,0.088458401,0.999985550,0.097969129,0.998219826,0.088615481
0.239801435,0.999987781,0.088458407,0.999985550,0.097969137,0.998219827,0.088615487
0.239801470,0.999987781,0.088458413,0.999985551,0.097969144,0.998219827,0.088615494
0.239801505,0.999987782,0.088458420,0.999985552,0.097969151,0.998219828,0.088615500
0.239801540,0.999987783,0.088458426,0.999985553,0.097969158,0.998219828,0.088615507
0.239801575,0.999987783,0.088458433,0.999985553,0.097969165,0.998219829,0.088615513
0.239801610,0.999987784,0.088458439,0.999985554,0.097969172,0.998219829,0.088615520
0.239801645,0.999987784,0.088458446,0.999985555,0.097969179,0.998219830,0.088615526
0.239801680,0.999987785,0.088458452,0.999985555,0.097969186,0.998219830,0.088615533
0.239801715,0.999987786,0.088458459,0.999985556,0.097969194,0.998219831,0.088615539
0.239801750,0.999987786,0.088458465,0.999985557,0.097969201,0.998219831,0.088615545
0.239801785,0.999987787,0.088458471,0.999985557,0.097969208,0.998219832,0.088615552
0.239801820,0.999987788,0.088458478,0.999985558,0.097969215,0.998219832,0.088615558
0.239801855,0.999987788,0.088458484,0.999985559,0.097969222,0.998219833,0.088615565
