K,rho1,ang1,rho2,ang2,rho3,ang3
0.239800000,0.999987777,0.088458423,0.999985522,0.097968845,0.998219833,0.088615502
0.239800035,0.999987777,0.088458429,0.999985522,0.097968852,0.998219834,0.088615509
0.239800070,0.999987778,0.088458436,0.999985523,0.097968859,0.998219834,0.088615515
0.239800105,0.999987778,0.088458442,0.999985524,0.097968866,0.998219835,0.088615522
0.239800140,0.999987779,0.088458449,0.999985525,0.097968873,0.998219835,0.088615528
0.239800175,0.999987780,0.088458455,0.999985525,0.097968880,0.998219836,0.088615535
0.239800210,0.999987780,0.088458461,0.999985526,0.097968887,0.998219836,0.088615541
0.239800245,0.999987781,0.088458468,0.999985527,0.097968894,0.998219837,0.088615547
0.239800280,0.999987782,0.088458474,0.999985527,0.097968902,0.998219837,0.088615554
0.239800315,0.999987782,0.088458481,0.999985528,0.097968909,0.998219838,0.088615560
0.239800350,0.999987783,0.088458487,0.999985529,0.097968916,0.998219838,0.088615567
0.239800385,0.999987784,0.088458494,0.999985529,0.097968923,0.998219839,0.088615573
0.239800420,0.999987784,0.088458500,0.999985530,0.097968930,0.998219839,0.088615580
0.239800455,0.999987785,0.088458507,0.999985531,0.097968937,0.998219840,0.088615586
0.239800490,0.999987785,0.088458513,0.999985532,0.097968944,0.998219840,0.088615593
0.239800525,0.999987786,0.088458519,0.999985532,0.097968951,0.998219841,0.088615599
0.239800560,0.999987787,0.088458526,0.999985533,0.097968959,0.998219841,0.088615606
0.239800595,0.999987787,0.088458532,0.999985534,0.097968966,0.998219842,0.088615612
0.239800630,0.999987788,0.088458539,0.999985534,0.097968973,0.998219842,0.088615619
0.239800665,0.999987789,0.088458545,0.999985535,0.097968980,0.998219843,0.088615625
0.239800700,0.999987789,0.088458552,0.999985536,0.097968987,0.998219843,0.088615631
0.239800735,0.999987790,0.088458558,0.999985536,0.097968994,0.998219844,0.088615638
0.239800770,0.999987791,0.088458564,0.999985537,0.097969001,0.998219845,0.088615644
0.239800805,0.999987791,0.088458571,0.999985538,0.097969008,0.998219845,0.088615651
0.239800840,0.999987792,0.088458577,0.999985539,0.097969016,0.998219846,0.088615657
0.239800875,0.999987792,0.088458584,0.999985539,0.097969023,0.998219846,0.088615664
0.239800910,0.999987793,0.088458590,0.999985540,0.097969030,0.998219847,0.088615670
0.239800945,0.999987794,0.088458597,0.999985541,0.097969037,0.998219847,0.088615677
0.239800980,0.999987794,0.088458603,0.999985541,0.097969044,0.998219848,0.088615683
0.239801015,0.999987795,0.088458610,0.999985542,0.097969051,0.998219848,0.088615690
0.239801050,0.999987796,0.088458616,0.999985543,0.097969058,0.998219849,0.088615696
0.239801085,0.999987796,0.088458622,0.999985543,0.097969065,0.998219849,0.088615702
0.239801120,0.999987797,0.088458629,0.999985544,0.097969072,0.998219850,0.088615709
0.239801155,0.999987798,0.088458635,0.999985545,0.097969080,0.998219850,0.088615715
0.239801190,0.999987798,0.088458642,0.999985546,0.097969087,0.998219851,0.088615722
0.239801225,0.999987799,0.088458648,0.999985546,0.097969094,0.998219851,0.088615728
0.239801260,0.999987799,0.088458655,0.999985547,0.097969101,0.998219852,0.088615735
0.239801295,0.999987800,0.088458661,0.999985548,0.097969108,0.998219852,0.088615741
