K,mu_eff_from_lambda,mu0_real,mu0_imag,mu1_real,mu1_imag
5.0,-8.510440466369438,-5.745316162550461,0.6633590737459902,-5.745316162550461,-0.6633590737459902
5.00625,-8.519367500787455,-5.752497850609642,0.6641884094744122,-5.752497850609642,-0.6641884094744122
5.0125,-8.528293478943903,-5.759679538615491,0.6650177450330527,-5.759679538615491,-0.6650177450330527
5.01875,-8.537218402808099,-5.76686122656821,0.6658470804225427,-5.76686122656821,-0.6658470804225427
5.025,-8.54614227434549,-5.774042914467992,0.6666764156435128,-5.774042914467992,-0.6666764156435128
5.03125,-8.555065095512935,-5.781224602315039,0.6675057506965884,-5.781224602315039,-0.6675057506965884
5.0375,-8.563986868263273,-5.788406290109544,0.6683350855823925,-5.788406290109544,-0.6683350855823925
5.04375,-8.572907594541455,-5.7955879778517065,0.6691644203015457,-5.7955879778517065,-0.6691644203015457
5.05,-8.581827276288644,-5.802769665541714,0.6699937548546637,-5.802769665541714,-0.6699937548546637
5.05625,-8.590745915438312,-5.809951353179766,0.6708230892423613,-5.809951353179766,-0.6708230892423613
5.0625,-8.599663513918808,-5.817133040766052,0.6716524234652494,-5.817133040766052,-0.6716524234652494
5.06875,-8.608580073652016,-5.824314728300763,0.6724817575239354,-5.824314728300763,-0.6724817575239354
5.075,-8.617495596554136,-5.8314964157840885,0.6733110914190231,-5.8314964157840885,-0.6733110914190231
5.08125,-8.626410084535484,-5.838678103216221,0.6741404251511169,-5.838678103216221,-0.6741404251511169
5.0875,-8.635323539500382,-5.845859790597348,0.674969758720814,-5.845859790597348,-0.674969758720814
5.09375,-8.644235963347823,-5.853041477927655,0.6757990921287106,-5.853041477927655,-0.6757990921287106
5.1,-8.65314735796978,-5.86022316520733,0.6766284253753992,-5.86022316520733,-0.6766284253753992
5.10625,-8.662057725254034,-5.867404852436561,0.6774577584614714,-5.867404852436561,-0.6774577584614714
5.1125,-8.670967067081968,-5.874586539615528,0.6782870913875134,-5.874586539615528,-0.6782870913875134
5.11875,-8.67987538532806,-5.88176822674442,0.6791164241541106,-5.88176822674442,-0.6791164241541106
5.125,-8.688782681863282,-5.888949913823416,0.6799457567618437,-5.888949913823416,-0.6799457567618437
5.13125,-8.69768895855083,-5.8961316008527,0.6807750892112908,-5.8961316008527,-0.6807750892112908
5.1375,-8.706594217249663,-5.9033132878324555,0.6816044215030298,-5.9033132878324555,-0.6816044215030298
5.14375,-8.715498459812741,-5.910494974762857,0.682433753637632,-5.910494974762857,-0.682433753637632
5.15,-8.724401688086457,-5.91767666164409,0.6832630856156696,-5.91767666164409,-0.6832630856156696
5.15625,-8.733303903913024,-5.924858348476329,0.6840924174377085,-5.924858348476329,-0.6840924174377085
5.1625,-8.742205109128264,-5.932040035259752,0.6849217491043155,-5.932040035259752,-0.6849217491043155
5.16875,-8.751105305563287,-5.939221721994543,0.6857510806160504,-5.939221721994543,-0.6857510806160504
5.175,-8.760004495041327,-5.946403408680868,0.6865804119734746,-5.946403408680868,-0.6865804119734746
5.18125,-8.768902679383437,-5.953585095318909,0.6874097431771441,-5.953585095318909,-0.6874097431771441
5.1875,-8.777799860403366,-5.960766781908838,0.6882390742276139,-5.960766781908838,-0.6882390742276139
5.19375,-8.786696039909158,-5.9679484684508255,0.6890684051254335,-5.9679484684508255,-0.6890684051254335
5.2,-8.795591219704168,-5.975130154945051,0.6898977358711536,-5.975130154945051,-0.6898977358711536
5.20625,-8.80448540158556,-5.982311841391679,0.6907270664653198,-5.982311841391679,-0.6907270664653198
5.2125,-8.813378587346476,-5.989493527790888,0.6915563969084747,-5.989493527790888,-0.6915563969084747
5.21875,-8.8222707787734,-5.996675214142842,0.6923857272011607,-5.996675214142842,-0.6923857272011607
5.225,-8.831161977648282,-6.003856900447714,0.6932150573439156,-6.003856900447714,-0.6932150573439156
5.23125,-8.840052185746815,-6.011038586705672,0.694044387337275,-6.011038586705672,-0.694044387337275
5.2375,-8.848941404840359,-6.018220272916883,0.6948737171817724,-6.018220272916883,-0.6948737171817724
5.24375,-8.857829636694369,-6.025401959081515,0.6957030468779387,-6.025401959081515,-0.6957030468779387
5.25,-8.866716883069834,-6.032583645199732,0.6965323764263011,-6.032583645199732,-0.6965323764263011
5.25625,-8.875603145721687,-6.039765331271701,0.6973617058273865,-6.039765331271701,-0.6973617058273865
5.2625,-8.884488426399571,-6.046947017297586,0.6981910350817183,-6.046947017297586,-0.6981910350817183
5.26875,-8.893372726849023,-6.054128703277553,0.6990203641898161,-6.054128703277553,-0.6990203641898161
5.275,-8.902256048809186,-6.061310389211765,0.6998496931521986,-6.061310389211765,-0.6998496931521986
5.28125,-8.911138394014872,-6.06849207510038,0.7006790219693821,-6.06849207510038,-0.7006790219693821
5.2875,-8.920019764195384,-6.075673760943562,0.7015083506418787,-6.075673760943562,-0.7015083506418787
5.29375,-8.928900161075058,-6.082855446741476,0.7023376791702014,-6.082855446741476,-0.7023376791702014
5.3,-8.937779586373406,-6.090037132494277,0.7031670075548574,-6.090037132494277,-0.7031670075548574
5.30625,-8.946658041804099,-6.09721881820212,0.703996335796354,-6.09721881820212,-0.703996335796354
5.3125,-8.955535529076219,-6.1044005038651745,0.7048256638951933,-6.1044005038651745,-0.7048256638951933
5.31875,-8.96441204989453,-6.1115821894835936,0.7056549918518781,-6.1115821894835936,-0.7056549918518781
5.325,-8.973287605957657,-6.118763875057531,0.7064843196669065,-6.118763875057531,-0.7064843196669065
5.33125,-8.982162198960173,-6.125945560587147,0.7073136473407762,-6.125945560587147,-0.7073136473407762
5.3375,-8.99103583059102,-6.133127246072594,0.7081429748739815,-6.133127246072594,-0.7081429748739815
5.34375,-8.999908502534137,-6.140308931514028,0.708972302267014,-6.140308931514028,-0.708972302267014
5.35,-9.008780216469491,-6.147490616911607,0.7098016295203639,-6.147490616911607,-0.7098016295203639
5.35625,-9.017650974071099,-6.154672302265477,0.7106309566345197,-6.154672302265477,-0.7106309566345197
5.3625,-9.026520777008827,-6.161853987575798,0.7114602836099653,-6.161853987575798,-0.7114602836099653
5.36875,-9.035389626946543,-6.169035672842715,0.7122896104471832,-6.169035672842715,-0.7122896104471832
5.375,-9.044257525545273,-6.176217358066386,0.713118937146656,-6.176217358066386,-0.713118937146656
5.38125,-9.053124474460004,-6.183399043246958,0.713948263708861,-6.183399043246958,-0.713948263708861
5.3875,-9.061990475339952,-6.1905807283845835,0.7147775901342771,-6.1905807283845835,-0.7147775901342771
5.39375,-9.070855529831933,-6.197762413479404,0.7156069164233745,-6.197762413479404,-0.7156069164233745
5.4,-9.079719639575611,-6.204944098531582,0.716436242576628,-6.204944098531582,-0.716436242576628
5.40625,-9.08858280620781,-6.212125783541249,0.7172655685945054,-6.212125783541249,-0.7172655685945054
5.4125,-9.097445031359584,-6.219307468508563,0.7180948944774768,-6.219307468508563,-0.7180948944774768
5.41875,-9.106306316657141,-6.226489153433668,0.7189242202260059,-6.226489153433668,-0.7189242202260059
5.425,-9.115166663722583,-6.233670838316708,0.7197535458405568,-6.233670838316708,-0.7197535458405568
5.43125,-9.124026074173152,-6.240852523157832,0.7205828713215906,-6.240852523157832,-0.7205828713215906
5.4375,-9.132884549621288,-6.248034207957177,0.7214121966695651,-6.248034207957177,-0.7214121966695651
5.44375,-9.141742091675685,-6.255215892714894,0.7222415218849398,-6.255215892714894,-0.7222415218849398
5.45,-9.15059870193888,-6.262397577431124,0.7230708469681678,-6.262397577431124,-0.7230708469681678
5.45625,-9.159454382010487,-6.26957926210601,0.7239001719197024,-6.26957926210601,-0.7239001719197024
5.4625,-9.168309133484007,-6.2767609467396905,0.7247294967399942,-6.2767609467396905,-0.7247294967399942
5.46875,-9.177162957948834,-6.283942631332311,0.7255588214294919,-6.283942631332311,-0.7255588214294919
5.475,-9.1860158569909,-6.291124315884008,0.7263881459886431,-6.291124315884008,-0.7263881459886431
5.48125,-9.194867832190365,-6.298306000394925,0.7272174704178914,-6.298306000394925,-0.7272174704178914
5.4875,-9.203718885123433,-6.305487684865199,0.72804679471768,-6.305487684865199,-0.72804679471768
5.49375,-9.212569017362025,-6.312669369294971,0.7288761188884484,-6.312669369294971,-0.7288761188884484
5.5,-9.221418230473086,-6.319851053684374,0.7297054429306368,-6.319851053684374,-0.7297054429306368
5.50625,-9.23026652601888,-6.327032738033549,0.7305347668446804,-6.327032738033549,-0.7305347668446804
5.5125,-9.23911390555838,-6.334214422342634,0.731364090631015,-6.334214422342634,-0.731364090631015
5.51875,-9.247960370645323,-6.341396106611763,0.7321934142900728,-6.341396106611763,-0.7321934142900728
5.525,-9.256805922829423,-6.348577790841072,0.7330227378222844,-6.348577790841072,-0.7330227378222844
5.53125,-9.265650563655312,-6.355759475030694,0.7338520612280797,-6.355759475030694,-0.7338520612280797
5.5375,-9.27449429466429,-6.3629411591807665,0.734681384507883,-6.3629411591807665,-0.734681384507883
5.54375,-9.283337117391797,-6.370122843291422,0.7355107076621215,-6.370122843291422,-0.7355107076621215
5.55,-9.292179033371825,-6.377304527362791,0.7363400306912172,-6.377304527362791,-0.7363400306912172
5.55625,-9.301020044130423,-6.384486211395009,0.7371693535955919,-6.384486211395009,-0.7371693535955919
5.5625,-9.309860151191371,-6.391667895388209,0.7379986763756662,-6.391667895388209,-0.7379986763756662
5.56875,-9.318699356075031,-6.398849579342517,0.7388279990318536,-6.398849579342517,-0.7388279990318536
5.575,-9.327537660295324,-6.406031263258069,0.7396573215645725,-6.406031263258069,-0.7396573215645725
5.58125,-9.336375065363509,-6.413212947134993,0.740486643974236,-6.413212947134993,-0.740486643974236
5.5875,-9.345211572785626,-6.420394630973417,0.7413159662612558,-6.420394630973417,-0.7413159662612558
5.59375,-9.354047184064893,-6.427576314773476,0.7421452884260419,-6.427576314773476,-0.7421452884260419
5.6,-9.362881900698826,-6.4347579985352885,0.7429746104690026,-6.4347579985352885,-0.7429746104690026
