K,rho1,ang1,rho2,ang2,rho3,ang3
0.240470000,0.996467936,0.041499280,0.996244191,0.045997148,0.995629610,0.041534242
0.240470060,0.996467936,0.041499285,0.996244191,0.045997153,0.995629611,0.041534248
0.240470120,0.996467936,0.041499290,0.996244191,0.045997159,0.995629611,0.041534253
0.240470180,0.996467936,0.041499295,0.996244192,0.045997165,0.995629611,0.041534258
0.240470240,0.996467937,0.041499301,0.996244192,0.045997171,0.995629611,0.041534263
0.240470300,0.996467937,0.041499306,0.996244192,0.045997177,0.995629611,0.041534269
0.240470360,0.996467937,0.041499311,0.996244192,0.045997182,0.995629611,0.041534274
0.240470420,0.996467937,0.041499316,0.996244193,0.045997188,0.995629612,0.041534279
0.240470480,0.996467938,0.041499322,0.996244193,0.045997194,0.995629612,0.041534284
0.240470541,0.996467938,0.041499327,0.996244193,0.045997200,0.995629612,0.041534290
0.240470601,0.996467938,0.041499332,0.996244193,0.045997206,0.995629612,0.041534295
0.240470661,0.996467939,0.041499337,0.996244194,0.045997211,0.995629612,0.041534300
0.240470721,0.996467939,0.041499343,0.996244194,0.045997217,0.995629612,0.041534305
0.240470781,0.996467939,0.041499348,0.996244194,0.045997223,0.995629613,0.041534311
0.240470841,0.996467939,0.041499353,0.996244195,0.045997229,0.995629613,0.041534316
0.240470901,0.996467940,0.041499358,0.996244195,0.045997235,0.995629613,0.041534321
0.240470961,0.996467940,0.041499364,0.996244195,0.045997240,0.995629613,0.041534327
0.240471021,0.996467940,0.041499369,0.996244195,0.045997246,0.995629613,0.041534332
0.240471081,0.996467940,0.041499374,0.996244196,0.045997252,0.995629613,0.041534337
0.240471141,0.996467941,0.041499379,0.996244196,0.045997258,0.995629614,0.041534342
0.240471201,0.996467941,0.041499385,0.996244196,0.045997264,0.995629614,0.041534348
0.240471261,0.996467941,0.041499390,0.996244196,0.045997269,0.995629614,0.041534353
0.240471321,0.996467941,0.041499395,0.996244197,0.045997275,0.995629614,0.041534358
0.240471381,0.996467942,0.041499400,0.996244197,0.045997281,0.995629614,0.041534363
0.240471441,0.996467942,0.041499406,0.996244197,0.045997287,0.995629614,0.041534369
0.240471502,0.996467942,0.041499411,0.996244197,0.045997293,0.995629615,0.041534374
0.240471562,0.996467943,0.041499416,0.996244198,0.045997298,0.995629615,0.041534379
0.240471622,0.996467943,0.041499421,0.996244198,0.045997304,0.995629615,0.041534384
0.240471682,0.996467943,0.041499427,0.996244198,0.045997310,0.995629615,0.041534390
0.240471742,0.996467943,0.041499432,0.996244199,0.045997316,0.995629615,0.041534395
0.240471802,0.996467944,0.041499437,0.996244199,0.045997322,0.995629615,0.041534400
0.240471862,0.996467944,0.041499442,0.996244199,0.045997327,0.995629616,0.041534405
0.240471922,0.996467944,0.041499448,0.996244199,0.045997333,0.995629616,0.041534411
0.240471982,0.996467944,0.041499453,0.996244200,0.045997339,0.995629616,0.041534416
0.240472042,0.996467945,0.041499458,0.996244200,0.045997345,0.995629616,0.041534421
0.240472102,0.996467945,0.041499463,0.996244200,0.045997350,0.995629616,0.041534426
0.240472162,0.996467945,0.041499469,0.996244200,0.045997356,0.995629616,0.041534432
0.240472222,0.996467946,0.041499474,0.996244201,0.045997362,0.995629617,0.041534437
0.240472282,0.996467946,0.041499479,0.996244201,0.045997368,0.995629617,0.041534442
0.240472342,0.996467946,0.041499484,0.996244201,0.045997374,0.995629617,0.041534447
0.240472402,0.996467946,0.041499490,0.996244201,0.045997379,0.995629617,0.041534453
0.240472462,0.996467947,0.041499495,0.996244202,0.045997385,0.995629617,0.041534458
0.240472523,0.996467947,0.041499500,0.996244202,0.045997391,0.995629617,0.041534463
0.240472583,0.996467947,0.041499505,0.996244202,0.045997397,0.995629618,0.041534468
0.240472643,0.996467947,0.041499511,0.996244203,0.045997403,0.995629618,0.041534474
0.240472703,0.996467948,0.041499516,0.996244203,0.045997408,0.995629618,0.041534479
0.240472763,0.996467948,0.041499521,0.996244203,0.045997414,0.995629618,0.041534484
0.240472823,0.996467948,0.041499526,0.996244203,0.045997420,0.995629618,0.041534489
0.240472883,0.996467948,0.041499531,0.996244204,0.045997426,0.995629618,0.041534495
0.240472943,0.996467949,0.041499537,0.996244204,0.045997432,0.995629619,0.041534500
0.240473003,0.996467949,0.041499542,0.996244204,0.045997437,0.995629619,0.041534505
0.240473063,0.996467949,0.041499547,0.996244204,0.045997443,0.995629619,0.041534510
0.240473123,0.996467950,0.041499552,0.996244205,0.045997449,0.995629619,0.041534516
0.240473183,0.996467950,0.041499558,0.996244205,0.045997455,0.995629619,0.041534521
0.240473243,0.996467950,0.041499563,0.996244205,0.045997461,0.995629619,0.041534526
0.240473303,0.996467950,0.041499568,0.996244205,0.045997466,0.995629620,0.041534531
0.240473363,0.996467951,0.041499573,0.996244206,0.045997472,0.995629620,0.041534537
