K,rho,angle,F_triangle,r(theta*),type,lam_pred,J_frobenius
1.1,0.8744429468307582,0.0,-2.0943951023931957,0.9999792719367836,real+,0.873610544055557,1.5894628498832093
1.1236842105263158,0.8717214480718863,0.0,-2.0943951023931957,0.9999801338051535,real+,0.8708889050437799,1.5864729295240103
1.1473684210526316,0.868999950356564,0.0,-2.0943951023931957,0.9999809430144488,real+,0.8681672728299514,1.5834867267930341
1.1710526315789473,0.8662784536209888,0.0,-2.0943951023931957,0.999981703768871,real+,0.8654456470032301,1.58050426224272
1.1947368421052633,0.8635569578064554,0.0,-2.0943951023931957,0.9999824198612665,real+,0.8627240271852286,1.5775255565955935
1.218421052631579,0.8608354628588564,0.0,-2.0943951023931957,0.9999830947204981,real+,0.8600024130268706,1.5745506307413955
1.2421052631578948,0.8581139687282402,0.0,-2.0943951023931957,0.9999837314525705,real+,0.8572808042056075,1.5715795057346191
1.2657894736842106,0.8553924753684219,0.0,-2.0943951023931957,0.9999843328764367,real+,0.8545592004229438,1.5686122027924148
1.2894736842105263,0.8526709827366318,0.0,-2.0943951023931957,0.9999849015552538,real+,0.8518376014022373,1.5656487432928021
1.313157894736842,0.8499494907932076,0.0,-2.0943951023931957,0.99998543982374,real+,0.8491160068867345,1.5626891487731622
1.336842105263158,0.8472279995013161,0.0,-2.0943951023931957,0.9999859498121779,real+,0.8463944166378146,1.5597334409289663
1.3605263157894738,0.8445065088267063,0.0,-2.0943951023931957,0.9999864334675258,real+,0.8436728304334168,1.556781641612719
1.3842105263157896,0.8417850187374862,0.0,-2.0943951023931957,0.9999868925720288,real+,0.8409512480666281,1.5538337728330858
1.4078947368421053,0.8390635292039235,0.0,-2.0943951023931957,0.9999873287596623,real+,0.8382296693444133,1.5508898567541862
1.431578947368421,0.8363420401982656,0.0,-2.0943951023931957,0.9999877435306909,real+,0.8355080940864705,1.5479499156950292
1.4552631578947368,0.8336205516945787,0.0,-2.0943951023931957,0.999988138264588,real+,0.8327865221241983,1.545013972129082
1.4789473684210526,0.830899063668599,0.0,-2.0943951023931957,0.9999885142315202,real+,0.8300649532997619,1.5420820486839497
1.5026315789473685,0.8281775760976025,0.0,-2.0943951023931957,0.9999888726025797,real+,0.827343387465247,1.5391541681411542
1.5263157894736843,0.8254560889602837,0.0,-2.0943951023931957,0.999989214458914,real+,0.8246218244818925,1.5362303534360107
1.55,0.8227346022366465,0.0,-2.0943951023931957,0.9999895407998907,real+,0.821900264219393,1.5333106276575763
1.5736842105263158,0.8200131159079063,0.0,-2.0943951023931957,0.999989852550411,real+,0.8191787065552649,1.5303950140486766
1.5973684210526315,0.8172916299563977,0.0,-2.0943951023931957,0.9999901505674684,real+,0.8164571513742676,1.5274835360059944
1.6210526315789475,0.8145701443654948,0.0,-2.0943951023931957,0.999990435646047,real+,0.8137355985678763,1.5245762170802142
1.6447368421052633,0.8118486591195333,0.0,-2.0943951023931957,0.999990708524428,real+,0.8110140480337993,1.5216730809762222
1.668421052631579,0.8091271742037439,0.0,-2.0943951023931957,0.9999909698889742,real+,0.8082924996755378,1.5187741515533488
1.6921052631578948,0.8064056896041882,0.0,-2.0943951023931957,0.999991220378452,real+,0.8055709534019803,1.5158794528256545
1.7157894736842105,0.8036842053077019,0.0,-2.0943951023931957,0.999991460587936,real+,0.8028494091270326,1.512989008962252
1.7394736842105263,0.8009627213018411,0.0,-2.0943951023931957,0.9999916910723489,real+,0.800127866769277,1.5101028442876625
1.763157894736842,0.7982412375748339,0.0,-2.0943951023931957,0.9999919123496668,real+,0.797406326251659,1.5072209832822028
1.7868421052631578,0.7955197541155355,0.0,-2.0943951023931957,0.9999921249038352,real+,0.7946847875011986,1.5043434505823945
1.8105263157894735,0.7927982709133876,0.0,-2.0943951023931957,0.999992329187414,real+,0.7919632504487251,1.5014702709814047
1.8342105263157895,0.7900767879583799,0.0,-2.0943951023931957,0.9999925256239914,real+,0.7892417150286309,1.498601469429503
1.8578947368421053,0.7873553052410144,0.0,-2.0943951023931957,0.9999927146103801,real+,0.786520181178646,1.4957370710345381
1.881578947368421,0.7846338227522743,0.0,-2.0943951023931957,0.9999928965186229,real+,0.7837986488396274,1.4928771010624349
1.905263157894737,0.781912340483593,0.0,-2.0943951023931957,0.9999930716978256,real+,0.7810771179553658,1.490021584937703
1.9289473684210527,0.7791908584268266,0.0,-2.0943951023931957,0.9999932404758335,real+,0.7783555884724064,1.4871705482439617
1.9526315789473685,0.7764693765742279,0.0,-2.0943951023931957,0.9999934031607653,real+,0.775634060339881,1.4843240167244762
1.9763157894736842,0.7737478949184236,0.0,-2.0943951023931957,0.9999935600424221,real+,0.7729125335093545,1.4814820162827038
2.0,0.7710264134523904,0.0,-2.0943951023931957,0.9999937113935774,real+,0.7701910079346805,1.4786445729828506
