K,rho1,ang1,rho2,ang2
0.001000000,0.000000000,0.000000000,0.000000000,0.000000000
0.072478914,0.000000000,0.000000000,0.000000000,0.000000000
0.143957827,0.000000000,0.000000000,0.000000000,0.000000000
0.215436741,0.000000000,0.000000000,0.000000000,0.000000000
0.286915654,0.000000000,0.000000000,0.000000000,0.000000000
0.358394568,0.000000000,0.000000000,0.000000000,0.000000000
0.429873481,0.000000000,0.000000000,0.000000000,0.000000000
0.501352395,0.000000000,0.000000000,0.000000000,0.000000000
0.572831308,0.000000000,0.000000000,0.000000000,0.000000000
0.644310222,0.000000000,0.000000000,0.000000000,0.000000000
0.715789135,0.000000000,0.000000000,0.000000000,0.000000000
0.787268049,0.000000000,0.000000000,0.000000000,0.000000000
0.858746962,0.000000000,0.000000000,0.000000000,0.000000000
0.930225876,0.000000000,0.000000000,0.000000000,0.000000000
1.001704789,0.000000000,0.000000000,0.000000000,0.000000000
1.073183703,0.000000000,0.000000000,0.000000000,0.000000000
1.144662616,0.000000000,0.000000000,0.000000000,0.000000000
1.216141530,0.000000000,0.000000000,0.000000000,0.000000000
1.287620443,0.969680215,0.100427909,0.000000000,0.000000000
1.359099357,0.969560860,0.104347647,0.000000000,0.000000000
1.430578270,1.034031064,0.101354742,0.969437815,0.108133576
1.502057184,1.034903601,0.104685961,1.001559071,0.103009669
1.573536097,1.035776101,0.107907423,1.001915845,0.106398769
1.645015011,1.036647221,0.111028473,1.002272493,0.109680128
1.716493924,1.037515970,0.114057218,1.002629014,0.112863148
1.787972838,1.038381616,0.117000744,1.002985408,0.115955934
1.859451751,1.039243620,0.119865283,1.003341675,0.118965526
1.930930665,1.040101588,0.122656350,1.003697816,0.121898092
2.002409578,1.040955239,0.125378851,1.004053831,0.124759068
2.073888492,1.041804375,0.128037175,1.004409720,0.127553276
2.145367405,1.042648864,0.130635264,1.004765482,0.130285015
2.216846319,1.043488625,0.133176672,1.005121119,0.132958140
2.288325232,1.044323615,0.135664623,1.005476629,0.135576123
2.359804146,1.045153822,0.138102043,1.005832015,0.138142102
2.431283059,1.045979256,0.140491605,1.006187274,0.140658928
2.502761973,1.046799947,0.142835753,1.006542408,0.143129196
2.574240886,1.047615937,0.145136731,1.006897417,0.145555281
2.645719800,1.048427280,0.147396605,1.007252301,0.147939361
2.717198713,1.049234037,0.149617280,1.007607060,0.150283438
2.788677627,1.050036274,0.151800521,1.007961694,0.152589360
2.860156540,1.050834064,0.153947962,1.008316203,0.154858833
2.931635454,1.051627480,0.156061123,1.008670588,0.157093441
3.003114367,1.052416600,0.158141419,1.009024848,0.159294656
3.074593281,1.053201500,0.160190171,1.009378984,0.161463845
3.146072194,1.053982259,0.162208612,1.009732995,0.163602285
3.217551108,1.054758955,0.164197900,1.010086883,0.165711172
3.289030021,1.055531664,0.166159117,1.010440647,0.167791621
3.360508935,1.056300464,0.168093282,1.010794286,0.169844681
3.431987848,1.057065430,0.170001354,1.011147802,0.171871337
3.503466762,1.057826637,0.171884237,1.011501195,0.173872514
3.574945675,1.058584158,0.173742781,1.011854464,0.175849086
3.646424589,1.059338064,0.175577792,1.012207610,0.177801876
3.717903503,1.060088425,0.177390033,1.012560633,0.179731663
3.789382416,1.060835311,0.179180223,1.012913532,0.181639181
3.860861330,1.061578787,0.180949048,1.013266309,0.183525129
3.932340243,1.062318919,0.182697156,1.013618963,0.185390167
4.003819157,1.063055771,0.184425164,1.013971494,0.187234924
4.075298070,1.063789405,0.186133661,1.014323903,0.189059994
4.146776984,1.064519880,0.187823203,1.014676190,0.190865947
4.218255897,1.065247256,0.189494325,1.015028354,0.192653321
4.289734811,1.065971590,0.191147534,1.015380396,0.194422633
4.361213724,1.066692938,0.192783315,1.015732316,0.196174373
4.432692638,1.067411353,0.194402133,1.016084114,0.197909011
4.504171551,1.068126888,0.196004430,1.016435790,0.199626994
4.575650465,1.068839594,0.197590631,1.016787345,0.201328752
4.647129378,1.069549521,0.199161142,1.017138778,0.203014695
4.718608292,1.070256719,0.200716354,1.017490090,0.204685217
4.790087205,1.070961232,0.202256639,1.017841280,0.206340694
4.861566119,1.071663109,0.203782357,1.018192350,0.207981488
4.933045032,1.072362393,0.205293852,1.018543298,0.209607947
5.004523946,1.073059127,0.206791455,1.018894126,0.211220403
5.076002859,1.073753354,0.208275486,1.019244833,0.212819177
5.147481773,1.074445116,0.209746250,1.019595419,0.214404578
5.218960686,1.075134451,0.211204042,1.019945884,0.215976903
5.290439600,1.075821399,0.212649147,1.020296230,0.217536437
5.361918513,1.076505999,0.214081840,1.020646455,0.219083456
5.433397427,1.077188286,0.215502384,1.020996559,0.220618225
5.504876340,1.077868297,0.216911034,1.021346544,0.222141000
5.576355254,1.078546067,0.218308037,1.021696409,0.223652028
5.647834167,1.079221630,0.219693631,1.022046154,0.225151549
5.719313081,1.079895020,0.221068046,1.022395780,0.226639793
5.790791994,1.080566268,0.222431503,1.022745286,0.228116981
5.862270908,1.081235407,0.223784218,1.023094673,0.229583331
5.933749821,1.081902468,0.225126399,1.023443940,0.231039051
6.005228735,1.082567480,0.226458247,1.023793088,0.232484341
6.076707648,1.083230473,0.227779958,1.024142117,0.233919398
6.148186562,1.083891475,0.229091720,1.024491028,0.235344411
6.219665475,1.084550515,0.230393716,1.024839819,0.236759564
6.291144389,1.085207620,0.231686125,1.025188492,0.238165033
6.362623302,1.085862816,0.232969118,1.025537046,0.239560991
6.434102216,1.086516130,0.234242863,1.025885482,0.240947606
6.505581129,1.087167587,0.235507522,1.026233800,0.242325040
6.577060043,1.087817211,0.236763253,1.026581999,0.243693451
6.648538956,1.088465027,0.238010209,1.026930080,0.245052991
6.720017870,1.089111059,0.239248538,1.027278044,0.246403810
6.791496783,1.089755329,0.240478386,1.027625889,0.247746052
6.862975697,1.090397861,0.241699893,1.027973617,0.249079857
6.934454610,1.091038677,0.242913195,1.028321227,0.250405363
7.005933524,1.091677798,0.244118426,1.028668720,0.251722701
7.077412437,1.092315245,0.245315716,1.029016095,0.253032002
7.148891351,1.092951039,0.246505191,1.029363353,0.254333392
7.220370264,1.093585201,0.247686973,1.029710495,0.255626993
7.291849178,1.094217749,0.248861181,1.030057519,0.256912924
7.363328091,1.094848705,0.250027934,1.030404426,0.258191303
7.434807005,1.095478086,0.251187344,1.030751216,0.259462241
7.506285919,1.096105911,0.252339521,1.031097890,0.260725851
7.577764832,1.096732199,0.253484575,1.031444448,0.261982239
7.649243746,1.097356967,0.254622611,1.031790888,0.263231512
7.720722659,1.097980233,0.255753730,1.032137213,0.264473770
7.792201573,1.098602013,0.256878034,1.032483422,0.265709116
7.863680486,1.099222326,0.257995621,1.032829514,0.266937645
7.935159400,1.099841186,0.259106585,1.033175490,0.268159454
8.006638313,1.100458611,0.260211021,1.033521351,0.269374636
8.078117227,1.101074616,0.261309019,1.033867096,0.270583281
8.149596140,1.101689216,0.262400669,1.034212725,0.271785479
8.221075054,1.102302427,0.263486058,1.034558239,0.272981316
8.292553967,1.102914264,0.264565271,1.034903638,0.274170877
8.364032881,1.103524741,0.265638391,1.035248921,0.275354246
8.435511794,1.104133872,0.266705499,1.035594089,0.276531502
8.506990708,1.104741672,0.267766675,1.035939143,0.277702727
8.578469621,1.105348155,0.268821997,1.036284081,0.278867996
8.649948535,1.105953334,0.269871540,1.036628904,0.280027387
8.721427448,1.106557222,0.270915381,1.036973613,0.281180973
8.792906362,1.107159833,0.271953590,1.037318208,0.282328827
8.864385275,1.107761178,0.272986240,1.037662687,0.283471020
8.935864189,1.108361272,0.274013401,1.038007053,0.284607622
9.007343102,1.108960126,0.275035141,1.038351304,0.285738702
9.078822016,1.109557752,0.276051527,1.038695441,0.286864326
9.150300929,1.110154163,0.277062625,1.039039465,0.287984559
9.221779843,1.110749369,0.278068499,1.039383374,0.289099466
9.293258756,1.111343383,0.279069213,1.039727170,0.290209110
9.364737670,1.111936216,0.280064827,1.040070852,0.291313552
9.436216583,1.112527880,0.281055403,1.040414420,0.292412852
9.507695497,1.113118384,0.282041001,1.040757875,0.293507071
9.579174410,1.113707740,0.283021677,1.041101217,0.294596265
9.650653324,1.114295958,0.283997491,1.041444446,0.295680493
9.722132237,1.114883049,0.284968497,1.041787561,0.296759809
9.793611151,1.115469022,0.285934750,1.042130564,0.297834269
9.865090064,1.116053889,0.286896305,1.042473453,0.298903927
9.936568978,1.116637659,0.287853215,1.042816230,0.299968834
10.008047891,1.117220342,0.288805530,1.043158894,0.301029044
10.079526805,1.117801946,0.289753304,1.043501446,0.302084607
10.151005718,1.118382483,0.290696585,1.043843885,0.303135573
10.222484632,1.118961960,0.291635422,1.044186212,0.304181991
