K,rho1,ang1,rho2,ang2,rho3,ang3
0.239800000,0.999987727,0.088457794,0.999985522,0.097968845,0.998219771,0.088614873
0.239800035,0.999987728,0.088457800,0.999985522,0.097968852,0.998219772,0.088614879
0.239800070,0.999987728,0.088457806,0.999985523,0.097968859,0.998219772,0.088614886
0.239800105,0.999987729,0.088457813,0.999985524,0.097968866,0.998219773,0.088614892
0.239800140,0.999987730,0.088457819,0.999985525,0.097968873,0.998219773,0.088614899
0.239800175,0.999987730,0.088457826,0.999985525,0.097968880,0.998219774,0.088614905
0.239800210,0.999987731,0.088457832,0.999985526,0.097968887,0.998219774,0.088614912
0.239800245,0.999987732,0.088457839,0.999985527,0.097968894,0.998219775,0.088614918
0.239800280,0.999987732,0.088457845,0.999985527,0.097968902,0.998219775,0.088614925
0.239800315,0.999987733,0.088457852,0.999985528,0.097968909,0.998219776,0.088614931
0.239800350,0.999987733,0.088457858,0.999985529,0.097968916,0.998219776,0.088614938
0.239800385,0.999987734,0.088457864,0.999985529,0.097968923,0.998219777,0.088614944
0.239800420,0.999987735,0.088457871,0.999985530,0.097968930,0.998219777,0.088614950
0.239800455,0.999987735,0.088457877,0.999985531,0.097968937,0.998219778,0.088614957
0.239800490,0.999987736,0.088457884,0.999985532,0.097968944,0.998219778,0.088614963
0.239800525,0.999987737,0.088457890,0.999985532,0.097968951,0.998219779,0.088614970
0.239800560,0.999987737,0.088457897,0.999985533,0.097968959,0.998219779,0.088614976
0.239800595,0.999987738,0.088457903,0.999985534,0.097968966,0.998219780,0.088614983
0.239800630,0.999987739,0.088457909,0.999985534,0.097968973,0.998219780,0.088614989
0.239800665,0.999987739,0.088457916,0.999985535,0.097968980,0.998219781,0.088614996
0.239800700,0.999987740,0.088457922,0.999985536,0.097968987,0.998219781,0.088615002
0.239800735,0.999987740,0.088457929,0.999985536,0.097968994,0.998219782,0.088615009
0.239800770,0.999987741,0.088457935,0.999985537,0.097969001,0.998219782,0.088615015
0.239800805,0.999987742,0.088457942,0.999985538,0.097969008,0.998219783,0.088615022
0.239800840,0.999987742,0.088457948,0.999985539,0.097969016,0.998219783,0.088615028
0.239800875,0.999987743,0.088457954,0.999985539,0.097969023,0.998219784,0.088615034
0.239800910,0.999987744,0.088457961,0.999985540,0.097969030,0.998219784,0.088615041
0.239800945,0.999987744,0.088457967,0.999985541,0.097969037,0.998219785,0.088615047
0.239800980,0.999987745,0.088457974,0.999985541,0.097969044,0.998219785,0.088615054
0.239801015,0.999987746,0.088457980,0.999985542,0.097969051,0.998219786,0.088615060
0.239801050,0.999987746,0.088457987,0.999985543,0.097969058,0.998219786,0.088615067
0.239801085,0.999987747,0.088457993,0.999985543,0.097969065,0.998219787,0.088615073
0.239801120,0.999987747,0.088458000,0.999985544,0.097969072,0.998219787,0.088615080
0.239801155,0.999987748,0.088458006,0.999985545,0.097969080,0.998219788,0.088615086
0.239801190,0.999987749,0.088458012,0.999985546,0.097969087,0.998219788,0.088615093
0.239801225,0.999987749,0.088458019,0.999985546,0.097969094,0.998219789,0.088615099
0.239801260,0.999987750,0.088458025,0.999985547,0.097969101,0.998219789,0.088615105
0.239801295,0.999987751,0.088458032,0.999985548,0.097969108,0.998219790,0.088615112
0.239801330,0.999987751,0.088458038,0.999985548,0.097969115,0.998219790,0.088615118
0.239801365,0.999987752,0.088458045,0.999985549,0.097969122,0.998219791,0.088615125
0.239801400,0.999987753,0.088458051,0.999985550,0.097969129,0.998219791,0.088615131
0.239801435,0.999987753,0.088458057,0.999985550,0.097969137,0.998219792,0.088615138
0.239801470,0.999987754,0.088458064,0.999985551,0.097969144,0.998219792,0.088615144
0.239801505,0.999987754,0.088458070,0.999985552,0.097969151,0.998219793,0.088615151
0.239801540,0.999987755,0.088458077,0.999985553,0.097969158,0.998219794,0.088615157
0.239801575,0.999987756,0.088458083,0.999985553,0.097969165,0.998219794,0.088615164
0.239801610,0.999987756,0.088458090,0.999985554,0.097969172,0.998219795,0.088615170
0.239801645,0.999987757,0.088458096,0.999985555,0.097969179,0.998219795,0.088615177
0.239801680,0.999987758,0.088458102,0.999985555,0.097969186,0.998219796,0.088615183
0.239801715,0.999987758,0.088458109,0.999985556,0.097969194,0.998219796,0.088615189
0.239801750,0.999987759,0.088458115,0.999985557,0.097969201,0.998219797,0.088615196
0.239801785,0.999987760,0.088458122,0.999985557,0.097969208,0.998219797,0.088615202
0.239801820,0.999987760,0.088458128,0.999985558,0.097969215,0.998219798,0.088615209
0.239801855,0.999987761,0.088458135,0.999985559,0.097969222,0.998219798,0.088615215
0.239801890,0.999987761,0.088458141,0.999985560,0.097969229,0.998219799,0.088615222
0.239801925,0.999987762,0.088458148,0.999985560,0.097969236,0.998219799,0.088615228
0.239801960,0.999987763,0.088458154,0.999985561,0.097969243,0.998219800,0.088615235
0.239801995,0.999987763,0.088458160,0.999985562,0.097969251,0.998219800,0.088615241
0.239802030,0.999987764,0.088458167,0.999985562,0.097969258,0.998219801,0.088615248
0.239802065,0.999987765,0.088458173,0.999985563,0.097969265,0.998219801,0.088615254
0.239802100,0.999987765,0.088458180,0.999985564,0.097969272,0.998219802,0.088615260
0.239802135,0.999987766,0.088458186,0.999985564,0.097969279,0.998219802,0.088615267
0.239802170,0.999987767,0.088458193,0.999985565,0.097969286,0.998219803,0.088615273
0.239802205,0.999987767,0.088458199,0.999985566,0.097969293,0.998219803,0.088615280
0.239802240,0.999987768,0.088458205,0.999985567,0.097969300,0.998219804,0.088615286
0.239802275,0.999987768,0.088458212,0.999985567,0.097969307,0.998219804,0.088615293
0.239802310,0.999987769,0.088458218,0.999985568,0.097969315,0.998219805,0.088615299
0.239802345,0.999987770,0.088458225,0.999985569,0.097969322,0.998219805,0.088615306
0.239802380,0.999987770,0.088458231,0.999985569,0.097969329,0.998219806,0.088615312
0.239802415,0.999987771,0.088458238,0.999985570,0.097969336,0.998219806,0.088615319
0.239802450,0.999987772,0.088458244,0.999985571,0.097969343,0.998219807,0.088615325
0.239802485,0.999987772,0.088458251,0.999985571,0.097969350,0.998219807,0.088615332
0.239802520,0.999987773,0.088458257,0.999985572,0.097969357,0.998219808,0.088615338
0.239802555,0.999987774,0.088458263,0.999985573,0.097969364,0.998219808,0.088615344
0.239802590,0.999987774,0.088458270,0.999985574,0.097969372,0.998219809,0.088615351
0.239802625,0.999987775,0.088458276,0.999985574,0.097969379,0.998219809,0.088615357
0.239802660,0.999987775,0.088458283,0.999985575,0.097969386,0.998219810,0.088615364
0.239802695,0.999987776,0.088458289,0.999985576,0.097969393,0.998219810,0.088615370
0.239802730,0.999987777,0.088458296,0.999985576,0.097969400,0.998219811,0.088615377
0.239802765,0.999987777,0.088458302,0.999985577,0.097969407,0.998219811,0.088615383
0.239802800,0.999987778,0.088458308,0.999985578,0.097969414,0.998219812,0.088615390
0.239802835,0.999987779,0.088458315,0.999985578,0.097969421,0.998219812,0.088615396
0.239802870,0.999987779,0.088458321,0.999985579,0.097969429,0.998219813,0.088615403
0.239802905,0.999987780,0.088458328,0.999985580,0.097969436,0.998219813,0.088615409
0.239802940,0.999987780,0.088458334,0.999985581,0.097969443,0.998219814,0.088615415
0.239802975,0.999987781,0.088458341,0.999985581,0.097969450,0.998219814,0.088615422
0.239803010,0.999987782,0.088458347,0.999985582,0.097969457,0.998219815,0.088615428
0.239803045,0.999987782,0.088458353,0.999985583,0.097969464,0.998219815,0.088615435
0.239803080,0.999987783,0.088458360,0.999985583,0.097969471,0.998219816,0.088615441
0.239803115,0.999987784,0.088458366,0.999985584,0.097969478,0.998219816,0.088615448
0.239803150,0.999987784,0.088458373,0.999985585,0.097969486,0.998219817,0.088615454
0.239803185,0.999987785,0.088458379,0.999985585,0.097969493,0.998219817,0.088615461
0.239803220,0.999987786,0.088458386,0.999985586,0.097969500,0.998219818,0.088615467
0.239803255,0.999987786,0.088458392,0.999985587,0.097969507,0.998219818,0.088615474
0.239803290,0.999987787,0.088458399,0.999985588,0.097969514,0.998219819,0.088615480
0.239803325,0.999987787,0.088458405,0.999985588,0.097969521,0.998219819,0.088615487
0.239803360,0.999987788,0.088458411,0.999985589,0.097969528,0.998219820,0.088615493
0.239803395,0.999987789,0.088458418,0.999985590,0.097969535,0.998219820,0.088615499
0.239803430,0.999987789,0.088458424,0.999985590,0.097969542,0.998219821,0.088615506
0.239803465,0.999987790,0.088458431,0.999985591,0.097969550,0.998219821,0.088615512
0.239803500,0.999987791,0.088458437,0.999985592,0.097969557,0.998219822,0.088615519
0.239803535,0.999987791,0.088458444,0.999985592,0.097969564,0.998219822,0.088615525
0.239803570,0.999987792,0.088458450,0.999985593,0.097969571,0.998219823,0.088615532
0.239803605,0.999987793,0.088458456,0.999985594,0.097969578,0.998219823,0.088615538
0.239803640,0.999987793,0.088458463,0.999985595,0.097969585,0.998219824,0.088615545
0.239803675,0.999987794,0.088458469,0.999985595,0.097969592,0.998219824,0.088615551
