K,rho1,ang1,rho2,ang2,rho3,ang3
0.239800000,0.999987815,0.088458912,0.999985522,0.097968845,0.998219882,0.088615992
0.239800035,0.999987816,0.088458919,0.999985522,0.097968852,0.998219882,0.088615998
0.239800070,0.999987816,0.088458925,0.999985523,0.097968859,0.998219883,0.088616005
0.239800105,0.999987817,0.088458932,0.999985524,0.097968866,0.998219883,0.088616011
0.239800140,0.999987818,0.088458938,0.999985525,0.097968873,0.998219884,0.088616018
0.239800175,0.999987818,0.088458944,0.999985525,0.097968880,0.998219884,0.088616024
0.239800210,0.999987819,0.088458951,0.999985526,0.097968887,0.998219885,0.088616030
0.239800245,0.999987819,0.088458957,0.999985527,0.097968894,0.998219885,0.088616037
0.239800280,0.999987820,0.088458964,0.999985527,0.097968902,0.998219886,0.088616043
0.239800315,0.999987821,0.088458970,0.999985528,0.097968909,0.998219886,0.088616050
0.239800350,0.999987821,0.088458977,0.999985529,0.097968916,0.998219887,0.088616056
0.239800385,0.999987822,0.088458983,0.999985529,0.097968923,0.998219887,0.088616063
0.239800420,0.999987823,0.088458990,0.999985530,0.097968930,0.998219888,0.088616069
0.239800455,0.999987823,0.088458996,0.999985531,0.097968937,0.998219888,0.088616076
0.239800490,0.999987824,0.088459002,0.999985532,0.097968944,0.998219889,0.088616082
0.239800525,0.999987825,0.088459009,0.999985532,0.097968951,0.998219889,0.088616089
0.239800560,0.999987825,0.088459015,0.999985533,0.097968959,0.998219890,0.088616095
0.239800595,0.999987826,0.088459022,0.999985534,0.097968966,0.998219890,0.088616101
0.239800630,0.999987826,0.088459028,0.999985534,0.097968973,0.998219891,0.088616108
0.239800665,0.999987827,0.088459035,0.999985535,0.097968980,0.998219891,0.088616114
0.239800700,0.999987828,0.088459041,0.999985536,0.097968987,0.998219892,0.088616121
0.239800735,0.999987828,0.088459047,0.999985536,0.097968994,0.998219892,0.088616127
0.239800770,0.999987829,0.088459054,0.999985537,0.097969001,0.998219893,0.088616134
0.239800805,0.999987830,0.088459060,0.999985538,0.097969008,0.998219893,0.088616140
0.239800840,0.999987830,0.088459067,0.999985539,0.097969016,0.998219894,0.088616147
0.239800875,0.999987831,0.088459073,0.999985539,0.097969023,0.998219894,0.088616153
0.239800910,0.999987832,0.088459080,0.999985540,0.097969030,0.998219895,0.088616160
0.239800945,0.999987832,0.088459086,0.999985541,0.097969037,0.998219895,0.088616166
0.239800980,0.999987833,0.088459093,0.999985541,0.097969044,0.998219896,0.088616173
0.239801015,0.999987833,0.088459099,0.999985542,0.097969051,0.998219896,0.088616179
0.239801050,0.999987834,0.088459105,0.999985543,0.097969058,0.998219897,0.088616185
0.239801085,0.999987835,0.088459112,0.999985543,0.097969065,0.998219897,0.088616192
0.239801120,0.999987835,0.088459118,0.999985544,0.097969072,0.998219898,0.088616198
0.239801155,0.999987836,0.088459125,0.999985545,0.097969080,0.998219898,0.088616205
0.239801190,0.999987837,0.088459131,0.999985546,0.097969087,0.998219899,0.088616211
0.239801225,0.999987837,0.088459138,0.999985546,0.097969094,0.998219899,0.088616218
0.239801260,0.999987838,0.088459144,0.999985547,0.097969101,0.998219900,0.088616224
0.239801295,0.999987839,0.088459150,0.999985548,0.097969108,0.998219900,0.088616231
0.239801330,0.999987839,0.088459157,0.999985548,0.097969115,0.998219901,0.088616237
0.239801365,0.999987840,0.088459163,0.999985549,0.097969122,0.998219901,0.088616244
0.239801400,0.999987840,0.088459170,0.999985550,0.097969129,0.998219902,0.088616250
0.239801435,0.999987841,0.088459176,0.999985550,0.097969137,0.998219903,0.088616256
0.239801470,0.999987842,0.088459183,0.999985551,0.097969144,0.998219903,0.088616263
0.239801505,0.999987842,0.088459189,0.999985552,0.097969151,0.998219904,0.088616269
0.239801540,0.999987843,0.088459195,0.999985553,0.097969158,0.998219904,0.088616276
0.239801575,0.999987844,0.088459202,0.999985553,0.097969165,0.998219905,0.088616282
0.239801610,0.999987844,0.088459208,0.999985554,0.097969172,0.998219905,0.088616289
0.239801645,0.999987845,0.088459215,0.999985555,0.097969179,0.998219906,0.088616295
0.239801680,0.999987846,0.088459221,0.999985555,0.097969186,0.998219906,0.088616302
0.239801715,0.999987846,0.088459228,0.999985556,0.097969194,0.998219907,0.088616308
0.239801750,0.999987847,0.088459234,0.999985557,0.097969201,0.998219907,0.088616315
0.239801785,0.999987847,0.088459241,0.999985557,0.097969208,0.998219908,0.088616321
0.239801820,0.999987848,0.088459247,0.999985558,0.097969215,0.998219908,0.088616328
0.239801855,0.999987849,0.088459253,0.999985559,0.097969222,0.998219909,0.088616334
0.239801890,0.999987849,0.088459260,0.999985560,0.097969229,0.998219909,0.088616340
0.239801925,0.999987850,0.088459266,0.999985560,0.097969236,0.998219910,0.088616347
0.239801960,0.999987851,0.088459273,0.999985561,0.097969243,0.998219910,0.088616353
0.239801995,0.999987851,0.088459279,0.999985562,0.097969251,0.998219911,0.088616360
0.239802030,0.999987852,0.088459286,0.999985562,0.097969258,0.998219911,0.088616366
0.239802065,0.999987853,0.088459292,0.999985563,0.097969265,0.998219912,0.088616373
0.239802100,0.999987853,0.088459298,0.999985564,0.097969272,0.998219912,0.088616379
0.239802135,0.999987854,0.088459305,0.999985564,0.097969279,0.998219913,0.088616386
0.239802170,0.999987854,0.088459311,0.999985565,0.097969286,0.998219913,0.088616392
0.239802205,0.999987855,0.088459318,0.999985566,0.097969293,0.998219914,0.088616399
0.239802240,0.999987856,0.088459324,0.999985567,0.097969300,0.998219914,0.088616405
