K,rho1,ang1,rho2,ang2,rho3,ang3
0.000130000,0.999931039,0.000001669,0.999929803,0.000000000,0.991910197,0.000000000
0.009639969,0.996032227,0.004993674,0.995932784,0.005066825,0.995832613,0.004994675
0.019149938,0.996074704,0.008129004,0.995953640,0.008219111,0.995831125,0.008130992
0.028659907,0.996116494,0.010354693,0.995974496,0.010461000,0.995830324,0.010357669
0.038169876,0.996155899,0.012180053,0.995995351,0.012300769,0.995831907,0.012184016
0.047679845,0.996193440,0.013765285,0.996016205,0.013899028,0.995835352,0.013770236
0.057189814,0.996229547,0.015185786,0.996037059,0.015331494,0.995840233,0.015191723
0.066699783,0.996264516,0.016484201,0.996057913,0.016641037,0.995846249,0.016491126
0.076209752,0.996298560,0.017687443,0.996078766,0.017854723,0.995853189,0.017695354
0.085719721,0.996331834,0.018813784,0.996099619,0.018990941,0.995860899,0.018822682
0.095229690,0.996364454,0.019876303,0.996120472,0.020062857,0.995869263,0.019886188
0.104739659,0.996396509,0.020884746,0.996141324,0.021080281,0.995878189,0.020895617
0.114249628,0.996428072,0.021846605,0.996162175,0.022050759,0.995887607,0.021858462
0.123759597,0.996459200,0.022767785,0.996183026,0.022980238,0.995897460,0.022780629
0.133269566,0.996489939,0.023653040,0.996203877,0.023873507,0.995907700,0.023666871
0.142779535,0.996520330,0.024506267,0.996224727,0.024734491,0.995918288,0.024521084
0.152289504,0.996550406,0.025330701,0.996245577,0.025566451,0.995929191,0.025346505
0.161799473,0.996580193,0.026129070,0.996266426,0.026372133,0.995940380,0.026145859
0.171309442,0.996609718,0.026903694,0.996287275,0.027153878,0.995951832,0.026921470
0.180819411,0.996639000,0.027656569,0.996308124,0.027913697,0.995963525,0.027675331
0.190329380,0.996668058,0.028389427,0.996328972,0.028653333,0.995975441,0.028409175
0.199839349,0.996696909,0.029103780,0.996349819,0.029374311,0.995987564,0.029124514
0.209349318,0.996725566,0.029800959,0.996370667,0.030077974,0.995999880,0.029822678
0.218859287,0.996754042,0.030482143,0.996391513,0.030765509,0.996012376,0.030504848
0.228369256,0.996782349,0.031148382,0.996412360,0.031437974,0.996025041,0.031172073
0.237879225,0.996810496,0.031800615,0.996433206,0.032096317,0.996037863,0.031825291
0.247389194,0.996838494,0.032439688,0.996454051,0.032741389,0.996050835,0.032465350
0.256899163,0.996866350,0.033066363,0.996474896,0.033373960,0.996063948,0.033093011
0.266409132,0.996894072,0.033681334,0.996495741,0.033994729,0.996077193,0.033708967
0.275919101,0.996921668,0.034285230,0.996516585,0.034604329,0.996090565,0.034313848
0.285429070,0.996949142,0.034878627,0.996537428,0.035203342,0.996104057,0.034908230
0.294939039,0.996976502,0.035462052,0.996558272,0.035792298,0.996117662,0.035492640
0.304449008,0.997003753,0.036035990,0.996579114,0.036371687,0.996131376,0.036067562
0.313958977,0.997030900,0.036600886,0.996599957,0.036941959,0.996145193,0.036633444
0.323468946,0.997057946,0.037157154,0.996620799,0.037503529,0.996159109,0.037190697
0.332978915,0.997084897,0.037705176,0.996641640,0.038056782,0.996173120,0.037739703
0.342488884,0.997111757,0.038245306,0.996662481,0.038602077,0.996187221,0.038280818
0.351998853,0.997138529,0.038777875,0.996683322,0.039139746,0.996201409,0.038814371
0.361508822,0.997165217,0.039303189,0.996704162,0.039670099,0.996215681,0.039340670
0.371018791,0.997191824,0.039821536,0.996725002,0.040193426,0.996230033,0.039860001
0.380528760,0.997218352,0.040333185,0.996745841,0.040709997,0.996244462,0.040372634
0.390038729,0.997244806,0.040838387,0.996766680,0.041220066,0.996258965,0.040878821
0.399548698,0.997271187,0.041337380,0.996787519,0.041723873,0.996273540,0.041378798
0.409058667,0.997297499,0.041830384,0.996808357,0.042221641,0.996288184,0.041872787
0.418568636,0.997323742,0.042317611,0.996829194,0.042713581,0.996302894,0.042360997
0.428078605,0.997349921,0.042799257,0.996850031,0.043199892,0.996317669,0.042843627
0.437588574,0.997376036,0.043275509,0.996870868,0.043680763,0.996332507,0.043320863
0.447098543,0.997402090,0.043746542,0.996891704,0.044156372,0.996347405,0.043792880
0.456608512,0.997428085,0.044212525,0.996912540,0.044626885,0.996362361,0.044259846
0.466118481,0.997454023,0.044673614,0.996933376,0.045092464,0.996377373,0.044721919
