K,rho1,ang1,rho2,ang2,rho3,ang3
0.240470000,0.996468346,0.041503535,0.996244896,0.046012522,0.995629553,0.041538521
0.240470060,0.996468347,0.041503540,0.996244896,0.046012528,0.995629553,0.041538526
0.240470120,0.996468347,0.041503545,0.996244897,0.046012534,0.995629553,0.041538531
0.240470180,0.996468347,0.041503550,0.996244897,0.046012539,0.995629553,0.041538536
0.240470240,0.996468348,0.041503556,0.996244897,0.046012545,0.995629553,0.041538542
0.240470300,0.996468348,0.041503561,0.996244897,0.046012551,0.995629554,0.041538547
0.240470360,0.996468348,0.041503566,0.996244898,0.046012557,0.995629554,0.041538552
0.240470420,0.996468348,0.041503571,0.996244898,0.046012563,0.995629554,0.041538557
0.240470480,0.996468349,0.041503577,0.996244898,0.046012568,0.995629554,0.041538563
0.240470541,0.996468349,0.041503582,0.996244898,0.046012574,0.995629554,0.041538568
0.240470601,0.996468349,0.041503587,0.996244899,0.046012580,0.995629554,0.041538573
0.240470661,0.996468349,0.041503592,0.996244899,0.046012586,0.995629554,0.041538578
0.240470721,0.996468350,0.041503598,0.996244899,0.046012592,0.995629555,0.041538584
0.240470781,0.996468350,0.041503603,0.996244899,0.046012597,0.995629555,0.041538589
0.240470841,0.996468350,0.041503608,0.996244900,0.046012603,0.995629555,0.041538594
0.240470901,0.996468351,0.041503613,0.996244900,0.046012609,0.995629555,0.041538599
0.240470961,0.996468351,0.041503619,0.996244900,0.046012615,0.995629555,0.041538605
0.240471021,0.996468351,0.041503624,0.996244901,0.046012621,0.995629555,0.041538610
0.240471081,0.996468351,0.041503629,0.996244901,0.046012626,0.995629556,0.041538615
0.240471141,0.996468352,0.041503634,0.996244901,0.046012632,0.995629556,0.041538620
0.240471201,0.996468352,0.041503640,0.996244901,0.046012638,0.995629556,0.041538626
0.240471261,0.996468352,0.041503645,0.996244902,0.046012644,0.995629556,0.041538631
0.240471321,0.996468352,0.041503650,0.996244902,0.046012650,0.995629556,0.041538636
0.240471381,0.996468353,0.041503655,0.996244902,0.046012655,0.995629556,0.041538641
0.240471441,0.996468353,0.041503661,0.996244902,0.046012661,0.995629557,0.041538647
0.240471502,0.996468353,0.041503666,0.996244903,0.046012667,0.995629557,0.041538652
0.240471562,0.996468353,0.041503671,0.996244903,0.046012673,0.995629557,0.041538657
0.240471622,0.996468354,0.041503676,0.996244903,0.046012679,0.995629557,0.041538662
0.240471682,0.996468354,0.041503682,0.996244903,0.046012684,0.995629557,0.041538668
0.240471742,0.996468354,0.041503687,0.996244904,0.046012690,0.995629557,0.041538673
0.240471802,0.996468355,0.041503692,0.996244904,0.046012696,0.995629558,0.041538678
0.240471862,0.996468355,0.041503697,0.996244904,0.046012702,0.995629558,0.041538683
0.240471922,0.996468355,0.041503703,0.996244904,0.046012708,0.995629558,0.041538689
0.240471982,0.996468355,0.041503708,0.996244905,0.046012713,0.995629558,0.041538694
0.240472042,0.996468356,0.041503713,0.996244905,0.046012719,0.995629558,0.041538699
0.240472102,0.996468356,0.041503718,0.996244905,0.046012725,0.995629558,0.041538704
0.240472162,0.996468356,0.041503724,0.996244906,0.046012731,0.995629559,0.041538710
0.240472222,0.996468356,0.041503729,0.996244906,0.046012737,0.995629559,0.041538715
0.240472282,0.996468357,0.041503734,0.996244906,0.046012742,0.995629559,0.041538720
0.240472342,0.996468357,0.041503739,0.996244906,0.046012748,0.995629559,0.041538725
0.240472402,0.996468357,0.041503745,0.996244907,0.046012754,0.995629559,0.041538731
0.240472462,0.996468357,0.041503750,0.996244907,0.046012760,0.995629559,0.041538736
0.240472523,0.996468358,0.041503755,0.996244907,0.046012766,0.995629560,0.041538741
0.240472583,0.996468358,0.041503760,0.996244907,0.046012771,0.995629560,0.041538746
0.240472643,0.996468358,0.041503765,0.996244908,0.046012777,0.995629560,0.041538752
0.240472703,0.996468359,0.041503771,0.996244908,0.046012783,0.995629560,0.041538757
0.240472763,0.996468359,0.041503776,0.996244908,0.046012789,0.995629560,0.041538762
0.240472823,0.996468359,0.041503781,0.996244908,0.046012795,0.995629560,0.041538767
