K,mu_eff_from_lambda,mu0_real,mu0_imag,mu1_real,mu1_imag
5.55,-9.292179033371825,-6.377304527362791,0.7363400306912172,-6.377304527362791,-0.7363400306912172
5.575,-9.327537660295324,-6.406031263258069,0.7396573215645725,-6.406031263258069,-0.7396573215645725
5.6,-9.362881900698826,-6.4347579985352885,0.7429746104690026,-6.4347579985352885,-0.7429746104690026
5.625,-9.3982118505997,-6.4634847332026855,0.746291897430688,-6.4634847332026855,-0.746291897430688
5.65,-9.43352760495226,-6.492211467268346,0.7496091824753481,-6.492211467268346,-0.7496091824753481
5.675,-9.468829257661858,-6.520938200740215,0.752926465628249,-6.520938200740215,-0.752926465628249
5.7,-9.504116901603796,-6.5496649336261035,0.7562437469142151,-6.5496649336261035,-0.7562437469142151
5.725,-9.539390628638065,-6.578391665933679,0.7595610263576397,-6.578391665933679,-0.7595610263576397
5.75,-9.574650529624515,-6.60711839767048,0.7628783039824888,-6.60711839767048,-0.7628783039824888
5.775,-9.609896694436946,-6.635845128843912,0.7661955798123207,-6.635845128843912,-0.7661955798123207
5.8,-9.645129211980771,-6.664571859461255,0.7695128538702837,-6.664571859461255,-0.7695128538702837
5.825,-9.68034817020471,-6.693298589529666,0.7728301261791313,-6.693298589529666,-0.7728301261791313
5.85,-9.715553656117802,-6.722025319056175,0.7761473967612291,-6.722025319056175,-0.7761473967612291
5.875,-9.750745755801525,-6.7507520480476915,0.7794646656385631,-6.7507520480476915,-0.7794646656385631
5.9,-9.785924554424062,-6.779478776511018,0.7827819328327491,-6.779478776511018,-0.7827819328327491
5.925,-9.821090136253627,-6.808205504452829,0.7860991983650354,-6.808205504452829,-0.7860991983650354
5.95,-9.856242584672056,-6.836932231879698,0.7894164622563166,-6.836932231879698,-0.7894164622563166
5.975,-9.891381982187994,-6.865658958798079,0.7927337245271383,-6.865658958798079,-0.7927337245271383
6.0,-9.926508410450039,-6.894385685214328,0.7960509851977039,-6.894385685214328,-0.7960509851977039
6.025,-9.961621950257447,-6.923112411134684,0.7993682442878829,-6.923112411134684,-0.7993682442878829
6.050000000000001,-9.996722681573786,-6.951839136565301,0.802685501817218,-6.951839136565301,-0.802685501817218
6.075,-10.031810683539753,-6.980565861512213,0.8060027578049289,-6.980565861512213,-0.8060027578049289
6.1,-10.066886034483955,-7.009292585981362,0.8093200122699222,-7.009292585981362,-0.8093200122699222
6.125,-10.101948811932512,-7.038019309978597,0.8126372652307957,-7.038019309978597,-0.8126372652307957
6.15,-10.136999092625308,-7.06674603350967,0.8159545167058482,-7.06674603350967,-0.8159545167058482
6.175000000000001,-10.172036952523841,-7.095472756580232,0.8192717667130807,-7.095472756580232,-0.8192717667130807
6.2,-10.207062466822146,-7.124199479195858,0.8225890152702037,-7.124199479195858,-0.8225890152702037
6.225,-10.242075709957808,-7.152926201362021,0.8259062623946459,-7.152926201362021,-0.8259062623946459
6.25,-10.27707675562479,-7.181652923084109,0.829223508103557,-7.181652923084109,-0.829223508103557
6.275,-10.312065676781222,-7.210379644367433,0.8325407524138143,-7.210379644367433,-0.8325407524138143
6.300000000000001,-10.347042545659832,-7.239106365217203,0.8358579953420276,-7.239106365217203,-0.8358579953420276
6.325,-10.382007433780036,-7.267833085638564,0.8391752369045434,-7.267833085638564,-0.8391752369045434
6.35,-10.416960411955076,-7.2965598056365675,0.8424924771174548,-7.2965598056365675,-0.8424924771174548
6.375,-10.451901550304418,-7.3252865252161925,0.8458097159966017,-7.3252865252161925,-0.8458097159966017
6.4,-10.486830918260745,-7.35401324438234,0.8491269535575737,-7.35401324438234,-0.8491269535575737
6.425000000000001,-10.521748584580857,-7.38273996313983,0.8524441898157238,-7.38273996313983,-0.8524441898157238
6.45,-10.55665461735573,-7.4114666814934145,0.8557614247861609,-7.4114666814934145,-0.8557614247861609
6.475,-10.59154908401587,-7.440193399447763,0.8590786584837683,-7.440193399447763,-0.8590786584837683
6.5,-10.6264320513447,-7.468920117007487,0.862395890923197,-7.468920117007487,-0.862395890923197
6.525,-10.661303585483937,-7.4976468341771145,0.8657131221188764,-7.4976468341771145,-0.8657131221188764
6.550000000000001,-10.696163751944486,-7.5263735509611065,0.8690303520850092,-7.5263735509611065,-0.8690303520850092
6.575,-10.731012615613754,-7.555100267363868,0.8723475808355933,-7.555100267363868,-0.8723475808355933
6.6,-10.76585024076224,-7.583826983389717,0.8756648083844057,-7.583826983389717,-0.8756648083844057
6.625,-10.800676691055376,-7.612553699042924,0.8789820347450208,-7.612553699042924,-0.8789820347450208
6.65,-10.835492029559244,-7.641280414327689,0.8822992599308093,-7.641280414327689,-0.8822992599308093
6.675000000000001,-10.870296318747805,-7.670007129248146,0.8856164839549384,-7.670007129248146,-0.8856164839549384
6.7,-10.90508962051233,-7.698733843808372,0.8889337068303842,-7.698733843808372,-0.8889337068303842
6.725,-10.939871996167703,-7.727460558012385,0.8922509285699259,-7.727460558012385,-0.8922509285699259
6.75,-10.974643506461133,-7.756187271864136,0.895568149186157,-7.756187271864136,-0.895568149186157
6.775,-11.009404211579119,-7.784913985367523,0.8988853686914838,-7.784913985367523,-0.8988853686914838
6.800000000000001,-11.044154171152075,-7.813640698526385,0.90220258709813,-7.813640698526385,-0.90220258709813
6.825,-11.07889344426751,-7.842367411344504,0.9055198044181458,-7.842367411344504,-0.9055198044181458
6.85,-11.113622089469308,-7.871094123825613,0.908837020663396,-7.871094123825613,-0.908837020663396
6.875,-11.148340164771573,-7.899820835973383,0.912154235845582,-7.899820835973383,-0.912154235845582
6.9,-11.183047727661098,-7.928547547791438,0.9154714499762332,-7.928547547791438,-0.9154714499762332
6.925000000000001,-11.217744835105002,-7.957274259283343,0.9187886630667114,-7.957274259283343,-0.9187886630667114
6.95,-11.252431543557815,-7.986000970452614,0.9221058751282171,-7.986000970452614,-0.9221058751282171
6.975,-11.287107908969094,-8.014727681302722,0.9254230861717893,-8.014727681302722,-0.9254230861717893
7.0,-11.321773986785752,-8.043454391837082,0.9287402962083108,-8.043454391837082,-0.9287402962083108
7.025,-11.35642983196221,-8.072181102059066,0.93205750524851,-8.072181102059066,-0.93205750524851
7.050000000000001,-11.391075498966295,-8.100907811971991,0.9353747133029616,-8.100907811971991,-0.9353747133029616
7.075,-11.42571104178267,-8.129634521579133,0.9386919203820931,-8.129634521579133,-0.9386919203820931
7.1,-11.460336513920375,-8.158361230883719,0.9420091264961843,-8.158361230883719,-0.9420091264961843
7.125,-11.494951968419363,-8.187087939888933,0.9453263316553703,-8.187087939888933,-0.9453263316553703
7.15,-11.529557457855242,-8.215814648597915,0.9486435358696492,-8.215814648597915,-0.9486435358696492
7.175000000000001,-11.564153034345168,-8.244541357013754,0.9519607391488726,-8.244541357013754,-0.9519607391488726
7.2,-11.598738749552727,-8.273268065139506,0.955277941502763,-8.273268065139506,-0.955277941502763
7.225,-11.633314654695168,-8.30199477297818,0.958595142940903,-8.30199477297818,-0.958595142940903
7.25,-11.667880800547923,-8.330721480532747,0.9619123434727472,-8.330721480532747,-0.9619123434727472
7.275,-11.702437237449102,-8.359448187806125,0.965229543107618,-8.359448187806125,-0.965229543107618
7.300000000000001,-11.736984015305094,-8.388174894801214,0.968546741854711,-8.388174894801214,-0.968546741854711
7.325,-11.771521183596787,-8.416901601520847,0.9718639397230983,-8.416901601520847,-0.9718639397230983
7.35,-11.806048791384313,-8.445628307967842,0.9751811367217261,-8.445628307967842,-0.9751811367217261
7.375,-11.840566887310874,-8.47435501414497,0.9784983328594213,-8.47435501414497,-0.9784983328594213
7.4,-11.875075519608334,-8.503081720054963,0.9818155281448913,-8.503081720054963,-0.9818155281448913
7.425000000000001,-11.909574736102988,-8.531808425700518,0.9851327225867258,-8.531808425700518,-0.9851327225867258
7.45,-11.944064584219303,-8.560535131084293,0.9884499161934004,-8.560535131084293,-0.9884499161934004
7.475,-11.978545110983728,-8.589261836208912,0.991767108973277,-8.589261836208912,-0.991767108973277
7.5,-12.01301636303189,-8.617988541076974,0.9950843009346075,-8.617988541076974,-0.9950843009346075
7.525,-12.047478386611486,-8.646715245691027,0.9984014920855334,-8.646715245691027,-0.9984014920855334
7.550000000000001,-12.081931227586981,-8.675441950053592,1.0017186824340856,-8.675441950053592,-1.0017186824340856
7.575,-12.116374931443373,-8.70416865416716,1.0050358719881958,-8.70416865416716,-1.0050358719881958
7.6,-12.150809543292239,-8.732895358034186,1.008353060755685,-8.732895358034186,-1.008353060755685
7.625,-12.185235107874346,-8.761622061657095,1.011670248744277,-8.761622061657095,-1.011670248744277
7.65,-12.219651669565065,-8.790348765038281,1.0149874359615925,-8.790348765038281,-1.0149874359615925
7.675000000000001,-12.254059272378191,-8.8190754681801,1.0183046224151506,-8.8190754681801,-1.0183046224151506
7.7,-12.288457959969687,-8.847802171084881,1.0216218081123758,-8.847802171084881,-1.0216218081123758
7.725,-12.322847775641675,-8.87652887375493,1.024938993060599,-8.87652887375493,-1.024938993060599
7.75,-12.357228762347747,-8.905255576192513,1.028256177267053,-8.905255576192513,-1.028256177267053
7.775,-12.391600962694536,-8.93398227839987,1.0315733607388775,-8.93398227839987,-1.0315733607388775
7.800000000000001,-12.42596441894923,-8.962708980379219,1.0348905434831237,-8.962708980379219,-1.0348905434831237
7.825,-12.460319173038334,-8.99143568213274,1.0382077255067503,-8.99143568213274,-1.0382077255067503
7.85,-12.494665266556535,-9.02016238366259,1.0415249068166286,-9.02016238366259,-1.0415249068166286
7.875,-12.529002740766558,-9.048889084970897,1.0448420874195443,-9.048889084970897,-1.0448420874195443
7.9,-12.563331636605966,-9.077615786059766,1.0481592673221936,-9.077615786059766,-1.0481592673221936
7.925000000000001,-12.597651994687762,-9.10634248693127,1.0514764465311925,-9.10634248693127,-1.0514764465311925
7.95,-12.631963855306159,-9.13506918758746,1.0547936250530714,-9.13506918758746,-1.0547936250530714
7.975,-12.666267258439532,-9.163795888030355,1.0581108028942783,-9.163795888030355,-1.0581108028942783
8.0,-12.700562243752998,-9.192522588261959,1.0614279800611834,-9.192522588261959,-1.0614279800611834
