K,rho_num,angle_num,F_triangle,r(theta*),type,rho_closed,angle_closed,J_frobenius
1.805336617405583,0.9805610638812859,0.10015403520091958,-2.0943951023931957,0.999992285110309,complex,1.0878607866234904,0.0,2.405983485992855
1.8055008210180625,0.9805610638812872,0.09974057850998354,-2.0943951023931957,0.9999922865107356,real+,1.087865716578786,0.0,2.4059843196095314
1.805665024630542,0.9805610638812863,0.1001634650643759,-2.0943951023931957,0.9999922879107809,complex,1.0878706463404855,0.0,2.4059851533716397
1.8058292282430215,0.9805610638812863,0.09975004695716859,-2.0943951023931957,0.9999922893104451,real+,1.087875575908611,0.0,2.4059859872791796
1.8059934318555009,0.9805610638812864,0.09975478084485508,-2.0943951023931957,0.9999922907097283,real+,1.0878805052831908,0.0,2.405986821332151
1.8061576354679802,0.9805610638812863,0.0997595145086476,-2.0943951023931957,0.9999922921086306,real+,1.0878854344642486,0.0,2.4059876555305544
1.8063218390804598,0.9805610638812867,0.09976424794857648,-2.0943951023931957,0.9999922935071522,real+,1.087890363451811,0.0,2.405988489874389
1.8064860426929392,0.9805610638812864,0.10018703585228232,-2.0943951023931957,0.9999922949052931,complex,1.0878952922459033,0.0,2.4059893243636545
1.8066502463054188,0.980561063881286,0.100191749346559,-2.0943951023931957,0.9999922963030536,complex,1.0879002208465505,0.0,2.405990158998351
1.8068144499178982,0.9805610638812862,0.09977844692550798,-2.0943951023931957,0.9999922977004339,real+,1.0879051492537772,0.0,2.4059909937784787
1.8069786535303778,0.9805610638812869,0.09978317947030457,-2.0943951023931957,0.9999922990974339,real+,1.0879100774676114,0.0,2.4059918287040367
1.8071428571428572,0.980561063881286,0.09978791179139837,-2.0943951023931957,0.999992300494054,real+,1.087915005488076,0.0,2.4059926637750255
1.8073070607553368,0.9805610638812864,0.09979264388882086,-2.0943951023931957,0.999992301890294,real+,1.0879199333151968,0.0,2.405993498991445
1.8074712643678161,0.980561063881287,0.09979737576260309,-2.0943951023931957,0.9999923032861543,real+,1.0879248609489993,0.0,2.4059943343532946
1.8076354679802957,0.9805610638812872,0.09980210741277767,-2.0943951023931957,0.9999923046816349,real+,1.0879297883895103,0.0,2.405995169860574
1.807799671592775,0.9805610638812867,0.09980683883937559,-2.0943951023931957,0.9999923060767362,real+,1.0879347156367525,0.0,2.4059960055132836
1.8079638752052545,0.9805610638812864,0.09981157004242946,-2.0943951023931957,0.9999923074714581,real+,1.0879396426907537,0.0,2.405996841311423
1.808128078817734,0.9805610638812863,0.09981630102197075,-2.0943951023931957,0.9999923088658008,real+,1.0879445695515393,0.0,2.405997677254992
1.8082922824302134,0.9805610638812855,0.10023887213789295,-2.0943951023931957,0.9999923102597643,complex,1.0879494962191327,0.0,2.4059985133439903
1.808456486042693,0.9805610638812864,0.09982576231064201,-2.0943951023931957,0.9999923116533489,real+,1.0879544226935596,0.0,2.405999349578418
1.8086206896551724,0.9805610638812868,0.09983049261983647,-2.0943951023931957,0.9999923130465548,real+,1.0879593489748474,0.0,2.4060001859582756
1.808784893267652,0.9805610638812872,0.09983522270564485,-2.0943951023931957,0.999992314439382,real+,1.0879642750630198,0.0,2.4060010224835615
1.8089490968801314,0.9805610638812862,0.10025771507260525,-2.0943951023931957,0.9999923158318307,complex,1.0879692009581015,0.0,2.4060018591542764
1.809113300492611,0.9805610638812862,0.09984468220723203,-2.0943951023931957,0.9999923172239008,real+,1.0879741266601202,0.0,2.40600269597042
