K,rho1,ang1,rho2,ang2,rho3,ang3
0.240470000,0.996468484,0.041504954,0.996245131,0.046017650,0.995629533,0.041539948
0.240470060,0.996468484,0.041504959,0.996245131,0.046017656,0.995629534,0.041539953
0.240470120,0.996468484,0.041504965,0.996245132,0.046017662,0.995629534,0.041539958
0.240470180,0.996468484,0.041504970,0.996245132,0.046017668,0.995629534,0.041539964
0.240470240,0.996468485,0.041504975,0.996245132,0.046017673,0.995629534,0.041539969
0.240470300,0.996468485,0.041504980,0.996245133,0.046017679,0.995629534,0.041539974
0.240470360,0.996468485,0.041504986,0.996245133,0.046017685,0.995629534,0.041539979
0.240470420,0.996468485,0.041504991,0.996245133,0.046017691,0.995629535,0.041539985
0.240470480,0.996468486,0.041504996,0.996245133,0.046017697,0.995629535,0.041539990
0.240470541,0.996468486,0.041505001,0.996245134,0.046017702,0.995629535,0.041539995
0.240470601,0.996468486,0.041505007,0.996245134,0.046017708,0.995629535,0.041540000
0.240470661,0.996468487,0.041505012,0.996245134,0.046017714,0.995629535,0.041540006
0.240470721,0.996468487,0.041505017,0.996245134,0.046017720,0.995629535,0.041540011
0.240470781,0.996468487,0.041505022,0.996245135,0.046017726,0.995629536,0.041540016
0.240470841,0.996468487,0.041505028,0.996245135,0.046017731,0.995629536,0.041540021
0.240470901,0.996468488,0.041505033,0.996245135,0.046017737,0.995629536,0.041540027
0.240470961,0.996468488,0.041505038,0.996245135,0.046017743,0.995629536,0.041540032
0.240471021,0.996468488,0.041505043,0.996245136,0.046017749,0.995629536,0.041540037
0.240471081,0.996468488,0.041505049,0.996245136,0.046017755,0.995629536,0.041540042
0.240471141,0.996468489,0.041505054,0.996245136,0.046017760,0.995629537,0.041540048
0.240471201,0.996468489,0.041505059,0.996245137,0.046017766,0.995629537,0.041540053
0.240471261,0.996468489,0.041505064,0.996245137,0.046017772,0.995629537,0.041540058
0.240471321,0.996468489,0.041505070,0.996245137,0.046017778,0.995629537,0.041540063
0.240471381,0.996468490,0.041505075,0.996245137,0.046017784,0.995629537,0.041540069
0.240471441,0.996468490,0.041505080,0.996245138,0.046017789,0.995629537,0.041540074
0.240471502,0.996468490,0.041505085,0.996245138,0.046017795,0.995629538,0.041540079
0.240471562,0.996468491,0.041505091,0.996245138,0.046017801,0.995629538,0.041540084
0.240471622,0.996468491,0.041505096,0.996245138,0.046017807,0.995629538,0.041540090
0.240471682,0.996468491,0.041505101,0.996245139,0.046017813,0.995629538,0.041540095
0.240471742,0.996468491,0.041505106,0.996245139,0.046017818,0.995629538,0.041540100
0.240471802,0.996468492,0.041505112,0.996245139,0.046017824,0.995629538,0.041540105
0.240471862,0.996468492,0.041505117,0.996245139,0.046017830,0.995629539,0.041540111
0.240471922,0.996468492,0.041505122,0.996245140,0.046017836,0.995629539,0.041540116
0.240471982,0.996468492,0.041505127,0.996245140,0.046017842,0.995629539,0.041540121
0.240472042,0.996468493,0.041505133,0.996245140,0.046017847,0.995629539,0.041540126
0.240472102,0.996468493,0.041505138,0.996245141,0.046017853,0.995629539,0.041540132
0.240472162,0.996468493,0.041505143,0.996245141,0.046017859,0.995629539,0.041540137
0.240472222,0.996468494,0.041505148,0.996245141,0.046017865,0.995629540,0.041540142
0.240472282,0.996468494,0.041505153,0.996245141,0.046017871,0.995629540,0.041540147
0.240472342,0.996468494,0.041505159,0.996245142,0.046017876,0.995629540,0.041540153
0.240472402,0.996468494,0.041505164,0.996245142,0.046017882,0.995629540,0.041540158
0.240472462,0.996468495,0.041505169,0.996245142,0.046017888,0.995629540,0.041540163
0.240472523,0.996468495,0.041505174,0.996245142,0.046017894,0.995629540,0.041540168
0.240472583,0.996468495,0.041505180,0.996245143,0.046017900,0.995629541,0.041540174
0.240472643,0.996468495,0.041505185,0.996245143,0.046017905,0.995629541,0.041540179
0.240472703,0.996468496,0.041505190,0.996245143,0.046017911,0.995629541,0.041540184
0.240472763,0.996468496,0.041505195,0.996245143,0.046017917,0.995629541,0.041540189
0.240472823,0.996468496,0.041505201,0.996245144,0.046017923,0.995629541,0.041540195
0.240472883,0.996468496,0.041505206,0.996245144,0.046017929,0.995629541,0.041540200
0.240472943,0.996468497,0.041505211,0.996245144,0.046017934,0.995629542,0.041540205
0.240473003,0.996468497,0.041505216,0.996245145,0.046017940,0.995629542,0.041540210
