K,rho1,ang1,rho2,ang2,rho3,ang3
0.239800000,0.999987722,0.088457724,0.999985522,0.097968845,0.998219764,0.088614803
0.239800035,0.999987722,0.088457730,0.999985522,0.097968852,0.998219765,0.088614810
0.239800070,0.999987723,0.088457737,0.999985523,0.097968859,0.998219765,0.088614816
0.239800105,0.999987724,0.088457743,0.999985524,0.097968866,0.998219766,0.088614822
0.239800140,0.999987724,0.088457749,0.999985525,0.097968873,0.998219766,0.088614829
0.239800175,0.999987725,0.088457756,0.999985525,0.097968880,0.998219767,0.088614835
0.239800210,0.999987725,0.088457762,0.999985526,0.097968887,0.998219767,0.088614842
0.239800245,0.999987726,0.088457769,0.999985527,0.097968894,0.998219768,0.088614848
0.239800280,0.999987727,0.088457775,0.999985527,0.097968902,0.998219768,0.088614855
0.239800315,0.999987727,0.088457782,0.999985528,0.097968909,0.998219769,0.088614861
0.239800350,0.999987728,0.088457788,0.999985529,0.097968916,0.998219769,0.088614868
0.239800385,0.999987729,0.088457794,0.999985529,0.097968923,0.998219770,0.088614874
0.239800420,0.999987729,0.088457801,0.999985530,0.097968930,0.998219770,0.088614881
0.239800455,0.999987730,0.088457807,0.999985531,0.097968937,0.998219771,0.088614887
0.239800490,0.999987731,0.088457814,0.999985532,0.097968944,0.998219771,0.088614893
0.239800525,0.999987731,0.088457820,0.999985532,0.097968951,0.998219772,0.088614900
0.239800560,0.999987732,0.088457827,0.999985533,0.097968959,0.998219772,0.088614906
0.239800595,0.999987732,0.088457833,0.999985534,0.097968966,0.998219773,0.088614913
0.239800630,0.999987733,0.088457840,0.999985534,0.097968973,0.998219773,0.088614919
0.239800665,0.999987734,0.088457846,0.999985535,0.097968980,0.998219774,0.088614926
0.239800700,0.999987734,0.088457852,0.999985536,0.097968987,0.998219774,0.088614932
0.239800735,0.999987735,0.088457859,0.999985536,0.097968994,0.998219775,0.088614939
0.239800770,0.999987736,0.088457865,0.999985537,0.097969001,0.998219775,0.088614945
0.239800805,0.999987736,0.088457872,0.999985538,0.097969008,0.998219776,0.088614952
0.239800840,0.999987737,0.088457878,0.999985539,0.097969016,0.998219776,0.088614958
0.239800875,0.999987738,0.088457885,0.999985539,0.097969023,0.998219777,0.088614965
0.239800910,0.999987738,0.088457891,0.999985540,0.097969030,0.998219777,0.088614971
0.239800945,0.999987739,0.088457897,0.999985541,0.097969037,0.998219778,0.088614977
0.239800980,0.999987739,0.088457904,0.999985541,0.097969044,0.998219778,0.088614984
0.239801015,0.999987740,0.088457910,0.999985542,0.097969051,0.998219779,0.088614990
0.239801050,0.999987741,0.088457917,0.999985543,0.097969058,0.998219779,0.088614997
0.239801085,0.999987741,0.088457923,0.999985543,0.097969065,0.998219780,0.088615003
0.239801120,0.999987742,0.088457930,0.999985544,0.097969072,0.998219781,0.088615010
0.239801155,0.999987743,0.088457936,0.999985545,0.097969080,0.998219781,0.088615016
0.239801190,0.999987743,0.088457942,0.999985546,0.097969087,0.998219782,0.088615023
0.239801225,0.999987744,0.088457949,0.999985546,0.097969094,0.998219782,0.088615029
0.239801260,0.999987744,0.088457955,0.999985547,0.097969101,0.998219783,0.088615036
0.239801295,0.999987745,0.088457962,0.999985548,0.097969108,0.998219783,0.088615042
0.239801330,0.999987746,0.088457968,0.999985548,0.097969115,0.998219784,0.088615048
0.239801365,0.999987746,0.088457975,0.999985549,0.097969122,0.998219784,0.088615055
0.239801400,0.999987747,0.088457981,0.999985550,0.097969129,0.998219785,0.088615061
0.239801435,0.999987748,0.088457988,0.999985550,0.097969137,0.998219785,0.088615068
0.239801470,0.999987748,0.088457994,0.999985551,0.097969144,0.998219786,0.088615074
0.239801505,0.999987749,0.088458000,0.999985552,0.097969151,0.998219786,0.088615081
0.239801540,0.999987750,0.088458007,0.999985553,0.097969158,0.998219787,0.088615087
0.239801575,0.999987750,0.088458013,0.999985553,0.097969165,0.998219787,0.088615094
0.239801610,0.999987751,0.088458020,0.999985554,0.097969172,0.998219788,0.088615100
0.239801645,0.999987751,0.088458026,0.999985555,0.097969179,0.998219788,0.088615107
0.239801680,0.999987752,0.088458033,0.999985555,0.097969186,0.998219789,0.088615113
0.239801715,0.999987753,0.088458039,0.999985556,0.097969194,0.998219789,0.088615120
0.239801750,0.999987753,0.088458045,0.999985557,0.097969201,0.998219790,0.088615126
0.239801785,0.999987754,0.088458052,0.999985557,0.097969208,0.998219790,0.088615132
0.239801820,0.999987755,0.088458058,0.999985558,0.097969215,0.998219791,0.088615139
0.239801855,0.999987755,0.088458065,0.999985559,0.097969222,0.998219791,0.088615145
0.239801890,0.999987756,0.088458071,0.999985560,0.097969229,0.998219792,0.088615152
0.239801925,0.999987757,0.088458078,0.999985560,0.097969236,0.998219792,0.088615158
0.239801960,0.999987757,0.088458084,0.999985561,0.097969243,0.998219793,0.088615165
0.239801995,0.999987758,0.088458090,0.999985562,0.097969251,0.998219793,0.088615171
0.239802030,0.999987758,0.088458097,0.999985562,0.097969258,0.998219794,0.088615178
0.239802065,0.999987759,0.088458103,0.999985563,0.097969265,0.998219794,0.088615184
0.239802100,0.999987760,0.088458110,0.999985564,0.097969272,0.998219795,0.088615191
0.239802135,0.999987760,0.088458116,0.999985564,0.097969279,0.998219795,0.088615197
0.239802170,0.999987761,0.088458123,0.999985565,0.097969286,0.998219796,0.088615203
0.239802205,0.999987762,0.088458129,0.999985566,0.097969293,0.998219796,0.088615210
0.239802240,0.999987762,0.088458136,0.999985567,0.097969300,0.998219797,0.088615216
0.239802275,0.999987763,0.088458142,0.999985567,0.097969307,0.998219797,0.088615223
0.239802310,0.999987764,0.088458148,0.999985568,0.097969315,0.998219798,0.088615229
0.239802345,0.999987764,0.088458155,0.999985569,0.097969322,0.998219798,0.088615236
0.239802380,0.999987765,0.088458161,0.999985569,0.097969329,0.998219799,0.088615242
0.239802415,0.999987765,0.088458168,0.999985570,0.097969336,0.998219799,0.088615249
0.239802450,0.999987766,0.088458174,0.999985571,0.097969343,0.998219800,0.088615255
0.239802485,0.999987767,0.088458181,0.999985571,0.097969350,0.998219800,0.088615262
0.239802520,0.999987767,0.088458187,0.999985572,0.097969357,0.998219801,0.088615268
0.239802555,0.999987768,0.088458193,0.999985573,0.097969364,0.998219801,0.088615275
0.239802590,0.999987769,0.088458200,0.999985574,0.097969372,0.998219802,0.088615281
0.239802625,0.999987769,0.088458206,0.999985574,0.097969379,0.998219802,0.088615287
0.239802660,0.999987770,0.088458213,0.999985575,0.097969386,0.998219803,0.088615294
0.239802695,0.999987771,0.088458219,0.999985576,0.097969393,0.998219803,0.088615300
0.239802730,0.999987771,0.088458226,0.999985576,0.097969400,0.998219804,0.088615307
0.239802765,0.999987772,0.088458232,0.999985577,0.097969407,0.998219804,0.088615313
0.239802800,0.999987772,0.088458239,0.999985578,0.097969414,0.998219805,0.088615320
0.239802835,0.999987773,0.088458245,0.999985578,0.097969421,0.998219805,0.088615326
0.239802870,0.999987774,0.088458251,0.999985579,0.097969429,0.998219806,0.088615333
0.239802905,0.999987774,0.088458258,0.999985580,0.097969436,0.998219806,0.088615339
0.239802940,0.999987775,0.088458264,0.999985581,0.097969443,0.998219807,0.088615346
0.239802975,0.999987776,0.088458271,0.999985581,0.097969450,0.998219807,0.088615352
0.239803010,0.999987776,0.088458277,0.999985582,0.097969457,0.998219808,0.088615358
0.239803045,0.999987777,0.088458284,0.999985583,0.097969464,0.998219808,0.088615365
0.239803080,0.999987778,0.088458290,0.999985583,0.097969471,0.998219809,0.088615371
0.239803115,0.999987778,0.088458296,0.999985584,0.097969478,0.998219809,0.088615378
