K,rho,angle,label
0.889361702,0.984885780,0.167480950,complex
0.904255319,0.984885780,0.168892349,complex
0.919148936,0.984885780,0.170292161,complex
0.934042553,0.984885780,0.099871327,complex-near-real
0.948936170,0.984885780,0.100683486,complex
0.963829787,0.984885780,0.174424855,complex
0.978723404,0.984885780,0.175781044,complex
0.993617021,0.984885780,0.103081705,complex
1.008510638,0.984885780,0.178462822,complex
1.023404255,0.984885780,0.179788869,complex
1.038297872,0.984885780,0.181105310,complex
1.053191489,0.984885780,0.182412354,complex
1.068085106,0.984885780,0.183710203,complex
1.082978723,0.984885780,0.107718637,complex
1.097872340,0.984885780,0.186279077,complex
1.112765957,0.984885780,0.187550471,complex
1.127659574,0.984885780,0.188813404,complex
1.142553191,0.984885780,0.190068045,complex
1.157446809,0.984885780,0.111436000,complex
1.172340426,0.984885780,0.192553097,complex
1.187234043,0.984885780,0.193783819,complex
1.202127660,0.984885780,0.113608281,complex
1.217021277,0.984885780,0.196222396,complex
1.231914894,0.984885780,0.197430534,complex
1.246808511,0.984885780,0.198631418,complex
1.261702128,0.984885780,0.116441901,complex
1.276595745,0.984885780,0.201011947,complex
1.291489362,0.984885780,0.202191841,complex
1.306382979,0.984885780,0.203364983,complex
1.321276596,0.984885780,0.119208482,complex
1.336170213,0.984885780,0.205691472,complex
1.351063830,0.984885780,0.206845041,complex
1.365957447,0.984885780,0.121242187,complex
1.380851064,0.984885780,0.121912586,complex
1.395744681,0.984885780,0.122579337,complex
1.410638298,0.984885780,0.123242499,complex
1.425531915,0.984885780,0.212520318,complex
1.440425532,0.984885780,0.213637549,complex
1.455319149,0.984885780,0.214749055,complex
1.470212766,0.984885780,0.215854926,complex
1.485106383,0.984885780,0.216955248,complex
1.500000000,0.984885780,0.218050104,complex
1.514893617,0.984885780,0.219139576,complex
1.529787234,0.984885780,0.220223745,complex
1.544680851,0.984885780,0.221302689,complex
1.559574468,0.984885780,0.222376483,complex
1.574468085,0.984885780,0.223445201,complex
1.589361702,0.984885780,0.224508917,complex
1.604255319,0.984885780,0.225567701,complex
1.619148936,0.984885780,0.226621622,complex
1.634042553,0.984885780,0.227670748,complex
1.648936170,0.984885780,0.228715145,complex
1.663829787,0.984885780,0.229754877,complex
1.678723404,0.984885780,0.230790007,complex
1.693617021,0.984885780,0.135229176,complex
1.708510638,0.984885780,0.232846707,complex
1.723404255,0.984885780,0.233868397,complex
1.738297872,0.984885780,0.234885723,complex
1.753191489,0.984885780,0.235898743,complex
1.768085106,0.984885780,0.236907511,complex
1.782978723,0.984885780,0.138800746,complex
1.797872340,0.984885780,0.238912510,complex
1.812765957,0.984885780,0.239908844,complex
1.827659574,0.984885780,0.240901137,complex
1.842553191,0.984885780,0.141131902,complex
1.857446809,0.984885780,0.141708739,complex
1.872340426,0.984885780,0.142283252,complex
1.887234043,0.984885780,0.244830873,complex
1.902127660,0.984885780,0.245803684,complex
1.917021277,0.984885780,0.143993133,complex
1.931914894,0.984885780,0.247738078,complex
1.946808511,0.984885780,0.248699748,complex
1.961702128,0.984885780,0.249657790,complex
1.976595745,0.984885780,0.250612245,complex
1.991489362,0.984885780,0.251563155,complex
2.006382979,0.984885780,0.252510560,complex
2.021276596,0.984885780,0.253454499,complex
2.036170213,0.984885780,0.254395011,complex
2.051063830,0.984885780,0.255332132,complex
2.065957447,0.984885780,0.256265902,complex
2.080851064,0.984885780,0.257196356,complex
2.095744681,0.984885780,0.258123529,complex
2.110638298,0.984885780,0.259047458,complex
2.125531915,0.984885780,0.151719732,complex
2.140425532,0.984885780,0.260885720,complex
2.155319149,0.984885780,0.152791872,complex
2.170212766,0.984885780,0.153325152,complex
2.185106383,0.984885780,0.263619623,complex
2.200000000,0.984885780,0.264524790,complex
2.214893617,0.984885780,0.265426942,complex
2.229787234,0.984885780,0.266326110,complex
2.244680851,0.984885780,0.267222324,complex
2.259574468,0.984885780,0.156486973,complex
2.274468085,0.984885780,0.269006008,complex
2.289361702,0.984885780,0.157526924,complex
2.304255319,0.984885780,0.270778226,complex
2.319148936,0.984885780,0.271660106,complex
2.334042553,0.984885780,0.272539202,complex
2.348936170,0.984885780,0.273415541,complex
2.363829787,0.984885780,0.160097493,complex
2.378723404,0.984885780,0.275160057,complex
2.393617021,0.984885780,0.161114334,complex
2.408510638,0.984885780,0.161620376,complex
2.423404255,0.984885780,0.277756805,complex
2.438297872,0.984885780,0.278617147,complex
2.453191489,0.984885780,0.279474909,complex
2.468085106,0.984885780,0.280330116,complex
2.482978723,0.984885780,0.281182789,complex
2.497872340,0.984885780,0.164624250,complex
2.512765957,0.984885780,0.282880630,complex
2.527659574,0.984885780,0.283725841,complex
2.542553191,0.984885780,0.284568610,complex
2.557446809,0.984885780,0.285408958,complex
2.572340426,0.984885780,0.286246906,complex
2.587234043,0.984885780,0.287082475,complex
2.602127660,0.984885780,0.287915686,complex
2.617021277,0.984885780,0.168546898,complex
2.631914894,0.984885780,0.289575114,complex
2.646808511,0.984885780,0.290401372,complex
2.661702128,0.984885780,0.291225352,complex
2.676595745,0.984885780,0.292047073,complex
2.691489362,0.984885780,0.292866554,complex
2.706382979,0.984885780,0.171430537,complex
2.721276596,0.984885780,0.294498871,complex
2.736170213,0.984885780,0.172381134,complex
2.751063830,0.984885780,0.172854492,complex
2.765957447,0.984885780,0.296931009,complex
2.780851064,0.984885780,0.173797377,complex
2.795744681,0.984885780,0.298541750,complex
2.810638298,0.984885780,0.299343967,complex
2.825531915,0.984885780,0.300144104,complex
2.840425532,0.984885780,0.300942178,complex
2.855319149,0.984885780,0.301738204,complex
2.870212766,0.984885780,0.302532200,complex
2.885106383,0.984885780,0.303324182,complex
2.900000000,0.984885780,0.304114164,complex
2.914893617,0.984885780,0.304902163,complex
2.929787234,0.984885780,0.178437837,complex
2.944680851,0.984885780,0.306472271,complex
2.959574468,0.984885780,0.179351671,complex
2.974468085,0.984885780,0.308034628,complex
2.989361702,0.984885780,0.308812936,complex
3.004255319,0.984885780,0.309589349,complex
3.019148936,0.984885780,0.310363883,complex
3.034042553,0.984885780,0.311136551,complex
3.048936170,0.984885780,0.311907367,complex
3.063829787,0.984885780,0.312676344,complex
3.078723404,0.984885780,0.182961858,complex
3.093617021,0.984885780,0.314208838,complex
3.108510638,0.984885780,0.314972381,complex
3.123404255,0.984885780,0.315734139,complex
3.138297872,0.984885780,0.316494124,complex
3.153191489,0.984885780,0.185182879,complex
3.168085106,0.984885780,0.185623931,complex
3.182978723,0.984885780,0.318763574,complex
3.197872340,0.984885780,0.319516597,complex
3.212765957,0.984885780,0.320267909,complex
3.227659574,0.984885780,0.187377874,complex
3.242553191,0.984885780,0.321765453,complex
3.257446809,0.984885780,0.322511707,complex
3.272340426,0.984885780,0.323256298,complex
3.287234043,0.984885780,0.323999238,complex
3.302127660,0.984885780,0.189547747,complex
3.317021277,0.984885780,0.325480210,complex
3.331914894,0.984885780,0.326218264,complex
3.346808511,0.984885780,0.326954711,complex
3.361702128,0.984885780,0.327689562,complex
3.376595745,0.984885780,0.328422829,complex
3.391489362,0.984885780,0.329154520,complex
3.406382979,0.984885780,0.329884648,complex
3.421276596,0.984885780,0.192969402,complex
3.436170213,0.984885780,0.331340253,complex
3.451063830,0.984885780,0.332065751,complex
3.465957447,0.984885780,0.332789725,complex
3.480851064,0.984885780,0.333512187,complex
3.495744681,0.984885780,0.334233144,complex
3.510638298,0.984885780,0.334952608,complex
3.525531915,0.984885780,0.335670588,complex
3.540425532,0.984885780,0.336387094,complex
3.555319149,0.984885780,0.337102134,complex
3.570212766,0.984885780,0.337815719,complex
3.585106383,0.984885780,0.197578630,complex
3.600000000,0.984885780,0.197992398,complex
3.614893617,0.984885780,0.339947829,complex
3.629787234,0.984885780,0.340655681,complex
3.644680851,0.984885780,0.341362122,complex
3.659574468,0.984885780,0.342067162,complex
3.674468085,0.984885780,0.200048568,complex
3.689361702,0.984885780,0.343473070,complex
3.704255319,0.984885780,0.344173956,complex
3.719148936,0.984885780,0.344873473,complex
3.734042553,0.984885780,0.345571631,complex
3.748936170,0.984885780,0.202084095,complex
3.763829787,0.984885780,0.346963902,complex
3.778723404,0.984885780,0.202892665,complex
3.793617021,0.984885780,0.203295761,complex
3.808510638,0.984885780,0.349042314,complex
3.823404255,0.984885780,0.349732486,complex
3.838297872,0.984885780,0.350421353,complex
3.853191489,0.984885780,0.351108925,complex
3.868085106,0.984885780,0.205299531,complex
3.882978723,0.984885780,0.352480211,complex
3.897872340,0.984885780,0.353163941,complex
3.912765957,0.984885780,0.353846404,complex
3.927659574,0.984885780,0.206888770,complex
3.942553191,0.984885780,0.207284203,complex
3.957446809,0.984885780,0.355886273,complex
3.972340426,0.984885780,0.356563746,complex
3.987234043,0.984885780,0.357239988,complex
4.002127660,0.984885780,0.357915008,complex
4.017021277,0.984885780,0.358588812,complex
4.031914894,0.984885780,0.359261406,complex
4.046808511,0.984885780,0.359932798,complex
4.061702128,0.984885780,0.210421299,complex
4.076595745,0.984885780,0.361272002,complex
4.091489362,0.984885780,0.361939827,complex
4.106382979,0.984885780,0.362606476,complex
4.121276596,0.984885780,0.363271956,complex
4.136170213,0.984885780,0.363936273,complex
4.151063830,0.984885780,0.364599433,complex
4.165957447,0.984885780,0.365261443,complex
4.180851064,0.984885780,0.365922309,complex
4.195744681,0.984885780,0.366582037,complex
4.210638298,0.984885780,0.367240634,complex
4.225531915,0.984885780,0.214661052,complex
4.240425532,0.984885780,0.215042402,complex
4.255319149,0.984885780,0.215423087,complex
4.270212766,0.984885780,0.369863823,complex
4.285106383,0.984885780,0.370516852,complex
4.300000000,0.984885780,0.371168784,complex
4.314893617,0.984885780,0.371819626,complex
4.329787234,0.984885780,0.372469384,complex
4.344680851,0.984885780,0.373118062,complex
4.359574468,0.984885780,0.373765668,complex
4.374468085,0.984885780,0.374412206,complex
4.389361702,0.984885780,0.375057682,complex
4.404255319,0.984885780,0.375702102,complex
4.419148936,0.984885780,0.376345470,complex
4.434042553,0.984885780,0.376987793,complex
4.448936170,0.984885780,0.220313070,complex
4.463829787,0.984885780,0.378269323,complex
4.478723404,0.984885780,0.378908540,complex
4.493617021,0.984885780,0.379546733,complex
4.508510638,0.984885780,0.380183906,complex
4.523404255,0.984885780,0.380820066,complex
4.538297872,0.984885780,0.381455215,complex
4.553191489,0.984885780,0.382089361,complex
4.568085106,0.984885780,0.382722508,complex
4.582978723,0.984885780,0.223636810,complex
4.597872340,0.984885780,0.383985823,complex
4.612765957,0.984885780,0.384616001,complex
4.627659574,0.984885780,0.385245200,complex
4.642553191,0.984885780,0.385873425,complex
4.657446809,0.984885780,0.386500679,complex
4.672340426,0.984885780,0.387126968,complex
4.687234043,0.984885780,0.387752296,complex
4.702127660,0.984885780,0.388376668,complex
4.717021277,0.984885780,0.389000090,complex
4.731914894,0.984885780,0.389622564,complex
4.746808511,0.984885780,0.390244096,complex
4.761702128,0.984885780,0.390864690,complex
4.776595745,0.984885780,0.228353784,complex
4.791489362,0.984885780,0.392103084,complex
4.806382979,0.984885780,0.392720891,complex
4.821276596,0.984885780,0.393337779,complex
4.836170213,0.984885780,0.393953751,complex
4.851063830,0.984885780,0.230142703,complex
4.865957447,0.984885780,0.395182966,complex
4.880851064,0.984885780,0.395796216,complex
4.895744681,0.984885780,0.396408568,complex
4.910638298,0.984885780,0.397020026,complex
4.925531915,0.984885780,0.397630593,complex
4.940425532,0.984885780,0.398240273,complex
4.955319149,0.984885780,0.398849072,complex
4.970212766,0.984885780,0.399456992,complex
4.985106383,0.984885780,0.233328805,complex
5.000000000,0.984885780,0.400670214,complex
5.014893617,0.984885780,0.401275524,complex
5.029787234,0.984885780,0.401879971,complex
5.044680851,0.984885780,0.234731218,complex
5.059574468,0.984885780,0.235080538,complex
5.074468085,0.984885780,0.403688178,complex
5.089361702,0.984885780,0.404289214,complex
5.104255319,0.984885780,0.404889408,complex
5.119148936,0.984885780,0.405488762,complex
5.134042553,0.984885780,0.406087281,complex
5.148936170,0.984885780,0.406684967,complex
5.163829787,0.984885780,0.407281826,complex
5.178723404,0.984885780,0.407877859,complex
5.193617021,0.984885780,0.408473072,complex
5.208510638,0.984885780,0.409067467,complex
5.223404255,0.984885780,0.409661049,complex
5.238297872,0.984885780,0.410253820,complex
5.253191489,0.984885780,0.410845784,complex
5.268085106,0.984885780,0.411436945,complex
5.282978723,0.984885780,0.412027307,complex
5.297872340,0.984885780,0.412616871,complex
5.312765957,0.984885780,0.413205643,complex
5.327659574,0.984885780,0.413793626,complex
5.342553191,0.984885780,0.241623457,complex
5.357446809,0.984885780,0.414967235,complex
5.372340426,0.984885780,0.415552869,complex
5.387234043,0.984885780,0.242640728,complex
5.402127660,0.984885780,0.416721811,complex
5.417021277,0.984885780,0.417305125,complex
5.431914894,0.984885780,0.417887674,complex
5.446808511,0.984885780,0.418469459,complex
5.461702128,0.984885780,0.419050484,complex
5.476595745,0.984885780,0.419630752,complex
5.491489362,0.984885780,0.244998258,complex
5.506382979,0.984885780,0.420789030,complex
5.521276596,0.984885780,0.421367046,complex
5.536170213,0.984885780,0.421944318,complex
5.551063830,0.984885780,0.422520848,complex
5.565957447,0.984885780,0.423096640,complex
5.580851064,0.984885780,0.247001446,complex
5.595744681,0.984885780,0.424246021,complex
5.610638298,0.984885780,0.424819616,complex
5.625531915,0.984885780,0.425392484,complex
5.640425532,0.984885780,0.425964630,complex
5.655319149,0.984885780,0.426536054,complex
5.670212766,0.984885780,0.427106761,complex
5.685106383,0.984885780,0.427676753,complex
5.700000000,0.984885780,0.428246034,complex
5.714893617,0.984885780,0.428814605,complex
5.729787234,0.984885780,0.429382470,complex
5.744680851,0.984885780,0.429949632,complex
5.759574468,0.984885780,0.430516093,complex
5.774468085,0.984885780,0.431081856,complex
5.789361702,0.984885780,0.251614794,complex
5.804255319,0.984885780,0.432211300,complex
5.819148936,0.984885780,0.432774986,complex
5.834042553,0.984885780,0.433337985,complex
5.848936170,0.984885780,0.433900300,complex
5.863829787,0.984885780,0.253242475,complex
5.878723404,0.984885780,0.435022888,complex
5.893617021,0.984885780,0.435583166,complex
5.908510638,0.984885780,0.436142770,complex
5.923404255,0.984885780,0.436701703,complex
5.938297872,0.984885780,0.437259968,complex
5.953191489,0.984885780,0.437817567,complex
5.968085106,0.984885780,0.438374502,complex
5.982978723,0.984885780,0.438930777,complex
5.997872340,0.984885780,0.439486393,complex
6.012765957,0.984885780,0.440041353,complex
6.027659574,0.984885780,0.440595661,complex
6.042553191,0.984885780,0.441149317,complex
6.057446809,0.984885780,0.257427315,complex
6.072340426,0.984885780,0.257746472,complex
6.087234043,0.984885780,0.442806404,complex
6.102127660,0.984885780,0.443357481,complex
6.117021277,0.984885780,0.258701636,complex
6.131914894,0.984885780,0.259019258,complex
6.146808511,0.984885780,0.445006889,complex
6.161702128,0.984885780,0.445555426,complex
6.176595745,0.984885780,0.446103333,complex
6.191489362,0.984885780,0.446650613,complex
6.206382979,0.984885780,0.260601695,complex
6.221276596,0.984885780,0.447743301,complex
6.236170213,0.984885780,0.448288714,complex
6.251063830,0.984885780,0.261546665,complex
6.265957447,0.984885780,0.449377688,complex
6.280851064,0.984885780,0.449921255,complex
6.295744681,0.984885780,0.450464210,complex
6.310638298,0.984885780,0.262801461,complex
6.325531915,0.984885780,0.451548295,complex
6.340425532,0.984885780,0.452089430,complex
6.355319149,0.984885780,0.452629963,complex
6.370212766,0.984885780,0.264050430,complex
6.385106383,0.984885780,0.453709230,complex
6.400000000,0.984885780,0.454247969,complex
6.414893617,0.984885780,0.454786114,complex
6.429787234,0.984885780,0.455323667,complex
6.444680851,0.984885780,0.455860631,complex
6.459574468,0.984885780,0.456397008,complex
6.474468085,0.984885780,0.456932799,complex
6.489361702,0.984885780,0.457468007,complex
6.504255319,0.984885780,0.458002633,complex
6.519148936,0.984885780,0.458536681,complex
6.534042553,0.984885780,0.459070151,complex
6.548936170,0.984885780,0.459603046,complex
6.563829787,0.984885780,0.460135368,complex
6.578723404,0.984885780,0.460667119,complex
6.593617021,0.984885780,0.461198301,complex
6.608510638,0.984885780,0.461728915,complex
6.623404255,0.984885780,0.462258965,complex
6.638297872,0.984885780,0.462788451,complex
6.653191489,0.984885780,0.269905957,complex
6.668085106,0.984885780,0.463845741,complex
6.682978723,0.984885780,0.464373549,complex
6.697872340,0.984885780,0.270819217,complex
6.712765957,0.984885780,0.465427500,complex
6.727659574,0.984885780,0.271426391,complex
6.742553191,0.984885780,0.271729482,complex
6.757446809,0.984885780,0.467004293,complex
6.772340426,0.984885780,0.467528795,complex
6.787234043,0.984885780,0.468052754,complex
6.802127660,0.984885780,0.272938564,complex
6.817021277,0.984885780,0.469099045,complex
6.831914894,0.984885780,0.469621381,complex
6.846808511,0.984885780,0.470143180,complex
6.861702128,0.984885780,0.470664444,complex
6.876595745,0.984885780,0.274442612,complex
6.891489362,0.984885780,0.471705374,complex
6.906382979,0.984885780,0.472225042,complex
6.921276596,0.984885780,0.472744183,complex
6.936170213,0.984885780,0.473262797,complex
6.951063830,0.984885780,0.473780887,complex
6.965957447,0.984885780,0.474298453,complex
6.980851064,0.984885780,0.276534881,complex
6.995744681,0.984885780,0.276832519,complex
7.010638298,0.984885780,0.475848032,complex
7.025531915,0.984885780,0.476363524,complex
7.040425532,0.984885780,0.476878501,complex
7.055319149,0.984885780,0.477392966,complex
7.070212766,0.984885780,0.477906919,complex
7.085106383,0.984885780,0.278611838,complex
7.100000000,0.984885780,0.478933299,complex
7.114893617,0.984885780,0.279202490,complex
7.129787234,0.984885780,0.479957654,complex
7.144680851,0.984885780,0.279791928,complex
7.159574468,0.984885780,0.480979997,complex
7.174468085,0.984885780,0.280380158,complex
7.189361702,0.984885780,0.280673824,complex
7.204255319,0.984885780,0.280967190,complex
7.219148936,0.984885780,0.483018700,complex
7.234042553,0.984885780,0.483527138,complex
7.248936170,0.984885780,0.281845505,complex
7.263829787,0.984885780,0.282137686,complex
7.278723404,0.984885780,0.485049508,complex
7.293617021,0.984885780,0.485555989,complex
7.308510638,0.984885780,0.486061983,complex
7.323404255,0.984885780,0.486567494,complex
7.338297872,0.984885780,0.283594192,complex
7.353191489,0.984885780,0.487577068,complex
7.368085106,0.984885780,0.488081135,complex
7.382978723,0.984885780,0.284464612,complex
7.397872340,0.984885780,0.489087837,complex
7.412765957,0.984885780,0.489590474,complex
7.427659574,0.984885780,0.490092637,complex
7.442553191,0.984885780,0.490594329,complex
7.457446809,0.984885780,0.491095549,complex
7.472340426,0.984885780,0.491596301,complex
7.487234043,0.984885780,0.286485587,complex
7.502127660,0.984885780,0.492596401,complex
7.517021277,0.984885780,0.493095753,complex
7.531914894,0.984885780,0.493594641,complex
7.546808511,0.984885780,0.494093067,complex
7.561702128,0.984885780,0.494591033,complex
7.576595745,0.984885780,0.495088539,complex
7.591489362,0.984885780,0.495585587,complex
7.606382979,0.984885780,0.288778427,complex
7.621276596,0.984885780,0.496578314,complex
7.636170213,0.984885780,0.497073997,complex
7.651063830,0.984885780,0.497569227,complex
7.665957447,0.984885780,0.289918236,complex
7.680851064,0.984885780,0.290202508,complex
7.695744681,0.984885780,0.290486510,complex
7.710638298,0.984885780,0.499545648,complex
7.725531915,0.984885780,0.500038636,complex
7.740425532,0.984885780,0.500531179,complex
7.755319149,0.984885780,0.501023280,complex
7.770212766,0.984885780,0.501514938,complex
7.785106383,0.984885780,0.502006156,complex
7.800000000,0.984885780,0.292467021,complex
7.814893617,0.984885780,0.502987275,complex
7.829787234,0.984885780,0.503477179,complex
7.844680851,0.984885780,0.503966648,complex
7.859574468,0.984885780,0.504455683,complex
7.874468085,0.984885780,0.504944285,complex
7.889361702,0.984885780,0.505432455,complex
7.904255319,0.984885780,0.505920195,complex
7.919148936,0.984885780,0.506407507,complex
7.934042553,0.984885780,0.294994411,complex
7.948936170,0.984885780,0.507380847,complex
7.963829787,0.984885780,0.295553203,complex
7.978723404,0.984885780,0.508352486,complex
7.993617021,0.984885780,0.296110971,complex
8.008510638,0.984885780,0.509322433,complex
8.023404255,0.984885780,0.509806776,complex
8.038297872,0.984885780,0.510290699,complex
8.053191489,0.984885780,0.510774205,complex
8.068085106,0.984885780,0.511257293,complex
8.082978723,0.984885780,0.511739966,complex
8.097872340,0.984885780,0.298055182,complex
8.112765957,0.984885780,0.512704070,complex
8.127659574,0.984885780,0.298608415,complex
8.142553191,0.984885780,0.513666525,complex
8.157446809,0.984885780,0.514147137,complex
8.172340426,0.984885780,0.514627341,complex
8.187234043,0.984885780,0.515107137,complex
8.202127660,0.984885780,0.515586527,complex
8.217021277,0.984885780,0.516065512,complex
8.231914894,0.984885780,0.516544093,complex
8.246808511,0.984885780,0.517022271,complex
8.261702128,0.984885780,0.301085758,complex
8.276595745,0.984885780,0.517977422,complex
8.291489362,0.984885780,0.518454398,complex
8.306382979,0.984885780,0.518930976,complex
8.321276596,0.984885780,0.519407156,complex
8.336170213,0.984885780,0.519882940,complex
8.351063830,0.984885780,0.520358328,complex
8.365957447,0.984885780,0.520833323,complex
8.380851064,0.984885780,0.521307924,complex
8.395744681,0.984885780,0.303543493,complex
8.410638298,0.984885780,0.522255953,complex
8.425531915,0.984885780,0.304087041,complex
8.440425532,0.984885780,0.523202423,complex
8.455319149,0.984885780,0.523675076,complex
8.470212766,0.984885780,0.524147342,complex
8.485106383,0.984885780,0.524619223,complex
8.500000000,0.984885780,0.525090720,complex
8.514893617,0.984885780,0.305712067,complex
8.529787234,0.984885780,0.526032563,complex
8.544680851,0.984885780,0.526502913,complex
8.559574468,0.984885780,0.526972881,complex
8.574468085,0.984885780,0.527442471,complex
8.589361702,0.984885780,0.307059891,complex
8.604255319,0.984885780,0.528380517,complex
8.619148936,0.984885780,0.528848975,complex
8.634042553,0.984885780,0.529317057,complex
8.648936170,0.984885780,0.529784766,complex
8.663829787,0.984885780,0.530252101,complex
8.678723404,0.984885780,0.308669756,complex
8.693617021,0.984885780,0.531185656,complex
8.708510638,0.984885780,0.531651877,complex
8.723404255,0.984885780,0.532117729,complex
8.738297872,0.984885780,0.532583213,complex
8.753191489,0.984885780,0.533048330,complex
8.768085106,0.984885780,0.533513080,complex
8.782978723,0.984885780,0.533977465,complex
8.797872340,0.984885780,0.534441485,complex
8.812765957,0.984885780,0.534905142,complex
8.827659574,0.984885780,0.535368436,complex
8.842553191,0.984885780,0.535831369,complex
8.857446809,0.984885780,0.536293941,complex
8.872340426,0.984885780,0.536756153,complex
8.887234043,0.984885780,0.312394873,complex
8.902127660,0.984885780,0.537679502,complex
8.917021277,0.984885780,0.538140641,complex
8.931914894,0.984885780,0.538601424,complex
8.946808511,0.984885780,0.539061852,complex
8.961702128,0.984885780,0.539521926,complex
8.976595745,0.984885780,0.539981646,complex
8.991489362,0.984885780,0.540441014,complex
9.006382979,0.984885780,0.540900031,complex
9.021276596,0.984885780,0.541358697,complex
9.036170213,0.984885780,0.315029576,complex
9.051063830,0.984885780,0.542274982,complex
9.065957447,0.984885780,0.542732602,complex
9.080851064,0.984885780,0.543189875,complex
9.095744681,0.984885780,0.543646802,complex
9.110638298,0.984885780,0.316338971,complex
9.125531915,0.984885780,0.544559622,complex
9.140425532,0.984885780,0.316861264,complex
9.155319149,0.984885780,0.545471067,complex
9.170212766,0.984885780,0.545926277,complex
9.185106383,0.984885780,0.546381146,complex
9.200000000,0.984885780,0.546835676,complex
9.214893617,0.984885780,0.547289866,complex
9.229787234,0.984885780,0.318423177,complex
9.244680851,0.984885780,0.318682777,complex
9.259574468,0.984885780,0.318942173,complex
9.274468085,0.984885780,0.549103251,complex
9.289361702,0.984885780,0.549555758,complex
9.304255319,0.984885780,0.550007931,complex
9.319148936,0.984885780,0.550459771,complex
9.334042553,0.984885780,0.550911278,complex
9.348936170,0.984885780,0.551362454,complex
9.363829787,0.984885780,0.320752269,complex
9.378723404,0.984885780,0.552263814,complex
9.393617021,0.984885780,0.552714000,complex
9.408510638,0.984885780,0.553163858,complex
9.423404255,0.984885780,0.321782196,complex
9.438297872,0.984885780,0.554062592,complex
9.453191489,0.984885780,0.554511469,complex
9.468085106,0.984885780,0.554960022,complex
9.482978723,0.984885780,0.322808950,complex
9.497872340,0.984885780,0.555856154,complex
9.512765957,0.984885780,0.323321147,complex
9.527659574,0.984885780,0.556750996,complex
9.542553191,0.984885780,0.323832562,complex
9.557446809,0.984885780,0.557644554,complex
9.572340426,0.984885780,0.324343200,complex
9.587234043,0.984885780,0.558536832,complex
9.602127660,0.984885780,0.324853062,complex
9.617021277,0.984885780,0.559427839,complex
9.631914894,0.984885780,0.559872867,complex
9.646808511,0.984885780,0.560317580,complex
9.661702128,0.984885780,0.560761977,complex
9.676595745,0.984885780,0.561206060,complex
9.691489362,0.984885780,0.561649830,complex
9.706382979,0.984885780,0.562093287,complex
9.721276596,0.984885780,0.562536432,complex
9.736170213,0.984885780,0.562979265,complex
9.751063830,0.984885780,0.327390888,complex
9.765957447,0.984885780,0.563864002,complex
9.780851064,0.984885780,0.564305906,complex
9.795744681,0.984885780,0.564747502,complex
9.810638298,0.984885780,0.565188791,complex
9.825531915,0.984885780,0.565629772,complex
9.840425532,0.984885780,0.566070448,complex
9.855319149,0.984885780,0.329156139,complex
9.870212766,0.984885780,0.566950883,complex
9.885106383,0.984885780,0.329658824,complex
9.900000000,0.984885780,0.567830103,complex
9.914893617,0.984885780,0.568269259,complex
9.929787234,0.984885780,0.568708113,complex
