K,rho,angle,F_triangle,r(theta*),type,f_pred,A=1-gamma*dt
5.0,1.0271827513464646,0.23545239229029763,-2.0943951023931957,0.9999990048125549,NS-candidate,0.03747341209581294,0.97
5.016949152542373,1.0273005739440906,0.23583270603385292,-2.0943951023931957,0.9999990115209059,NS-candidate,0.037533940908025545,0.97
5.033898305084746,1.027418345347137,0.2362122882641575,-2.0943951023931957,0.9999990181616549,NS-candidate,0.037594353296288366,0.97
5.0508474576271185,1.0275360657628978,0.23659114260781855,-2.0943951023931957,0.9999990247357078,NS-candidate,0.037654649837793853,0.97
5.067796610169491,1.0276537353969828,0.23696927266119328,-2.0943951023931957,0.9999990312439546,NS-candidate,0.03771483110492005,0.97
5.084745762711864,1.0277713544533313,0.23734668199074443,-2.0943951023931957,0.9999990376872706,NS-candidate,0.03777489766528711,0.97
5.101694915254237,1.0278889231342245,0.237723374133388,-2.0943951023931957,0.9999990440665167,NS-candidate,0.03783485008181271,0.97
5.11864406779661,1.0280064416403256,0.23809935259683643,-2.0943951023931957,0.9999990503825398,NS-candidate,0.03789468891276662,0.97
5.135593220338983,1.0281239101706747,0.23847462085994076,-2.0943951023931957,0.9999990566361721,NS-candidate,0.03795441471182519,0.97
5.1525423728813555,1.0282413289227175,0.23884918237301542,-2.0943951023931957,0.9999990628282328,NS-candidate,0.038014028028123,0.97
5.169491525423728,1.0283586980923274,0.2392230405581745,-2.0943951023931957,0.9999990689595278,NS-candidate,0.038073529406306435,0.97
5.186440677966102,1.0284760178738181,0.2395961988096513,-2.0943951023931957,0.9999990750308495,NS-candidate,0.038132919386584495,0.97
5.203389830508475,1.0285932884599578,0.23996866049411766,-2.0943951023931957,0.9999990810429773,NS-candidate,0.03819219850477965,0.97
5.220338983050848,1.0287105100420013,0.24034042895099625,-2.0943951023931957,0.9999990869966786,NS-candidate,0.038251367292377526,0.97
5.237288135593221,1.0288276828096874,0.24071150749277484,-2.0943951023931957,0.9999990928927077,NS-candidate,0.038310426276576916,0.97
5.254237288135593,1.0289448069512706,0.2410818994053061,-2.0943951023931957,0.9999990987318073,NS-candidate,0.03836937598033753,0.97
5.271186440677966,1.0290618826535323,0.24145160794810772,-2.0943951023931957,0.9999991045147076,NS-candidate,0.03842821692242771,0.97
5.288135593220339,1.0291789101017927,0.2418206363546635,-2.0943951023931957,0.9999991102421282,NS-candidate,0.038486949617472385,0.97
5.305084745762712,1.0292958894799427,0.24218898783271162,-2.0943951023931957,0.9999991159147755,NS-candidate,0.03854557457599895,0.97
5.322033898305085,1.02941282097044,0.2425566655645308,-2.0943951023931957,0.9999991215333466,NS-candidate,0.038604092304482786,0.97
5.338983050847458,1.0295297047543357,0.24292367270722828,-2.0943951023931957,0.9999991270985262,NS-candidate,0.03866250330539313,0.97
5.3559322033898304,1.0296465410112867,0.2432900123930145,-2.0943951023931957,0.9999991326109888,NS-candidate,0.03872080807723674,0.97
5.372881355932203,1.029763329919579,0.24365568772948343,-2.0943951023931957,0.9999991380713982,NS-candidate,0.038779007114602554,0.97
5.389830508474576,1.029880071656131,0.2440207017998783,-2.0943951023931957,0.9999991434804074,NS-candidate,0.038837100908204,0.97
5.406779661016949,1.0299967663965153,0.24438505766336266,-2.0943951023931957,0.9999991488386597,NS-candidate,0.038895089944922044,0.97
5.423728813559322,1.0301134143149646,0.24474875835528634,-2.0943951023931957,0.9999991541467885,NS-candidate,0.03895297470784764,0.97
5.440677966101695,1.030230015584406,0.2451118068874409,-2.0943951023931957,0.9999991594054164,NS-candidate,0.0390107556763223,0.97
5.4576271186440675,1.0303465703764516,0.24547420624832056,-2.0943951023931957,0.9999991646151575,NS-candidate,0.03906843332597964,0.97
5.47457627118644,1.0304630788614257,0.24583595940337052,-2.0943951023931957,0.9999991697766155,NS-candidate,0.03912600812878493,0.97
5.491525423728813,1.0305795412083814,0.2461970692952412,-2.0943951023931957,0.9999991748903856,NS-candidate,0.03918348055307553,0.97
5.508474576271187,1.0306959575851005,0.24655753884403,-2.0943951023931957,0.9999991799570532,NS-candidate,0.03924085106359937,0.97
5.52542372881356,1.0308123281581238,0.24691737094752797,-2.0943951023931957,0.999999184977195,NS-candidate,0.039298120121554224,0.97
5.5423728813559325,1.030928653092751,0.24727656848145446,-2.0943951023931957,0.999999189951379,NS-candidate,0.03935528818462505,0.97
5.559322033898305,1.0310449325530595,0.24763513429969575,-2.0943951023931957,0.9999991948801644,NS-candidate,0.03941235570702194,0.97
5.576271186440678,1.0311611667019194,0.24799307123453934,-2.0943951023931957,0.9999991997641021,NS-candidate,0.039469323139517454,0.97
5.593220338983051,1.0312773557010015,0.24835038209689905,-2.0943951023931957,0.9999992046037347,NS-candidate,0.03952619092948243,0.97
5.610169491525424,1.0313934997107927,0.24870706967654618,-2.0943951023931957,0.9999992093995959,NS-candidate,0.03958295952092276,0.97
