K,rho,angle,F_triangle,r(theta*),type,diagnosis
1.2,0.906434748545482,0.0,-2.0943951023931957,0.9995740656038216,real+ (0),
2.1108333333333333,0.8331635809284922,0.0,-2.0943951023931957,0.9998606944517923,real+ (0),
3.0216666666666665,0.7598976685134367,0.0,-2.0943951023931957,0.9999316851191209,real+ (0),
3.9325,0.6866333194260023,0.0,-2.0943951023931957,0.9999595578399783,real+ (0),
4.843333333333333,0.613369643627057,0.0,-2.0943951023931957,0.9999732935791102,real+ (0),
5.754166666666666,0.5401063189141375,0.0,-2.0943951023931957,0.9999810572410481,real+ (0),
6.665,0.46684320038272814,0.0,-2.0943951023931957,0.9999858689193053,real+ (0),
7.575833333333333,0.39358021322475095,0.0,-2.0943951023931957,0.9999890555252013,real+ (0),
8.486666666666666,0.32031731491667315,0.0,-2.0943951023931957,0.9999912742666013,real+ (0),
9.397499999999999,0.24705447949963108,0.0,-2.0943951023931957,0.999992880825444,real+ (0),
10.308333333333332,0.1737916902295705,0.0,-2.0943951023931957,0.9999940813284051,real+ (0),
11.219166666666665,0.10052893582176296,0.0,-2.0943951023931957,0.9999950019211001,real+ (0),
12.129999999999999,0.02726620839353521,0.0,-2.0943951023931957,0.9999957233128591,real+ (0),
13.040833333333332,0.051850349331019695,3.141592653589793,-2.0943951023931957,0.9999962990892064,real+ (0),
13.951666666666664,0.12511433060234783,3.141592653589793,-2.0943951023931957,0.9999967659581976,real+ (0),
14.862499999999999,0.19837813990463124,3.141592653589793,-2.0943951023931957,0.9999971497496385,real+ (0),
15.773333333333332,0.2716418069734384,3.141592653589793,-2.0943951023931957,0.999997469066167,real+ (0),
16.684166666666666,0.3449053550623742,3.141592653589793,-2.0943951023931957,0.9999977375807234,real+ (0),
17.595,0.4181688026180342,3.141592653589793,-2.0943951023931957,0.9999979655249831,real+ (0),
18.50583333333333,0.4914321644611118,3.141592653589793,-2.0943951023931957,0.9999981606786974,real+ (0),
19.416666666666664,0.564695452635565,3.141592653589793,-2.0943951023931957,0.999998329042427,real+ (0),
20.327499999999997,0.6379586770298198,3.141592653589793,-2.0943951023931957,0.9999984753043831,real+ (0),
21.23833333333333,0.7112218458383429,3.141592653589793,-2.0943951023931957,0.9999986031703658,real+ (0),
22.149166666666666,0.7844849659094828,3.141592653589793,-2.0943951023931957,0.9999987156008331,real+ (0),
23.06,0.8577480430109745,3.141592653589793,-2.0943951023931957,0.999998814983814,real+ (0),
23.97083333333333,0.931011082034995,3.141592653589793,-2.0943951023931957,0.9999989032627697,real+ (0),
24.881666666666664,1.0042740871582279,3.141592653589793,-2.0943951023931957,0.9999989820323343,real+ (0),
25.792499999999997,1.0775370619680524,3.141592653589793,-2.0943951023931957,0.9999990526108358,real+ (0),
26.70333333333333,1.150800009562936,3.141592653589793,-2.0943951023931957,0.9999991160958187,real+ (0),
27.614166666666666,1.2240629326329846,3.141592653589793,-2.0943951023931957,0.9999991734069719,real+ (0),
28.525,1.297325833525065,3.141592653589793,-2.0943951023931957,0.9999992253196259,real+ (0),
29.43583333333333,1.3705887142958626,3.141592653589793,-2.0943951023931957,0.999999272491115,real+ (0),
30.346666666666664,1.4438515767553817,3.141592653589793,-2.0943951023931957,0.9999993154816869,real+ (0),
31.257499999999997,1.517114422502857,3.141592653589793,-2.0943951023931957,0.9999993547712167,real+ (0),
32.16833333333333,1.5903772529565612,3.141592653589793,-2.0943951023931957,0.999999390772655,real+ (0),
33.079166666666666,1.6636400693787023,3.141592653589793,-2.0943951023931957,0.9999994238429247,real+ (0),
33.99,1.7369028728963074,3.141592653589793,-2.0943951023931957,0.9999994542918007,real+ (0),
34.90083333333333,1.8101656645188546,3.141592653589793,-2.0943951023931957,0.9999994823891909,real+ (0),
35.81166666666667,1.883428445153207,3.141592653589793,-2.0943951023931957,0.9999995083711385,real+ (0),
36.722500000000004,1.9566912156163305,3.141592653589793,-2.0943951023931957,0.9999995324447953,real+ (0),
37.63333333333333,2.029953976646154,3.141592653589793,-2.0943951023931957,0.9999995547925642,real+ (0),
38.54416666666667,2.1032167289109203,3.141592653589793,-2.0943951023931957,0.9999995755755636,real+ (0),
39.455,2.1764794730172,3.141592653589793,-2.0943951023931957,0.9999995949365409,real+ (0),
40.365833333333335,2.2497422095168647,3.141592653589793,-2.0943951023931957,0.9999996130023285,real+ (0),
41.276666666666664,2.3230049389131056,3.141592653589793,-2.0943951023931957,0.9999996298859279,real+ (0),
42.1875,2.3962676616656906,3.141592653589793,-2.0943951023931957,0.9999996456882801,real+ (0),
43.098333333333336,2.4695303781955458,3.141592653589793,-2.0943951023931957,0.999999660499778,real+ (0),
44.009166666666665,2.5427930888887733,3.141592653589793,-2.0943951023931957,0.9999996744015621,real+ (0),
44.92,2.6160557941001867,3.141592653589793,-2.0943951023931957,0.9999996874666343,real+ (0),
45.83083333333333,2.689318494156402,3.141592653589793,-2.0943951023931957,0.9999996997608177,real+ (0),
46.74166666666667,2.7625811893586025,3.141592653589793,-2.0943951023931957,0.999999711343588,real+ (0),
47.652499999999996,2.8358438799849517,3.141592653589793,-2.0943951023931957,0.9999997222687933,real+ (0),
48.56333333333333,2.909106566292761,3.141592653589793,-2.0943951023931957,0.9999997325852825,real+ (0),
49.47416666666667,2.982369248520403,3.141592653589793,-2.0943951023931957,0.9999997423374503,real+ (0),
50.385,3.055631926889024,3.141592653589793,-2.0943951023931957,0.9999997515657171,real+ (0),
51.295833333333334,3.128894601604072,3.141592653589793,-2.0943951023931957,0.9999997603069481,real+ (0),
52.20666666666666,3.2021572728566685,3.141592653589793,-2.0943951023931957,0.9999997685948223,real+ (0),
53.1175,3.275419940824829,3.141592653589793,-2.0943951023931957,0.9999997764601566,real+ (0),
54.028333333333336,3.3486826056745733,3.141592653589793,-2.0943951023931957,0.9999997839311936,real+ (0),
54.939166666666665,3.421945267560917,3.141592653589793,-2.0943951023931957,0.9999997910338548,real+ (0),
