K,rho,angle,F_triangle,r(theta*),type
3.8,1.0115422420493905,0.16587012213371974,-2.0943951023931957,0.9999982777672305,NS-candidate
3.8009962640099624,1.0115471185398726,0.16589137185059333,-2.0943951023931957,0.9999982786691235,NS-candidate
3.801992528019925,1.0115519948460996,0.16591261856330064,-2.0943951023931957,0.9999982795703084,NS-candidate
3.802988792029888,1.011556870968141,0.16593386227301168,-2.0943951023931957,0.9999982804707856,NS-candidate
3.8039850560398505,1.0115617469060607,0.1659551029808971,-2.0943951023931957,0.9999982813705564,NS-candidate
3.804981320049813,1.011566622659922,0.1659763406881261,-2.0943951023931957,0.9999982822696208,NS-candidate
3.8059775840597756,1.0115714982297968,0.16599757539586601,-2.0943951023931957,0.9999982831679801,NS-candidate
3.806973848069738,1.0115763736157453,0.16601880710528605,-2.0943951023931957,0.9999982840656348,NS-candidate
3.807970112079701,1.0115812488178355,0.16604003581755128,-2.0943951023931957,0.9999982849625857,NS-candidate
3.8089663760896637,1.0115861238361294,0.16606126153382825,-2.0943951023931957,0.9999982858588334,NS-candidate
3.8099626400996263,1.0115909986706964,0.16608248425528313,-2.0943951023931957,0.9999982867543787,NS-candidate
3.810958904109589,1.0115958733216017,0.16610370398308028,-2.0943951023931957,0.9999982876492226,NS-candidate
3.8119551681195514,1.0116007477889077,0.16612492071838258,-2.0943951023931957,0.9999982885433655,NS-candidate
3.812951432129514,1.0116056220726806,0.16614613446235274,-2.0943951023931957,0.9999982894368081,NS-candidate
3.813947696139477,1.0116104961729901,0.1661673452161544,-2.0943951023931957,0.9999982903295513,NS-candidate
3.8149439601494395,1.0116153700898953,0.1661885529809486,-2.0943951023931957,0.9999982912215959,NS-candidate
3.815940224159402,1.0116202438234618,0.16620975775789604,-2.0943951023931957,0.9999982921129426,NS-candidate
3.8169364881693646,1.0116251173737578,0.16623095954815564,-2.0943951023931957,0.9999982930035919,NS-candidate
3.817932752179327,1.0116299907408477,0.16625215835288876,-2.0943951023931957,0.9999982938935448,NS-candidate
3.81892901618929,1.0116348639247943,0.16627335417325115,-2.0943951023931957,0.9999982947828017,NS-candidate
3.8199252801992527,1.0116397369256667,0.166294547010403,-2.0943951023931957,0.9999982956713637,NS-candidate
3.8209215442092153,1.0116446097435257,0.1663157368654989,-2.0943951023931957,0.9999982965592313,NS-candidate
3.821917808219178,1.0116494823784377,0.16633692373969672,-2.0943951023931957,0.9999982974464052,NS-candidate
3.8229140722291404,1.0116543548304664,0.1663581076341527,-2.0943951023931957,0.9999982983328863,NS-candidate
3.8239103362391034,1.0116592270996783,0.16637928855001932,-2.0943951023931957,0.9999982992186753,NS-candidate
