K,rho,angle,label
1.321276596,1.005627100,0.202890052,complex
1.336170213,1.005858462,0.204005119,complex
1.351063830,1.006089770,0.205113445,complex
1.365957447,1.006321025,0.206215139,complex
1.380851064,1.006552227,0.207310309,complex
1.395744681,1.006783376,0.208399057,complex
1.410638298,1.007014471,0.209481485,complex
1.425531915,1.007245514,0.210557690,complex
1.440425532,1.007476504,0.211627768,complex
1.455319149,1.007707441,0.212691813,complex
1.470212766,1.007938324,0.213749915,complex
1.485106383,1.008169155,0.214802162,complex
1.500000000,1.008399934,0.215848642,complex
1.514893617,1.008630659,0.216889437,complex
1.529787234,1.008861332,0.217924631,complex
1.544680851,1.009091951,0.218954303,complex
1.559574468,1.009322519,0.219978531,complex
1.574468085,1.009553033,0.220997393,complex
1.589361702,1.009783495,0.222010962,complex
1.604255319,1.010013904,0.223019311,complex
1.619148936,1.010244261,0.224022511,complex
1.634042553,1.010474565,0.225020632,complex
1.648936170,1.010704817,0.226013742,complex
1.663829787,1.010935016,0.227001907,complex
1.678723404,1.011165163,0.227985193,complex
1.693617021,1.011395258,0.228963661,complex
1.708510638,1.011625300,0.229937376,complex
1.723404255,1.011855290,0.230906397,complex
1.738297872,1.012085228,0.231870783,complex
1.753191489,1.012315113,0.232830594,complex
1.768085106,1.012544946,0.233785886,complex
1.782978723,1.012774727,0.234736715,complex
1.797872340,1.013004456,0.235683135,complex
1.812765957,1.013234133,0.236625200,complex
1.827659574,1.013463758,0.237562963,complex
1.842553191,1.013693331,0.238496474,complex
1.857446809,1.013922852,0.239425784,complex
1.872340426,1.014152320,0.240350942,complex
1.887234043,1.014381737,0.241271997,complex
1.902127660,1.014611103,0.242188996,complex
1.917021277,1.014840416,0.243101986,complex
1.931914894,1.015069677,0.244011012,complex
1.946808511,1.015298887,0.244916118,complex
1.961702128,1.015528045,0.245817349,complex
1.976595745,1.015757151,0.246714748,complex
1.991489362,1.015986206,0.247608357,complex
2.006382979,1.016215209,0.248498217,complex
2.021276596,1.016444160,0.249384369,complex
2.036170213,1.016673060,0.250266853,complex
2.051063830,1.016901908,0.251145709,complex
2.065957447,1.017130705,0.252020973,complex
2.080851064,1.017359450,0.252892686,complex
2.095744681,1.017588144,0.253760883,complex
2.110638298,1.017816787,0.254625601,complex
2.125531915,1.018045378,0.255486877,complex
2.140425532,1.018273918,0.256344744,complex
2.155319149,1.018502406,0.257199239,complex
2.170212766,1.018730843,0.258050394,complex
2.185106383,1.018959230,0.258898244,complex
2.200000000,1.019187565,0.259742821,complex
2.214893617,1.019415848,0.260584157,complex
2.229787234,1.019644081,0.261422285,complex
2.244680851,1.019872263,0.262257236,complex
2.259574468,1.020100393,0.263089040,complex
2.274468085,1.020328473,0.263917728,complex
2.289361702,1.020556501,0.264743329,complex
2.304255319,1.020784479,0.265565874,complex
2.319148936,1.021012406,0.266385389,complex
2.334042553,1.021240282,0.267201905,complex
2.348936170,1.021468107,0.268015449,complex
2.363829787,1.021695881,0.268826047,complex
2.378723404,1.021923604,0.269633729,complex
2.393617021,1.022151277,0.270438519,complex
2.408510638,1.022378899,0.271240445,complex
2.423404255,1.022606470,0.272039532,complex
2.438297872,1.022833991,0.272835805,complex
2.453191489,1.023061461,0.273629290,complex
2.468085106,1.023288881,0.274420011,complex
2.482978723,1.023516250,0.275207992,complex
2.497872340,1.023743568,0.275993258,complex
2.512765957,1.023970837,0.276775832,complex
2.527659574,1.024198054,0.277555738,complex
2.542553191,1.024425221,0.278332997,complex
2.557446809,1.024652338,0.279107634,complex
2.572340426,1.024879405,0.279879669,complex
2.587234043,1.025106421,0.280649126,complex
2.602127660,1.025333387,0.281416025,complex
2.617021277,1.025560303,0.282180388,complex
2.631914894,1.025787169,0.282942235,complex
2.646808511,1.026013984,0.283701589,complex
2.661702128,1.026240749,0.284458468,complex
2.676595745,1.026467464,0.285212894,complex
2.691489362,1.026694130,0.285964886,complex
2.706382979,1.026920745,0.286714463,complex
2.721276596,1.027147310,0.287461645,complex
2.736170213,1.027373825,0.288206452,complex
2.751063830,1.027600290,0.288948901,complex
2.765957447,1.027826705,0.289689012,complex
2.780851064,1.028053071,0.290426803,complex
2.795744681,1.028279386,0.291162292,complex
2.810638298,1.028505652,0.291895496,complex
2.825531915,1.028731868,0.292626433,complex
2.840425532,1.028958034,0.293355122,complex
2.855319149,1.029184151,0.294081578,complex
2.870212766,1.029410218,0.294805819,complex
2.885106383,1.029636235,0.295527861,complex
2.900000000,1.029862203,0.296247721,complex
2.914893617,1.030088121,0.296965416,complex
2.929787234,1.030313990,0.297680961,complex
2.944680851,1.030539809,0.298394372,complex
2.959574468,1.030765578,0.299105666,complex
2.974468085,1.030991299,0.299814856,complex
2.989361702,1.031216969,0.300521960,complex
3.004255319,1.031442591,0.301226991,complex
3.019148936,1.031668163,0.301929965,complex
3.034042553,1.031893686,0.302630897,complex
3.048936170,1.032119159,0.303329800,complex
3.063829787,1.032344583,0.304026691,complex
3.078723404,1.032569958,0.304721582,complex
3.093617021,1.032795284,0.305414487,complex
3.108510638,1.033020561,0.306105422,complex
3.123404255,1.033245788,0.306794399,complex
3.138297872,1.033470967,0.307481431,complex
3.153191489,1.033696096,0.308166534,complex
3.168085106,1.033921177,0.308849718,complex
3.182978723,1.034146208,0.309530999,complex
3.197872340,1.034371190,0.310210388,complex
3.212765957,1.034596124,0.310887898,complex
3.227659574,1.034821009,0.311563543,complex
3.242553191,1.035045844,0.312237334,complex
3.257446809,1.035270631,0.312909284,complex
3.272340426,1.035495369,0.313579405,complex
3.287234043,1.035720059,0.314247710,complex
3.302127660,1.035944699,0.314914210,complex
3.317021277,1.036169291,0.315578917,complex
3.331914894,1.036393835,0.316241842,complex
3.346808511,1.036618329,0.316902998,complex
3.361702128,1.036842775,0.317562396,complex
3.376595745,1.037067173,0.318220046,complex
3.391489362,1.037291522,0.318875961,complex
3.406382979,1.037515822,0.319530151,complex
3.421276596,1.037740074,0.320182628,complex
3.436170213,1.037964278,0.320833401,complex
3.451063830,1.038188433,0.321482482,complex
3.465957447,1.038412539,0.322129882,complex
3.480851064,1.038636598,0.322775610,complex
3.495744681,1.038860608,0.323419678,complex
3.510638298,1.039084569,0.324062095,complex
3.525531915,1.039308483,0.324702872,complex
3.540425532,1.039532348,0.325342019,complex
3.555319149,1.039756165,0.325979545,complex
3.570212766,1.039979934,0.326615461,complex
3.585106383,1.040203654,0.327249777,complex
3.600000000,1.040427327,0.327882501,complex
3.614893617,1.040650952,0.328513643,complex
3.629787234,1.040874528,0.329143214,complex
3.644680851,1.041098056,0.329771222,complex
3.659574468,1.041321537,0.330397677,complex
3.674468085,1.041544969,0.331022587,complex
3.689361702,1.041768354,0.331645962,complex
3.704255319,1.041991691,0.332267811,complex
3.719148936,1.042214980,0.332888143,complex
3.734042553,1.042438221,0.333506966,complex
3.748936170,1.042661414,0.334124290,complex
3.763829787,1.042884559,0.334740123,complex
3.778723404,1.043107657,0.335354473,complex
3.793617021,1.043330707,0.335967349,complex
3.808510638,1.043553709,0.336578759,complex
3.823404255,1.043776664,0.337188712,complex
3.838297872,1.043999571,0.337797216,complex
3.853191489,1.044222431,0.338404280,complex
3.868085106,1.044445243,0.339009910,complex
3.882978723,1.044668007,0.339614115,complex
3.897872340,1.044890724,0.340216904,complex
3.912765957,1.045113393,0.340818284,complex
3.927659574,1.045336016,0.341418262,complex
3.942553191,1.045558590,0.342016847,complex
3.957446809,1.045781117,0.342614045,complex
3.972340426,1.046003597,0.343209866,complex
3.987234043,1.046226030,0.343804316,complex
4.002127660,1.046448415,0.344397402,complex
4.017021277,1.046670753,0.344989132,complex
4.031914894,1.046893044,0.345579513,complex
4.046808511,1.047115288,0.346168553,complex
4.061702128,1.047337484,0.346756259,complex
4.076595745,1.047559634,0.347342637,complex
4.091489362,1.047781736,0.347927695,complex
4.106382979,1.048003791,0.348511440,complex
4.121276596,1.048225800,0.349093878,complex
4.136170213,1.048447761,0.349675017,complex
4.151063830,1.048669675,0.350254863,complex
4.165957447,1.048891542,0.350833424,complex
4.180851064,1.049113362,0.351410704,complex
4.195744681,1.049335136,0.351986713,complex
4.210638298,1.049556862,0.352561455,complex
4.225531915,1.049778542,0.353134937,complex
4.240425532,1.050000175,0.353707166,complex
4.255319149,1.050221761,0.354278149,complex
4.270212766,1.050443301,0.354847891,complex
4.285106383,1.050664793,0.355416398,complex
4.300000000,1.050886239,0.355983678,complex
4.314893617,1.051107639,0.356549736,complex
4.329787234,1.051328992,0.357114578,complex
4.344680851,1.051550298,0.357678211,complex
4.359574468,1.051771557,0.358240640,complex
4.374468085,1.051992770,0.358801871,complex
4.389361702,1.052213937,0.359361911,complex
4.404255319,1.052435057,0.359920765,complex
4.419148936,1.052656131,0.360478438,complex
4.434042553,1.052877158,0.361034938,complex
4.448936170,1.053098139,0.361590269,complex
4.463829787,1.053319073,0.362144437,complex
4.478723404,1.053539961,0.362697448,complex
4.493617021,1.053760803,0.363249307,complex
4.508510638,1.053981598,0.363800020,complex
4.523404255,1.054202348,0.364349593,complex
4.538297872,1.054423051,0.364898030,complex
4.553191489,1.054643708,0.365445338,complex
4.568085106,1.054864318,0.365991521,complex
4.582978723,1.055084883,0.366536585,complex
4.597872340,1.055305402,0.367080535,complex
4.612765957,1.055525874,0.367623377,complex
4.627659574,1.055746300,0.368165116,complex
4.642553191,1.055966681,0.368705756,complex
4.657446809,1.056187015,0.369245303,complex
4.672340426,1.056407304,0.369783762,complex
4.687234043,1.056627546,0.370321138,complex
4.702127660,1.056847743,0.370857436,complex
4.717021277,1.057067894,0.371392662,complex
4.731914894,1.057287998,0.371926819,complex
4.746808511,1.057508058,0.372459912,complex
4.761702128,1.057728071,0.372991948,complex
4.776595745,1.057948038,0.373522930,complex
4.791489362,1.058167960,0.374052863,complex
4.806382979,1.058387836,0.374581752,complex
4.821276596,1.058607667,0.375109601,complex
4.836170213,1.058827452,0.375636416,complex
4.851063830,1.059047191,0.376162201,complex
4.865957447,1.059266885,0.376686961,complex
4.880851064,1.059486533,0.377210699,complex
4.895744681,1.059706135,0.377733421,complex
4.910638298,1.059925692,0.378255131,complex
4.925531915,1.060145204,0.378775834,complex
4.940425532,1.060364670,0.379295533,complex
4.955319149,1.060584091,0.379814234,complex
4.970212766,1.060803466,0.380331941,complex
4.985106383,1.061022796,0.380848657,complex
5.000000000,1.061242081,0.381364388,complex
5.014893617,1.061461320,0.381879138,complex
5.029787234,1.061680514,0.382392911,complex
5.044680851,1.061899663,0.382905710,complex
5.059574468,1.062118767,0.383417541,complex
5.074468085,1.062337825,0.383928407,complex
5.089361702,1.062556838,0.384438313,complex
5.104255319,1.062775806,0.384947262,complex
5.119148936,1.062994729,0.385455258,complex
5.134042553,1.063213607,0.385962307,complex
5.148936170,1.063432440,0.386468411,complex
5.163829787,1.063651228,0.386973574,complex
5.178723404,1.063869971,0.387477802,complex
5.193617021,1.064088669,0.387981096,complex
5.208510638,1.064307322,0.388483462,complex
5.223404255,1.064525930,0.388984904,complex
5.238297872,1.064744493,0.389485424,complex
5.253191489,1.064963011,0.389985027,complex
5.268085106,1.065181485,0.390483717,complex
5.282978723,1.065399914,0.390981497,complex
5.297872340,1.065618298,0.391478371,complex
5.312765957,1.065836637,0.391974343,complex
5.327659574,1.066054931,0.392469417,complex
5.342553191,1.066273181,0.392963595,complex
5.357446809,1.066491386,0.393456883,complex
5.372340426,1.066709547,0.393949283,complex
5.387234043,1.066927662,0.394440799,complex
5.402127660,1.067145734,0.394931434,complex
5.417021277,1.067363760,0.395421192,complex
5.431914894,1.067581743,0.395910077,complex
5.446808511,1.067799680,0.396398092,complex
5.461702128,1.068017574,0.396885241,complex
5.476595745,1.068235422,0.397371526,complex
5.491489362,1.068453227,0.397856952,complex
5.506382979,1.068670987,0.398341521,complex
5.521276596,1.068888702,0.398825238,complex
5.536170213,1.069106374,0.399308105,complex
5.551063830,1.069324001,0.399790125,complex
5.565957447,1.069541583,0.400271303,complex
5.580851064,1.069759122,0.400751641,complex
5.595744681,1.069976616,0.401231143,complex
5.610638298,1.070194066,0.401709812,complex
5.625531915,1.070411472,0.402187651,complex
5.640425532,1.070628833,0.402664663,complex
5.655319149,1.070846151,0.403140851,complex
5.670212766,1.071063424,0.403616219,complex
5.685106383,1.071280654,0.404090770,complex
5.700000000,1.071497839,0.404564507,complex
5.714893617,1.071714981,0.405037433,complex
5.729787234,1.071932078,0.405509551,complex
5.744680851,1.072149131,0.405980864,complex
5.759574468,1.072366141,0.406451375,complex
5.774468085,1.072583106,0.406921087,complex
5.789361702,1.072800028,0.407390003,complex
5.804255319,1.073016906,0.407858127,complex
5.819148936,1.073233740,0.408325460,complex
5.834042553,1.073450530,0.408792007,complex
5.848936170,1.073667276,0.409257769,complex
5.863829787,1.073883979,0.409722751,complex
5.878723404,1.074100638,0.410186954,complex
5.893617021,1.074317253,0.410650382,complex
5.908510638,1.074533825,0.411113038,complex
5.923404255,1.074750353,0.411574923,complex
5.938297872,1.074966837,0.412036042,complex
5.953191489,1.075183278,0.412496397,complex
5.968085106,1.075399675,0.412955991,complex
5.982978723,1.075616029,0.413414826,complex
5.997872340,1.075832339,0.413872906,complex
6.012765957,1.076048606,0.414330232,complex
6.027659574,1.076264829,0.414786808,complex
6.042553191,1.076481009,0.415242637,complex
6.057446809,1.076697145,0.415697721,complex
6.072340426,1.076913238,0.416152062,complex
6.087234043,1.077129288,0.416605664,complex
6.102127660,1.077345294,0.417058529,complex
6.117021277,1.077561257,0.417510660,complex
6.131914894,1.077777177,0.417962059,complex
6.146808511,1.077993053,0.418412729,complex
6.161702128,1.078208887,0.418862672,complex
6.176595745,1.078424677,0.419311892,complex
6.191489362,1.078640424,0.419760390,complex
6.206382979,1.078856127,0.420208169,complex
6.221276596,1.079071788,0.420655232,complex
6.236170213,1.079287405,0.421101581,complex
6.251063830,1.079502980,0.421547218,complex
6.265957447,1.079718511,0.421992147,complex
6.280851064,1.079934000,0.422436369,complex
6.295744681,1.080149445,0.422879888,complex
6.310638298,1.080364848,0.423322704,complex
6.325531915,1.080580207,0.423764822,complex
6.340425532,1.080795524,0.424206243,complex
6.355319149,1.081010798,0.424646969,complex
6.370212766,1.081226028,0.425087004,complex
6.385106383,1.081441217,0.425526349,complex
6.400000000,1.081656362,0.425965006,complex
6.414893617,1.081871464,0.426402979,complex
6.429787234,1.082086524,0.426840269,complex
6.444680851,1.082301541,0.427276879,complex
6.459574468,1.082516515,0.427712810,complex
6.474468085,1.082731447,0.428148067,complex
6.489361702,1.082946336,0.428582649,complex
6.504255319,1.083161182,0.429016561,complex
6.519148936,1.083375985,0.429449803,complex
6.534042553,1.083590747,0.429882379,complex
6.548936170,1.083805465,0.430314290,complex
6.563829787,1.084020141,0.430745539,complex
6.578723404,1.084234775,0.431176128,complex
6.593617021,1.084449366,0.431606059,complex
6.608510638,1.084663914,0.432035334,complex
6.623404255,1.084878420,0.432463956,complex
6.638297872,1.085092884,0.432891926,complex
6.653191489,1.085307305,0.433319247,complex
6.668085106,1.085521684,0.433745921,complex
6.682978723,1.085736021,0.434171950,complex
6.697872340,1.085950315,0.434597336,complex
6.712765957,1.086164567,0.435022081,complex
6.727659574,1.086378777,0.435446187,complex
6.742553191,1.086592945,0.435869657,complex
6.757446809,1.086807070,0.436292492,complex
6.772340426,1.087021153,0.436714694,complex
6.787234043,1.087235194,0.437136266,complex
6.802127660,1.087449193,0.437557209,complex
6.817021277,1.087663150,0.437977526,complex
6.831914894,1.087877065,0.438397218,complex
6.846808511,1.088090938,0.438816288,complex
6.861702128,1.088304768,0.439234737,complex
6.876595745,1.088518557,0.439652567,complex
6.891489362,1.088732304,0.440069781,complex
6.906382979,1.088946008,0.440486381,complex
6.921276596,1.089159671,0.440902367,complex
6.936170213,1.089373292,0.441317743,complex
6.951063830,1.089586871,0.441732510,complex
6.965957447,1.089800408,0.442146670,complex
6.980851064,1.090013903,0.442560225,complex
6.995744681,1.090227357,0.442973177,complex
7.010638298,1.090440769,0.443385527,complex
7.025531915,1.090654139,0.443797279,complex
7.040425532,1.090867467,0.444208432,complex
7.055319149,1.091080753,0.444618990,complex
7.070212766,1.091293998,0.445028954,complex
7.085106383,1.091507201,0.445438326,complex
7.100000000,1.091720363,0.445847108,complex
7.114893617,1.091933483,0.446255301,complex
7.129787234,1.092146561,0.446662908,complex
7.144680851,1.092359598,0.447069930,complex
7.159574468,1.092572593,0.447476369,complex
7.174468085,1.092785547,0.447882227,complex
7.189361702,1.092998459,0.448287506,complex
7.204255319,1.093211330,0.448692206,complex
7.219148936,1.093424159,0.449096331,complex
7.234042553,1.093636947,0.449499882,complex
7.248936170,1.093849693,0.449902860,complex
7.263829787,1.094062398,0.450305268,complex
7.278723404,1.094275062,0.450707106,complex
7.293617021,1.094487685,0.451108377,complex
7.308510638,1.094700266,0.451509083,complex
7.323404255,1.094912806,0.451909225,complex
7.338297872,1.095125304,0.452308804,complex
7.353191489,1.095337762,0.452707823,complex
7.368085106,1.095550178,0.453106283,complex
7.382978723,1.095762553,0.453504186,complex
7.397872340,1.095974887,0.453901533,complex
7.412765957,1.096187180,0.454298326,complex
7.427659574,1.096399431,0.454694567,complex
7.442553191,1.096611642,0.455090258,complex
7.457446809,1.096823811,0.455485399,complex
7.472340426,1.097035940,0.455879993,complex
7.487234043,1.097248027,0.456274041,complex
7.502127660,1.097460074,0.456667545,complex
7.517021277,1.097672079,0.457060506,complex
7.531914894,1.097884044,0.457452926,complex
7.546808511,1.098095968,0.457844806,complex
7.561702128,1.098307850,0.458236149,complex
7.576595745,1.098519692,0.458626955,complex
7.591489362,1.098731493,0.459017227,complex
7.606382979,1.098943254,0.459406965,complex
7.621276596,1.099154973,0.459796171,complex
7.636170213,1.099366652,0.460184848,complex
7.651063830,1.099578290,0.460572995,complex
7.665957447,1.099789887,0.460960615,complex
7.680851064,1.100001443,0.461347710,complex
7.695744681,1.100212959,0.461734281,complex
7.710638298,1.100424434,0.462120328,complex
7.725531915,1.100635869,0.462505855,complex
7.740425532,1.100847263,0.462890862,complex
7.755319149,1.101058616,0.463275350,complex
7.770212766,1.101269929,0.463659322,complex
7.785106383,1.101481201,0.464042779,complex
7.800000000,1.101692433,0.464425721,complex
7.814893617,1.101903624,0.464808151,complex
7.829787234,1.102114775,0.465190071,complex
7.844680851,1.102325885,0.465571480,complex
7.859574468,1.102536955,0.465952382,complex
7.874468085,1.102747984,0.466332777,complex
7.889361702,1.102958973,0.466712666,complex
7.904255319,1.103169922,0.467092052,complex
7.919148936,1.103380830,0.467470935,complex
7.934042553,1.103591699,0.467849317,complex
7.948936170,1.103802526,0.468227199,complex
7.963829787,1.104013314,0.468604583,complex
7.978723404,1.104224061,0.468981470,complex
7.993617021,1.104434768,0.469357861,complex
8.008510638,1.104645435,0.469733758,complex
8.023404255,1.104856062,0.470109162,complex
8.038297872,1.105066649,0.470484075,complex
8.053191489,1.105277195,0.470858498,complex
8.068085106,1.105487701,0.471232431,complex
8.082978723,1.105698168,0.471605877,complex
8.097872340,1.105908594,0.471978837,complex
8.112765957,1.106118980,0.472351312,complex
8.127659574,1.106329326,0.472723304,complex
8.142553191,1.106539633,0.473094813,complex
8.157446809,1.106749899,0.473465841,complex
8.172340426,1.106960125,0.473836390,complex
8.187234043,1.107170312,0.474206460,complex
8.202127660,1.107380458,0.474576053,complex
8.217021277,1.107590565,0.474945170,complex
8.231914894,1.107800632,0.475313813,complex
8.246808511,1.108010659,0.475681983,complex
8.261702128,1.108220646,0.476049680,complex
8.276595745,1.108430593,0.476416907,complex
8.291489362,1.108640501,0.476783664,complex
8.306382979,1.108850369,0.477149953,complex
8.321276596,1.109060197,0.477515775,complex
8.336170213,1.109269985,0.477881131,complex
8.351063830,1.109479734,0.478246023,complex
8.365957447,1.109689443,0.478610451,complex
8.380851064,1.109899113,0.478974418,complex
8.395744681,1.110108743,0.479337923,complex
8.410638298,1.110318333,0.479700969,complex
8.425531915,1.110527884,0.480063556,complex
8.440425532,1.110737395,0.480425686,complex
8.455319149,1.110946867,0.480787360,complex
8.470212766,1.111156299,0.481148579,complex
8.485106383,1.111365692,0.481509344,complex
8.500000000,1.111575045,0.481869657,complex
8.514893617,1.111784359,0.482229518,complex
8.529787234,1.111993634,0.482588929,complex
8.544680851,1.112202869,0.482947891,complex
8.559574468,1.112412065,0.483306405,complex
8.574468085,1.112621221,0.483664473,complex
8.589361702,1.112830338,0.484022095,complex
8.604255319,1.113039416,0.484379272,complex
8.619148936,1.113248455,0.484736007,complex
8.634042553,1.113457454,0.485092299,complex
8.648936170,1.113666414,0.485448150,complex
8.663829787,1.113875335,0.485803561,complex
8.678723404,1.114084217,0.486158533,complex
8.693617021,1.114293060,0.486513068,complex
8.708510638,1.114501863,0.486867166,complex
8.723404255,1.114710628,0.487220829,complex
8.738297872,1.114919353,0.487574057,complex
8.753191489,1.115128039,0.487926852,complex
8.768085106,1.115336686,0.488279215,complex
8.782978723,1.115545294,0.488631147,complex
8.797872340,1.115753863,0.488982649,complex
8.812765957,1.115962394,0.489333722,complex
8.827659574,1.116170885,0.489684367,complex
8.842553191,1.116379337,0.490034586,complex
8.857446809,1.116587750,0.490384378,complex
8.872340426,1.116796125,0.490733746,complex
8.887234043,1.117004460,0.491082691,complex
8.902127660,1.117212757,0.491431213,complex
8.917021277,1.117421015,0.491779313,complex
8.931914894,1.117629234,0.492126993,complex
8.946808511,1.117837414,0.492474254,complex
8.961702128,1.118045556,0.492821096,complex
8.976595745,1.118253659,0.493167521,complex
8.991489362,1.118461723,0.493513530,complex
9.006382979,1.118669748,0.493859124,complex
9.021276596,1.118877735,0.494204303,complex
9.036170213,1.119085683,0.494549069,complex
9.051063830,1.119293592,0.494893423,complex
9.065957447,1.119501463,0.495237365,complex
9.080851064,1.119709295,0.495580897,complex
9.095744681,1.119917089,0.495924021,complex
9.110638298,1.120124844,0.496266735,complex
9.125531915,1.120332561,0.496609043,complex
9.140425532,1.120540239,0.496950945,complex
9.155319149,1.120747878,0.497292441,complex
9.170212766,1.120955479,0.497633533,complex
9.185106383,1.121163042,0.497974221,complex
9.200000000,1.121370566,0.498314507,complex
9.214893617,1.121578052,0.498654392,complex
9.229787234,1.121785500,0.498993877,complex
9.244680851,1.121992909,0.499332962,complex
9.259574468,1.122200280,0.499671649,complex
9.274468085,1.122407612,0.500009938,complex
9.289361702,1.122614906,0.500347830,complex
9.304255319,1.122822162,0.500685327,complex
9.319148936,1.123029380,0.501022429,complex
9.334042553,1.123236559,0.501359138,complex
9.348936170,1.123443701,0.501695454,complex
9.363829787,1.123650804,0.502031377,complex
9.378723404,1.123857868,0.502366910,complex
9.393617021,1.124064895,0.502702053,complex
9.408510638,1.124271884,0.503036807,complex
9.423404255,1.124478834,0.503371172,complex
9.438297872,1.124685747,0.503705151,complex
9.453191489,1.124892621,0.504038743,complex
9.468085106,1.125099457,0.504371949,complex
9.482978723,1.125306256,0.504704771,complex
9.497872340,1.125513016,0.505037209,complex
9.512765957,1.125719738,0.505369265,complex
9.527659574,1.125926423,0.505700938,complex
9.542553191,1.126133069,0.506032231,complex
9.557446809,1.126339678,0.506363144,complex
9.572340426,1.126546248,0.506693677,complex
9.587234043,1.126752781,0.507023832,complex
9.602127660,1.126959276,0.507353610,complex
9.617021277,1.127165733,0.507683011,complex
9.631914894,1.127372153,0.508012036,complex
9.646808511,1.127578534,0.508340687,complex
9.661702128,1.127784878,0.508668963,complex
9.676595745,1.127991184,0.508996867,complex
9.691489362,1.128197452,0.509324398,complex
9.706382979,1.128403683,0.509651558,complex
9.721276596,1.128609876,0.509978347,complex
9.736170213,1.128816031,0.510304766,complex
9.751063830,1.129022148,0.510630817,complex
9.765957447,1.129228228,0.510956500,complex
9.780851064,1.129434271,0.511281815,complex
9.795744681,1.129640275,0.511606764,complex
9.810638298,1.129846243,0.511931348,complex
9.825531915,1.130052172,0.512255567,complex
9.840425532,1.130258064,0.512579422,complex
9.855319149,1.130463919,0.512902914,complex
9.870212766,1.130669736,0.513226044,complex
9.885106383,1.130875516,0.513548812,complex
9.900000000,1.131081258,0.513871220,complex
9.914893617,1.131286963,0.514193268,complex
9.929787234,1.131492630,0.514514957,complex
9.944680851,1.131698261,0.514836288,complex
