K,mu_eff_from_lambda,mu0_real,mu0_imag,mu1_real,mu1_imag
3.8,-6.383080398980582,-4.366430916991007,0.6301843880827362,-4.366430916991007,-0.6301843880827362
3.8466666666666667,-6.449288341000707,-4.420054299559985,0.6379249288216794,-4.420054299559985,-0.6379249288216794
3.893333333333333,-6.5154237095058605,-4.473677675626404,0.6456654525723066,-4.473677675626404,-0.6456654525723066
3.94,-6.581487803268936,-4.527301045421067,0.6534059599360327,-4.527301045421067,-0.6534059599360327
3.9866666666666664,-6.647481882756686,-4.580924409163985,0.6611464514862161,-4.580924409163985,-0.6611464514862161
4.033333333333333,-6.7134071716930075,-4.634547767064987,0.6688869277697741,-4.634547767064987,-0.6688869277697741
4.08,-6.779264858542498,-4.688171119324328,0.6766273893086912,-4.688171119324328,-0.6766273893086912
4.126666666666667,-6.845056097917452,-4.741794466133202,0.6843678366014205,-4.741794466133202,-0.6843678366014205
4.173333333333333,-6.910782011913158,-4.795417807674262,0.6921082701241986,-4.795417807674262,-0.6921082701241986
4.22,-6.976443691377046,-4.8490411441220935,0.6998486903322688,-4.8490411441220935,-0.6998486903322688
4.266666666666667,-7.042042197112552,-4.90266447564365,0.707589097661023,-4.90266447564365,-0.707589097661023
4.3133333333333335,-7.1075785610283795,-4.956287802398666,0.7153294925270766,-4.956287802398666,-0.7153294925270766
4.359999999999999,-7.173053787226631,-5.009911124540044,0.7230698753292654,-5.009911124540044,-0.7230698753292654
4.406666666666666,-7.238468853042093,-5.063534442214219,0.7308102464495876,-5.063534442214219,-0.7308102464495876
4.453333333333333,-7.3038247100316935,-5.117157755561484,0.7385506062540791,-5.117157755561484,-0.7385506062540791
4.5,-7.3691222849158615,-5.170781064716334,0.746290955093644,-5.170781064716334,-0.746290955093644
4.546666666666667,-7.434362480478576,-5.224404369807734,0.7540312933048232,-5.224404369807734,-0.7540312933048232
4.593333333333333,-7.499546176422658,-5.278027670959416,0.7617716212105261,-5.278027670959416,-0.7617716212105261
4.64,-7.564674230190136,-5.331650968290143,0.7695119391207106,-5.331650968290143,-0.7695119391207106
4.6866666666666665,-7.629747477740943,-5.385274261913948,0.7772522473330289,-5.385274261913948,-0.7772522473330289
4.733333333333333,-7.694766734301522,-5.438897551940377,0.7849925461334302,-5.438897551940377,-0.7849925461334302
4.779999999999999,-7.759732795076666,-5.49252083847469,0.7927328357967307,-5.49252083847469,-0.7927328357967307
4.826666666666666,-7.824646435932303,-5.546144121618096,0.8004731165871509,-5.546144121618096,-0.8004731165871509
