K,rho1,ang1,rho2,ang2,rho3,ang3
1.100000000,1.000757757,0.109189423,1.000651845,0.093227066,0.997647950,0.093508590
1.100496025,1.000760443,0.109213899,1.000654144,0.093247995,0.997649579,0.093529645
1.100992050,1.000763128,0.109238369,1.000656443,0.093268919,0.997651209,0.093550695
1.101488074,1.000765814,0.109262834,1.000658742,0.093289839,0.997652839,0.093571740
1.101984099,1.000768500,0.109287293,1.000661040,0.093310753,0.997654469,0.093592781
1.102480124,1.000771185,0.109311746,1.000663339,0.093331663,0.997656099,0.093613817
1.102976149,1.000773871,0.109336194,1.000665637,0.093352568,0.997657729,0.093634847
1.103472174,1.000776556,0.109360636,1.000667935,0.093373468,0.997659359,0.093655874
1.103968198,1.000779241,0.109385073,1.000670234,0.093394364,0.997660989,0.093676895
1.104464223,1.000781927,0.109409503,1.000672532,0.093415254,0.997662619,0.093697911
1.104960248,1.000784612,0.109433929,1.000674830,0.093436140,0.997664249,0.093718923
1.105456273,1.000787298,0.109458348,1.000677128,0.093457021,0.997665880,0.093739930
1.105952298,1.000789983,0.109482762,1.000679426,0.093477897,0.997667510,0.093760932
1.106448322,1.000792669,0.109507171,1.000681724,0.093498769,0.997669141,0.093781929
1.106944347,1.000795354,0.109531573,1.000684022,0.093519635,0.997670771,0.093802921
1.107440372,1.000798040,0.109555970,1.000686319,0.093540497,0.997672402,0.093823909
1.107936397,1.000800725,0.109580362,1.000688617,0.093561354,0.997674033,0.093844892
1.108432422,1.000803411,0.109604748,1.000690915,0.093582207,0.997675664,0.093865870
1.108928446,1.000806096,0.109629128,1.000693212,0.093603054,0.997677295,0.093886843
1.109424471,1.000808781,0.109653503,1.000695509,0.093623897,0.997678925,0.093907812
1.109920496,1.000811467,0.109677872,1.000697807,0.093644735,0.997680557,0.093928776
1.110416521,1.000814152,0.109702236,1.000700104,0.093665568,0.997682188,0.093949735
1.110912546,1.000816838,0.109726594,1.000702401,0.093686396,0.997683819,0.093970689
1.111408570,1.000819523,0.109750946,1.000704698,0.093707220,0.997685450,0.093991639
1.111904595,1.000822208,0.109775293,1.000706995,0.093728039,0.997687081,0.094012583
1.112400620,1.000824894,0.109799634,1.000709292,0.093748853,0.997688713,0.094033523
1.112896645,1.000827579,0.109823970,1.000711589,0.093769663,0.997690344,0.094054459
1.113392670,1.000830264,0.109848300,1.000713886,0.093790467,0.997691976,0.094075389
1.113888694,1.000832950,0.109872624,1.000716182,0.093811267,0.997693607,0.094096315
1.114384719,1.000835635,0.109896943,1.000718479,0.093832062,0.997695239,0.094117236
1.114880744,1.000838320,0.109921257,1.000720775,0.093852853,0.997696871,0.094138152
1.115376769,1.000841006,0.109945565,1.000723072,0.093873639,0.997698503,0.094159064
1.115872794,1.000843691,0.109969867,1.000725368,0.093894420,0.997700135,0.094179970
1.116368818,1.000846376,0.109994164,1.000727664,0.093915196,0.997701767,0.094200873
1.116864843,1.000849062,0.110018455,1.000729961,0.093935967,0.997703399,0.094221770
1.117360868,1.000851747,0.110042741,1.000732257,0.093956734,0.997705031,0.094242663
1.117856893,1.000854432,0.110067021,1.000734553,0.093977496,0.997706663,0.094263550
1.118352918,1.000857117,0.110091296,1.000736849,0.093998254,0.997708295,0.094284434
1.118848942,1.000859803,0.110115565,1.000739144,0.094019006,0.997709927,0.094305312
1.119344967,1.000862488,0.110139828,1.000741440,0.094039754,0.997711560,0.094326186
1.119840992,1.000865173,0.110164086,1.000743736,0.094060498,0.997713192,0.094347055
1.120337017,1.000867858,0.110188339,1.000746032,0.094081236,0.997714825,0.094367919
1.120833042,1.000870544,0.110212586,1.000748327,0.094101970,0.997716457,0.094388779
1.121329066,1.000873229,0.110236828,1.000750623,0.094122699,0.997718090,0.094409634
1.121825091,1.000875914,0.110261064,1.000752918,0.094143424,0.997719723,0.094430484
1.122321116,1.000878599,0.110285294,1.000755213,0.094164143,0.997721356,0.094451330
1.122817141,1.000881285,0.110309519,1.000757509,0.094184859,0.997722989,0.094472171
1.123313166,1.000883970,0.110333739,1.000759804,0.094205569,0.997724622,0.094493007
1.123809190,1.000886655,0.110357953,1.000762099,0.094226275,0.997726255,0.094513838
1.124305215,1.000889340,0.110382161,1.000764394,0.094246976,0.997727888,0.094534665
1.124801240,1.000892025,0.110406365,1.000766689,0.094267672,0.997729521,0.094555487
1.125297265,1.000894710,0.110430562,1.000768984,0.094288364,0.997731154,0.094576305
1.125793290,1.000897396,0.110454754,1.000771278,0.094309051,0.997732788,0.094597118
1.126289314,1.000900081,0.110478941,1.000773573,0.094329733,0.997734421,0.094617926
1.126785339,1.000902766,0.110503122,1.000775868,0.094350411,0.997736054,0.094638729
1.127281364,1.000905451,0.110527298,1.000778162,0.094371084,0.997737688,0.094659528
1.127777389,1.000908136,0.110551468,1.000780457,0.094391752,0.997739322,0.094680322
1.128273414,1.000910821,0.110575633,1.000782751,0.094412416,0.997740955,0.094701112
1.128769438,1.000913506,0.110599792,1.000785045,0.094433075,0.997742589,0.094721897
1.129265463,1.000916192,0.110623946,1.000787340,0.094453730,0.997744223,0.094742677
1.129761488,1.000918877,0.110648095,1.000789634,0.094474379,0.997745857,0.094763452
1.130257513,1.000921562,0.110672238,1.000791928,0.094495025,0.997747491,0.094784223
1.130753538,1.000924247,0.110696376,1.000794222,0.094515665,0.997749125,0.094804990
1.131249562,1.000926932,0.110720508,1.000796516,0.094536301,0.997750759,0.094825751
1.131745587,1.000929617,0.110744634,1.000798809,0.094556932,0.997752393,0.094846508
1.132241612,1.000932302,0.110768756,1.000801103,0.094577559,0.997754027,0.094867261
1.132737637,1.000934987,0.110792872,1.000803397,0.094598181,0.997755661,0.094888009
1.133233662,1.000937672,0.110816982,1.000805691,0.094618798,0.997757296,0.094908752
1.133729686,1.000940357,0.110841087,1.000807984,0.094639411,0.997758930,0.094929490
1.134225711,1.000943042,0.110865187,1.000810277,0.094660019,0.997760565,0.094950224
1.134721736,1.000945727,0.110889281,1.000812571,0.094680622,0.997762199,0.094970953
1.135217761,1.000948412,0.110913370,1.000814864,0.094701221,0.997763834,0.094991678
1.135713786,1.000951097,0.110937453,1.000817157,0.094721816,0.997765469,0.095012398
1.136209810,1.000953782,0.110961531,1.000819450,0.094742405,0.997767104,0.095033114
1.136705835,1.000956467,0.110985604,1.000821743,0.094762990,0.997768738,0.095053824
1.137201860,1.000959152,0.111009671,1.000824036,0.094783571,0.997770373,0.095074531
1.137697885,1.000961837,0.111033733,1.000826329,0.094804147,0.997772008,0.095095232
1.138193910,1.000964522,0.111057790,1.000828622,0.094824718,0.997773643,0.095115929
1.138689934,1.000967207,0.111081841,1.000830915,0.094845285,0.997775279,0.095136622
1.139185959,1.000969892,0.111105886,1.000833208,0.094865847,0.997776914,0.095157310
1.139681984,1.000972577,0.111129927,1.000835500,0.094886405,0.997778549,0.095177993
1.140178009,1.000975262,0.111153962,1.000837793,0.094906958,0.997780184,0.095198672
1.140674034,1.000977947,0.111177991,1.000840085,0.094927506,0.997781820,0.095219346
1.141170059,1.000980632,0.111202015,1.000842377,0.094948050,0.997783455,0.095240016
1.141666083,1.000983317,0.111226034,1.000844670,0.094968589,0.997785091,0.095260681
1.142162108,1.000986002,0.111250048,1.000846962,0.094989124,0.997786727,0.095281341
1.142658133,1.000988687,0.111274056,1.000849254,0.095009654,0.997788362,0.095301997
1.143154158,1.000991372,0.111298059,1.000851546,0.095030179,0.997789998,0.095322648
1.143650183,1.000994057,0.111322056,1.000853838,0.095050700,0.997791634,0.095343295
1.144146207,1.000996742,0.111346048,1.000856130,0.095071217,0.997793270,0.095363937
1.144642232,1.000999427,0.111370035,1.000858422,0.095091729,0.997794906,0.095384575
1.145138257,1.001002112,0.111394017,1.000860714,0.095112236,0.997796542,0.095405208
1.145634282,1.001004796,0.111417993,1.000863005,0.095132739,0.997798178,0.095425836
1.146130307,1.001007481,0.111441963,1.000865297,0.095153237,0.997799814,0.095446460
1.146626331,1.001010166,0.111465929,1.000867588,0.095173731,0.997801450,0.095467080
1.147122356,1.001012851,0.111489889,1.000869880,0.095194220,0.997803087,0.095487695
1.147618381,1.001015536,0.111513844,1.000872171,0.095214704,0.997804723,0.095508305
1.148114406,1.001018221,0.111537793,1.000874462,0.095235184,0.997806360,0.095528911
1.148610431,1.001020906,0.111561737,1.000876754,0.095255660,0.997807996,0.095549512
1.149106455,1.001023590,0.111585676,1.000879045,0.095276131,0.997809633,0.095570109
1.149602480,1.001026275,0.111609610,1.000881336,0.095296597,0.997811269,0.095590701
1.150098505,1.001028960,0.111633538,1.000883627,0.095317059,0.997812906,0.095611289
1.150594530,1.001031645,0.111657461,1.000885918,0.095337517,0.997814543,0.095631872
1.151090555,1.001034330,0.111681379,1.000888209,0.095357970,0.997816180,0.095652451
1.151586579,1.001037014,0.111705291,1.000890499,0.095378418,0.997817817,0.095673025
1.152082604,1.001039699,0.111729198,1.000892790,0.095398862,0.997819454,0.095693594
1.152578629,1.001042384,0.111753100,1.000895081,0.095419301,0.997821091,0.095714159
1.153074654,1.001045069,0.111776996,1.000897371,0.095439736,0.997822728,0.095734720
1.153570679,1.001047753,0.111800888,1.000899662,0.095460167,0.997824365,0.095755276
1.154066703,1.001050438,0.111824774,1.000901952,0.095480593,0.997826002,0.095775828
1.154562728,1.001053123,0.111848654,1.000904242,0.095501014,0.997827640,0.095796375
1.155058753,1.001055808,0.111872530,1.000906532,0.095521431,0.997829277,0.095816918
1.155554778,1.001058492,0.111896400,1.000908823,0.095541843,0.997830915,0.095837456
1.156050803,1.001061177,0.111920265,1.000911113,0.095562251,0.997832552,0.095857989
1.156546827,1.001063862,0.111944124,1.000913403,0.095582655,0.997834190,0.095878519
1.157042852,1.001066547,0.111967979,1.000915693,0.095603054,0.997835827,0.095899043
1.157538877,1.001069231,0.111991828,1.000917982,0.095623448,0.997837465,0.095919564
1.158034902,1.001071916,0.112015672,1.000920272,0.095643838,0.997839103,0.095940079
1.158530927,1.001074601,0.112039510,1.000922562,0.095664224,0.997840741,0.095960591
1.159026951,1.001077285,0.112063344,1.000924851,0.095684605,0.997842379,0.095981097
1.159522976,1.001079970,0.112087172,1.000927141,0.095704981,0.997844017,0.096001600
1.160019001,1.001082655,0.112110995,1.000929431,0.095725354,0.997845655,0.096022098
1.160515026,1.001085339,0.112134813,1.000931720,0.095745721,0.997847293,0.096042591
1.161011051,1.001088024,0.112158625,1.000934009,0.095766084,0.997848931,0.096063080
