K,Re(mu1),Im(mu1),Re(mu2),Im(mu2),mu_star,scheme
5.33,-6.124509223484762,-0.7071477818172709,-6.124509223484762,0.7071477818172709,-2.9999999999999996,explicit
5.34,-6.13599992025444,-0.7084747058479878,-6.13599992025444,0.7084747058479878,-2.9999999999999996,explicit
5.35,-6.147490616911607,-0.7098016295203639,-6.147490616911607,0.7098016295203639,-2.9999999999999996,explicit
5.36,-6.158981313456886,-0.7111285528364002,-6.158981313456886,0.7111285528364002,-2.9999999999999996,explicit
5.37,-6.170472009890905,-0.7124554757980821,-6.170472009890905,0.7124554757980821,-2.9999999999999996,explicit
5.38,-6.181962706214285,-0.713782398407379,-6.181962706214285,0.713782398407379,-2.9999999999999996,explicit
5.390000000000001,-6.19345340242764,-0.7151093206662468,-6.19345340242764,0.7151093206662468,-2.9999999999999996,explicit
5.4,-6.204944098531582,-0.716436242576628,-6.204944098531582,0.716436242576628,-2.9999999999999996,explicit
5.41,-6.216434794526711,-0.7177631641404477,-6.216434794526711,0.7177631641404477,-2.9999999999999996,explicit
5.42,-6.227925490413636,-0.7190900853596196,-6.227925490413636,0.7190900853596196,-2.9999999999999996,explicit
5.43,-6.23941618619295,-0.7204170062360435,-6.23941618619295,0.7204170062360435,-2.9999999999999996,explicit
5.44,-6.250906881865254,-0.7217439267716024,-6.250906881865254,0.7217439267716024,-2.9999999999999996,explicit
5.45,-6.262397577431123,-0.7230708469681669,-6.262397577431123,0.7230708469681669,-2.9999999999999996,explicit
5.46,-6.2738882728911545,-0.7243977668275979,-6.2738882728911545,0.7243977668275979,-2.9999999999999996,explicit
5.470000000000001,-6.2853789682459205,-0.7257246863517364,-6.2853789682459205,0.7257246863517364,-2.9999999999999996,explicit
5.48,-6.296869663495998,-0.7270516055424131,-6.296869663495998,0.7270516055424131,-2.9999999999999996,explicit
5.49,-6.308360358641961,-0.7283785244014456,-6.308360358641961,0.7283785244014456,-2.9999999999999996,explicit
5.5,-6.319851053684374,-0.7297054429306368,-6.319851053684374,0.7297054429306368,-2.9999999999999996,explicit
5.51,-6.331341748623803,-0.7310323611317787,-6.331341748623803,0.7310323611317787,-2.9999999999999996,explicit
5.5200000000000005,-6.342832443460807,-0.7323592790066491,-6.342832443460807,0.7323592790066491,-2.9999999999999996,explicit
5.53,-6.354323138195937,-0.7336861965570126,-6.354323138195937,0.7336861965570126,-2.9999999999999996,explicit
5.54,-6.365813832829752,-0.7350131137846229,-6.365813832829752,0.7350131137846229,-2.9999999999999996,explicit
5.550000000000001,-6.377304527362793,-0.7363400306912175,-6.377304527362793,0.7363400306912175,-2.9999999999999996,explicit
5.5600000000000005,-6.388795221795604,-0.7376669472785257,-6.388795221795604,0.7376669472785257,-2.9999999999999996,explicit
5.57,-6.400285916128725,-0.7389938635482615,-6.400285916128725,0.7389938635482615,-2.9999999999999996,explicit
5.58,-6.4117766103626925,-0.7403207795021282,-6.4117766103626925,0.7403207795021282,-2.9999999999999996,explicit
