K,rho1,ang1,rho2,ang2
0.500000000,0.000000000,0.000000000,0.000000000,0.000000000
0.571122230,0.000000000,0.000000000,0.000000000,0.000000000
0.642244460,0.000000000,0.000000000,0.000000000,0.000000000
0.713366690,0.000000000,0.000000000,0.000000000,0.000000000
0.784488921,0.000000000,0.000000000,0.000000000,0.000000000
0.855611151,0.000000000,0.000000000,0.000000000,0.000000000
0.926733381,0.000000000,0.000000000,0.000000000,0.000000000
0.997855611,0.000000000,0.000000000,0.000000000,0.000000000
1.068977841,0.000000000,0.000000000,0.000000000,0.000000000
1.140100071,0.000000000,0.000000000,0.000000000,0.000000000
1.211222302,0.000000000,0.000000000,0.000000000,0.000000000
1.282344532,0.000000000,0.000000000,0.000000000,0.000000000
1.353466762,0.000000000,0.000000000,0.000000000,0.000000000
1.424588992,0.992313719,0.100498309,0.000000000,0.000000000
1.495711222,1.010589678,0.102176635,1.001527390,0.102703218
1.566833452,1.011069401,0.105513883,1.001882396,0.106085705
1.637955683,1.011549970,0.108744319,1.002237276,0.109360577
1.709077913,1.012030884,0.111877203,1.002592030,0.112537231
1.780200143,1.012511761,0.114920526,1.002946659,0.115623770
1.851322373,1.012992315,0.117881243,1.003301163,0.118627232
1.922444603,1.013472325,0.120765449,1.003655542,0.121553779
1.993566833,1.013951623,0.123578521,1.004009795,0.124408845
2.064689064,1.014430082,0.126325231,1.004363923,0.127197246
2.135811294,1.014907604,0.129009842,1.004717927,0.129923279
2.206933524,1.015384116,0.131636171,1.005071806,0.132590796
2.278055754,1.015859564,0.134207663,1.005425560,0.135203263
2.349177984,1.016333910,0.136727431,1.005779190,0.137763817
2.420300214,1.016807124,0.139198305,1.006132696,0.140275303
2.491422445,1.017279189,0.141622862,1.006486078,0.142740316
2.562544675,1.017750094,0.144003460,1.006839335,0.145161227
2.633666905,1.018219834,0.146342264,1.007192469,0.147540210
2.704789135,1.018688409,0.148641263,1.007545479,0.149879266
2.775911365,1.019155821,0.150902294,1.007898365,0.152180239
2.847033595,1.019622078,0.153127054,1.008251127,0.154444834
2.918155826,1.020087187,0.155317119,1.008603767,0.156674633
2.989278056,1.020551160,0.157473950,1.008956283,0.158871103
3.060400286,1.021014008,0.159598911,1.009308676,0.161035612
3.131522516,1.021475745,0.161693271,1.009660946,0.163169435
3.202644746,1.021936384,0.163758219,1.010013093,0.165273763
3.273766976,1.022395941,0.165794867,1.010365117,0.167349712
3.344889207,1.022854428,0.167804259,1.010717019,0.169398329
3.416011437,1.023311864,0.169787374,1.011068798,0.171420597
3.487133667,1.023768261,0.171745135,1.011420455,0.173417440
3.558255897,1.024223637,0.173678411,1.011771990,0.175389729
3.629378127,1.024678006,0.175588022,1.012123402,0.177338287
3.700500357,1.025131384,0.177474743,1.012474693,0.179263891
3.771622588,1.025583786,0.179339308,1.012825862,0.181167275
3.842744818,1.026035227,0.181182410,1.013176909,0.183049134
3.913867048,1.026485723,0.183004709,1.013527834,0.184910130
3.984989278,1.026935287,0.184806830,1.013878638,0.186750888
4.056111508,1.027383935,0.186589366,1.014229321,0.188572004
4.127233738,1.027831680,0.188352884,1.014579882,0.190374044
4.198355969,1.028278537,0.190097922,1.014930323,0.192157547
4.269478199,1.028724519,0.191824992,1.015280642,0.193923028
4.340600429,1.029169640,0.193534585,1.015630841,0.195670976
4.411722659,1.029613912,0.195227168,1.015980918,0.197401861
4.482844889,1.030057349,0.196903188,1.016330876,0.199116129
4.553967119,1.030499962,0.198563073,1.016680713,0.200814208
4.625089350,1.030941765,0.200207231,1.017030429,0.202496509
4.696211580,1.031382769,0.201836054,1.017380025,0.204163423
4.767333810,1.031822985,0.203449919,1.017729501,0.205815327
4.838456040,1.032262426,0.205049186,1.018078858,0.207452582
4.909578270,1.032701103,0.206634201,1.018428094,0.209075535
4.980700500,1.033139025,0.208205297,1.018777211,0.210684517
5.051822731,1.033576204,0.209762792,1.019126208,0.212279850
5.122944961,1.034012650,0.211306996,1.019475085,0.213861841
5.194067191,1.034448374,0.212838202,1.019823844,0.215430786
5.265189421,1.034883385,0.214356697,1.020172483,0.216986970
5.336311651,1.035317692,0.215862755,1.020521002,0.218530668
5.407433881,1.035751306,0.217356641,1.020869403,0.220062145
5.478556112,1.036184235,0.218838609,1.021217685,0.221581657
5.549678342,1.036616488,0.220308907,1.021565849,0.223089450
5.620800572,1.037048074,0.221767773,1.021913893,0.224585763
5.691922802,1.037479002,0.223215436,1.022261820,0.226070825
5.763045032,1.037909280,0.224652118,1.022609628,0.227544859
5.834167262,1.038338915,0.226078035,1.022957317,0.229008080
5.905289492,1.038767917,0.227493394,1.023304889,0.230460696
5.976411723,1.039196293,0.228898397,1.023652342,0.231902909
6.047533953,1.039624050,0.230293237,1.023999678,0.233334912
6.118656183,1.040051196,0.231678105,1.024346895,0.234756896
6.189778413,1.040477738,0.233053182,1.024693995,0.236169042
6.260900643,1.040903683,0.234418647,1.025040978,0.237571529
6.332022873,1.041329038,0.235774670,1.025387843,0.238964529
6.403145104,1.041753811,0.237121419,1.025734591,0.240348208
6.474267334,1.042178006,0.238459056,1.026081222,0.241722728
6.545389564,1.042601632,0.239787737,1.026427735,0.243088247
6.616511794,1.043024694,0.241107616,1.026774132,0.244444917
6.687634024,1.043447199,0.242418841,1.027120412,0.245792887
6.758756254,1.043869152,0.243721555,1.027466575,0.247132301
6.829878485,1.044290560,0.245015900,1.027812621,0.248463299
6.901000715,1.044711428,0.246302011,1.028158552,0.249786018
6.972122945,1.045131763,0.247580021,1.028504365,0.251100590
7.043245175,1.045551569,0.248850058,1.028850063,0.252407145
7.114367405,1.045970852,0.250112249,1.029195644,0.253705807
7.185489635,1.046389618,0.251366716,1.029541110,0.254996701
7.256611866,1.046807871,0.252613578,1.029886459,0.256279943
7.327734096,1.047225618,0.253852951,1.030231693,0.257555652
7.398856326,1.047642862,0.255084948,1.030576811,0.258823939
7.469978556,1.048059609,0.256309679,1.030921814,0.260084916
7.541100786,1.048475863,0.257527251,1.031266701,0.261338689
7.612223016,1.048891630,0.258737771,1.031611472,0.262585364
7.683345247,1.049306915,0.259941339,1.031956129,0.263825043
7.754467477,1.049721720,0.261138055,1.032300671,0.265057826
7.825589707,1.050136052,0.262328018,1.032645097,0.266283810
7.896711937,1.050549914,0.263511321,1.032989409,0.267503090
7.967834167,1.050963311,0.264688059,1.033333606,0.268715760
8.038956397,1.051376247,0.265858321,1.033677689,0.269921910
8.110078628,1.051788726,0.267022196,1.034021657,0.271121629
8.181200858,1.052200752,0.268179770,1.034365510,0.272315003
8.252323088,1.052612329,0.269331129,1.034709249,0.273502117
8.323445318,1.053023461,0.270476355,1.035052875,0.274683054
8.394567548,1.053434152,0.271615529,1.035396386,0.275857894
8.465689778,1.053844406,0.272748730,1.035739783,0.277026718
8.536812009,1.054254226,0.273876035,1.036083066,0.278189601
8.607934239,1.054663616,0.274997520,1.036426236,0.279346621
8.679056469,1.055072580,0.276113259,1.036769292,0.280497851
8.750178699,1.055481121,0.277223325,1.037112235,0.281643364
8.821300929,1.055889242,0.278327788,1.037455064,0.282783230
8.892423159,1.056296947,0.279426718,1.037797780,0.283917519
8.963545390,1.056704240,0.280520183,1.038140383,0.285046300
9.034667620,1.057111123,0.281608249,1.038482872,0.286169639
9.105789850,1.057517600,0.282690982,1.038825249,0.287287601
9.176912080,1.057923674,0.283768446,1.039167513,0.288400251
9.248034310,1.058329347,0.284840704,1.039509665,0.289507650
9.319156540,1.058734624,0.285907816,1.039851704,0.290609862
9.390278771,1.059139508,0.286969843,1.040193630,0.291706945
9.461401001,1.059544000,0.288026845,1.040535444,0.292798959
9.532523231,1.059948104,0.289078878,1.040877146,0.293885962
9.603645461,1.060351823,0.290126001,1.041218735,0.294968010
9.674767691,1.060755160,0.291168268,1.041560213,0.296045161
9.745889921,1.061158117,0.292205734,1.041901578,0.297117467
9.817012152,1.061560697,0.293238452,1.042242832,0.298184983
9.888134382,1.061962904,0.294266476,1.042583974,0.299247762
9.959256612,1.062364739,0.295289857,1.042925005,0.300305855
10.030378842,1.062766205,0.296308646,1.043265924,0.301359313
10.101501072,1.063167305,0.297322892,1.043606732,0.302408185
10.172623302,1.063568041,0.298332644,1.043947428,0.303452522
10.243745533,1.063968415,0.299337950,1.044288014,0.304492370
10.314867763,1.064368432,0.300338858,1.044628488,0.305527777
10.385989993,1.064768091,0.301335413,1.044968851,0.306558789
10.457112223,1.065167397,0.302327662,1.045309104,0.307585453
10.528234453,1.065566351,0.303315648,1.045649245,0.308607811
10.599356683,1.065964956,0.304299416,1.045989277,0.309625909
10.670478914,1.066363213,0.305279009,1.046329197,0.310639790
10.741601144,1.066761126,0.306254469,1.046669008,0.311649497
10.812723374,1.067158697,0.307225838,1.047008708,0.312655070
10.883845604,1.067555927,0.308193157,1.047348297,0.313656551
10.954967834,1.067952818,0.309156466,1.047687777,0.314653980
11.026090064,1.068349374,0.310115805,1.048027147,0.315647398
11.097212294,1.068745595,0.311071213,1.048366407,0.316636842
11.168334525,1.069141485,0.312022728,1.048705557,0.317622352
11.239456755,1.069537044,0.312970388,1.049044598,0.318603966
11.310578985,1.069932276,0.313914230,1.049383528,0.319581720
11.381701215,1.070327182,0.314854290,1.049722350,0.320555650
11.452823445,1.070721763,0.315790605,1.050061062,0.321525794
11.523945675,1.071116023,0.316723210,1.050399665,0.322492187
11.595067906,1.071509962,0.317652139,1.050738159,0.323454862
11.666190136,1.071903583,0.318577427,1.051076544,0.324413855
11.737312366,1.072296888,0.319499108,1.051414820,0.325369200
11.808434596,1.072689878,0.320417214,1.051752987,0.326320929
11.879556826,1.073082555,0.321331779,1.052091046,0.327269076
11.950679056,1.073474921,0.322242834,1.052428995,0.328213672
12.021801287,1.073866978,0.323150412,1.052766837,0.329154749
12.092923517,1.074258728,0.324054543,1.053104570,0.330092340
12.164045747,1.074650171,0.324955259,1.053442195,0.331026474
12.235167977,1.075041311,0.325852589,1.053779711,0.331957181
12.306290207,1.075432147,0.326746563,1.054117120,0.332884493
12.377412437,1.075822683,0.327637212,1.054454420,0.333808437
12.448534668,1.076212920,0.328524563,1.054791613,0.334729044
12.519656898,1.076602859,0.329408646,1.055128698,0.335646342
12.590779128,1.076992503,0.330289488,1.055465675,0.336560359
12.661901358,1.077381851,0.331167118,1.055802545,0.337471123
12.733023588,1.077770907,0.332041562,1.056139307,0.338378661
12.804145818,1.078159672,0.332912847,1.056475962,0.339283001
12.875268049,1.078548146,0.333781001,1.056812510,0.340184169
12.946390279,1.078936333,0.334646049,1.057148950,0.341082190
13.017512509,1.079324232,0.335508018,1.057485284,0.341977092
13.088634739,1.079711846,0.336366932,1.057821510,0.342868900
13.159756969,1.080099176,0.337222817,1.058157630,0.343757639
13.230879199,1.080486223,0.338075697,1.058493643,0.344643333
13.302001430,1.080872989,0.338925598,1.058829549,0.345526008
13.373123660,1.081259476,0.339772542,1.059165349,0.346405687
13.444245890,1.081645684,0.340616555,1.059501042,0.347282394
13.515368120,1.082031615,0.341457659,1.059836629,0.348156153
13.586490350,1.082417271,0.342295877,1.060172110,0.349026987
13.657612580,1.082802652,0.343131233,1.060507485,0.349894919
13.728734811,1.083187760,0.343963749,1.060842754,0.350759971
13.799857041,1.083572596,0.344793447,1.061177916,0.351622167
13.870979271,1.083957162,0.345620349,1.061512973,0.352481527
13.942101501,1.084341459,0.346444477,1.061847925,0.353338074
14.013223731,1.084725487,0.347265853,1.062182770,0.354191829
14.084345961,1.085109249,0.348084496,1.062517510,0.355042813
14.155468192,1.085492746,0.348900429,1.062852145,0.355891048
14.226590422,1.085875979,0.349713672,1.063186674,0.356736553
