K,rho,angle,label
0.836068034,0.991494976,0.114523838,complex
0.836418209,0.991497735,0.114548026,complex
0.836768384,0.991500494,0.114572209,complex
0.837118559,0.991503253,0.114596386,complex
0.837468734,0.991506012,0.114620559,complex
0.837818909,0.991508771,0.114644726,complex
0.838169085,0.991511530,0.114668888,complex
0.838519260,0.991514289,0.114693044,complex
0.838869435,0.991517048,0.114717195,complex
0.839219610,0.991519807,0.114741342,complex
0.839569785,0.991522565,0.114765482,complex
0.839919960,0.991525324,0.114789618,complex
0.840270135,0.991528083,0.114813748,complex
0.840620310,0.991530842,0.114837873,complex
0.840970485,0.991533601,0.114861993,complex
0.841320660,0.991536360,0.114886107,complex
0.841670835,0.991539119,0.114910217,complex
0.842021011,0.991541877,0.114934321,complex
0.842371186,0.991544636,0.114958419,complex
0.842721361,0.991547395,0.114982513,complex
0.843071536,0.991550154,0.115006601,complex
0.843421711,0.991552913,0.115030685,complex
0.843771886,0.991555671,0.115054762,complex
0.844122061,0.991558430,0.115078835,complex
0.844472236,0.991561189,0.115102903,complex
0.844822411,0.991563948,0.115126965,complex
0.845172586,0.991566706,0.115151022,complex
0.845522761,0.991569465,0.115175074,complex
0.845872936,0.991572224,0.115199121,complex
0.846223112,0.991574983,0.115223162,complex
0.846573287,0.991577741,0.115247198,complex
0.846923462,0.991580500,0.115271229,complex
0.847273637,0.991583259,0.115295255,complex
0.847623812,0.991586017,0.115319276,complex
0.847973987,0.991588776,0.115343292,complex
0.848324162,0.991591535,0.115367302,complex
0.848674337,0.991594293,0.115391307,complex
0.849024512,0.991597052,0.115415307,complex
0.849374687,0.991599811,0.115439302,complex
0.849724862,0.991602569,0.115463292,complex
0.850075038,0.991605328,0.115487276,complex
0.850425213,0.991608087,0.115511255,complex
0.850775388,0.991610845,0.115535230,complex
0.851125563,0.991613604,0.115559199,complex
0.851475738,0.991616362,0.115583163,complex
0.851825913,0.991619121,0.115607121,complex
0.852176088,0.991621880,0.115631075,complex
0.852526263,0.991624638,0.115655023,complex
0.852876438,0.991627397,0.115678967,complex
0.853226613,0.991630155,0.115702905,complex
0.853576788,0.991632914,0.115726838,complex
0.853926963,0.991635672,0.115750766,complex
0.854277139,0.991638431,0.115774689,complex
0.854627314,0.991641190,0.115798607,complex
0.854977489,0.991643948,0.115822519,complex
0.855327664,0.991646707,0.115846427,complex
0.855677839,0.991649465,0.115870329,complex
0.856028014,0.991652224,0.115894226,complex
0.856378189,0.991654982,0.115918118,complex
0.856728364,0.991657741,0.115942006,complex
0.857078539,0.991660499,0.115965887,complex
0.857428714,0.991663258,0.115989764,complex
0.857778889,0.991666016,0.116013636,complex
0.858129065,0.991668774,0.116037503,complex
0.858479240,0.991671533,0.116061364,complex
0.858829415,0.991674291,0.116085221,complex
0.859179590,0.991677050,0.116109072,complex
0.859529765,0.991679808,0.116132919,complex
0.859879940,0.991682567,0.116156760,complex
0.860230115,0.991685325,0.116180596,complex
0.860580290,0.991688084,0.116204427,complex
0.860930465,0.991690842,0.116228254,complex
0.861280640,0.991693600,0.116252075,complex
0.861630815,0.991696359,0.116275891,complex
0.861980990,0.991699117,0.116299701,complex
0.862331166,0.991701875,0.116323507,complex
0.862681341,0.991704634,0.116347308,complex
0.863031516,0.991707392,0.116371104,complex
0.863381691,0.991710150,0.116394895,complex
0.863731866,0.991712909,0.116418680,complex
0.864082041,0.991715667,0.116442461,complex
0.864432216,0.991718425,0.116466237,complex
0.864782391,0.991721184,0.116490007,complex
0.865132566,0.991723942,0.116513773,complex
0.865482741,0.991726700,0.116537533,complex
0.865832916,0.991729459,0.116561289,complex
0.866183092,0.991732217,0.116585039,complex
0.866533267,0.991734975,0.116608785,complex
0.866883442,0.991737734,0.116632526,complex
0.867233617,0.991740492,0.116656261,complex
0.867583792,0.991743250,0.116679991,complex
0.867933967,0.991746008,0.116703717,complex
0.868284142,0.991748767,0.116727437,complex
0.868634317,0.991751525,0.116751153,complex
0.868984492,0.991754283,0.116774863,complex
0.869334667,0.991757041,0.116798569,complex
0.869684842,0.991759799,0.116822269,complex
0.870035018,0.991762558,0.116845965,complex
0.870385193,0.991765316,0.116869656,complex
0.870735368,0.991768074,0.116893341,complex
0.871085543,0.991770832,0.116917022,complex
0.871435718,0.991773590,0.116940697,complex
0.871785893,0.991776348,0.116964368,complex
0.872136068,0.991779107,0.116988034,complex
0.872486243,0.991781865,0.117011695,complex
0.872836418,0.991784623,0.117035350,complex
0.873186593,0.991787381,0.117059001,complex
0.873536768,0.991790139,0.117082647,complex
0.873886943,0.991792897,0.117106288,complex
0.874237119,0.991795655,0.117129924,complex
0.874587294,0.991798414,0.117153555,complex
0.874937469,0.991801172,0.117177181,complex
0.875287644,0.991803930,0.117200802,complex
0.875637819,0.991806688,0.117224418,complex
0.875987994,0.991809446,0.117248030,complex
0.876338169,0.991812204,0.117271636,complex
0.876688344,0.991814962,0.117295238,complex
0.877038519,0.991817720,0.117318834,complex
0.877388694,0.991820478,0.117342426,complex
0.877738869,0.991823236,0.117366012,complex
0.878089045,0.991825994,0.117389594,complex
0.878439220,0.991828752,0.117413171,complex
0.878789395,0.991831510,0.117436743,complex
0.879139570,0.991834268,0.117460310,complex
0.879489745,0.991837026,0.117483872,complex
0.879839920,0.991839784,0.117507429,complex
0.880190095,0.991842542,0.117530982,complex
0.880540270,0.991845300,0.117554529,complex
0.880890445,0.991848058,0.117578072,complex
0.881240620,0.991850816,0.117601609,complex
0.881590795,0.991853574,0.117625142,complex
0.881940970,0.991856332,0.117648670,complex
0.882291146,0.991859090,0.117672193,complex
0.882641321,0.991861848,0.117695711,complex
0.882991496,0.991864606,0.117719224,complex
0.883341671,0.991867364,0.117742733,complex
0.883691846,0.991870121,0.117766236,complex
0.884042021,0.991872879,0.117789735,complex
0.884392196,0.991875637,0.117813229,complex
0.884742371,0.991878395,0.117836718,complex
0.885092546,0.991881153,0.117860202,complex
0.885442721,0.991883911,0.117883681,complex
0.885792896,0.991886669,0.117907155,complex
0.886143072,0.991889427,0.117930625,complex
0.886493247,0.991892184,0.117954090,complex
0.886843422,0.991894942,0.117977550,complex
0.887193597,0.991897700,0.118001005,complex
0.887543772,0.991900458,0.118024455,complex
0.887893947,0.991903216,0.118047900,complex
0.888244122,0.991905973,0.118071341,complex
0.888594297,0.991908731,0.118094776,complex
0.888944472,0.991911489,0.118118207,complex
0.889294647,0.991914247,0.118141633,complex
0.889644822,0.991917005,0.118165055,complex
0.889994997,0.991919762,0.118188471,complex
0.890345173,0.991922520,0.118211883,complex
0.890695348,0.991925278,0.118235289,complex
0.891045523,0.991928036,0.118258691,complex
0.891395698,0.991930793,0.118282089,complex
0.891745873,0.991933551,0.118305481,complex
0.892096048,0.991936309,0.118328869,complex
0.892446223,0.991939066,0.118352251,complex
0.892796398,0.991941824,0.118375629,complex
0.893146573,0.991944582,0.118399003,complex
0.893496748,0.991947340,0.118422371,complex
0.893846923,0.991950097,0.118445735,complex
0.894197099,0.991952855,0.118469094,complex
0.894547274,0.991955613,0.118492448,complex
0.894897449,0.991958370,0.118515797,complex
0.895247624,0.991961128,0.118539141,complex
0.895597799,0.991963886,0.118562481,complex
0.895947974,0.991966643,0.118585816,complex
0.896298149,0.991969401,0.118609146,complex
0.896648324,0.991972158,0.118632472,complex
0.896998499,0.991974916,0.118655793,complex
0.897348674,0.991977674,0.118679109,complex
0.897698849,0.991980431,0.118702420,complex
0.898049025,0.991983189,0.118725726,complex
0.898399200,0.991985946,0.118749028,complex
0.898749375,0.991988704,0.118772325,complex
0.899099550,0.991991461,0.118795617,complex
0.899449725,0.991994219,0.118818905,complex
0.899799900,0.991996977,0.118842187,complex
0.900150075,0.991999734,0.118865466,complex
0.900500250,0.992002492,0.118888739,complex
0.900850425,0.992005249,0.118912007,complex
0.901200600,0.992008007,0.118935271,complex
0.901550775,0.992010764,0.118958530,complex
0.901900950,0.992013522,0.118981785,complex
0.902251126,0.992016279,0.119005034,complex
0.902601301,0.992019037,0.119028279,complex
0.902951476,0.992021794,0.119051520,complex
0.903301651,0.992024552,0.119074755,complex
0.903651826,0.992027309,0.119097986,complex
0.904002001,0.992030067,0.119121212,complex
0.904352176,0.992032824,0.119144434,complex
0.904702351,0.992035581,0.119167650,complex
0.905052526,0.992038339,0.119190862,complex
0.905402701,0.992041096,0.119214070,complex
0.905752876,0.992043854,0.119237272,complex
0.906103052,0.992046611,0.119260470,complex
0.906453227,0.992049369,0.119283664,complex
0.906803402,0.992052126,0.119306852,complex
0.907153577,0.992054883,0.119330036,complex
0.907503752,0.992057641,0.119353216,complex
0.907853927,0.992060398,0.119376390,complex
0.908204102,0.992063155,0.119399560,complex
0.908554277,0.992065913,0.119422725,complex
0.908904452,0.992068670,0.119445886,complex
0.909254627,0.992071428,0.119469042,complex
0.909604802,0.992074185,0.119492193,complex
0.909954977,0.992076942,0.119515340,complex
0.910305153,0.992079699,0.119538482,complex
0.910655328,0.992082457,0.119561619,complex
0.911005503,0.992085214,0.119584752,complex
0.911355678,0.992087971,0.119607880,complex
0.911705853,0.992090729,0.119631003,complex
0.912056028,0.992093486,0.119654122,complex
0.912406203,0.992096243,0.119677236,complex
0.912756378,0.992099001,0.119700345,complex
0.913106553,0.992101758,0.119723450,complex
0.913456728,0.992104515,0.119746550,complex
0.913806903,0.992107272,0.119769646,complex
0.914157079,0.992110029,0.119792737,complex
0.914507254,0.992112787,0.119815823,complex
0.914857429,0.992115544,0.119838905,complex
0.915207604,0.992118301,0.119861982,complex
0.915557779,0.992121058,0.119885054,complex
0.915907954,0.992123816,0.119908122,complex
0.916258129,0.992126573,0.119931186,complex
0.916608304,0.992129330,0.119954244,complex
0.916958479,0.992132087,0.119977298,complex
0.917308654,0.992134844,0.120000348,complex
0.917658829,0.992137601,0.120023393,complex
0.918009005,0.992140359,0.120046433,complex
0.918359180,0.992143116,0.120069469,complex
0.918709355,0.992145873,0.120092500,complex
0.919059530,0.992148630,0.120115526,complex
0.919409705,0.992151387,0.120138548,complex
0.919759880,0.992154144,0.120161565,complex
0.920110055,0.992156901,0.120184578,complex
0.920460230,0.992159658,0.120207586,complex
0.920810405,0.992162415,0.120230590,complex
0.921160580,0.992165173,0.120253589,complex
0.921510755,0.992167930,0.120276583,complex
0.921860930,0.992170687,0.120299573,complex
0.922211106,0.992173444,0.120322559,complex
0.922561281,0.992176201,0.120345539,complex
0.922911456,0.992178958,0.120368516,complex
0.923261631,0.992181715,0.120391487,complex
0.923611806,0.992184472,0.120414454,complex
0.923961981,0.992187229,0.120437417,complex
0.924312156,0.992189986,0.120460375,complex
0.924662331,0.992192743,0.120483328,complex
0.925012506,0.992195500,0.120506277,complex
0.925362681,0.992198257,0.120529222,complex
0.925712856,0.992201014,0.120552162,complex
0.926063032,0.992203771,0.120575097,complex
0.926413207,0.992206528,0.120598028,complex
0.926763382,0.992209285,0.120620954,complex
0.927113557,0.992212042,0.120643876,complex
0.927463732,0.992214799,0.120666793,complex
0.927813907,0.992217556,0.120689705,complex
0.928164082,0.992220313,0.120712614,complex
0.928514257,0.992223069,0.120735517,complex
0.928864432,0.992225826,0.120758416,complex
0.929214607,0.992228583,0.120781311,complex
0.929564782,0.992231340,0.120804201,complex
0.929914957,0.992234097,0.120827087,complex
0.930265133,0.992236854,0.120849968,complex
0.930615308,0.992239611,0.120872844,complex
0.930965483,0.992242368,0.120895717,complex
0.931315658,0.992245125,0.120918584,complex
0.931665833,0.992247881,0.120941447,complex
0.932016008,0.992250638,0.120964306,complex
0.932366183,0.992253395,0.120987160,complex
0.932716358,0.992256152,0.121010010,complex
0.933066533,0.992258909,0.121032855,complex
0.933416708,0.992261666,0.121055696,complex
0.933766883,0.992264422,0.121078532,complex
0.934117059,0.992267179,0.121101363,complex
0.934467234,0.992269936,0.121124191,complex
0.934817409,0.992272693,0.121147013,complex
0.935167584,0.992275450,0.121169832,complex
0.935517759,0.992278206,0.121192646,complex
0.935867934,0.992280963,0.121215455,complex
0.936218109,0.992283720,0.121238260,complex
0.936568284,0.992286477,0.121261060,complex
0.936918459,0.992289233,0.121283856,complex
0.937268634,0.992291990,0.121306648,complex
0.937618809,0.992294747,0.121329435,complex
0.937968984,0.992297503,0.121352218,complex
0.938319160,0.992300260,0.121374996,complex
0.938669335,0.992303017,0.121397770,complex
0.939019510,0.992305774,0.121420539,complex
0.939369685,0.992308530,0.121443304,complex
0.939719860,0.992311287,0.121466065,complex
0.940070035,0.992314044,0.121488821,complex
0.940420210,0.992316800,0.121511572,complex
0.940770385,0.992319557,0.121534319,complex
0.941120560,0.992322314,0.121557062,complex
0.941470735,0.992325070,0.121579800,complex
0.941820910,0.992327827,0.121602534,complex
0.942171086,0.992330583,0.121625264,complex
0.942521261,0.992333340,0.121647989,complex
0.942871436,0.992336097,0.121670710,complex
0.943221611,0.992338853,0.121693426,complex
0.943571786,0.992341610,0.121716138,complex
0.943921961,0.992344366,0.121738845,complex
0.944272136,0.992347123,0.121761548,complex
0.944622311,0.992349880,0.121784247,complex
0.944972486,0.992352636,0.121806941,complex
0.945322661,0.992355393,0.121829631,complex
0.945672836,0.992358149,0.121852316,complex
0.946023012,0.992360906,0.121874997,complex
0.946373187,0.992363662,0.121897674,complex
0.946723362,0.992366419,0.121920346,complex
0.947073537,0.992369175,0.121943014,complex
0.947423712,0.992371932,0.121965678,complex
0.947773887,0.992374688,0.121988337,complex
0.948124062,0.992377445,0.122010992,complex
0.948474237,0.992380201,0.122033642,complex
0.948824412,0.992382958,0.122056288,complex
0.949174587,0.992385714,0.122078930,complex
0.949524762,0.992388471,0.122101567,complex
0.949874937,0.992391227,0.122124200,complex
0.950225113,0.992393984,0.122146828,complex
0.950575288,0.992396740,0.122169453,complex
0.950925463,0.992399496,0.122192072,complex
0.951275638,0.992402253,0.122214688,complex
0.951625813,0.992405009,0.122237299,complex
0.951975988,0.992407766,0.122259906,complex
0.952326163,0.992410522,0.122282508,complex
0.952676338,0.992413278,0.122305106,complex
0.953026513,0.992416035,0.122327700,complex
0.953376688,0.992418791,0.122350290,complex
0.953726863,0.992421548,0.122372875,complex
0.954077039,0.992424304,0.122395455,complex
0.954427214,0.992427060,0.122418032,complex
0.954777389,0.992429817,0.122440604,complex
0.955127564,0.992432573,0.122463172,complex
0.955477739,0.992435329,0.122485735,complex
0.955827914,0.992438086,0.122508294,complex
0.956178089,0.992440842,0.122530849,complex
0.956528264,0.992443598,0.122553399,complex
0.956878439,0.992446355,0.122575946,complex
0.957228614,0.992449111,0.122598487,complex
0.957578789,0.992451867,0.122621025,complex
0.957928964,0.992454623,0.122643558,complex
0.958279140,0.992457380,0.122666087,complex
0.958629315,0.992460136,0.122688612,complex
0.958979490,0.992462892,0.122711132,complex
0.959329665,0.992465648,0.122733648,complex
0.959679840,0.992468405,0.122756160,complex
0.960030015,0.992471161,0.122778667,complex
0.960380190,0.992473917,0.122801170,complex
0.960730365,0.992476673,0.122823669,complex
0.961080540,0.992479430,0.122846164,complex
0.961430715,0.992482186,0.122868654,complex
0.961780890,0.992484942,0.122891140,complex
0.962131066,0.992487698,0.122913622,complex
0.962481241,0.992490454,0.122936099,complex
0.962831416,0.992493211,0.122958572,complex
0.963181591,0.992495967,0.122981041,complex
0.963531766,0.992498723,0.123003506,complex
0.963881941,0.992501479,0.123025966,complex
0.964232116,0.992504235,0.123048422,complex
0.964582291,0.992506991,0.123070874,complex
0.964932466,0.992509747,0.123093321,complex
0.965282641,0.992512503,0.123115765,complex
0.965632816,0.992515260,0.123138204,complex
0.965982991,0.992518016,0.123160638,complex
0.966333167,0.992520772,0.123183069,complex
0.966683342,0.992523528,0.123205495,complex
0.967033517,0.992526284,0.123227917,complex
0.967383692,0.992529040,0.123250335,complex
0.967733867,0.992531796,0.123272749,complex
0.968084042,0.992534552,0.123295158,complex
0.968434217,0.992537308,0.123317563,complex
0.968784392,0.992540064,0.123339964,complex
0.969134567,0.992542820,0.123362360,complex
0.969484742,0.992545576,0.123384753,complex
0.969834917,0.992548332,0.123407141,complex
0.970185093,0.992551088,0.123429525,complex
0.970535268,0.992553844,0.123451904,complex
0.970885443,0.992556600,0.123474280,complex
0.971235618,0.992559356,0.123496651,complex
0.971585793,0.992562112,0.123519018,complex
0.971935968,0.992564868,0.123541381,complex
0.972286143,0.992567624,0.123563739,complex
0.972636318,0.992570380,0.123586094,complex
0.972986493,0.992573136,0.123608444,complex
0.973336668,0.992575892,0.123630790,complex
0.973686843,0.992578648,0.123653132,complex
0.974037019,0.992581404,0.123675469,complex
0.974387194,0.992584160,0.123697803,complex
0.974737369,0.992586916,0.123720132,complex
0.975087544,0.992589672,0.123742457,complex
0.975437719,0.992592428,0.123764777,complex
0.975787894,0.992595183,0.123787094,complex
0.976138069,0.992597939,0.123809406,complex
0.976488244,0.992600695,0.123831715,complex
0.976838419,0.992603451,0.123854019,complex
0.977188594,0.992606207,0.123876319,complex
0.977538769,0.992608963,0.123898614,complex
0.977888944,0.992611719,0.123920906,complex
0.978239120,0.992614474,0.123943193,complex
0.978589295,0.992617230,0.123965476,complex
0.978939470,0.992619986,0.123987755,complex
0.979289645,0.992622742,0.124010030,complex
0.979639820,0.992625498,0.124032301,complex
0.979989995,0.992628253,0.124054567,complex
0.980340170,0.992631009,0.124076829,complex
0.980690345,0.992633765,0.124099088,complex
0.981040520,0.992636521,0.124121342,complex
0.981390695,0.992639277,0.124143591,complex
0.981740870,0.992642032,0.124165837,complex
0.982091046,0.992644788,0.124188079,complex
0.982441221,0.992647544,0.124210316,complex
0.982791396,0.992650300,0.124232549,complex
0.983141571,0.992653055,0.124254778,complex
0.983491746,0.992655811,0.124277003,complex
0.983841921,0.992658567,0.124299224,complex
0.984192096,0.992661322,0.124321441,complex
0.984542271,0.992664078,0.124343654,complex
0.984892446,0.992666834,0.124365862,complex
0.985242621,0.992669589,0.124388066,complex
0.985592796,0.992672345,0.124410266,complex
0.985942971,0.992675101,0.124432462,complex
0.986293147,0.992677856,0.124454654,complex
0.986643322,0.992680612,0.124476842,complex
0.986993497,0.992683368,0.124499026,complex
0.987343672,0.992686123,0.124521205,complex
0.987693847,0.992688879,0.124543381,complex
0.988044022,0.992691635,0.124565552,complex
0.988394197,0.992694390,0.124587720,complex
0.988744372,0.992697146,0.124609883,complex
0.989094547,0.992699901,0.124632042,complex
0.989444722,0.992702657,0.124654197,complex
0.989794897,0.992705413,0.124676347,complex
0.990145073,0.992708168,0.124698494,complex
0.990495248,0.992710924,0.124720637,complex
0.990845423,0.992713679,0.124742775,complex
0.991195598,0.992716435,0.124764910,complex
0.991545773,0.992719190,0.124787040,complex
0.991895948,0.992721946,0.124809166,complex
0.992246123,0.992724701,0.124831288,complex
0.992596298,0.992727457,0.124853407,complex
0.992946473,0.992730212,0.124875521,complex
0.993296648,0.992732968,0.124897631,complex
0.993646823,0.992735723,0.124919736,complex
0.993996998,0.992738479,0.124941838,complex
0.994347174,0.992741234,0.124963936,complex
0.994697349,0.992743990,0.124986029,complex
0.995047524,0.992746745,0.125008119,complex
0.995397699,0.992749501,0.125030205,complex
0.995747874,0.992752256,0.125052286,complex
0.996098049,0.992755012,0.125074363,complex
0.996448224,0.992757767,0.125096437,complex
0.996798399,0.992760523,0.125118506,complex
0.997148574,0.992763278,0.125140571,complex
0.997498749,0.992766033,0.125162632,complex
0.997848924,0.992768789,0.125184689,complex
0.998199100,0.992771544,0.125206742,complex
0.998549275,0.992774300,0.125228791,complex
0.998899450,0.992777055,0.125250836,complex
0.999249625,0.992779810,0.125272877,complex
0.999599800,0.992782566,0.125294914,complex
0.999949975,0.992785321,0.125316947,complex
1.000300150,0.992788076,0.125338976,complex
1.000650325,0.992790832,0.125361001,complex
1.001000500,0.992793587,0.125383021,complex
1.001350675,0.992796342,0.125405038,complex
1.001700850,0.992799098,0.125427051,complex
1.002051026,0.992801853,0.125449059,complex
1.002401201,0.992804608,0.125471064,complex
1.002751376,0.992807364,0.125493065,complex
1.003101551,0.992810119,0.125515061,complex
1.003451726,0.992812874,0.125537054,complex
1.003801901,0.992815630,0.125559042,complex
1.004152076,0.992818385,0.125581027,complex
1.004502251,0.992821140,0.125603007,complex
1.004852426,0.992823895,0.125624984,complex
1.005202601,0.992826651,0.125646956,complex
1.005552776,0.992829406,0.125668925,complex
1.005902951,0.992832161,0.125690889,complex
1.006253127,0.992834916,0.125712850,complex
1.006603302,0.992837671,0.125734806,complex
1.006953477,0.992840427,0.125756759,complex
1.007303652,0.992843182,0.125778707,complex
1.007653827,0.992845937,0.125800652,complex
1.008004002,0.992848692,0.125822593,complex
1.008354177,0.992851447,0.125844529,complex
1.008704352,0.992854203,0.125866462,complex
1.009054527,0.992856958,0.125888390,complex
1.009404702,0.992859713,0.125910315,complex
1.009754877,0.992862468,0.125932235,complex
1.010105053,0.992865223,0.125954152,complex
1.010455228,0.992867978,0.125976065,complex
1.010805403,0.992870733,0.125997973,complex
1.011155578,0.992873489,0.126019878,complex
1.011505753,0.992876244,0.126041779,complex
1.011855928,0.992878999,0.126063676,complex
1.012206103,0.992881754,0.126085569,complex
1.012556278,0.992884509,0.126107457,complex
1.012906453,0.992887264,0.126129342,complex
1.013256628,0.992890019,0.126151223,complex
1.013606803,0.992892774,0.126173100,complex
1.013956978,0.992895529,0.126194973,complex
1.014307154,0.992898284,0.126216842,complex
1.014657329,0.992901039,0.126238707,complex
1.015007504,0.992903794,0.126260569,complex
1.015357679,0.992906549,0.126282426,complex
1.015707854,0.992909304,0.126304279,complex
1.016058029,0.992912059,0.126326129,complex
1.016408204,0.992914814,0.126347974,complex
1.016758379,0.992917569,0.126369815,complex
1.017108554,0.992920324,0.126391653,complex
1.017458729,0.992923079,0.126413487,complex
1.017808904,0.992925834,0.126435316,complex
1.018159080,0.992928589,0.126457142,complex
1.018509255,0.992931344,0.126478964,complex
1.018859430,0.992934099,0.126500782,complex
1.019209605,0.992936854,0.126522596,complex
1.019559780,0.992939609,0.126544406,complex
1.019909955,0.992942364,0.126566212,complex
1.020260130,0.992945119,0.126588014,complex
1.020610305,0.992947874,0.126609812,complex
1.020960480,0.992950629,0.126631607,complex
1.021310655,0.992953384,0.126653397,complex
1.021660830,0.992956138,0.126675184,complex
1.022011006,0.992958893,0.126696966,complex
1.022361181,0.992961648,0.126718745,complex
1.022711356,0.992964403,0.126740520,complex
1.023061531,0.992967158,0.126762291,complex
1.023411706,0.992969913,0.126784058,complex
1.023761881,0.992972668,0.126805821,complex
1.024112056,0.992975422,0.126827580,complex
1.024462231,0.992978177,0.126849335,complex
1.024812406,0.992980932,0.126871087,complex
1.025162581,0.992983687,0.126892835,complex
1.025512756,0.992986442,0.126914578,complex
1.025862931,0.992989196,0.126936318,complex
1.026213107,0.992991951,0.126958054,complex
1.026563282,0.992994706,0.126979786,complex
1.026913457,0.992997461,0.127001514,complex
1.027263632,0.993000216,0.127023238,complex
1.027613807,0.993002970,0.127044959,complex
1.027963982,0.993005725,0.127066675,complex
1.028314157,0.993008480,0.127088388,complex
1.028664332,0.993011235,0.127110097,complex
1.029014507,0.993013989,0.127131802,complex
1.029364682,0.993016744,0.127153503,complex
1.029714857,0.993019499,0.127175200,complex
1.030065033,0.993022253,0.127196893,complex
1.030415208,0.993025008,0.127218583,complex
1.030765383,0.993027763,0.127240268,complex
1.031115558,0.993030517,0.127261950,complex
1.031465733,0.993033272,0.127283628,complex
1.031815908,0.993036027,0.127305302,complex
1.032166083,0.993038781,0.127326972,complex
1.032516258,0.993041536,0.127348638,complex
