K,r_mean,F_mean,rho_max,angle,kind
1.4324675324675324,0.999938735805519,-2.0943951023931957,1.304892710556198,0.5415583215738378,complex
1.4376623376623376,0.9999371204408868,-2.0943951023931957,1.3167606666883505,0.532015033619778,complex
1.4428571428571428,0.9999354493937522,-2.0943951023931957,1.3287417318234973,0.5226406458950849,complex
1.448051948051948,0.9999337202964309,-2.0943951023931957,1.3408329209344216,0.5134319275814917,complex
1.4532467532467532,0.9999319306630751,-2.0943951023931957,1.3530312585990762,0.5043855925335631,complex
1.4584415584415584,0.9999300778829516,-2.0943951023931957,1.3653337880178433,0.49549830471896444,complex
1.4636363636363636,0.9999281592132895,-2.0943951023931957,1.3777375793564277,0.48676668371991305,complex
1.4688311688311688,0.9999261717716771,-2.0943951023931957,1.3902397374213635,0.47818731021964855,complex
1.474025974025974,0.9999241125279639,-2.0943951023931957,1.4028374086788264,0.4697567314055382,complex
1.4792207792207792,0.9999219782956512,-2.0943951023931957,1.4155277876309762,0.46147146622805346,complex
1.4844155844155844,0.9999197657227141,-2.0943951023931957,1.4283081225672685,0.4533280104621533,complex
1.4896103896103896,0.9999174712818353,-2.0943951023931957,1.4411757207111027,0.4453228415245355,complex
1.4948051948051948,0.999915091259994,-2.0943951023931957,1.454127952784732,0.4374524230067077,complex
1.5,0.9999126217473753,-2.0943951023931957,1.4671622570174114,0.42971320888985226,complex
