K,rho1,ang1,rho2,ang2,rho3,ang3
0.100000000,1.106026,0.010217,0.844107,0.013388,0.000000,0.000000
0.100502513,1.105856,0.010284,0.844279,0.013470,0.000000,0.000000
0.101005025,1.105687,0.010350,0.844450,0.013552,0.000000,0.000000
0.101507538,1.105517,0.010417,0.844622,0.013635,0.000000,0.000000
0.102010050,1.105346,0.010484,0.844794,0.013717,0.000000,0.000000
0.102512563,1.105176,0.010551,0.844966,0.013800,0.000000,0.000000
0.103015075,1.105006,0.010618,0.845138,0.013883,0.000000,0.000000
0.103517588,1.104835,0.010686,0.845310,0.013967,0.000000,0.000000
0.104020101,1.104664,0.010754,0.845483,0.014050,0.000000,0.000000
0.104522613,1.104493,0.010821,0.845656,0.014134,0.000000,0.000000
0.105025126,1.104322,0.010890,0.845829,0.014218,0.000000,0.000000
0.105527638,1.104151,0.010958,0.846002,0.014302,0.000000,0.000000
0.106030151,1.103980,0.011027,0.846175,0.014386,0.000000,0.000000
0.106532663,1.103808,0.011095,0.846349,0.014471,0.000000,0.000000
0.107035176,1.103636,0.011165,0.846522,0.014556,0.000000,0.000000
0.107537688,1.103464,0.011234,0.846696,0.014641,0.000000,0.000000
0.108040201,1.103292,0.011303,0.846870,0.014726,0.000000,0.000000
0.108542714,1.103120,0.011373,0.847044,0.014811,0.000000,0.000000
0.109045226,1.102948,0.011443,0.847219,0.014897,0.000000,0.000000
0.109547739,1.102775,0.011513,0.847393,0.014983,0.000000,0.000000
0.110050251,1.102602,0.011583,0.847568,0.015069,0.000000,0.000000
0.110552764,1.102429,0.011654,0.847743,0.015155,0.000000,0.000000
0.111055276,1.102256,0.011725,0.847918,0.015242,0.000000,0.000000
0.111557789,1.102083,0.011796,0.848093,0.015329,0.000000,0.000000
0.112060302,1.101910,0.011867,0.848268,0.015416,0.000000,0.000000
0.112562814,1.101736,0.011939,0.848444,0.015503,0.000000,0.000000
0.113065327,1.101563,0.012010,0.848620,0.015591,0.000000,0.000000
0.113567839,1.101389,0.012082,0.848796,0.015678,0.000000,0.000000
0.114070352,1.101215,0.012155,0.848972,0.015766,0.000000,0.000000
0.114572864,1.101041,0.012227,0.849148,0.015854,0.000000,0.000000
0.115075377,1.100866,0.012300,0.849325,0.015943,0.000000,0.000000
0.115577889,1.100692,0.012373,0.849501,0.016032,0.000000,0.000000
0.116080402,1.100517,0.012446,0.849678,0.016120,0.000000,0.000000
0.116582915,1.100342,0.012519,0.849855,0.016210,0.000000,0.000000
0.117085427,1.100168,0.012593,0.850033,0.016299,0.000000,0.000000
0.117587940,1.099992,0.012667,0.850210,0.016389,0.000000,0.000000
0.118090452,1.099817,0.012741,0.850388,0.016478,0.000000,0.000000
0.118592965,1.099642,0.012815,0.850565,0.016569,0.000000,0.000000
0.119095477,1.099466,0.012890,0.850743,0.016659,0.000000,0.000000
0.119597990,1.099290,0.012965,0.850922,0.016750,0.000000,0.000000
0.120100503,1.099114,0.013040,0.851100,0.016840,0.000000,0.000000
0.120603015,1.098938,0.013116,0.851278,0.016931,0.000000,0.000000
0.121105528,1.098762,0.013191,0.851457,0.017023,0.000000,0.000000
0.121608040,1.098585,0.013267,0.851636,0.017114,0.000000,0.000000
0.122110553,1.098409,0.013343,0.851815,0.017206,0.000000,0.000000
0.122613065,1.098232,0.013420,0.851994,0.017298,0.000000,0.000000
0.123115578,1.098055,0.013496,0.852174,0.017391,0.000000,0.000000
0.123618090,1.097878,0.013573,0.852353,0.017484,0.000000,0.000000
0.124120603,1.097701,0.013651,0.852533,0.017576,0.000000,0.000000
0.124623116,1.097523,0.013728,0.852713,0.017670,0.000000,0.000000
0.125125628,1.097346,0.013806,0.852893,0.017763,0.000000,0.000000
0.125628141,1.097168,0.013884,0.853074,0.017857,0.000000,0.000000
0.126130653,1.096990,0.013962,0.853254,0.017951,0.000000,0.000000
0.126633166,1.096812,0.014041,0.853435,0.018045,0.000000,0.000000
0.127135678,1.096634,0.014119,0.853616,0.018140,0.000000,0.000000
0.127638191,1.096456,0.014199,0.853797,0.018234,0.000000,0.000000
0.128140704,1.096277,0.014278,0.853978,0.018329,0.000000,0.000000
0.128643216,1.096098,0.014358,0.854160,0.018425,0.000000,0.000000
0.129145729,1.095920,0.014438,0.854341,0.018520,0.000000,0.000000
0.129648241,1.095740,0.014518,0.854523,0.018616,0.000000,0.000000
0.130150754,1.095561,0.014598,0.854705,0.018712,0.000000,0.000000
0.130653266,1.095382,0.014679,0.854887,0.018809,0.000000,0.000000
0.131155779,1.095202,0.014760,0.855070,0.018906,0.000000,0.000000
0.131658291,1.095023,0.014841,0.855252,0.019003,0.000000,0.000000
0.132160804,1.094843,0.014923,0.855435,0.019100,0.000000,0.000000
0.132663317,1.094663,0.015005,0.855618,0.019198,0.000000,0.000000
0.133165829,1.094483,0.015087,0.855801,0.019296,0.000000,0.000000
0.133668342,1.094303,0.015170,0.855984,0.019394,0.000000,0.000000
0.134170854,1.094122,0.015253,0.856168,0.019492,0.000000,0.000000
0.134673367,1.093941,0.015336,0.856352,0.019591,0.000000,0.000000
0.135175879,1.093761,0.015419,0.856535,0.019690,0.000000,0.000000
0.135678392,1.093580,0.015503,0.856719,0.019789,0.000000,0.000000
0.136180905,1.093399,0.015587,0.856904,0.019889,0.000000,0.000000
0.136683417,1.093217,0.015671,0.857088,0.019989,0.000000,0.000000
0.137185930,1.093036,0.015756,0.857273,0.020089,0.000000,0.000000
0.137688442,1.092854,0.015841,0.857458,0.020190,0.000000,0.000000
0.138190955,1.092673,0.015926,0.857643,0.020291,0.000000,0.000000
0.138693467,1.092491,0.016012,0.857828,0.020392,0.000000,0.000000
0.139195980,1.092309,0.016097,0.858013,0.020494,0.000000,0.000000
0.139698492,1.092126,0.016184,0.858199,0.020595,0.000000,0.000000
0.140201005,1.091944,0.016270,0.858384,0.020698,0.000000,0.000000
0.140703518,1.091761,0.016357,0.858570,0.020800,0.000000,0.000000
0.141206030,1.091579,0.016444,0.858756,0.020903,0.000000,0.000000
0.141708543,1.091396,0.016532,0.858943,0.021006,0.000000,0.000000
0.142211055,1.091213,0.016619,0.859129,0.021110,0.000000,0.000000
0.142713568,1.091030,0.016708,0.859316,0.021213,0.000000,0.000000
0.143216080,1.090846,0.016796,0.859503,0.021317,0.000000,0.000000
0.143718593,1.090663,0.016885,0.859690,0.021422,0.000000,0.000000
0.144221106,1.090479,0.016974,0.859877,0.021527,0.000000,0.000000
0.144723618,1.090296,0.017063,0.860064,0.021632,0.000000,0.000000
0.145226131,1.090112,0.017153,0.860252,0.021737,0.000000,0.000000
0.145728643,1.089928,0.017243,0.860440,0.021843,0.000000,0.000000
0.146231156,1.089743,0.017334,0.860628,0.021949,0.000000,0.000000
0.146733668,1.089559,0.017425,0.860816,0.022055,0.000000,0.000000
0.147236181,1.089374,0.017516,0.861004,0.022162,0.000000,0.000000
0.147738693,1.089190,0.017607,0.861193,0.022269,0.000000,0.000000
0.148241206,1.089005,0.017699,0.861381,0.022377,0.000000,0.000000
0.148743719,1.088820,0.017791,0.861570,0.022485,0.000000,0.000000
0.149246231,1.088635,0.017884,0.861759,0.022593,0.000000,0.000000
0.149748744,1.088450,0.017977,0.861948,0.022701,0.000000,0.000000
0.150251256,1.088264,0.018070,0.862138,0.022810,0.000000,0.000000
0.150753769,1.088079,0.018164,0.862327,0.022920,0.000000,0.000000
0.151256281,1.087893,0.018258,0.862517,0.023029,0.000000,0.000000
0.151758794,1.087707,0.018352,0.862707,0.023139,0.000000,0.000000
0.152261307,1.087521,0.018447,0.862897,0.023249,0.000000,0.000000
0.152763819,1.087335,0.018542,0.863088,0.023360,0.000000,0.000000
0.153266332,1.087149,0.018637,0.863278,0.023471,0.000000,0.000000
0.153768844,1.086962,0.018733,0.863469,0.023583,0.000000,0.000000
0.154271357,1.086775,0.018829,0.863660,0.023695,0.000000,0.000000
0.154773869,1.086589,0.018926,0.863851,0.023807,0.000000,0.000000
0.155276382,1.086402,0.019023,0.864042,0.023919,0.000000,0.000000
0.155778894,1.086215,0.019120,0.864233,0.024032,0.000000,0.000000
0.156281407,1.086028,0.019218,0.864425,0.024146,0.000000,0.000000
0.156783920,1.085840,0.019316,0.864617,0.024259,0.000000,0.000000
0.157286432,1.085653,0.019415,0.864808,0.024373,0.000000,0.000000
0.157788945,1.085465,0.019514,0.865001,0.024488,0.000000,0.000000
0.158291457,1.085278,0.019613,0.865193,0.024603,0.000000,0.000000
0.158793970,1.085090,0.019713,0.865385,0.024718,0.000000,0.000000
0.159296482,1.084902,0.019813,0.865578,0.024834,0.000000,0.000000
0.159798995,1.084714,0.019913,0.865771,0.024950,0.000000,0.000000
0.160301508,1.084526,0.020014,0.865964,0.025066,0.000000,0.000000
0.160804020,1.084337,0.020115,0.866157,0.025183,0.000000,0.000000
0.161306533,1.084149,0.020217,0.866350,0.025301,0.000000,0.000000
0.161809045,1.083960,0.020319,0.866543,0.025418,0.000000,0.000000
0.162311558,1.083771,0.020422,0.866737,0.025536,0.000000,0.000000
0.162814070,1.083583,0.020525,0.866931,0.025655,0.000000,0.000000
0.163316583,1.083394,0.020628,0.867125,0.025774,0.000000,0.000000
0.163819095,1.083204,0.020732,0.867319,0.025893,0.000000,0.000000
0.164321608,1.083015,0.020836,0.867513,0.026013,0.000000,0.000000
0.164824121,1.082826,0.020941,0.867708,0.026133,0.000000,0.000000
0.165326633,1.082636,0.021046,0.867903,0.026254,0.000000,0.000000
0.165829146,1.082447,0.021151,0.868097,0.026375,0.000000,0.000000
0.166331658,1.082257,0.021257,0.868292,0.026496,0.000000,0.000000
0.166834171,1.082067,0.021363,0.868487,0.026618,0.000000,0.000000
0.167336683,1.081877,0.021470,0.868683,0.026741,0.000000,0.000000
0.167839196,1.081687,0.021578,0.868878,0.026864,0.000000,0.000000
0.168341709,1.081497,0.021685,0.869074,0.026987,0.000000,0.000000
0.168844221,1.081307,0.021793,0.869270,0.027110,0.000000,0.000000
0.169346734,1.081116,0.021902,0.869466,0.027235,0.000000,0.000000
0.169849246,1.080926,0.022011,0.869662,0.027359,0.000000,0.000000
0.170351759,1.080735,0.022120,0.869858,0.027484,0.000000,0.000000
0.170854271,1.080544,0.022230,0.870054,0.027610,0.000000,0.000000
0.171356784,1.080353,0.022341,0.870251,0.027736,0.000000,0.000000
0.171859296,1.080163,0.022452,0.870448,0.027862,0.000000,0.000000
0.172361809,1.079971,0.022563,0.870644,0.027989,0.000000,0.000000
0.172864322,1.079780,0.022675,0.870841,0.028116,0.000000,0.000000
0.173366834,1.079589,0.022787,0.871039,0.028244,0.000000,0.000000
0.173869347,1.079398,0.022900,0.871236,0.028372,0.000000,0.000000
0.174371859,1.079206,0.023013,0.871433,0.028501,0.000000,0.000000
0.174874372,1.079015,0.023127,0.871631,0.028630,0.000000,0.000000
0.175376884,1.078823,0.023241,0.871829,0.028760,0.000000,0.000000
0.175879397,1.078632,0.023355,0.872027,0.028890,0.000000,0.000000
0.176381910,1.078440,0.023470,0.872225,0.029021,0.000000,0.000000
0.176884422,1.078248,0.023586,0.872423,0.029152,0.000000,0.000000
0.177386935,1.078056,0.023702,0.872621,0.029284,0.000000,0.000000
0.177889447,1.077864,0.023819,0.872819,0.029416,0.000000,0.000000
0.178391960,1.077672,0.023936,0.873018,0.029548,0.000000,0.000000
0.178894472,1.077480,0.024053,0.873217,0.029682,0.000000,0.000000
0.179396985,1.077287,0.024172,0.873416,0.029815,0.000000,0.000000
0.179899497,1.077095,0.024290,0.873615,0.029949,0.000000,0.000000
0.180402010,1.076903,0.024409,0.873814,0.030084,0.000000,0.000000
0.180904523,1.076710,0.024529,0.874013,0.030219,0.000000,0.000000
0.181407035,1.076518,0.024649,0.874212,0.030355,0.000000,0.000000
0.181909548,1.076325,0.024770,0.874412,0.030491,0.000000,0.000000
0.182412060,1.076132,0.024891,0.874611,0.030628,0.000000,0.000000
0.182914573,1.075940,0.025012,0.874811,0.030765,0.000000,0.000000
0.183417085,1.075747,0.025135,0.875011,0.030902,0.000000,0.000000
0.183919598,1.075554,0.025257,0.875211,0.031041,0.000000,0.000000
0.184422111,1.075361,0.025381,0.875411,0.031180,0.000000,0.000000
0.184924623,1.075168,0.025504,0.875611,0.031319,0.000000,0.000000
0.185427136,1.074975,0.025629,0.875811,0.031459,0.000000,0.000000
0.185929648,1.074782,0.025754,0.876012,0.031599,0.000000,0.000000
0.186432161,1.074589,0.025879,0.876212,0.031740,0.000000,0.000000
0.186934673,1.074396,0.026005,0.876413,0.031881,0.000000,0.000000
0.187437186,1.074203,0.026132,0.876613,0.032023,0.000000,0.000000
0.187939698,1.074010,0.026259,0.876814,0.032166,0.000000,0.000000
0.188442211,1.073816,0.026386,0.877015,0.032309,0.000000,0.000000
0.188944724,1.073623,0.026514,0.877216,0.032453,0.000000,0.000000
0.189447236,1.073430,0.026643,0.877417,0.032597,0.000000,0.000000
0.189949749,1.073237,0.026772,0.877618,0.032742,0.000000,0.000000
0.190452261,1.073043,0.026902,0.877820,0.032887,0.000000,0.000000
0.190954774,1.072850,0.027033,0.878021,0.033033,0.000000,0.000000
0.191457286,1.072657,0.027164,0.878222,0.033180,0.000000,0.000000
0.191959799,1.072463,0.027295,0.878424,0.033327,0.000000,0.000000
0.192462312,1.072270,0.027427,0.878625,0.033474,0.000000,0.000000
0.192964824,1.072077,0.027560,0.878827,0.033622,0.000000,0.000000
0.193467337,1.071883,0.027693,0.879029,0.033771,0.000000,0.000000
0.193969849,1.071690,0.027827,0.879231,0.033921,0.000000,0.000000
0.194472362,1.071497,0.027962,0.879433,0.034070,0.000000,0.000000
0.194974874,1.071303,0.028097,0.879634,0.034221,0.000000,0.000000
0.195477387,1.071110,0.028232,0.879836,0.034372,0.000000,0.000000
0.195979899,1.070917,0.028368,0.880038,0.034524,0.000000,0.000000
0.196482412,1.070724,0.028505,0.880241,0.034676,0.000000,0.000000
0.196984925,1.070530,0.028643,0.880443,0.034829,0.000000,0.000000
0.197487437,1.070337,0.028781,0.880645,0.034982,0.000000,0.000000
0.197989950,1.070144,0.028919,0.880847,0.035137,0.000000,0.000000
0.198492462,1.069951,0.029059,0.881049,0.035291,0.000000,0.000000
0.198994975,1.069758,0.029198,0.881252,0.035447,0.000000,0.000000
0.199497487,1.069565,0.029339,0.881454,0.035603,0.000000,0.000000
0.200000000,1.069372,0.029480,0.881657,0.035759,0.000000,0.000000
0.200502513,1.069179,0.029622,0.881859,0.035916,0.000000,0.000000
0.201005025,1.068986,0.029764,0.882061,0.036074,0.000000,0.000000
0.201507538,1.068793,0.029907,0.882264,0.036232,0.000000,0.000000
0.202010050,1.068600,0.030050,0.882466,0.036391,0.000000,0.000000
0.202512563,1.068408,0.030195,0.882669,0.036551,0.000000,0.000000
0.203015075,1.068215,0.030339,0.882871,0.036711,0.000000,0.000000
0.203517588,1.068023,0.030485,0.883074,0.036872,0.000000,0.000000
0.204020101,1.067830,0.030631,0.883276,0.037034,0.000000,0.000000
0.204522613,1.067638,0.030778,0.883479,0.037196,0.000000,0.000000
0.205025126,1.067445,0.030925,0.883682,0.037359,0.000000,0.000000
0.205527638,1.067253,0.031073,0.883884,0.037522,0.000000,0.000000
0.206030151,1.067061,0.031222,0.884087,0.037686,0.000000,0.000000
0.206532663,1.066869,0.031371,0.884289,0.037851,0.000000,0.000000
0.207035176,1.066677,0.031521,0.884492,0.038016,0.000000,0.000000
0.207537688,1.066486,0.031672,0.884694,0.038183,0.000000,0.000000
0.208040201,1.066294,0.031823,0.884896,0.038349,0.000000,0.000000
0.208542714,1.066103,0.031975,0.885099,0.038517,0.000000,0.000000
0.209045226,1.065911,0.032127,0.885301,0.038685,0.000000,0.000000
0.209547739,1.065720,0.032280,0.885503,0.038853,0.000000,0.000000
0.210050251,1.065529,0.032434,0.885706,0.039023,0.000000,0.000000
0.210552764,1.065338,0.032589,0.885908,0.039192,0.000000,0.000000
0.211055276,1.065147,0.032744,0.886110,0.039363,0.000000,0.000000
0.211557789,1.064957,0.032900,0.886312,0.039534,0.000000,0.000000
0.212060302,1.064766,0.033057,0.886514,0.039706,0.000000,0.000000
0.212562814,1.064576,0.033214,0.886716,0.039879,0.000000,0.000000
0.213065327,1.064386,0.033372,0.886918,0.040052,0.000000,0.000000
0.213567839,1.064196,0.033530,0.887120,0.040226,0.000000,0.000000
0.214070352,1.064006,0.033689,0.887322,0.040401,0.000000,0.000000
0.214572864,1.063816,0.033849,0.887523,0.040576,0.000000,0.000000
0.215075377,1.063627,0.034010,0.887725,0.040752,0.000000,0.000000
0.215577889,1.063438,0.034171,0.887927,0.040929,0.000000,0.000000
0.216080402,1.063249,0.034333,0.888128,0.041106,0.000000,0.000000
0.216582915,1.063060,0.034496,0.888329,0.041284,0.000000,0.000000
0.217085427,1.062872,0.034659,0.888530,0.041463,0.000000,0.000000
0.217587940,1.062683,0.034823,0.888731,0.041643,0.000000,0.000000
0.218090452,1.062495,0.034988,0.888932,0.041823,0.000000,0.000000
0.218592965,1.062307,0.035153,0.889133,0.042003,0.000000,0.000000
0.219095477,1.062120,0.035319,0.889334,0.042185,0.000000,0.000000
0.219597990,1.061932,0.035486,0.889534,0.042367,0.000000,0.000000
0.220100503,1.061745,0.035653,0.889735,0.042550,0.000000,0.000000
0.220603015,1.061558,0.035821,0.889935,0.042733,0.000000,0.000000
0.221105528,1.061372,0.035990,0.890135,0.042918,0.000000,0.000000
0.221608040,1.061185,0.036160,0.890335,0.043103,0.000000,0.000000
0.222110553,1.060999,0.036330,0.890535,0.043288,0.000000,0.000000
0.222613065,1.060814,0.036501,0.890735,0.043475,0.000000,0.000000
0.223115578,1.060628,0.036673,0.890934,0.043662,0.000000,0.000000
0.223618090,1.060443,0.036845,0.891133,0.043849,0.000000,0.000000
0.224120603,1.060258,0.037018,0.891332,0.044038,0.000000,0.000000
0.224623116,1.060074,0.037191,0.891531,0.044227,0.000000,0.000000
0.225125628,1.059889,0.037366,0.891730,0.044416,0.000000,0.000000
0.225628141,1.059706,0.037541,0.891928,0.044607,0.000000,0.000000
0.226130653,1.059522,0.037717,0.892127,0.044798,0.000000,0.000000
0.226633166,1.059339,0.037893,0.892325,0.044990,0.000000,0.000000
0.227135678,1.059156,0.038070,0.892522,0.045182,0.000000,0.000000
0.227638191,1.058973,0.038248,0.892720,0.045376,0.000000,0.000000
0.228140704,1.058791,0.038427,0.892917,0.045570,0.000000,0.000000
0.228643216,1.058609,0.038606,0.893115,0.045764,0.000000,0.000000
0.229145729,1.058428,0.038786,0.893311,0.045960,0.000000,0.000000
0.229648241,1.058247,0.038967,0.893508,0.046156,0.000000,0.000000
0.230150754,1.058066,0.039148,0.893704,0.046352,0.000000,0.000000
0.230653266,1.057886,0.039330,0.893901,0.046550,0.000000,0.000000
0.231155779,1.057706,0.039513,0.894096,0.046748,0.000000,0.000000
0.231658291,1.057526,0.039696,0.894292,0.046947,0.000000,0.000000
0.232160804,1.057347,0.039880,0.894487,0.047146,0.000000,0.000000
0.232663317,1.057169,0.040065,0.894682,0.047346,0.000000,0.000000
0.233165829,1.056990,0.040250,0.894877,0.047547,0.000000,0.000000
0.233668342,1.056813,0.040436,0.895071,0.047748,0.000000,0.000000
0.234170854,1.056635,0.040623,0.895266,0.047951,0.000000,0.000000
0.234673367,1.056458,0.040811,0.895459,0.048154,0.000000,0.000000
0.235175879,1.056282,0.040999,0.895653,0.048357,0.000000,0.000000
0.235678392,1.056106,0.041188,0.895846,0.048561,0.000000,0.000000
0.236180905,1.055930,0.041377,0.896039,0.048766,0.000000,0.000000
0.236683417,1.055755,0.041568,0.896231,0.048972,0.000000,0.000000
0.237185930,1.055580,0.041758,0.896424,0.049178,0.000000,0.000000
0.237688442,1.055406,0.041950,0.896615,0.049385,0.000000,0.000000
0.238190955,1.055233,0.042142,0.896807,0.049592,0.000000,0.000000
0.238693467,1.055060,0.042335,0.896998,0.049801,0.000000,0.000000
0.239195980,1.054887,0.042529,0.897189,0.050010,0.000000,0.000000
0.239698492,1.054715,0.042723,0.897379,0.050219,0.000000,0.000000
0.240201005,1.054543,0.042918,0.897569,0.050429,0.000000,0.000000
0.240703518,1.054372,0.043113,0.897758,0.050640,0.000000,0.000000
0.241206030,1.054202,0.043309,0.897948,0.050852,0.000000,0.000000
0.241708543,1.054032,0.043506,0.898136,0.051064,0.000000,0.000000
0.242211055,1.053862,0.043704,0.898325,0.051277,0.000000,0.000000
