K,rho_num,angle_num,F_triangle,r(theta*),type,rho_closed,angle_closed,J_frobenius
1.0,0.9910949745515684,0.1071655197331293,-2.0943951023931957,0.9999752532166741,complex,1.0985250072871091,-0.006143780281365221,2.41495175406335
1.139240506329114,0.9915108006082821,0.11453296975196646,-2.0943951023931957,0.9999809173192027,complex,1.1064739842879405,-0.006567024111948653,2.415293383634223
1.2784810126582278,0.9919023015678525,0.12145603146966577,-2.0943951023931957,0.9999848379632295,complex,1.1140090260339455,-0.006964035702160192,2.415851891045743
1.4177215189873418,0.9922734085959674,0.1280068592912341,-2.0943951023931957,0.999987663653239,complex,1.121195482931031,-0.007339140865885768,2.4166271204461
1.5569620253164556,0.9926270915905423,0.13423997852620875,-2.0943951023931957,0.9999897671793139,complex,1.1280831630165638,-0.007695585617511629,2.4176188598282944
1.6962025316455696,0.9929656608079455,0.1401977841826337,-2.0943951023931957,0.9999913751964518,complex,1.134711061059336,-0.008035880890182565,2.4188268405096998
1.8354430379746836,0.9932909562371323,0.1459140131834829,-2.0943951023931957,0.999992631942866,complex,1.1411103841859647,-0.008362017145779192,2.420250737051793
1.9746835443037973,0.9936044720804496,0.15141603442583637,-2.0943951023931957,0.9999936327519916,complex,1.147306568934062,-0.008675604395031903,2.4218901674399222
2.113924050632911,0.9939074416924363,0.15672641430772147,-2.0943951023931957,0.9999944426806124,complex,1.153320672546902,-0.008977967112725008,2.4237446934369182
2.2531645569620253,0.9942008973651341,0.16186401963899935,-2.0943951023931957,0.9999951073551983,complex,1.1591703605983854,-0.009270210657729018,2.4258138210660007
2.392405063291139,0.9944857135278161,0.1668448148026617,-2.0943951023931957,0.9999956595415327,complex,1.1648706254873251,-0.009553269020404206,2.428097001198196
2.5316455696202533,0.9947626386727174,0.17168245079416627,-2.0943951023931957,0.9999961232616632,complex,1.1704343203528544,-0.009827939947957502,2.430593630229387
2.670886075949367,0.9950323194139901,0.17638870893287942,-2.0943951023931957,0.9999965164514641,complex,1.1758725632547522,-0.010094911306660464,2.433303050837296
2.810126582278481,0.995295318931085,0.18097384080556916,-2.0943951023931957,0.999996852721441,complex,1.1811950481848439,-0.010354781216982543,2.4362245528114936
2.9493670886075947,0.9955521313226017,0.18544683264581463,-2.0943951023931957,0.9999971425506466,complex,1.1864102878858658,-0.010608073672499874,2.439357373951076
3.088607594936709,0.9958031929287804,0.1898156137177648,-2.0943951023931957,0.999997394113085,complex,1.1915258059069798,-0.010855250823648212,2.4427007010255246
3.2278481012658227,0.9960488913712356,0.19408722255154087,-2.0943951023931957,0.9999976138604305,complex,1.1965482902931346,-0.011096722758488406,2.4462536707947264
3.3670886075949364,0.9962895728491334,0.19826794100386486,-2.0943951023931957,0.9999978069398539,complex,1.2014837178788516,-0.011332855377631583,2.4500153710844237
3.5063291139240507,0.996525548086487,0.20236340344277576,-2.0943951023931957,0.9999979774982003,complex,1.2063374557788065,-0.011563976798925697,2.4539848419134733
3.6455696202531644,0.9967570972236716,0.20637868647566218,-2.0943951023931957,0.9999981289065261,complex,1.2111143449886024,-0.011790382614410979,2.4581610766693918
3.7848101265822782,0.9969844738738558,0.21031838329749972,-2.0943951023931957,0.9999982639279592,complex,1.2158187698048928,-0.01201234024157451,2.462543023328667
3.9240506329113924,0.9972079085123243,0.21418666576351672,-2.0943951023931957,0.999998384844667,complex,1.2204547158981127,-0.01223009255278385,2.467129585718342
4.063291139240507,0.9974276113282344,0.21798733657611544,-2.0943951023931957,0.9999984935549288,complex,1.2250258192254324,-0.012443860924193728,2.471919624815366
4.20253164556962,0.9976437746395469,0.22172387344478772,-2.0943951023931957,0.9999985916480958,complex,1.2295354074899851,-0.012653847813827416,2.476911960080217
4.341772151898734,0.9978565749502752,0.22539946667831262,-2.0943951023931957,0.9999986804630169,complex,1.2339865354891477,-0.012860238954830846,2.482105370821298
4.481012658227848,0.998066174712772,0.22901705136499786,-2.0943951023931957,0.9999987611339638,complex,1.2383820154178264,-0.01306320523191411,2.487498597586618
4.620253164556962,0.9982727238452246,0.23257933506379538,-2.0943951023931957,0.9999988346270301,complex,1.2427244429796938,-0.01326290429522235,2.4930903435793055
4.7594936708860756,0.9984763610446478,0.23608882174872314,-2.0943951023931957,0.9999989017691884,complex,1.2470162199940007,-0.013459481955223895,2.498879276093503
4.898734177215189,0.9986772149281412,0.23954783260812249,-2.0943951023931957,0.999998963271657,complex,1.2512595740561054,-0.013653073393898674,2.5048640279672676
5.037974683544304,0.9988754050290567,0.2429585241894066,-2.0943951023931957,0.9999990197488138,complex,1.2554565757077873,-0.013843804220978008,2.511043199049125
5.177215189873418,0.9990710426700691,0.24632290429195036,-2.0943951023931957,0.9999990717335967,complex,1.2596091534922766,-0.014031791398810313,2.517415357675004
5.3164556962025316,0.9992642317312038,0.24964284594053823,-2.0943951023931957,0.9999991196901243,complex,1.2637191072039446,-0.01421714405530416,2.523979042152341
5.455696202531645,0.9994550693278921,0.2529200997153119,-2.0943951023931957,0.9999991640240908,complex,1.2677881195903893,-0.014399964201078754,2.5307327622482267
5.594936708860759,0.9996436464116093,0.2561563046684643,-2.0943951023931957,0.9999992050913744,complex,1.2718177667222017,-0.01458034736427754,2.537675000678565
5.734177215189873,0.9998300483036466,0.25935299802072975,-2.0943951023931957,0.999999243205201,complex,1.2758095272112286,-0.01475838315431794,2.5448042145953003
5.873417721518987,1.0000143551708889,0.2625116238003508,-2.0943951023931957,0.9999992786421351,NS-candidate,1.279764790429819,-0.014934155764071696,2.5521188370688836
6.012658227848101,1.0001966424510922,0.2656335405621408,-2.0943951023931957,0.9999993116471108,NS-candidate,1.2836848638602432,-0.01510774441850485,2.5596172785632567
6.151898734177215,1.0003769812341494,0.2687200283035887,-2.0943951023931957,0.9999993424376755,NS-candidate,1.2875709796841996,-0.015279223776596795,2.567297928400749
6.291139240506329,1.000555438604658,0.27177229467780706,-2.0943951023931957,0.9999993712075846,NS-candidate,1.291424300706253,-0.0154486642923553,2.5751591562144127
6.430379746835443,1.0007320779506086,0.27479148058874364,-2.0943951023931957,0.999999398129856,NS-candidate,1.2952459256916797,-0.015616132539905314,2.5831993133854416
6.5696202531645564,1.0009069592421311,0.2777786652421157,-2.0943951023931957,0.9999994233593783,NS-candidate,1.2990368941879387,-0.015781691506929933,2.5914167344634422
6.70886075949367,1.0010801392837785,0.28073487071540454,-2.0943951023931957,0.9999994470351435,NS-candidate,1.3027981908895188,-0.015945400860151566,2.5998097385674837
6.848101265822785,1.0012516719433955,0.2836610661017131,-2.0943951023931957,0.9999994692821648,NS-candidate,1.306530749597917,-0.01610731718604427,2.6083766307659535
6.987341772151899,1.0014216083601257,0.2865581712750736,-2.0943951023931957,0.999999490213131,NS-candidate,1.3102354568217174,-0.016267494209545454,2.6171157034334125
7.1265822784810124,1.0015899971338704,0.2894270603186235,-2.0943951023931957,0.9999995099298357,NS-candidate,1.3139131550559389,-0.016425982993177556,2.6260252375827555
7.265822784810126,1.001756884498166,0.2922685646518165,-2.0943951023931957,0.9999995285244181,NS-candidate,1.3175646457748935,-0.016582832118683662,2.6351035041711355
7.40506329113924,1.0019223144782141,0.2950834758883646,-2.0943951023931957,0.9999995460804405,NS-candidate,1.3211906921685475,-0.016738087853019293,2.644348765378231
7.544303797468354,1.0020863290356172,0.29787254845268146,-2.0943951023931957,0.9999995626738293,NS-candidate,1.3247920216487552,-0.016891794300316666,2.653759275855583
7.6835443037974684,1.0022489682011375,0.30063650197933844,-2.0943951023931957,0.9999995783736969,NS-candidate,1.3283693281485671,-0.01704399354124518,2.663333283945843
7.822784810126582,1.0024102701966848,0.3033760235171098,-2.0943951023931957,0.9999995932430632,NS-candidate,1.3319232742351201,-0.01719472576102256,2.673069032870921
7.962025316455696,1.0025702715475482,0.3060917695567245,-2.0943951023931957,0.9999996073394881,NS-candidate,1.3354544930542447,-0.017344029367187923,2.6829647618881234
8.10126582278481,1.0027290071858894,0.3087843678992409,-2.0943951023931957,0.9999996207156303,NS-candidate,1.338963590122883,-0.01749194109811972,2.693018707413523
8.240506329113924,1.002886510546205,0.31145441938010066,-2.0943951023931957,0.9999996334197389,NS-candidate,1.3424511449836243,-0.01763849612317318,2.703229104111889
8.379746835443036,1.0030428136536023,0.3141024994622641,-2.0943951023931957,0.9999996454960899,NS-candidate,1.3459177127340891,-0.017783728135215872,2.713594185952655
8.518987341772151,1.003197947205464,0.31672915971035387,-2.0943951023931957,0.999999656985372,NS-candidate,1.3493638254425528,-0.01792766943625439,2.7241121872314715
8.658227848101266,1.003351940647179,0.31933492915650813,-2.0943951023931957,0.99999966792503,NS-candidate,1.3527899934599634,-0.01807035101677372,2.734781343557035
8.797468354430379,1.0035048222423624,0.32192031556750933,-2.0943951023931957,0.9999996783495702,NS-candidate,1.3561967066374847,-0.01821180262934407,2.745599892802961
8.936708860759493,1.0036566191381266,0.3244858066217576,-2.0943951023931957,0.9999996882908324,NS-candidate,1.3595844354577298,-0.01835205285699434,2.7565660760245705
9.075949367088608,1.0038073574257849,0.3270318710038161,-2.0943951023931957,0.999999697778235,NS-candidate,1.3629536320870579,-0.01849112917679968,2.7676781383405573
9.215189873417721,1.0039570621973672,0.3295589594234894,-2.0943951023931957,0.9999997068389901,NS-candidate,1.366304731355555,-0.018629058019086854,2.7789343297795774
9.354430379746836,1.0041057575983274,0.3320675055656537,-2.0943951023931957,0.9999997154983018,NS-candidate,1.3696381516706753,-0.01876586482262105,2.7903329060918907
9.493670886075948,1.0042534668767211,0.3345579269765559,-2.0943951023931957,0.9999997237795389,NS-candidate,1.3729542958699579,-0.01890157408610294,2.8018721295262616
9.632911392405063,1.0044002124291422,0.3370306258916691,-2.0943951023931957,0.9999997317043952,NS-candidate,1.376253552017701,-0.019036209416273004,2.8135502695723926
9.772151898734176,1.0045460158436985,0.3394859900097484,-2.0943951023931957,0.9999997392930302,NS-candidate,1.3795362941500313,-0.019169793572892727,2.8253656036692205
9.91139240506329,1.0046908979402214,0.3419243932173066,-2.0943951023931957,0.9999997465641975,NS-candidate,1.3828028829724017,-0.01930234851084707,2.837316417879497
10.050632911392405,1.0048348788079686,0.3443461962673311,-2.0943951023931957,0.9999997535353617,NS-candidate,1.3860536665131622,-0.019433895419590504,2.849401007531088
10.189873417721518,1.004977977840945,0.34675174741572534,-2.0943951023931957,0.9999997602228028,NS-candidate,1.3892889807365487,-0.0195644547601383,2.86161767782551
10.329113924050633,1.0051202137710995,0.3491413830186582,-2.0943951023931957,0.9999997666417105,NS-candidate,1.392509150118121,-0.019694046299788152,2.8739647444142573
10.468354430379746,1.0052616046994844,0.3515154280936964,-2.0943951023931957,0.9999997728062724,NS-candidate,1.3957144881854233,-0.019822689144739288,2.886440533943511
10.60759493670886,1.0054021681255756,0.3538741968473858,-2.0943951023931957,0.9999997787297505,NS-candidate,1.3989052980264036,-0.019950401770763335,2.899043384567865
10.746835443037973,1.0055419209748382,0.3562179931716988,-2.0943951023931957,0.9999997844245543,NS-candidate,1.4020818727679045,-0.02007720205206704,2.9117716464337335
10.886075949367088,1.0056808796247352,0.35854711111154836,-2.0943951023931957,0.9999997899023044,NS-candidate,1.405244496026351,-0.020203107288475936,2.9246236821331335
11.025316455696203,1.0058190599291867,0.3608618353054302,-2.0943951023931957,0.9999997951738928,NS-candidate,1.408393442332597,-0.020328134231055957,2.9375978671285674
11.164556962025316,1.0059564772416933,0.3631624414010243,-2.0943951023931957,0.9999998002495369,NS-candidate,1.4115289775326885,-0.020452299106283028,2.9506925901497416
11.30379746835443,1.0060931464371372,0.3654491964475033,-2.0943951023931957,0.9999998051388286,NS-candidate,1.4146513591662246,-0.02057561763885814,2.9639062535628806
11.443037974683543,1.0062290819323785,0.36772235926610536,-2.0943951023931957,0.9999998098507799,NS-candidate,1.4177608368238042,-0.02069810507326092,2.977237273713418
11.582278481012658,1.0063642977057428,0.3699821808004279,-2.0943951023931957,0.9999998143938649,NS-candidate,1.4208576524849559,-0.020819776194125773,2.9906840812428417
11.721518987341772,1.006498807315443,0.37222890444778906,-2.0943951023931957,0.9999998187760573,NS-candidate,1.4239420408378514,-0.02094064534551765,3.0042451213804937
11.860759493670885,1.0066326239170174,0.3744627663728829,-2.0943951023931957,0.9999998230048657,NS-candidate,1.427014229581972,-0.021060726449180008,3.0179188542111213
12.0,1.006765760279865,0.37668399580488127,-2.0943951023931957,0.9999998270873656,NS-candidate,1.4300744397148335,-0.02118003302182078,3.0317037549189862
