K,rho,angle,F_triangle,r(theta*),type,f_pred,A=1-gamma*dt
2.0,1.0051985940882522,0.1508962008904004,-2.0943951023931957,0.9999937926606799,NS-candidate,0.02401587626549488,0.97
2.010016694490818,1.005277565283547,0.15126827255377387,-2.0943951023931957,0.9999938542708345,NS-candidate,0.024075093309905194,0.97
2.020033388981636,1.0053564773802448,0.15163935072344867,-2.0943951023931957,0.9999939149682577,NS-candidate,0.024134152234882432,0.97
2.030050083472454,1.0054353307850985,0.15200944276482597,-2.0943951023931957,0.9999939747708899,NS-candidate,0.0241930542126666,0.97
2.040066777963272,1.0055141258998743,0.1523785559519727,-2.0943951023931957,0.9999940336962331,NS-candidate,0.024251800400961403,0.97
2.05008347245409,1.0055928631214262,0.15274669746920197,-2.0943951023931957,0.9999940917613634,NS-candidate,0.024310391943185794,0.97
2.0601001669449084,1.0056715428417788,0.15311387441262136,-2.0943951023931957,0.9999941489829434,NS-candidate,0.024368829968720362,0.97
2.0701168614357264,1.0057501654482286,0.15348009379164101,-2.0943951023931957,0.9999942053772339,NS-candidate,0.024427115593147385,0.97
2.0801335559265444,1.0058287313233993,0.15384536253045603,-2.0943951023931957,0.9999942609601065,NS-candidate,0.024485249918486735,0.97
2.0901502504173624,1.0059072408453331,0.15420968746949024,-2.0943951023931957,0.9999943157470531,NS-candidate,0.024543234033425686,0.97
2.1001669449081803,1.005985694387579,0.1545730753668132,-2.0943951023931957,0.9999943697531984,NS-candidate,0.024601069013544405,0.97
2.1101836393989983,1.0060640923192394,0.15493553289952247,-2.0943951023931957,0.9999944229933093,NS-candidate,0.024658755921535977,0.97
2.1202003338898163,1.0061424350050778,0.15529706666510168,-2.0943951023931957,0.9999944754818049,NS-candidate,0.024716295807422534,0.97
2.1302170283806343,1.0062207228055553,0.1556576831827411,-2.0943951023931957,0.9999945272327668,NS-candidate,0.024773689708765433,0.97
2.1402337228714523,1.0062989560769373,0.15601738889464,-2.0943951023931957,0.9999945782599489,NS-candidate,0.024830938650872533,0.97
2.1502504173622703,1.0063771351713353,0.1563761901672718,-2.0943951023931957,0.999994628576785,NS-candidate,0.02488804364699955,0.97
2.1602671118530883,1.0064552604367907,0.15673409329263102,-2.0943951023931957,0.9999946781963995,NS-candidate,0.024945005698548506,0.97
2.1702838063439067,1.0065333322173247,0.15709110448944844,-2.0943951023931957,0.9999947271316145,NS-candidate,0.02500182579526115,0.97
2.1803005008347247,1.0066113508530277,0.1574472299043817,-2.0943951023931957,0.9999947753949592,NS-candidate,0.025058504915408432,0.97
2.1903171953255427,1.0066893166801012,0.1578024756131827,-2.0943951023931957,0.9999948229986773,NS-candidate,0.025115044025976294,0.97
2.2003338898163607,1.0067672300309252,0.1581568476218405,-2.0943951023931957,0.9999948699547341,NS-candidate,0.02517144408284759,0.97
2.2103505843071787,1.006845091234127,0.1585103518676978,-2.0943951023931957,0.9999949162748258,NS-candidate,0.02522770603097975,0.97
2.2203672787979967,1.006922900614629,0.1588629942205509,-2.0943951023931957,0.9999949619703856,NS-candidate,0.025283830804579875,0.97
2.2303839732888147,1.0070006584937223,0.15921478048371962,-2.0943951023931957,0.9999950070525904,NS-candidate,0.025339819327275005,0.97
2.2404006677796326,1.007078365189107,0.15956571639509914,-2.0943951023931957,0.9999950515323685,NS-candidate,0.025395672512279515,0.97
2.2504173622704506,1.0071560210149635,0.15991580762819163,-2.0943951023931957,0.999995095420406,NS-candidate,0.025451391262559322,0.97
2.2604340567612686,1.0072336262819959,0.16026505979311614,-2.0943951023931957,0.9999951387271528,NS-candidate,0.025506976470992603,0.97
2.2704507512520866,1.0073111812974933,0.16061347843759552,-2.0943951023931957,0.9999951814628295,NS-candidate,0.025562429020526873,0.97
2.2804674457429046,1.007388686365376,0.16096106904792734,-2.0943951023931957,0.9999952236374328,NS-candidate,0.025617749784333513,0.97
2.290484140233723,1.007466141786257,0.16130783704993495,-2.0943951023931957,0.9999952652607416,NS-candidate,0.025672939625959124,0.97
2.300500834724541,1.0075435478574823,0.16165378780989598,-2.0943951023931957,0.9999953063423226,NS-candidate,0.02572799939947332,0.97
2.310517529215359,1.0076209048731901,0.16199892663545748,-2.0943951023931957,0.9999953468915366,NS-candidate,0.025782929949614362,0.97
2.320534223706177,1.0076982131243497,0.16234325877653197,-2.0943951023931957,0.9999953869175418,NS-candidate,0.025837732111931785,0.97
2.330550918196995,1.0077754728988189,0.16268678942617254,-2.0943951023931957,0.9999954264293015,NS-candidate,0.025892406712925652,0.97
2.340567612687813,1.0078526844813869,0.16302952372143223,-2.0943951023931957,0.9999954654355871,NS-candidate,0.02594695457018335,0.97
2.350584307178631,1.0079298481538141,0.16337146674421144,-2.0943951023931957,0.9999955039449843,NS-candidate,0.026001376492514442,0.97
2.360601001669449,1.008006964194884,0.1637126235220848,-2.0943951023931957,0.9999955419658969,NS-candidate,0.026055673280082292,0.97
2.370617696160267,1.008084032880457,0.16405299902910875,-2.0943951023931957,0.9999955795065519,NS-candidate,0.026109845724532565,0.97
2.380634390651085,1.0081610544834896,0.1643925981866223,-2.0943951023931957,0.9999956165750042,NS-candidate,0.02616389460912069,0.97
2.3906510851419034,1.0082380292740984,0.16473142586402445,-2.0943951023931957,0.9999956531791399,NS-candidate,0.026217820708835587,0.97
2.4006677796327214,1.0083149575195938,0.1650694868795424,-2.0943951023931957,0.9999956893266813,NS-candidate,0.026271624790521936,0.97
2.4106844741235394,1.0083918394845193,0.16540678600098424,-2.0943951023931957,0.9999957250251913,NS-candidate,0.02632530761299996,0.97
2.4207011686143574,1.0084686754306944,0.16574332794647045,-2.0943951023931957,0.9999957602820763,NS-candidate,0.02637886992718185,0.97
2.4307178631051753,1.0085454656172486,0.16607911738516346,-2.0943951023931957,0.9999957951045909,NS-candidate,0.026432312476187898,0.97
2.4407345575959933,1.0086222103006757,0.1664141589379765,-2.0943951023931957,0.9999958294998416,NS-candidate,0.026485635995459278,0.97
2.4507512520868113,1.0086989097348533,0.16674845717826828,-2.0943951023931957,0.9999958634747893,NS-candidate,0.026538841212868636,0.97
2.4607679465776293,1.0087755641710858,0.1670820166325304,-2.0943951023931957,0.9999958970362548,NS-candidate,0.026591928848829487,0.97
2.4707846410684473,1.0088521738581504,0.16741484178105445,-2.0943951023931957,0.9999959301909201,NS-candidate,0.026644899616402384,0.97
2.4808013355592653,1.008928739042321,0.16774693705859428,-2.0943951023931957,0.9999959629453337,NS-candidate,0.026697754221400322,0.97
2.4908180300500833,1.0090052599674093,0.16807830685501157,-2.0943951023931957,0.9999959953059119,NS-candidate,0.02675049336249149,0.97
2.5008347245409013,1.0090817368747993,0.1684089555159126,-2.0943951023931957,0.9999960272789439,NS-candidate,0.0268031177313006,0.97
2.5108514190317193,1.0091581700034753,0.16873888734327055,-2.0943951023931957,0.999996058870593,NS-candidate,0.026855628012507963,0.97
2.5208681135225377,1.0092345595900678,0.1690681065960377,-2.0943951023931957,0.9999960900869012,NS-candidate,0.026908024883946873,0.97
2.5308848080133557,1.0093109058688745,0.16939661749074789,-2.0943951023931957,0.9999961209337906,NS-candidate,0.026960309016699543,0.97
2.5409015025041737,1.009387209071896,0.16972442420210587,-2.0943951023931957,0.9999961514170678,NS-candidate,0.027012481075190865,0.97
2.5509181969949917,1.0094634694288704,0.1700515308635691,-2.0943951023931957,0.9999961815424248,NS-candidate,0.027064541717281027,0.97
2.5609348914858097,1.0095396871673041,0.1703779415679162,-2.0943951023931957,0.9999962113154435,NS-candidate,0.02711649159435597,0.97
2.5709515859766277,1.0096158625124982,0.17070366036780876,-2.0943951023931957,0.999996240741597,NS-candidate,0.027168331351416834,0.97
2.5809682804674456,1.0096919956875838,0.17102869127633621,-2.0943951023931957,0.9999962698262524,NS-candidate,0.027220061627166628,0.97
